course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
CSE 89,Introduction to Computer Science and Engineering Seminar,2,"A seminar format discussion led by CSE faculty on topics in central areas of computer science, concentrating on the relation among them, recent developments, and future directions. This seminar introduces incoming students to resources and opportunities in the CSE department. May be taken for credit up to three times. Restricted to students in the CSE-PACE program. ",,,,,,,,,,
CSE 90,Undergraduate Seminar,1,A seminar providing an overview of a topic of current research interest to the instructor. The goal is to present a specialized topic in computer science and engineering students. May be taken for credit three times when topics vary. ,,,,,,,,,,
CSE 91,Perspectives in Computer Science and Engineering,2,"A seminar format discussion led by CSE faculty on topics in central areas of computer science, concentrating on the relation among them, recent developments, and future directions. ",,,,,,,,,,Majors only.
CSE 95,Tutor Apprenticeship,2,Students assigned to tutor for a CSE course for the first time receive individual and group mentoring and training on how to be effective tutors to help them develop the skills and tools needed to be effective in their tutor role. Students must have a concurrent tutor appointment in a CSE course. See CSE website for application information.,,,,,,,,,,
CSE 99,Independent Study in Computer Science and Engineering,4,Independent reading or research by special arrangement with a faculty member. ,,,,,,,,,,Lower-division standing. Completion of thirty units at UC San Diego with a UC San Diego GPA of 3.0. Special Studies form required. Department stamp required. Consent of instructor and approval of the department.
CSE 100,Advanced Data Structures,4,"High-performance data structures and supporting algorithms. Use and implementation of data structures like (un)balanced trees, graphs, priority queues, and hash tables. Also, memory management, pointers, recursion. Theoretical and practical performance analysis, both average case and amortized. Uses C++ and STL. Recommended preparation: background in C or C++ programming. ",CSE 21 or MATH 154 or MATH 158 or MATH 184 or MATH 188,CSE 12,CSE 15L,CSE 30 or ECE 15,,,,,,Restricted to undergraduates. Graduate students will be allowed as space permits. Students may not receive credit for both CSE 100R and CSE 100.
CSE 100R,Advanced Data Structures,4,"High-performance data structures and supporting algorithms. Use and implementation of data structures like (un)balanced trees, graphs, priority queues, and hash tables. Also memory management, pointers, recursion. Theoretical and practical performance analysis, both average case and amortized. Uses C++ and STL. ",CSE 21 or MATH 154 or MATH 158 or MATH 184 or MATH 188,CSE 12,CSE 15L,CSE 30 or ECE 15,,,,,,This course is a distance education course. Students may not receive credit for both CSE 100R and CSE 100.
CSE 101,Design and Analysis of Algorithms,4,"Design and analysis of efficient algorithms with emphasis of nonnumerical algorithms such as sorting, searching, pattern matching, and graph and network algorithms. Measuring complexity of algorithms, time and storage. NP-complete problems. ",CSE 21 or MATH 154 or MATH 158 or MATH 184 or MATH 188,CSE 12 or DSC 30,,,,,,,,Restricted to undergraduates. Graduate students will be allowed as space permits.
CSE 103,A Practical Introduction to Probability and Statistics,4,"Distributions over the real line. Independence, expectation, conditional expectation, mean, variance. Hypothesis testing. Learning classifiers. Distributions over R^n, covariance matrix. Binomial, Poisson distributions. Chernoff bound. Entropy. Compression. Arithmetic coding. Maximal likelihood estimation. Bayesian estimation. CSE 103 is not duplicate credit for ECE 109, ECON 120A, or MATH 183. ",MATH 20B,CSE 21 or MATH 154 or MATH 158 or MATH 184 or MATH 188,,,,,,,,"Restricted to CS25, CS26, CS27, and CS28 majors. Other students will be allowed as space permits."
CSE 105,Theory of Computability,4,"An introduction to the mathematical theory of computability. Formal languages. Finite automata and regular expressions. Push-down automata and context-free languages. Computable or recursive functions: Turing machines, the halting problem. Undecidability. ",CSE 12,CSE 15L,CSE 20 or MATH 109 or MATH 15A or MATH 31CH,CSE 21 or MATH 100A or MATH 103A or MATH 154 or MATH 158 or MATH 184 or MATH 188,,,,,,Graduate students will be allowed as space permits.
CSE 106,Discrete and Continuous Optimization,4,"One frequently deals with problems in engineering, data science, business, economics, and other disciplines for which algorithmic solutions that optimize a given quantity under constraints are desired. This course is an introduction to the models, theory, methods, and applications of discrete and continuous optimization. Topics include shortest paths, flows, linear, integer, and convex programming, and continuous optimization techniques such as steepest descent and Lagrange multipliers. ",MATH 18 or MATH 31AH,MATH 20C or MATH 31BH,CSE 21 or DSC 40B or MATH 154 or MATH 158 or MATH 184 or MATH 188,,,,,,,
CSE 107,Introduction to Modern Cryptography,4,"Topics include private and public-key cryptography, block ciphers, data encryption, authentication, key distribution and certification, pseudorandom number generators, design and analysis of protocols, zero-knowledge proofs, and advanced protocols. Emphasizes rigorous mathematical approach including formal definitions of security goals and proofs of protocol security. ",CSE 21 or MATH 154 or MATH 158 or MATH 184 or MATH 188,CSE 101,CSE 105,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 109,Introduction to Programming Contests,2,"This course introduces the algorithms and concepts necessary to compete in programming contests like ACM International Collegiate Programming Contest (ICPC). The course requires weekly completion of short problem sets. Topics covered include standard library classes and data structures useful for programming contest problems, basic complexity analysis, dynamic programming, graph algorithms, number theory, combinatorics, computational geometry, combinatorial games, and contest strategy. ",CSE 30 or permission of instructor,,,,,,,,,
CSE 110,Software Engineering,4,"Introduction to software development and engineering methods, including specification, design, implementation, testing, and process. An emphasis on team development, agile methods, and use of tools such as IDE’s, version control, and test harnesses. ",CSE 100 or CSE 100R,,,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 112,Advanced Software Engineering,4,"This course will cover software engineering topics associated with large systems development such as requirements and specifications, testing and maintenance, and design. Specific attention will be given to development tools and automated support environments. ",CSE 110,,,,,,,,,"Restricted to students within the CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 118,Ubiquitous Computing,4,"Explores emerging opportunities enabled by cheap sensors and networked computing devices. Small research projects will be conducted in teams, culminating in project presentations at the end of the term. Section will cover material relevant to the project, such as research methods, software engineering, teamwork, and project management. ",,,,,,,,,,"Any course from the following: CSE 131, CSE 132B, COGS 102C, COGS 121, COGS 184, COMT 111B, COMT 115, ECE 111, ECE 118, ECE 191, ECE 192, or ICAM 160B; or consent of instructor."
CSE 120,Principles of Computer Operating Systems,4,"Basic functions of operating systems; basic kernel structure, concurrency, memory management, virtual memory, file systems, process scheduling, security and protection. ",CSE 30,CSE 101,CSE 110,,,,,,,"Restricted to students within the CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 121,Real-World Operating Systems,4,"Case study of architecture and implementation of a modern operating system or parts of multiple operating systems. In-depth analysis through detailed study of deployed source code. Topics vary based on OS understudy each term. Emphasis on emerging concerns and the new techniques and technologies used to address them. Recommended preparation: Knowledge of programming languages and paradigms, the components that comprise them, and the principles of language design are strongly recommended but not required. ",CSE 120,,,,,,,,,
CSE 122,Wireless Networks,4,"This course covers the design, operation, and use of wireless technologies, with emphasis on how physical resource constraints and application constraints meet to affect link, network, system, and application design, with hands-on experience in multiple technologies. May be coscheduled with CSE 222C. Recommended preparation: Basics of software engineering, modular design, data structures, physical (in-memory) representation of data structures, code compilation, build systems, version control, debuggers, C code, and pointer manipulation in C. ",CSE 30 or ECE 30,CSE 101 or ECE 141A,CSE 110 or ECE 141B,,,,,,,
CSE 123,Computer Networks,4,"Introduction to concepts, principles, and practice of computer communication networks with examples from existing architectures, protocols, and standards with special emphasis on the internet protocols. Layering and the OSI model; physical and data link layers; local and wide area networks; datagrams and virtual circuits; routing and congestion control; internetworking. Transport protocols. Credit may not be received for both CSE 123 and ECE 158A. ",CSE 30,CSE 101,CSE 110,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 124,Networked Services,4,"(Renumbered from CSE 123B.) The architecture of modern networked services, including data center design, enterprise storage, fault tolerance, and load balancing. Protocol software structuring, the Transmission Control Protocol (TCP), remote procedure calls, protocols for digital audio and video communication, overlay and peer-to-peer systems, secure communication. Credit may not be received for both CSE 124 and ECE 158B. Students may not receive credit for both CSE 123B and CSE 124. ",CSE 30,CSE 101,CSE 110,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 125,Software System Design and Implementation,4,"Design and implementation of large, complex software systems involving multiple aspects of CSE curriculum. Emphasis is on software system design applied to a single, large group project with close interaction with instructor. ",,,,,,,,,,"Senior standing with substantial programming experience, and consent of instructor. Department stamp required."
CSE 127,Introduction to Computer Security,4,"Topics include basic cryptography, security/threat analysis, access control, auditing, security models, distributed systems security, and theory behind common attack and defense techniques. The class will go over formal models as well as the bits and bytes of security exploits. ",CSE 21 or MATH 154 or MATH 158 or MATH 184 or MATH 188,CSE 120 or CSE 123 or CSE 124,,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 130,Programming Languages: Principles and Paradigms,4,"(Formerly CSE 173.) Introduction to programming languages and paradigms, the components that comprise them, and the principles of language design, all through the analysis and comparison of a variety of languages (e.g., Pascal, Ada, C++, PROLOG, ML.) Will involve programming in most languages studied. ",CSE 12,CSE 100 or CSE 100R,CSE 105,,,,,,,"Restricted to students within the CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 131,Compiler Construction,4,"(Formerly CSE 131B.) Introduction to the compilation of programming languages, practice of syntax-directed translation, type checking, code generation, optimization, interpretation, and compiler structure. Students may receive repeat credit for CSE 131A and CSE 131B by completing CSE 131. May be coscheduled with CSE 231. ",CSE 100 or CSE 100R,CSE 105,CSE 130,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 132A,Database System Principles,4,"Basic concepts of databases, including data modeling, relational databases, query languages, optimization, dependencies, schema design, and concurrency control. Exposure to one or several commercial database systems. Advanced topics such as deductive and object-oriented databases, time allowing. ",CSE 100 or CSE 100R,,,,,,,,,"Restricted to students within the CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 132B,Database Systems Applications,4,"Design of databases, transactions, use of trigger facilities and datablades. Performance measuring, organization of index structures. ",CSE 132A,,,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 132C,Database System Implementation,4,"This is a systems-focused course on the internals of a relational database management system (RDBMS). RDBMSs power large-scale structured data management in most digital applications. The topics span data storage, buffer management, indexing, sorting, relational operator implementations, query processing and optimization, parallel RDBMSs, and “Big Data” systems. Two C++ programming projects require implementation of a buffer manager and a B+ tree index using a given RDBMS skeleton. Recommended preparation: C++ programming knowledge is required; CSE 132B is recommended. ",CSE 132A or DSC 102,,,,,,,,,"Restricted to CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 134B,Web Client Languages,4,Design and implementation of interactive World Wide Web clients using helper applications and plug-ins. The main language covered will be Java. ,CSE 100 or CSE 100R,,,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 135,Online Database Analytics Applications,4,"Database, data warehouse, and data cube design; SQL programming and querying with emphasis on analytics; online analytics applications, visualizations, and data exploration; performance tuning. ",CSE 100 or CSE 100R,,,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 136,Enterprise-Class Web Applications,4,"Design and implementation of very large-scale, web-based applications. Topics covered typically include modeling organizational needs, design and revision management, J2EE or similar software platforms, web server and application server functionality, reuse of object-oriented components, model-view-controller and other design patterns, clustering, load-balancing, fault-tolerance, authentication, and usage accounting. ",CSE 135,,,,,,,,,
CSE 140,Components and Design Techniques for Digital Systems,4,"Design of Boolean logic and finite state machines; two-level, multilevel combinational logic design, combinational modules and modular networks, Mealy and Moore machines, analysis and synthesis of canonical forms, sequential modules. ",CSE 20 or MATH 109 or MATH 15A or MATH 31CH,CSE 30,,,,,,,,"CSE 140L must be taken concurrently; restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 140L,Digital Systems Laboratory,2,Implementation with computer-aided design tools for combinational logic minimization and state machine synthesis. Hardware construction of a small digital system. ,CSE 20 or MATH 109 or MATH 15A or MATH 31CH,CSE 30,,,,,,,,"CSE 140 must be taken concurrently; restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 141,Introduction to Computer Architecture,4,Introduction to computer architecture. Computer system design. Processor design. Control design. Memory systems. Two units of credit offered for CSE 141 if CSE 142 taken previously. ,CSE 30,CSE 140,CSE 140L,,,,,,,"CSE 141L should be taken concurrently; restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 141L,Project in Computer Architecture,2,"Hands-on computer architecture project aiming to familiarize students with instruction set architecture, and design of process. Control and memory systems. ",CSE 30,CSE 140,CSE 140L,,,,,,,"CSE 141 should be taken concurrently; restricted to CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 142,Introduction to Computer Architecture: A Software Perspective,4,"This course covers the operation, structure, and programming interfaces of modern CPUs with an emphasis on exploiting processor features to improve software performance and efficiency. The topics covered in this course include performance, energy, x86 assembly, compiler optimizations, pipelining, instruction-level parallelism, caches, memory-level parallelism, multi-threading, multi-core processors, and SIMD. Two units of credit offered for CSE 142 if CSE 141 taken previously or concurrently. ",CSE 30,CSE 100 or CSE 100R,,,,,,,,"CSE 142L should be taken concurrently. Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 142L,Software Project for Computer Architecture,2,This course provides hands-on experience in using the features of modern CPUs to increase the performance and efficiency of programs. ,CSE 30,CSE 100 or CSE 100R,,,,,,,,"CSE 142 should be taken concurrently. Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 143,Microelectronic System Design,4,"VLSI process technologies; circuit characterization; logic design styles; clocking strategies; computer-aided design tools; subsystem design; design case studies. System design project from hardware description, logic synthesis, physical layout to design verification. ",CSE 140,,,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 145,Embedded System Design Project,4,"Project class building an embedded computing system. Learn fundamental knowledge of microcontrollers, sensors, and actuators. Introduction to the hardware and software tools to build project in a team environment and end-to-end system building. ",,,,,,,,,,"Instructor approval required, by application only."
CSE 147,Introduction to Embedded Systems,4,"This course introduces the breadth of embedded systems, including hardware, software and modeling techniques. Embedded hardware topics include various types of processors and accelerators, memory, system and communication interfaces, sensors, and actuators. Embedded software includes timing, real-time and distributed scheduling, operating systems. The class will have design projects using off the shelf hardware and software components. Recommended preparation: Basic understanding of operating systems and computer architecture is strongly recommended. ",CSE 30,,,,,,,,,
CSE 148,Advanced Processor Architecture Design Project,4,"Students will use hardware description language tools to add advanced architectural features to a basic processor design. These features may include pipelining, superscalar execution, branch prediction, and advanced cache features. Designs will be implemented in programmable logic devices. ",CSE 141,CSE 141L,,,,,,,,Graduate students will be allowed as space permits.
CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,"Introduction to probabilistic models at the heart of modern artificial intelligence. Specific topics to be covered include probabilistic methods for reasoning and decision-making under uncertainty; inference and learning in Bayesian networks; prediction and planning in Markov decision processes; applications to intelligent systems, speech and natural language processing, information retrieval, and robotics. ",CSE 12 or DSC 40B,CSE 15L or DSC 80,COGS 118D or CSE 103 or ECE 109 or ECON 120A or MATH 180A or MATH 183,MATH 20A,MATH 18 or MATH 31AH,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, EC26, and DS25 majors. All other students will be allowed as space permits."
CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,"The course will introduce important ideas and algorithms in search and reasoning and demonstrate how they are used in practical AI applications. Topics include A* search, adversarial search, Monte Carlo tree search, reinforcement learning, constraint solving and optimization, propositional and first-order reasoning. ",CSE 12 or DSC 40B,CSE 15L or DSC 80,COGS 118D or CSE 103 or ECE 109 or ECON 120A or MATH 180A or MATH 183,CSE 100 or CSE 100R,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, EC26, and DS25 majors. All other students will be allowed as space permits."
CSE 151A,Machine Learning: Learning Algorithms,4,"Broad introduction to machine learning. The topics include some topics in supervised learning, such as k-nearest neighbor classifiers, decision trees, boosting, and perceptrons; and topics in unsupervised learning, such as k-means and hierarchical clustering. In addition to the actual algorithms, the course focuses on the principles behind the algorithms. Students may not receive credit for both CSE 151A and COGS 188, nor may they receive credit for both CSE 151A and CSE 151. Course may be  coscheduled with CSE 251A. ",CSE 12 or DSC 40B,CSE 15L or DSC 80,COGS 118D or CSE 103 or ECE 109 or ECON 120A or MAE 108 or MATH 180A or MATH 180B or MATH 181A or MATH 183 or MATH 186,MATH 18 or MATH 31AH,MATH 20C or MATH 31BH,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, EC26, and DS25 majors. All other students will be allowed as space permits."
CSE 151B,Deep Learning,4,"(Formerly CSE 154.) This course covers the fundamentals of neural networks. We introduce linear regression, logistic regression, perceptrons, multilayer networks and back-propagation, convolutional neural networks, recurrent networks, and deep networks trained by reinforcement learning. Students may receive credit for one of the following: CSE 151B, CSE 154, or COGS 181. ",MATH 20C or MATH 31BH,BENG 134 or COGS 118D or CSE 103 or ECE 109 or ECON 120A or MAE 108 or MATH 181A or MATH 183 or MATH 186,,,,,,,,"Restricted to students with sophomore, junior, or senior standing within the CS25, CS26, CS27, CS28, EC26, and DS25 majors. All other students will be allowed as space permits."
CSE 152A,Introduction to Computer Vision I,4,"This course provides a broad introduction to the foundations, algorithms, and applications of computer vision. It introduces classical models and contemporary methods, from image formation models to deep learning, to address problems of 3-D reconstruction and object recognition from images and video. Topics include filtering, feature detection, stereo vision, structure from motion, motion estimation, and recognition. Programming assignments will be in Python. Students may not receive credit for both CSE 152A and CSE 152. ",MATH 18 or MATH 31AH,CSE 12 or DSC 30,CSE 15L or DSC 80,,,,,,,"Python programming experience recommended; restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 152B,Introduction to Computer Vision II,4,"This course covers advanced topics needed to apply computer vision in industry or follow current research. Example topics include real-time systems for 3-D computer vision, machine learning tools such as support-vector machine (SVM) and boosting for image classification, and deep neural networks for object detection and semantic segmentation. ",CSE 152A or CSE 152 or CSE 166,,,,,,,,,"Python programming experience recommended; restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 156,Statistical Natural Language Processing,4,"Natural language processing (NLP) is a field of AI which aims to equip computers with the ability to intelligently process natural (human) language. This course will explore statistical techniques for the automatic analysis of natural language data. Specific topics covered include probabilistic language models, which define probability distributions over text passages; text classification; sequence models; parsing sentences into syntactic representations; and machine translation. ",CSE 12 or DSC 40B,CSE 15L or DSC 80,BENG 134 or COGS 118D or CSE 103 or ECE 109 or ECON 120A or MATH 180A or MATH 181A or MATH 183 or MATH 186,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, and EC26 majors. All other students will be allowed as space permits."
CSE 158,Recommender Systems and Web Mining,4,"Current methods for data mining and predictive analytics. Emphasis is on studying real-world data sets, building working systems, and putting current ideas from machine learning research into practice. ",CSE 12 or DSC 40B,CSE 15L or DSC 80,BENG 100 or BENG 134 or COGS 118D or CSE 103 or ECE 109 or ECON 120A or MATH 180A or MATH 181A or MATH 183 or MATH 186,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, EC26, and DS25 majors. All other students will be allowed as space permits. May be coscheduled with CSE 258. Students may not receive credit for CSE 158 and CSE 158R or DSC 148."
CSE 158R,Recommender Systems and Web Mining,4,"Current methods for data mining and predictive analytics. Emphasis is on studying real-world data sets, building working systems, and putting current ideas from machine learning research into practice. ",CSE 12 or DSC 40B,CSE 15L or DSC 80,BENG 100 or BENG 134 or COGS 118D or CSE 103 or ECE 109 or ECON 120A or MATH 180A or MATH 181A or MATH 183 or MATH 186,,,,,,,"Restricted to students within the CS25, CS26, CS27, CS28, EC26, and DS25 majors. All other students will be allowed as space permits. This will be a fully online class based on extensive educational materials and an online educational platform. May be coscheduled with CSE 258R. Students may not receive credit for CSE 158R and CSE 158 or DSC 148."
CSE 160,Introduction to Parallel Computing,4,"Introduction to high performance parallel computing: parallel architecture, algorithms, software, and problem-solving techniques. Areas covered: Flynn’s taxonomy, processor-memory organizations, shared and nonshared memory models: message passing and multithreading, data parallelism; speedup, efficiency and Amdahl’s law, communication and synchronization, isoefficiency and scalability. Assignments given to provide practical experience. ",CSE 100 or CSE 100R,,,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits"
CSE 163,Advanced Computer Graphics,4,"Topics include an overview of many aspects of computer graphics, including the four main computer graphics areas of animation, modeling, rendering, and imaging. Programming projects in image and signal processing, geometric modeling, and real-time rendering. ",CSE 167,,,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 165,3-D User Interaction,4,"This course focuses on the design of three-dimensional (3-D) user interfaces, VR devices, and interaction techniques. The course consists of lectures, student presentations, and programming assignments. Students will be expected to create VR applications to learn how VR displays and 3-D interactions work. ",CSE 167,,,,,,,,,"Restricted to CS25, CS26, CS27, and EC26 majors. All other students will be allowed as space permits."
CSE 166,Image Processing,4,"Principles of image formation, analysis, and representation. Image enhancement, restoration, and segmentation; stochastic image models. Filter design, sampling, Fourier and wavelet transforms. Selected applications in computer graphics and machine vision. ",DSC 40B or MATH 18 or MATH 31AH,CSE 100 or CSE 100R or DSC 80,,,,,,,,
