course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
COMM 101T,MPL: Topics in Production,4,"Specialized study in production with topics to be determined by the instructor for any given quarter. Students will use studio, editing rooms, cameras to construct a variety of in or outside studio productions that can include YouTube, Documentary shorts, Vimeo, with topics that show the effects on social issues. May be taken for credit three times. ",COMM 101 or COGN 22 or VIS 70N,,,,,,,,,
COMM 102B,MMPP: Audio Story and Podcasting Practicum,6,"Production-oriented course involving diverse audio media forms. Critically analyze journalistic podcasts, features, documentaries, diaries, place-casts, and news shorts to evaluate what makes for compelling and effective audio as a contemporary storytelling form. Students will gain technical and production skills to facilitate their own creativity in the audio sphere. ",COMM 10,COMM 101,,,,,,,,
COMM 102C,MMPP: Practicum in New Media and Community Life,6,"A combined lecture/lab in a specially designed after-school setting in southeastern San Diego working with children and adults. Students design new media and produce special projects, and explore issues related to human development, social justice, and community life. May be taken for credit three times. ",,,,,,,,,,
COMM 102D,MMPP: Practicum in Child Development,6,"A combined lecture/lab course on after-school learning, social change, and community-based research. Students are expected to participate in a supervised after-school setting at one of four community labs in San Diego County. Students will learn ethnographic field methods, develop culturally relevant curriculum, and work in diverse settings. May be taken for credit three times. ",,,,,,,,,,
COMM 102M,MMPP: Studio Television,6,"This course offers students the opportunity to produce and engage in critical discussions around various television production formats. We will study and produce a variety of projects, including public service announcements, panel programs, scripted drama, and performance productions. May be taken for credit three times. ",COMM 10,COMM 101 or COGN 22 or VIS 70N,,,,,,,,
COMM 102P,MMPP: Television Analysis and Production,6,An introduction to the techniques and conventions common in television production with equal emphasis on method and content. Studio sessions provide students with opportunities to experiment in framing subject matter through a variety of cinematographic methods. May be taken for credit three times. ,COMM 10,COMM 101 or COGN 22 or VIS 70N,,,,,,,,
COMM 102T,MMPP: Television Documentary,6,"An advanced television course that examines the history, form, and function of the television documentary in American society. Experimentation with documentary techniques and styles requires prior knowledge of television or film production. Laboratory sessions apply theory and methods in the documentary genre via technological process. Integrates research, studio, and field experience of various media components. May be taken for credit three times. ",COMM 10,COMM 101 or COGN 22 or VIS 70N,,,,,,,,
COMM 103D,CM: Documentary History and Theory,4,"History of nonfiction film and video. Through film and written texts, we survey the nonfiction film genre, considering technological innovations, ethical issues, and formal movements related to these representations of the “real.” ",COMM 10,,,,,,,,,
COMM 103E,CM: History of Electronic Media,4,"This course considers the social, cultural, economic, and technological contexts that have shaped electronic media, from the emergence of radio and television to their convergence through the internet, and how these pervasive forms of audiovisual culture have impacted American society. ",COMM 10,,,,,,,,,
COMM 103F,CM: How to Read a Film,4,"This course increases our awareness of the ways we interpret or make understanding from movies to enrich and increase the means by which one can enjoy and comprehend movies. We will talk about movies and explore a range of methods and approaches to film interpretation. Readings will emphasize major and diverse theorists, including Bazin, Eisenstein, Cavell, and Mulvey. ",COMM 10,,,,,,,,,
COMM 104D,CMS: Asia,4,"The development of media systems in Asia, focusing on India and China. Debates over nationalism, regionalism, globalization, new technologies, identity politics, censorship, privatization, and media piracy. Alignments and differences with North American and European media systems will also be considered. ",COMM 10,,,,,,,,,
COMM 104E,CMS: Europe,4,The development of media systems and policies in Europe. Differences between European and American journalism. Debates over the commercialization of television. The role of media in postcommunist societies in Eastern Europe. ,COMM 10,,,,,,,,,
COMM 104F,CMS: Africa,4,"This course will critically examine the role of the mass media in sub-Saharan Africa in the areas of colonial rule, nationalist struggles, authoritarianism, and popular movements. It will examine general trends regionally and internationally, as well as individual national cases, from the early twentieth century to the internet news services of the information age. ",COMM 10,,,,,,,,,
COMM 104G,CMS: Latin America and the Caribbean,4,The development of media systems and policies in Latin America and the Caribbean. Debates over dependency and cultural imperialism. The news media and the process of democratization. Development of the regional television industry. ,COMM 10,,,,,,,,,
COMM 104GS,CMS: Europe,4,"This course focuses on analyzing media systems in Europe from a comparative perspective and sensitizes students to important differences with respect to journalistic and political cultures. Students will explore political, social, and economic factors shaping particular media systems and assess their implications for different types of political reporting.",,,,,,,,,,
COMM 105G,CT: Computer Games Studies,4,"Course considers computer games both as media and as sites of communication. Games are studied through hands-on play and texts from a variety of disciplinary perspectives. Course encompasses commercial, academic, and independent games. ",COMM 10,,,,,,,,,
COMM 105M,CT: Mobile Communication,4,"Movement is central to our lives. This course draws on the latest research into how we travel, trade, and move. Diverse topics will be covered, including kids in cars, the New York subway, and theories of mobility. ",COMM 10,,,,,,,,,
COMM 105P,CT: Photographic Technologies,4,"This course examines photographic technologies as a set of instruments and practices that modern societies have developed and used to tell stories about themselves and make particular claims about truth and reality, focusing on the domains of science, policing, journalism, advertising, and self-expression. ",COMM 10,,,,,,,,,
COMM 106A,CI: Introduction,4,"Course examines the organization of some of the many industries (e.g., film, music, gaming, and publishing) that make up the cultural landscape with an eye toward discerning the conditions that shape the production of cultural goods and services: how is production organized within cultural industries; how are products distributed; and what is the impact of both the organization and distribution of goods on the conditions of work and labor? ",COMM 10,,,,,,,,,
COMM 106C,CI: History Through Comics—Japan,4,"Pasts have been conveyed through various media for millennia. This course will use comics to explore how this medium impacts how we might learn and understand Japanese history. Topics discussed include memory, storytelling, perspective, and visuality. ",COMM 10,,,,,,,,,
COMM 106D,CI: Data and Culture,4,"Advances in data science, AI, social media, and surveillance raise new and old issues about the role data plays in our lives. This course examines data as a socially and culturally situated practice, performed by people and institutions, with impacts that intersect issues of power, publics, representation, justice, culture industries, and social forces. The aim is to build on social and cultural theories to explore specific contemporary and historical cases around the uses and misuses of data. ",COMM 10,,,,,,,,,
COMM 106E,"CI: Data, Science, and Society",4,"Data and science have long played a role in societies, with advances in data science, AI, surveillance, and automation raising new and old issues. This course focuses on the relationship between science, technology, and society in an increasingly data-intensive world, including the human choices and social structures that shape its direction and application. Themes may include data and governance, expertise, epistemology, infrastructure, political economy, labor, inequality, and resistance. ",COMM 10,,,,,,,,,
COMM 106F,CI: Film Industry,4,"A study of the social organization of the film industry throughout its history. Who makes films, by what criteria, and for what audience? The changing relationships between studios, producers, directors, writers, actors, editors, censors, distributors, audience, and subject matter of the films will be explored. ",COMM 10,,,,,,,,,
COMM 106G,CI: Tourism: Global Industry and Cultural Form,4,"The largest industry in the world has far-reaching cultural ramifications. We will explore tourism’s history and its contemporary cultural effects, taking the perspective of the “toured” as well as that of the tourist. ",COMM 10,,,,,,,,,
COMM 106I,CI: Internet Industry,4,"The political economy of the emergent internet industry, charted through analysis of its hardware, software, and services components. The course specifies leading trends and changing institutional outcomes by relating the internet industry to the adjoining media, telecommunications, and computer industries. ",COMM 10,,,,,,,,,
COMM 106T,CI: Television Culture and the Public,4,"How and what does television communicate? Emphasis will be on contemporary US television programming, placed in comparative and historical context. Special topics may include TV genres, TV and politics, TV and other media. Frequent in-class screenings. ",COMM 10,,,,,,,,,
COMM 106V,CI: TV Industry,4,"Course examines political economy of television throughout its history. How TV is made, who is involved, how is industry organized, how does it get regulated, distributed? Consider how these answers changed over time and look at recent influences of digital technologies. ",COMM 10,,,,,,,,,
COMM 107,Visual Culture,4,"How visual images contribute to our understanding of the world and ourselves. Theoretical approaches from media studies, art history, gender studies, and social theory will be used to analyze cultures of science, art, mass media, and everyday life. ",COMM 10,,,,,,,,,
COMM 108A,POB: Introduction,4,"How do political contests and debates come to be organized on and around bodies? In what sense is the natural body a sign system and how does its organization represent and reproduce cultural values, moral assumptions, social relations, and economic rationales? This course examines these and other questions through political, historical, and media analysis. ",COMM 10,,,,,,,,,
COMM 108D,POB: Disability,4,"Cultural and historical ways of defining and understanding disability relative to communication and assistive technologies, including the impact of digital technologies and the Americans with Disabilities Act. Course use of audiovisual texts and writings from fields including science and technology studies, and cultural studies. ",COMM 10,,,,,,,,,
COMM 108G,POB: Gender and Biomedicine,4,"Historical and cultural aspects of media, information, imaging technology use in biomedical research, clinical care, health communication to constructions of gender and identity. We approach the subject through audiovisual texts and writings from fields including science and technology studies and cultural studies. ",COMM 10,,,,,,,,,
COMM 109D,MC: Advertising and Society,4,"Advertising in historical and cross-cultural perspectives. Ideology and organization of the advertising industry; meaning of material goods; gifts in capitalist, socialist, and nonindustrial societies; natures of needs, desires, and whether advertising creates needs, desires; and approaches to decoding the advertising messages. ",COMM 10,,,,,,,,,
COMM 109I,MC: History of Information,4,"Even though we consider ours to be the Information Age, information has a rich history that goes back to the invention of the printing press. This history focuses on the rise of mechanical and social technologies that fostered the spread of information. Topics will include media and networks (books, telegraphy, internet), collecting and storage (archives, libraries, digital repositories), elemental units (facts, bits, noise), and application and use (reading, messaging, algorithms). ",COMM 10,,,,,,,,,
COMM 109N,MC: American News Media,4,"History, politics, social organization, and ideology of the American news media. Surveys the development of the news media as an institution, from earliest newspapers to modern mass news media. ",COMM 10,,,,,,,,,
COMM 109P,MC: Propaganda and Persuasion,4,"Propaganda, in political-economic, national settings; Soviet Union; Nazi Germany; US World War I and II. Propaganda films, contribution of filmmakers to propaganda campaign. Explore issues in propaganda; persuasive communication; political propaganda; persuasive advertising; public relations; practical, ethical perspectives. ",COMM 10,,,,,,,,,
COMM 110G,LLC: Communication in Organizations,4,"Organizations are analyzed as historically evolving discursive systems of activity mediated by talk, text, and artifacts. The class covers sense making, coordinating, symbolizing, talking, negotiating, reading and writing, storytelling, joking, and visualizing in organizations. Exemplary case studies employing several complementary frameworks are used to analyze these communicative processes. ",COMM 10,,,,,,,,,
COMM 110M,LLC: Communication and Community,4,"This course examines forms of communication that affect people’s everyday lives. Focusing on ways that ethnic communities transmit and acquire information and interact with mainstream institutions, we examine a variety of alternative local media, including murals, graffiti, newsletters, and community radio. ",COMM 10,,,,,,,,,
COMM 110P,LLC: Language and Human Communication,4,"This course examines the interaction of language and culture in human communication. Beginning with language evolution, the course then discusses a broad range of human languages, including indigenous languages, sign languages, and hybrid languages spoken in urban centers. ",COMM 10,,,,,,,,,
COMM 110T,"LLC: Language, Thought, and Media",4,"This course examines the ways in which various communicative channels mediate human action and thought. A basic premise of the course is that human thought is shaped in important ways by the communicative devices used to communicate. There is a particular emphasis on how thought develops, both historically and in the individual. ",COMM 10,,,,,,,,,
COMM 111A,CCP: Communication and Cultural Production: Introduction,4,"This course examines the products of culture industries (e.g., music, television, fashion, food, landscape, architectural design) to analyze, specifically, how culture is consumed and by whom. How are spectators hailed and audiences fostered and shaped? And what is the role of audiences in fostering and shaping cultural forms and products? ",COMM 10,,,,,,,,,
COMM 111B,CCP: Global Borders: Communication and Conflict,4,"Across the globe, geopolitical borders are charged sites of cross-cultural communication and conflict. While borders are commonly conceived as fixed physical demarcations, in this course we will examine borders as sites of exchange, as contested boundaries where diverse actors and practices converge and diverge, and as complex historical and socio-spatial formations that call into question presumed divisions between inside/outside, us/them, human/nonhuman, and technological/ecological. ",COMM 10,,,,,,,,,
COMM 111C,CCP: Cities and Politics of Space,4,"This course offers an introduction to the production of urban space. Cities are produced by sociocultural shifts wrought by migration, technological changes, new forms of production, globalization, and climate change. How is the landscape or built environment of the city shaped by the combined and often contradictory forces of capital, expert knowledge, social movements, and urban dwellers? ",COMM 10,,,,,,,,,
COMM 111F,CCP: Folklore and Communication,4,"Folklore is characterized by particular styles, forms, and settings. Course introduces a range of folklore genres from different cultures, historical periods, oral narrative, material folk arts, dramas, rituals. Study of the relationship between expressive form and social context. ",COMM 10,,,,,,,,,
COMM 111G,CCP: Popular Culture,4,"An overview of the historical development of popular culture from the early modern period to the present. Also, a review of major theories explaining how popular culture reflects and/or affects patterns of social behavior. ",COMM 10,,,,,,,,,
COMM 111P,CCP: Performance and Cultural Studies,4,"Explores performance as a range of aesthetic conventions (theatre, film, performance art) and as a mode of experiencing and conveying cultural identity. Texts include critical writing from anthropology, psychology, linguistics, media studies, as well as film/video, play scripts, live performance. ",COMM 10,,,,,,,,,
COMM 111T,CCP: Cultural Politics of Sport,4,"Examine sports as play, performance, competition, an arena where there are politics, culture, power, identity struggles. Establishing the social meanings of sport, we address ethics, race, class, nation, gender, body, science, technology, entertainment industries, commerce, spectatorship, consumption, amateurism, professionalism. ",COMM 10,,,,,,,,,
COMM 112C,IM: The Idea of Childhood,4,"Our understanding of childhood as a stage of innocence is a modern idea. The idea of childhood has not been constant; different cultures, communities, and classes have shaped the integration of children according to their own standards. We examine the different ways that attitudes toward children have changed, how these attitudes have been connected to an understanding of the human being, and how the desires of society and parents are manifested in what they think the child should be. ",COMM 10 or HDP 1,,,,,,,,,
COMM 112G,IM: Language and Globalization,4,"The interaction of language and culture in human communication. New and old languages, standard and dialect, dominant and endangered are the special focus. Selected languages as examples of how languages exist in contemporary contexts. ",COMM 10,,,,,,,,,
COMM 113T,Intermediate Topics in Communication,4,"Specialized study of communication topics, to be determined by the instructor, for any given quarter. May be taken for credit three times. ",COMM 10,,,,,,,,,
COMM 114A,"CSI: Human Rights, Communication, and Contemporary Global Justice",4,"How should we as global citizens respond to the horrifying human rights abuses that saturate news headlines and social media posts? How do communication practices, the right to information, freedom of expression, and media and journalists function within the contemporary human rights regime? Examine human rights protections—against genocide, torture, enslavement, political persecution, gender violence, and climate displacement—and their violation through case studies from 1945 to the present.",,,,,,,,,,
COMM 114B,"CSI: Communication and Social Institutions: Human Rights Advocacy: Journalists, Activists and Scholars at Risk",4,"How should we respond to the continued violation of human rights to exercise freedom of expression and to engage in open inquiry and social justice actions without fear of persecution? Students will gain a practical understanding of the mechanisms through which different actors fight for human rights by researching and/or participating in an international human rights advocacy campaign on behalf of a specific journalist, activist, or scholar at risk of expulsion, imprisonment, or death.",,,,,,,,,,
COMM 114C,CSI: On Constitutions,4,"Consider “constitutions” as meaning-making, world-building mechanisms and practices. Explore how constitutions work: as interpretive instruments designed to frame, organize, guide human thought, action, and systems (according to certain rules or principles often represented as divine in origin and universal in effect) and; as ongoing, dynamic interpretative processes that nevertheless congeal in objects, bodies, and social arrangements and are thus considered binding or unalterable. ",COMM 10 or COGN 20,,,,,,,,,
COMM 114D,"CSI: New Media, Youth, and Democracy",4,"Does “new media” deliver on its promise to expand access to public participation? We will analyze, produce, and counter narratives about media, youth, and democracy. The course should interest students who care about politics, human development, community engagement, or human computer interaction. ",COMM 10,,,,,,,,,
COMM 114E,"CSI: Gender, Labor, and Culture in the Global Economy",4,"This course introduces students to different theories of globalization and of gender. Against this theoretical background, students critically examine the gendered (and racialized) nature of labor in the production of material, social, and cultural goods in the global economy. ",COMM 10,,,,,,,,,
COMM 114F,"CSI: Law, Communication, and Freedom of Expression",4,"Examination of the legal framework of freedom of expression in the United States. Covers fundamentals of First Amendment law studying key cases in historical content. Prior restraint, incitement, obscenity, libel, fighting words, public forum, campaign finance, commercial speech, and hate speech are covered. ",COMM 10 or DOC 2 or POLI 40,,,,,,,,,
COMM 114G,CSI: Gender and Science,4,"This course will focus on arguments about cognitive differences between men and women in science. We will review current arguments about essential differences, historical beliefs about gender attributes and cognitive ability, and gender socialization into patterns of learning in school. ",COMM 10,,,,,,,,,
COMM 114I,CSI: Media Technologies and Social Movements,4,"Course explores the roles of media technologies in activist campaigns, social movements. Blending theory, historical case studies, and project-based group work, students will investigate possibilities and limitations of attempts to enroll new and old media technologies in collective efforts to make social change. ",COMM 10,,,,,,,,,
COMM 114J,CSI: Food Justice,4,"Examine food justice from multiple analytical and theoretical perspectives: race, class, diversity, equity, legal-institutional, business, ethical, ecological, scientific, cultural, and socio-technical. Compare political strategies of food justice organizations/movements aimed at creating healthy and sustainable food systems locally and globally. ",COMM 10,,,,,,,,,
COMM 114K,CSI: Community Fieldwork,2,"Specialized study in community-based and/or participatory design research with topics to be determined by the instructor, for any given quarter. Students who choose the option to do fieldwork for any given course, need to register for COMM 114K. May be taken for credit three times.",,,,,,,,,,
COMM 114M CSI: Communication and the Law (4,OMM 114M CSI: Communication and the Law,4,"Using classic and modern texts, the course explores fundamental questions of law and political theory: What are rights and where do they come from? What is the balance between freedom and equality, between individual and common goods? These theoretical explorations are then oriented to specifically communication concerns: What is the relationship between privacy and personhood? Between free speech and democracy? Between intellectual property and efficient markets? ",COMM 10,,,,,,,,,
COMM 114N,CSI: Communication and the Law: The Body in Law,4,"This course concentrates on one area of law specific to the concerns of communication: the relationship between privacy, personhood, and bodily autonomy. Using a combination of legal texts, court cases, and theoretical literature, we will consider the changing nature of each dimension of this relationship as the courts have been called upon to adjudicate conflicting claims and visions in matters of reproduction, sexual identity, genetic engineering, and the commodification of body parts. ",COMM 10,,,,,,,,,
COMM 114P,CSI: Public History and Museum Studies,4,"This course will explore the role that “public history”—history as created for general audiences—plays in communicating cultural and national identities by examining museum exhibitions, their controversies, and how material objects mediate interpretations of the past. ",COMM 10,,,,,,,,,
COMM 114T,CSI: Science Communication,4,"Examine science communication as a profession and unique form of storytelling. Identify who does science communication, how, why, and with what impacts. Highlight science communication’s role in democracy, power, public reason, technological trajectories, the sustainability transition, and shifting university-community relations. ",COMM 10,,,,,,,,,
COMM 114W,CSI: Global Health Communication,4,"Public health campaigns attempt to change behavior, slow the spread of disease, and improve the health of a population. This course takes a critical social science perspective on the production, dissemination, and impacts (intended and otherwise) of public health communication, including questions of coercion, autonomy, and perceptions of collective health and well-being. ",COMM 10 or GLBH 20,,,,,,,,,
COMM 115,Communication and the Senses,4,"While we often assume that communication is something that happens only with our eyes and/or ears, every act of communication is multisensory, often involving sight and sound but also smell, touch, and taste. In this course, students will learn how to pay attention to and engage with the “other” senses beyond the visual and auditory. Interdisciplinary scholarship and empirical activities help students build a vocabulary for understanding the complexities of multisensory communication. ",COMM 10,,,,,,,,,
COMM 120I,AMP: Social Issues in Media Production,4,"Analyze forms of social issue media production, photography, audio/radio, arts, crafts, web, print zines, political documentary. Students work with several forms of media making: video, audio, web design, and a project in their chosen format. ",COMM 10,"COMM 100A, 100B, 100C","COMM 100A, 100B, 100C",,,,,,,
COMM 120M,AMP: Media Stereotypes,4,An examination of how the media present society’s members and activities in stereotypical formats. Reasons for and consequences of this presentation are examined. Student responsibilities will be (a) participation in measurement and analysis of stereotype presentations. (b) investigating techniques for assessing both cognitive and behavioral effects of such scripted presentations on the users of media. Students will not receive credit for COMT 105 and COMM 120M.,COMM 10,"COMM 100A, 100B, 100C","COMM 100A, 100B, 100C",,,,,,,
COMM 120N,AMP: News Media Workshop,4,"Designed for students working in student news organizations or off-campus internships or jobs in news, public relations, or public information. A workshop in news writing and news analysis. ",COMM 10,"COMM 100A, 100B, 100C","COMM 100A, 100B, 100C",,,,,,,
COMM 120P,AMP: Digital Media in Education,4,"This course develops critical understanding of educational uses of digital media through firsthand experience in public educational settings, and readings/discussions of challenges, benefits, and pitfalls of educational applications of media technology. Three hours/week of fieldwork required. ",COMM 10,"COMM 100A, 100B, 100C","COMM 100A, 100B, 100C",,,,,,,
COMM 120W,AMP: Writing for Digital Media,4,"Practice, history, and theory of writing for digital media. Text combines with images, sounds, movement, and interaction. New network technologies (email, blogs, wikis, and virtual worlds) create new audience relationships. Computational processes enable texts that are dynamically configured and more. ",COMM 10,"COMM 100A, 100B, 100C","COMM 100A, 100B, 100C",,,,,,,
COMM 124A,Critical Design Practice/Advanced Studio,4,"Hands-on course introduces design as political activity. How will differently designed objects, environments perpetuate, interrupt status quo. Examine design, architecture, media activism, workday life. Examine ambiguous problems, take and give feedback, create prototypes to engage communities, broader publics. Students see design as part of longer-term social transformations. ",COMM 10 or COGS 1 or ESYS 10 or POLI 10 or POLI 10D or USP 1,,,,,,,,,
COMM 124B,Critical Design Practice/Topic Studio,4,"Course builds on understanding design as political activity. Group work to design quarter-long projects that explore political role of design, include design in built environments, organizations, media technologies. Deepened capacities to design in public, for publics, with publics. May be taken for credit three times. ",COMM 124A,,,,,,,,,
COMM 126,Children and Media,4,"A course that analyzes the influence of media on children’s behavior and thought processes. The course takes a historical perspective, beginning with children’s print literature, encompassing movies, music, television, and computers. Students will study specific examples of media products intended for children and apply various analytic techniques, including content analysis and experimentation to these materials. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 127,Problem of Voice,4,This course will explore the problem of self-expression for members of various ethnic and cultural groups. Of special interest is how writers find ways of describing themselves in the face of others’ sometimes overwhelming predilection to describe them. ,COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 129,"Race, Nation, and Violence in Multicultural California",4,"How does media representation of race, nation, and violence work? Taking multicultural California as our site, we will explore how social power is embedded in a variety of visual texts, and how media not only represents but also reproduces conflict. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 131,"Communication, Dissent, and the Formation of Social Movements",4,"Emergence of dissent in different societies, and relationship of dissent to movements of protest and social change. Movements studied include media concentration, antiwar, antiglobalization, death penalty, national liberation, and labor. Survey of dissenting voices seeking to explain the relationship of ideas to collective action and outcomes. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 132,"Advanced Topics in Communication, Politics, and Society",4,"Specialized study of communication, politics, and society with topics to be determined by the instructor for any given quarter. May be taken for credit three times. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 133,Television and Citizenship,4,"Television is a contested site for negotiating the rationales of inclusion and exclusion associated with citizenship and national belonging. Historical and contemporary case studies within international comparative contexts consider regulation, civil rights, cultural difference, social movements, new technologies, and globalization. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 134,Media Audiences,4,"Examines the complex relationship between mass media and the consumers and viewers they target. This course covers theories about audiences, reading practices of audiences, the economics of audiences, and the role of audiences in the digital era. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 135,Contemporary Minority Media Makers and the Festival Experience,4,"This advanced course examines, analyzes, and discusses media works by contemporary Asian American, Native American, African American, and Latina/o American filmmakers. The course does not offer a historical survey of films by minority makers but rather will operate on themes such as cultural identity, urbanization, personal relationships, gender relations, cultural retentions, and music. The course will require students to attend some off-campus screenings, especially those at area film festivals. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 136,Transmedia,4,"Transmedia is a mode of production in which a text or story unfolds across multiple media platforms. Exploring all the facets of this widespread phenomenon—historical, aesthetic, industrial, theoretical, and practical. This course explores and critically analyzes the art and economics of contemporary transmedia. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
COMM 137,Black Women Filmmakers,4,"Students examine film and video media produced by black women filmmakers worldwide. This course will use readings from the writings of the filmmakers themselves as well as from film studies, women’s studies, literature, sociology, and history. ",COMM 10,"COMM 100A, 100B, 100C",,,,,,,,
