course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
BENG 187C,Bioengineering Design Project: Implementation,1,"Approaches to implementation of senior design project, including final report. Teams will report on construction of prototypes, conduct of testing, collection of data, and assessment of reliability and failure. Majors must enroll in the course for a letter grade in order to count the sequence toward the major. No exceptions will be approved. ",BENG 187B,"BENG 119B, BENG 126B, BENG 127B, BENG 128B, BENG 129B, BENG 139B, BENG 147B, BENG 148B, BENG 149B, BENG 169B, or BENG 179B",,,,,,,,"Concurrent enrollment in one of the following lab sections: BENG 119B, BENG 126B, BENG 127B, BENG 128B, BENG 129B, BENG 139B, BENG 147B, BENG 148B, BENG 149B, BENG 169B, or BENG 179B; bioengineering, bioengineering: biotechnology, or bioengineering: biosystems majors only or consent of instructor. (W)"
BENG 187D,Bioengineering Design Project: Presentation,1,"Oral presentations of design projects, including design, development, and implementation strategies and results of prototype testing. Majors must enroll in the course for a letter grade in order to count the sequence toward the major. No exceptions will be approved. ",BENG 187C,,,,,,,,,"Bioengineering, bioengineering: biotechnology, or bioengineering: biosystems majors only or consent of instructor. (S)"
BENG 189,Physiological Systems Engineering,4,"Quantitative description of physiological systems, e.g., electrical and mechanical properties of muscle (skeletal and cardiac). Modeling and simulation of properties. Kidney, transport, and models. Neural circuits and models. ",BENG 133,BENG 140B,BENG 134,BENG 135,BENG 140A,,,,,(S) Not offered until spring 2017.
BENG 191/291,Senior Seminar I: Professional Issues in Bioengineering,2,"(Conjoined with BENG 291.) Instills skills for personal and organizational development during lifelong learning. Student prepares portfolio of personal attributes and experiences, prepares for career interviews plus oral report of interviewing organizational CEO. Graduate students will prepare a NIH small business research grant.",,,,,,,,,,Consent of instructor. (F)
BENG 193,Clinical Experience in Bioengineering,4,"Introduction on the integration of bioengineering and clinical medicine through lectures and rotations with clinical faculty. Students will work with clinical mentors and course faculty to identify areas where engineering can improve diagnostics, clinical practice, and/or treatment. May be coscheduled with BENG 294C.",BENG 140A or BIPN 100,BENG 140B or BIPN 102,,,,,,,,A GPA of 3.5 is requested as a requirement per the agreement with the School of Medicine to ensure that students who are participating in the program have a strong academic background to be in the clinic as an undergraduate. (S)
BENG 195,Teaching,2–4,Teaching and tutorial assistance in a bioengineering course under supervision of instructor. Not more than four units may be used to satisfy graduation requirements. (P/NP grades only.) ,,,,,,,,,,"3.0 GPA in the major and department approval. (F,W,S)"
BENG 196,Bioengineering Industrial Internship,1–4,"Under the joint supervision of a faculty adviser and industry mentor, the student will work at or be mentored at a bioengineering industrial company to gain practical bioengineering experience, summarized in a technical report. May be taken for credit up to three times. With department approval, four units of credit may substitute for a technical elective. (P/NP grades only.) ",,,,,,,,,,"Consent of department and completion of all lower-division course requirements, including general-science requirement; laboratory experience. (F,W,S,Su)"
BENG 197,Engineering Internship,1–4,"An enrichment program, available to a limited number of undergraduate students, which provides work experience with industry, government offices, hospitals, and their practices. Subject to the availability of positions, students will work in a local industry or hospital (on a salaried or unsalaried basis) under the supervision of a faculty member and industrial, government, or hospital employee. Coordination of the Engineering Internship is conducted through UC San Diego’s Academic Internship Program. Time and effort to be arranged. Units may not be applied toward major graduation requirements unless prior approval of a faculty adviser is obtained, and internship is an unsalaried position. ",,,,,,,,,,"Completion of ninety units with a 2.5 GPA and consent of a bioengineering faculty coordinator. (F,W,S,Su)"
BENG 198,Directed Group Study,1–4,"Directed group study, on a topic or in a field not included in the regular department curriculum, by arrangement with a bioengineering faculty member. (P/NP grades only.) ",,,,,,,,,,"Upper-division standing, completion of ninety units of UC San Diego undergraduate study, a minimum UC San Diego GPA of 2.5, consent of instructor, and a completed and approved Special Studies form. (F,W,S)"
BENG 199,Independent Study for Undergraduates,4,Independent reading or research by arrangement with a bioengineering faculty member. May be taken for credit three times. (P/NP grades only.) ,,,,,,,,,,"Upper-division standing, completion of ninety units of UC San Diego undergraduate study, a minimum UC San Diego GPA of 2.5, consent of instructor, and a completed and approved Special Studies form. (F,W,S,Su)"
BENG 202/CSE 282,Bioinformatics II: Introduction to Bioinformatics Algorithms,4,"(Formerly BENG 202/CSE 257A.) Introduction to methods for sequence analysis. Application to genome and proteome sequences. Protein structure, sequence-structure analysis.",,,,,,,,,,Pharm 201 or consent of instructor. (W)
BENG 203/CSE 283,"Genomics, Proteomics, and Network Biology",4,"Annotating genomes, characterizing functional genes, profiling, reconstructing pathways. ",BENG 202 or CSE 282,,,,,,,,,Pharm 201 or consent of instructor. (S)
BENG 207,Topics in Bioengineering,4,"Course given at the discretion of the faculty on current topics of interest in bioengineering. (F,W,S)",,,,,,,,,,
BENG 208,Topics in Bioengineering with Lab,4,Course given at the discretion of the faculty on topics of current interest in engineering science. This course is intended to be a lecture and lab companion topics course. ,,,,,,,,,,Consent of instructor. (S)
BENG 211,Systems Biology and Bioengineering I: Biological Components,4,"Components of biological systems, their biochemical properties and function. The technology used for obtaining component lists. Relationship within and integration of component lists. Structured vocabularies and component ontologies. Algorithms for comparative approaches in deciphering and mining component lists. ",BENG 230A or BIMM 100 or consent of instructor,,,,,,,,,(F)
BENG 212,Systems Biology and Bioengineering II: Large-Scale Data Analysis,4,"Analysis of biological data can be performed at four levels: 1) statistical analysis, 2) integration of knowledge, 3) integration of networks, and 4) integration of biophysical laws. This course teaches the first two levels. The first level consists of specialized topics in statistical analysis of large-scale data sets and machine learning. The second level consists of leveraging prior knowledge for the analysis of diverse, multi-omic datasets and network reconstruction.",,,,,,,,,,Graduate standing. (W)
BENG 213,Systems Biology and Bioengineering III: Building and Simulating Large-Scale in Silico Models,4,"Analysis of biological data can be performed at four levels: 1) statistical analysis, 2) integration of knowledge, 3) integration of networks, and 4) integration of biophysical laws. This course teaches the last two levels. The third level consists of integrating data in the context of genome-scale models to simulate and predict cellular phenotypes. The fourth level consists of analyzing data in the context of kinetic and thermodynamic laws that govern cellular function.",BENG 212,,,,,,,,,Graduate standing (S)
BENG 221,Mathematical Methods for Bioengineering,4,Introduction of the foundations of engineering by teaching the mathematical methods that describe the engineering principles. Analytical and numerical approaches to solving the equations. ,,,,,,,,,,Graduate standing in bioengineering or consent of instructor. (F)
BENG 223,"Thermodynamics, Statistical Mechanics, Interfacial Phenomena in Living Systems",4,"Thermodynamics, statistical mechanics, and interfacial phenomena that emphasize the chemical natures of living systems. Topics include intermolecular and surface forces, calculation of energetic processes, computation of electrical forces and fields, and principles of physics in multiscale engineering and design. ",,,,,,,,,,Graduate standing in bioengineering or consent of instructor. (W)
BENG 224,Regulatory Affairs,4,"Introduces real-world tools and skills that product development engineers are expected to master in a medical device company. Students will be introduced to all stages of medical device development in an FDA-regulated environment with an emphasis in design controls and building a design history file. Students will also be exposed to other relevant topics such as project management, legal consideration, medical reimbursement, regulatory submissions, commercialization, and product improvements. ",,,,,,,,,,Graduate standing in bioengineering only or consent of department.
BENG 225,Business of Biotech,4,"This course broadly covers the business of biotech with emphasis on innovation and communication skills. Topics include (1) disruptive technologies, (2) FDA regulation, (3) licensing and spinouts, (4) financing, (5) business models, and (6) business development and acquisitions. The format is intensive and interactive.",,,,,,,,,,Graduate standing in bioengineering or consent of department.
BENG 226,Foundations of Bioengineering I: Tissue and Cell Properties,4,"Modern development of biomechanics at an advanced mathematical level. Description of internal stresses and deformation in living tissues and fluids, thermodynamics. Mechanics of soft connective tissue, extracellular matrix, cells, membranes, and cytoskeleton. Mechanotransduction, migration, adhesion. Blood flow in microvessels. Biomechanical analysis of tissue injury. Recommended preparation: a previous background in biomechanics is strongly recommended prior to taking this course. ",,,,,,,,,,Graduate standing or consent of instructor. (S)
BENG 227,Transport Phenomena in Living Systems,4,"This course describes the movement of heat and chemical mass in biological systems. Diffusion, convection and biochemical reactions in a variety of biological and engineering examples are analyzed and modeled. Students that have taken BENG 222 cannot take BENG 227 for credit.",BENG 221,,,,,,,,,Graduate standing or consent of instructor. (S)
BENG 230A,Biochemistry,4,"A graduate course in biochemistry especially tailored to the requirements and background of bioengineering graduate students. It will cover the important macro- and small molecules in cells that are the major constituents, or that function as signaling molecules or molecular machineries. The structures, pathways, interactions, methodologies, and molecular designs using recombinant DNA technology will be covered. ",,,,,,,,,,Restricted to bioengineering graduate students with major code BE75. (F)
