course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
ETHN 150,"Visuality, Sexuality, and Race",4,"(Cross-listed with CGS 150.) Examines the role of the visual in power relations; the production of what we “see” regarding race and sexuality; the interconnected history of the casta system, plantation slavery, visuality, and contemporary society; decolonial and queer counternarratives to visuality.",,,,,,,,,,
ETHN 151,Ethnic Politics in America,4,"This course will survey the political effects of immigration, ethnic mobilization, and community building in America, and the contemporary role of ethnicity in politics and intergroup relations.",,,,,,,,,,
ETHN 152,Law and Civil Rights,4,"In this course, students explore the relationship between race, class, and law as it applies to civil rights both in a historical and a contemporary context. Topics include racism and the law, history of the Fourteenth Amendment, equal protection, school desegregation, and affirmative action.",,,,,,,,,,
ETHN 153,Citizenship and Civil Rights in the Twentieth Century,4,"(Cross-listed with HIUS 136.) This course traces the history of the institution of United States citizenship in the last century, tracing changing notions of racial, cultural, and gender differences, the evolution of the civil rights struggle, and changes in laws governing citizenship and access to rights.",,,,,,,,,,
ETHN 154,History of Mexican America,4,"(Cross-listed with HIUS 113.) This course explores the history of the largest minority population in the United States, focusing on the legacies of the Mexican War, the history of Mexican immigration and US-Mexican relations, and the struggle for citizenship and civil rights.",,,,,,,,,,
ETHN 155,US Militarism,4,"This course considers rationales for and responses to American military expansion as well as its social, environmental, and cultural consequences. We will examine racialized, gendered, and sexualized aspects of militarized institutions and practices, including militarized colonialism, tourism, and sex work. ",,,,,,,,,,Upper-division standing or instructor approval.
ETHN 155GS,Critical Perspectives on the Vietnam War,4,"This course examines the impact of the Vietnam War on three populations: Americans, Vietnamese in Vietnam, and Viet Kieu (overseas Vietnamese). We will supplement scholarly texts on the war with films, literature, and visits to war museums and monuments. Program or materials fees may apply. ",,,,,,,,,,Students must apply and be accepted into the Global Seminars program.
ETHN 157,Madness and Urbanization,4,"(Cross-listed with USP 149.) This course will provide a historical and theoretical orientation for contemporary studies of the experience of mental illness and mental health-care policy in the American city, with critical attention to racial and ethnic disparities in diagnosis, treatment, and outcomes.",,,,,,,,,,
ETHN 158,Native American Intellectuals in the Twentieth Century,4,"This course examines Native American intellectuals’ work. It provides a broad historical perspective on the development of twentieth-century Native American political thinking and discusses the recurring issues, problems, and themes inherent to Indian-white relations, as seen from Indian perspectives.",,,,,,,,,,
ETHN 159,Topics in African American History,4,"(Cross-listed with HIUS 183.) A colloquium dealing with special topics in the history of people of African descent in the United States. Themes will vary from quarter to quarter. Requirements will vary for undergraduate, MA, and PhD students. Graduate students will be required to submit a more substantial piece of work.",,,,,,,,,,
ETHN 160,Global Indigenous Studies,4,"Focusing on transregional relationships to land and decolonization in the Pacific, Caribbean, and the Americas, this course is a comparative study of cultural and political phenomena that shape indigenous communities globally. We will examine enduring legacies of colonialism, nationalism, and Western normativities, and explore indigenous activism within the decolonial movement.",,,,,,,,,,
ETHN 162,Practicum in California Tribal Law and Journalism,4,"Work with California native tribal groups, leaders, and members to identify common, pressing questions surrounding Indian law. In partnership with legal experts, develop and disseminate new media programs and useful documents accessible to native communities throughout California.",,,,,,,,,,
ETHN 163E,Decolonial Theory,4,"Decolonial Theory will focus on historical and contemporary intellectual work produced by activists from colonized regions of the world. This course will be international in scope, but attentive to local struggles.",,,,,,,,,,
ETHN 163F,Playing Indian: Native American and First Nations Cinema,4,"(Cross-listed with TDGE 131.) This course examines recent movies by Native American/First Nations artists that labor to deconstruct and critique reductive stereotypes about America’s First Peoples in Hollywood cinema. Carving spaces of “visual sovereignty” (Raheja), these films propose complex narratives and characterizations of indigeneity. Students may not receive credit for TDGE 131, TDGE 131R, ETHN 163FR, and ETHN 163F.",,,,,,,,,,
ETHN 163FR,Playing Indian: Native American and First Nations Cinema,4,"(Cross-listed with TDGE 131R.) This online course examines recent movies by Native American/First Nations artists that labor to deconstruct and critique reductive stereotypes about America’s First Peoples in Hollywood cinema. Carving spaces of “visual sovereignty” (Raheja), these films propose complex narratives and characterizations of indigeneity. Students may not receive credit for TDGE 131, TDGE 131R, ETHN 163FR, and ETHN 163F.",,,,,,,,,,
ETHN 163G,Indigenous Theatre and Performance,4,"(Cross-listed with TDHT 120.) This theoretical and embodied course examines a selection of indigenous plays and performances (dance, hip hop) and helps students develop the critical vocabulary and contextual knowledge necessary to productively engage with the political and artistic interventions performed by these works. No prior knowledge in theatre history is needed. Students may not receive credit for TDHT 120 and ETHN 163G.",,,,,,,,,,
ETHN 163I,Asian American Histography,4,"(Cross-listed with HIUS 177.) This course introduces students to the field of Asian American history, with an emphasis on historiographical shifts and debates. It includes a wide range of topics and methodologies that cross disciplinary boundaries. Fulfills the race, ethnicity, and migration and global/transnational field requirements for the history major. Students may not receive credit for both ETHN 163I and HIUS 177. May be coscheduled with HIUS 277 and ETHN 273.",,,,,,,,,,
ETHN 163J,Asian American Social Movements,4,"(Cross-listed with HIUS 125.) This course introduces students to the history of Asian American social movements from the late-nineteenth century to the present, with an emphasis on interethnic, cross-racial, and transnational practices. Topics include immigration reform, antiwar and anticolonial movements, redress, hate crimes, and police brutality. Students may not receive credit for HIUS 125 and ETHN 163J.",,,,,,,,,,
ETHN 164,African Americans and the Mass Media,4,"(Cross-listed with MUS 153.) This course will examine the media representations of African Americans from slavery through the twentieth century. Attention will be paid to the emergence and transmission of enduring stereotypes, and their relationship to changing social, political, and economic frameworks in the United States. The course will also consider African Americans’ responses to and interpretations of these mediated images.",,,,,,,,,,
ETHN 165,Gender and Sexuality in African American Communities,4,"(Cross-listed with CGS 165.) This course will investigate the changing constructions of sex, gender, and sexuality in African American communities defined by historical period, region, and class. Topics will include the sexual division of labor, myths of black sexuality, the rise of black feminism, black masculinity, and queer politics.",,,,,,,,,,
ETHN 166,Arab/Muslim American Identity and Culture,4,"(Cross-listed with LTEN 179.) This class explores (self) representations of Muslim and Arab Americans in US popular culture with a focus on the twentieth and twenty-first centuries. Topics include the racing of religion, “the war on terror” in the media, feminism and Islam, immigration, race, and citizenship. May be repeated for credit three times when content varies.",,,,,,,,,,
ETHN 167,Muslim Identity in America,4,"This course is an introduction to the study of Muslims in the United States. It examines the ways in which questions of race, gender, and white settler colonial plantation state practices have shaped Muslim lives, both historically and in present times. Topics include the arrival of African Muslims in slave ships, growing Latinx Muslim presence, South Asian and Arab-American Muslims, immigrant-indigenous-black Muslim debates, media representation, resistance movements, and questions of national belonging. May be taken for credit up to two times when content varies.",,,,,,,,,,
ETHN 167A,Decolonial Muslim Feminisms,4,"This course is a pedagogical analysis of the connections between decolonial thinking and studies of Muslims, Islam, and the Islamicate. Students will explore contours of decolonial epistemologies in sacred and secular Muslim texts such as the Qur’an, Hadith, and other sites including those of law, borders, immigration, home, labor, desire, and fashion.",,,,,,,,,,
ETHN 168,Comparative Ethnic Literature,4,(Cross-listed with LTEN 178.) A lecture-discussion course that juxtaposes the experience of two or more US ethnic groups and examines their relationship with the dominant culture. Students will analyze a variety of texts representing the history of ethnicity in this country. Topics will vary.,,,,,,,,,,
