course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
LIGN 101,Introduction to the Study of Language,4,"Language is what makes us human, but how does it work? This course focuses on speech sounds and sound patterns, how words are formed, organized into sentences, and understood, how language changes, and how it is learned. ",,,,,,,,,,
LIGN 105,Law and Language,4,"The interpretation of language in understanding the law: 1) the language of courtroom interaction (hearsay, jury instructions); 2) written legal language (contracts, ambiguity, legal fictions); 3) language-based issues in the law (First Amendment, libel and slander).",,,,,,,,,,
LIGN 108,Languages of Africa,4,"Africa is home to an astonishing variety of languages. This course investigates the characteristics of the major language families as well as population movements and language contact, and how governments attempt to regulate language use. ",,,,,,,,,,
LIGN 110,Phonetics,4,The study of sounds that are used in human languages. How speech sounds are physically produced; acoustics of speech; speech perception; practical training in phonetic transcription and in interpreting visual representations of the acoustic signal. The class covers both English and its dialects and languages other than English. ,LIGN 101 or consent of instructor,,,,,,,,,May enroll in prerequisite concurrently.
LIGN 111,Phonology I,4,"Why does one language sound different from another? This course analyzes how languages organize sounds into different patterns, how those sounds interact, and how they fit into larger units, such as syllables. Focus on a wide variety of languages and problem solving. ",LIGN 110,,,,,,,,,
LIGN 112,Speech Sounds and Speech Disorders,4,How do we measure differences in the way sounds are produced and perceived? This course focuses on measuring and analyzing the acoustic and auditory properties of sounds as they occur in nonpathological and pathological speech. ,LIGN 110 or consent of instructor,,,,,,,,,
LIGN 113,Hearing Science and Hearing Disorders,4,"An introductory course focused on the hearing component of speech, speech perception, and language disorders, this course gives students an introduction to the anatomy and function of human hearing, the principles and practice of audiology, and the modern methods of addressing hearing loss in patients like hearing aids and cochlear implants. ",LIGN 101,LIGN 110,,,,,,,,
LIGN 115,Phonology II,4,"How are phonological systems organized, and what generalizations can be made about the phonological patterns found across languages? Exploration of advanced concepts in phonological theory through the analysis of cross-linguistic phenomena. Emphasis on empirical justification and argumentation. ",LIGN 111,,,,,,,,,
LIGN 118,The Language of Comics,4,"How do we understand comic strips, comic books, and manga? We will examine the cognitive structures underlying comics, showing that this visual language of drawing and sequential images is understood similarly to spoken and signed languages. Recommended preparation: LIGN 101.",,,,,,,,,,Upper-division standing.
LIGN 119,First and Second Language Learning: From Childhood through Adolescence,4,"(Same as EDS 119) An examination of how human language learning ability develops and changes over the first two decades of life, including discussion of factors that may affect this ability.",,,,,,,,,,Upper-division standing or consent of instructor.
LIGN 120,Morphology,4,How do some languages express with one word complex meanings that English needs several words to express? Discovery of underlying principles of word formation through problem solving and analysis of data from a wide variety of languages. ,LIGN 101 or consent of instructor,,,,,,,,,
LIGN 121,Syntax I,4,What universal principles determine how words combine into phrases and sentences? Introduction to research methods and results. Emphasis on how argumentation in problem-solving can be used in the development of theories of language. ,LIGN 101 or consent of instructor,,,,,,,,,
LIGN 125,Syntax II,4,"How are syntactic systems organized, and what generalizations can be made about the syntactic patterns found across languages? Exploration of advanced concepts in syntactic theory through the analysis of cross-linguistic phenomena. Emphasis on empirical justification and argumentation. ",LIGN 121,,,,,,,,,
LIGN 130,Semantics,4,Introduction to the formal study of meaning. What is the meaning of a word? What is the meaning of a sentence? Which role does the context play in determining linguistic meaning? ,LIGN 101 or consent of instructor,,,,,,,,,
LIGN 139,Field Methods,4,"Methods and practice of gathering, processing, and analyzing data based on working with a native speaker of a language. Students gain experience in learning to discriminate and transcribe sounds and analyze grammatical features from their own collected data. Ethical and practical issues of working with native speakers and language communities are addressed. May be taken for credit up to two times. Recommended preparation: LIGN 111, LIGN 120, LIGN 121.",LIGN 101,LIGN 110,,,,,,,,
LIGN 141,Language Structures,4,Detailed investigation of the structure of one or more languages. May be repeated for credit as topics vary. ,LIGN 101 or consent of instructor,,,,,,,,,
LIGN 143,The Structure of Spanish,4,"Surveys aspects of Spanish phonetics, phonology, morphology, and syntax. Topics include dialect differences between Latin American and Peninsular Spanish (both from a historical and contemporary viewpoint), gender classes, verbal morphology, and clause structure. ",LIGN 101 or consent of instructor,,,,,,,,,
LIGN 144,Discourse Analysis: American Sign Language and Performing Arts,4,"This course provides a discourse-centered examination of ASL verbal arts: rhyme, meter, rhythm, handedness, non-manual signals, and spatial mapping; creation of scene and mood; properties of character, dialogue, narration, and voice; cultural tropes; poetic constructions in every genre; transcription, body memory, and performance. The course will be conducted entirely in ASL with no spoken English. ",LISL 1C,LISL 1CX,,,,,,,,
LIGN 146,Sociolinguistics in Deaf Communities,4,"This course provides an examination of sociolinguistic research on Deaf communities throughout the world, including sociohistorical contexts for phonological, lexical, and syntactic variation, contact between languages, multilingualism, language policies, and planning, second language learning, language attitudes, and discourse analysis of specific social contexts. The course will be conducted entirely in ASL with no spoken English. ",LISL 1C,LISL 1CX,,,,,,,,
LIGN 148,The Psycholinguistics of Gesture and Sign Languages,4,"The study of how sign languages are structured, and how they are understood and produced by adults. Topics include the contrast between gesture and language, sign language acquisition, brain processing, sociolinguistics, and the role of sign language in reading. ",LIGN 101 or LISL 1C/1CX,,,,,,,,,
LIGN 149GS,The Historical Roots of American Sign Language,4,"Emphasizing linguistic evidence and historical documents, this course examines the roots of ASL with particular focus on contributions from Langue des Signes Francaise, Native American Sign Language, Black ASL, and Hawaiian Sign Language. Topics include illustrated and descriptive records documenting the linguistics of each language, and similarities and differences among the varieties. Program or materials fees may apply. ",,,,,,,,,,Student must apply and be accepted to the global seminars program. Satisfies DEI requirement.
LIGN 150,Historical Linguistics,4,"Language is constantly changing. This course investigates the nature of language change, how to determine a language’s history, its relationship to other languages, and the search for common ancestors or “protolanguage.” ",LIGN 101 or consent of instructor,,,,,,,,,
LIGN 152,Indigenous Languages of the Americas,4,"This course is an introduction to the study of the indigenous languages of the Americas. Its goals are to offer orientation in a broad field and to prepare students for possible future research. Topics covered include grammatical structures, genetic classification, characteristics of major language families, and factors affecting language use and mother tongue transmission of these languages in contemporary societies. Recommended preparation: LIGN 101.",,,,,,,,,,
LIGN 154,Language and Consciousness,4,"Origins of linguistic analysis (phonetics, phonology, morphology, thematic and grammatical relations, lexical semantics) in ancient India, history of naturalism vs. conventionalism, sound symbolism, relationship of language with myth and ritual, linguistic relativism, physical effects of language, metaphysical approaches to language. ",LIGN 101,,,,,,,,,
LIGN 155,Evolution of Language,4,"History of thought on language origins, genetic, neural, anatomical, and gestural theories of language evolution in relation to prior hominid and other species, the role of generational differences in language acquisition, and computational models. ",,,,,,,,,,Upper-division standing or consent of instructor.
LIGN 160,Pragmatics,4,"An introduction to the context-dependent aspects of language meaning. Topics include given versus new information, Gricean maxims and rules of conversation, presupposition, implicature, reference and cognitive status, discourse coherence and structure, and speech acts. ",LIGN 101 or consent of instructor,,,,,,,,,
LIGN 165,Computational Linguistics,4,"An introduction to the fundamental concepts of computational linguistics, in which we study natural language syntax and semantics from an interpretation perspective, describe methods for programming computer systems to perform such interpretation, and survey applications of computational linguistics technology. ",,,,,,,,,,
LIGN 167,Deep Learning for Natural Language Understanding,4,"An introduction to neural network methods for analyzing linguistic data. Basic neural network architectures and optimization through backpropagation and stochastic gradient descent. Word vectors and recurrent neural networks, and their uses and limitations in modeling the structure of natural language. ",MATH 10C or MATH 20C or MATH 31BH,,,,,,,,,Ability to program.
LIGN 168,Computational Speech Processing,4,"An upper-division course focused on understanding some of the many approaches, algorithms, and processes used in the computational processing of speech, both by linguists and in industrial and engineering applications. We will consider topics like pitch and formant extraction, automatic speech recognition, and text-to-speech and voice transmission codecs. We’ll discuss the limitations of current approaches, and consider ongoing areas of growth and development in the field. ",LIGN 110,,,,,,,,,
LIGN 170,Psycholinguistics,4,"The study of how humans learn, represent, comprehend, and produce language. Topics include visual and auditory recognition of words, sentence comprehension, reading, sentence production, language acquisition, neural representation of language, bilingualism, and language disorders. ","LIGN 101, or upper-division standing, or consent of instructor",,,,,,,,,
LIGN 171,Child Language Acquisition,4,"A central cognitive, developmental mystery is how children learn their first language. Overview of research in the learning of sound systems, word forms and word meanings, and word combinations. Exploration of the relation between cognitive and language development. ","LIGN 101, or upper-division standing, or consent of instructor",,,,,,,,,
LIGN 172,Psycholinguistics Laboratory Projects,4,"A project-oriented laboratory course (research) in which students learn and use experimental design, and are guided to develop their own ideas and tools, along with using state-of-the-art instruments to investigate a linguistic problem of current interest, under the direction of the instructor. A range of current topics in psycholinguistics is available including sentence and discourse processing, word comprehension and production, and cross-linguistic research. ",LIGN 101,LIGN 170 or LIGN 171 or LIGN 180 or LIGN 181,,,,,,,,
LIGN 174,Gender and Language in Society,4,"(Same as SOCI 116.) This course examines how language contributes to the social construction of gender identities, and how gender impacts language use and ideologies. Topics include the ways language and gender interact across the life span, within ethnolinguistic minority communities in the United States, across sexual orientations and cultures. Recommended preparation: LIGN 101, or upper-division standing, or consent of instructor.",,,,,,,,,,
LIGN 175,Sociolinguistics,4,"The study of language in its social context, with emphasis on the different types of linguistic variation and the principles underlying them. Dialects, registers, gender-based linguistic differences, multilingualism, pidginization and creolization, factors influencing linguistic choice, formal models of variation; emphasis is given both to socially determined differences within the United States and US ethnic groups and to cross-cultural differences in language use and variation. ",LIGN 101 or consent of instructor,,,,,,,,,Satisfies DEI requirement.
LIGN 176,Language of Politics and Advertising,4,"How can we explain the difference between what is literally said versus what is actually conveyed in the language of law, politics, and advertising? How people’s ordinary command of language and their reasoning skills are used to manipulate them. ",,,,,,,,,,
LIGN 177,Multilingualism,4,"Official and minority languages, pidgins and Creoles, language planning, bilingual education and literacy, code switching, and language attrition. ","LIGN 101, or upper-division standing, or consent of instructor",,,,,,,,,
LIGN 178,Spanish Sociolinguistics,4,"This course examines how social variables, such as age, education, gender, and social status may be linguistically expressed in different varieties of Spanish. Attitudes toward different linguistic variants and how these impact language policy will be studied. Special emphasis will be given to the varieties of Spanish spoken in the United States. ",LIGN 101 or consent of instructor,,,,,,,,,Satisfies DEI requirement.
LIGN 179,Second Language Acquisition Research,4,"This course will investigate topics in second language acquisition including the critical period, the processing and neural representation of language in bilinguals, theories of second language acquisition and creolization, exceptional language learners, and parallels with first language acquisition. ","LIGN 101, or upper-division standing, or consent of instructor",,,,,,,,,
LIGN 180,Language Representation in the Brain,4,"The mind/body problem, modularity, basic neuroanatomy, cerebral lateralization, re-evaluation of classical language areas, aphasia, dyslexia, the KE family and FOXP2 gene, mirror neurons, sign language, brain development, cortical plasticity, and localization studies of language processing (electrical stimulation, MEG, fMRI, and PET). Students may not receive credit for both LIGN 172 and LIGN 180.","LIGN 101, or upper-division standing, or consent of instructor",,,,,,,,,
LIGN 181,Language Processing in the Brain,4,"Modularity and models of language processing, basic neurophysiology, EEG/MEG, linguistic event-related brain potentials (ERPs), crosslinguistic functional significance of ERP components and their MEG correlates: N400, N400-700, lexical processing negativity, slow anterior negative potentials, (early) left anterior negativity, and late positivity.","LIGN 101, or upper-division standing, or consent of instructor",,,,,,,,,
LIGN 187,Seminar on Special Topics,4,Special topics in linguistics are discussed. ,,,,,,,,,,"As topics will vary with each offering, and will be advanced in level, the department must approve if students have already obtained the relevant background."
LIGN 192,Senior Seminar in Linguistics,1,"The Senior Seminar Program is designed to allow senior undergraduates to meet with faculty members in a small group setting to explore an intellectual topic in linguistics (at the upper-division level). Senior Seminars may be offered in all campus departments. Topics will vary from quarter to quarter. Senior Seminars may be taken for credit up to four times, with a change in topic, and permission of the department. Enrollment is limited to twenty students, with preference given to seniors. ",,,,,,,,,,Department stamp and/or consent of instructor.
LIGN 195,Apprentice Teaching,0–4,"Students lead a class section of a lower-division linguistics course. They also attend a weekly meeting on teaching methods. (This course does not count toward minor or major.) May be repeated for credit, up to a maximum of four units. (P/NP grades only.) ",,,,,,,,,,"Consent of instructor, advanced standing."
LIGN 197,Linguistics Internship,2 or 4,"The student will undertake a program of practical research in a supervised work environment. Topics to be researched may vary, but in each case the course will provide skills for carrying out these studies. ",,,,,,,,,,Consent of instructor.
LIGN 199,Independent Study in Linguistics,2 or 4,The student undertakes a program of research or advanced reading in linguistics under the supervision of a faculty member of the Department of Linguistics. (P/NP grades only.) ,,,,,,,,,,Consent of instructor. May be repeated for credit.
LIGN 199H,Honors Independent Study in Linguistics,4,The student undertakes a program of research and advanced reading in linguistics under the supervision of a faculty member in the Department of Linguistics. (P/NP grades only.) ,,,,,,,,,,Admission to Honors Program.
LIGN 200,Research Forum,2,A forum for discussion of current issues. (S/U grades only.) May be repeated for credit.,,,,,,,,,,
LIGN 210,Phonetics,4,"This is an introduction to articulatory, acoustic, and auditory phonetics. Major phonetic theories in these areas, and the relationship between phonetics and phonology are discussed. The course also covers experimental design and methodology and provides hands-on experience with laboratory equipment. ",,,,,,,,,,
LIGN 211,Phonology,4,"Introduction to the description and analysis of the sound patterns of language and to the construction of theoretical models, including cognitive rules, representations, and constraints.",,,,,,,,,,
LIGN 214,Topics in Phonetics,4,"This course examines recent developments in controversial areas of phonetics. Topics will vary and will address issues in speech production (articulation, acoustics), speech perception, phonetic theory, and the relationship between phonetics and phonology. May be repeated for credit up to two times. ",LIGN 210,LIGN 211,,,,,,,,
LIGN 215,Topics in Phonology,4,"Discussion of a topic of current phonological interest, with a focus on descriptive, analytical, and theoretical issues in phonology and phonological theory.",,,,,,,,,,
LIGN 220,Morphology,4,"Theories of word structure are examined and confronted with data from a variety of languages: derivational and inflectional morphology, the morphology/phonology, and morphology/syntax interfaces.",,,,,,,,,,
LIGN 221,Syntax,4,"An introduction to syntactic phenomena, argumentation, analyses, and theoretical models. Phenomena to be discussed include phrase structure, argument structure, binding, control, and A- and A’-dependencies.",,,,,,,,,,
LIGN 225,Topics in Syntax,4,Descriptive and theoretical problems in syntactic analysis. Theoretical consequences of alternative analyses. May be repeated for credit as topics vary.,,,,,,,,,,
LIGN 228,Probabilistic Models of Cognition,4,"(Same as PSYC 232.) Computational theories of human cognition, particularly Bayesian approaches. Techniques may include directed graphical models; hierarchical models; nonparametric models; probabilistic programming languages. Topics may include decision making; perception; causal reasoning; categorization; language. Recommended preparation: previous experience with statistics, machine learning, and/or functional programming helpful.",,,,,,,,,,
LIGN 230,Semantics,4,"Theories of semantic structure. The relation of meaning to grammar, and how it is to be accommodated in an overall model of linguistic organization. The application of formal semantics to the description of natural language.",,,,,,,,,,
LIGN 232,Semantic Development,4,"(Same as PSYC 235.) This course will explore the development of concepts and linguistic meaning via classic case studies in semantics, including word learning, quantifier acquisition, and the foundations of mathematics. The course will draw on evidence from linguistics, the philosophy of language, and developmental psychology.",,,,,,,,,,
LIGN 235,Topics in Semantics,2–4,Advanced material in special areas of the study of meaning and its relation to formal aspects of human language. May be repeated for credit up to three times as topics vary.,,,,,,,,,,
LIGN 238,Topics in Cognitive Linguistics,0–4,"(Same as COGS 238.) Basic concepts, empirical findings, and recent developments in cognitive and functional linguistics. Language viewed dynamically in relation to conceptualization, discourse, meaning construction, and cognitive processing. May be repeated for credit as topics vary.",,,,,,,,,,
LIGN 240,Field Methods,4,"Techniques of discovering the structure of a language through elicitation of data from native speaker consultants. Phonemic, morphemic, and syntactic analysis. ",LIGN 110,,,,,,,,,
LIGN 241,Fieldwork,4,Fieldwork continuing the research of the previous quarter; student-directed elicitations on topics of interest. ,LIGN 240,,,,,,,,,
LIGN 245,Computational Corpus Linguistics,4,Introduction to computational corpus tools for performing empirically grounded linguistic investigations. Annotated and unannotated corpora; annotation schemes. Searching using regular expressions. UNIX tools. The PERL programming language. Publicly available language processing systems.,,,,,,,,,,
LIGN 247,Topics in Pragmatics,2–4,Advanced material covering particular topics relating to the theoretical analysis of the pragmatics of natural languages. May be repeated for credit up to three times as topics vary. ,,,,,,,,,,Consent of instructor.
LIGN 248,Topics in Morphology,4,Descriptive and theoretical problems in morphology. Theoretical and empirical consequences of alternative analyses. May be repeated for credit up to three times as topics vary. ,LIGN 220,,,,,,,,,
LIGN 251,Probabilistic Methods in Linguistics,4,"Probabilistic approaches to language knowledge, acquisition, and use. Quantitative analysis of linguistic data. Quantitative models in linguistic theory. Covers basic probability theory and tools of statistical analysis for language, including linear regression, ANOVA, generalized linear models (e.g., logistic regression), data visualization. Familiarity with probability theory highly encouraged.",,,,,,,,,,
LIGN 252,Advanced Probabilistic Models of Language,4,"Probabilistic techniques for data analysis and modeling of linguistics cognition. Hierarchical (mixed-effects) regression, graphical models, Bayesian methods, latent-variable models, nonparametric models, probabilistic grammars. Course covers both mathematical foundations and working with datasets using state-of-the-art computational tools. Recommended prerequisite: LIGN 251 or equivalent course with emphasis on probabilistic methods in linguistics.",,,,,,,,,,Graduate standing or consent of instructor.
LIGN 255,Topics in Language Evolution,4,"The study of human language evolution from a variety of perspectives: anatomical, comparative, computational, cultural, experimental, generational, genetic, gestural, historical, neural, phonetic/phonological, pragmatic, semantic, semiotic, syntactic, etc. May be taken for credit three times when topics vary.",,,,,,,,,,
LIGN 256,Statistical Natural Language Processing,4,"(Same as CSE 256.) Introduction to modern statistical approaches to natural language processing: part-of-speech tagging, word-sense disambiguation and parsing, using Markov models, hidden Markov models, and probabilistic context-free grammars. Recommended","LIGN 165, LIGN 245, CSE 151, CSE 250A, CSE 254",,,,,,,,,Graduate standing or consent of instructor.
LIGN 266,Computational Pragmatics,4,"This course will provide an introduction to computational models of pragmatics and their empirical evaluation. The course will mainly focus on probabilistic models, including the Rational Speech Acts model and its various extensions. Students will learn how to build probabilistically coherent models of agent behavior, and how to evaluate the linguistic accuracy of these models.",,,,,,,,,,
LIGN 270,Topics in Psycholinguistics,4,"We will discuss issues in theoretical linguistics from a perspective of language representation and processing, and current development in psycholinguistics and neighboring disciplines from a methodological point of view. May be taken for credit up to three times when topics vary.",,,,,,,,,,
LIGN 271,Advanced Topics in Psycholinguistics,4,"Advanced material covering topics in the experimental study of language comprehension, relating to different theoretical analyses of syntax, semantics, and pragmatics; models of linguistic architecture; methodological and statistical issues; cross-linguistic psycholinguistics; and interfaces with broader cognition. May be taken for credit up to two times. ",LIGN 270,,,,,,,,,
LIGN 272,Topics in Neurolinguistics,4,"Issues of language representation and neural instantiation that arise in studies of neural imaging, language disorders, multilingualism and second language acquisition, animal communication, and the origins and evolution of language. May be repeated for credit when topics vary.",,,,,,,,,,
LIGN 274,Computational Psycholinguistics,4,"Investigation of problems in psycholinguistics—the study of how humans learn, represent, comprehend, and produce language—from a computational perspective. Research article readings covering word-level, sentence-level, and discourse-level processing. Prior background in psycholinguistics and/or computational linguistics highly recommended.",,,,,,,,,,
LIGN 279,Topics in Language Acquisition,4,"Language acquisition is central to theories about human development, cognition, brain organization, and language origins and change. Topics include the role of input and critical periods on language outcome and processing, neural organization, and sign language creation. ",,,,,,,,,,
LIGN 280,Sign Language Research,4,"An overview of sign language research in terms of how it informs language theory. Topics include the structure of ASL, acquisition, psycholinguistic and neurolinguistic processing of sign language in comparison to spoken language, critical period effects, and language evolution. ",,,,,,,,,,Graduate standing or consent of instructor.
LIGN 281,Language Acquisition Theory and Research,4,"Children’s first language acquisition and how it illuminates linguistic, cognitive, and neurolinguistic theory. Topics include past and current research with a focus on design, methodology, and data analysis in child language.",,,,,,,,,,
LIGN 282,Biology and Environment in Language Acquisition,4,"How the environment and the biology of language, including sensory motor modality and neural development, affect language development. Topics include the paradigms used to study the critical period for language.",,,,,,,,,,
LIGN 283,Language and Conceptual Development,4,"(Same as PSYC 260.) This class will investigate case studies in conceptual development that interact with language acquisition, including domains such as time, space, number, and theory of mind. The approach of the class will be to explore the chosen case study from the perspective of philosophy, linguistics, psychology, anthropology, and comparative psychology, with a particular focus on how conceptual development is affected by the acquisition of language.",,,,,,,,,,
LIGN 284,Topics in Sign Language Research,4,"The structure and nature of natural sign languages informs multiple questions in linguistics and cognitive and neural science. Topics include linguistic structure, psycholinguistic processing, acquisition, brain processing, and language creation. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LIGN 287,Seminar on Special Topics,4,Special topics in linguistics are discussed. ,,,,,,,,,,"As topics will vary with each offering, the department must approve if students have already obtained the relevant background."
LIGN 293,Research Practicum,0–4,"Gathering and interpreting data, formulating research questions and hypotheses, making the predictions of hypotheses explicit, finding relevant evidence, and organizing research results into suitable form for presentation in abstracts, talks, and research papers. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 296,Directed Research,1–8,Individual research. May be repeated for credit.,,,,,,,,,,
LIGN 299,Doctoral Research,1–12,Directed research on dissertation topic for students who have been admitted to candidacy for the PhD degree. May be repeated for credit. ,,,,,,,,,,Advancement to candidacy.
LIGN 500,Linguistics Graduate Instructional Assistant Training,1–4,"This course, a weekly interactive lecture, is designed to give linguistics instructional assistants (IAs) formal training in pedagogical theory, learning evaluation, classroom management, and the role and expectations of a Linguistics IA. The course will also include microteaching, panel discussions with faculty, direct discussion of supporting students in difficult situations, and offers new IAs a forum to discuss and work through day-to-day difficulties in teaching.",,,,,,,,,,
LIGN 502,Apprentice Teaching of Linguistics,1–4,"The course, designed for graduate students serving as teaching assistants in the department’s linguistics courses, includes discussion of teaching theories, techniques, and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. The student must be serving as a teaching assistant in a LIGN course to receive credit.",,,,,,,,,,
LIGN 503,Apprentice Teaching of American Sign Language,1–4,"The course, designed for graduate students serving as teaching assistants in American Sign Language, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 504,Apprentice Teaching of French,1–4,"The course, designed for graduate students serving as teaching assistants in French, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 505,Apprentice Teaching of German,1–4,"The course, designed for graduate students serving as teaching assistants in German, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 506,Apprentice Teaching of Italian,1–4,"The course, designed for graduate students serving as teaching assistants in Italian, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 507,Apprentice Teaching of Spanish,1–4,"The course, designed for graduate students serving as teaching assistants in Spanish, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 508,Apprentice Teaching of Language/Directed Study,1–4,"The course, designed for graduate students serving as teaching assistants in language directed study, includes discussion of teaching theories, techniques and materials, directing study of various uncommonly taught languages, sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 509,"Apprentice Teaching, Head Teaching Assistant",1–4,"This course, designed for a graduate student serving as Head Teaching Assistant in the Linguistics Language Program, includes discussion of teaching methods and materials, and classroom observation, directing study of various uncommonly taught languages, sessions, and participation in examinations, under the supervision of the instructor in charge of the course.",,,,,,,,,,
LIGN 510,Apprentice Teaching of Arabic,1–4,"The course, designed for graduate students serving as teaching assistants in Arabic, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 511,Apprentice Teaching of Portuguese,1–4,"The course, designed for graduate students serving as teaching assistants in Portuguese, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 512,Apprentice Teaching of Heritage Korean,1–4,"The course, designed for graduate students serving as teaching assistants in Heritage Korean, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U only.) May be repeated for credit.",,,,,,,,,,
LIGN 513,Apprentice Teaching of Heritage Vietnamese,1–4,"The course, designed for graduate students serving as teaching assistants in Heritage Vietnamese, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U only.) May be repeated for credit.",,,,,,,,,,
LIGN 514,Apprentice Teaching of Heritage Persian,1–4,"The course, designed for graduate students serving as teaching assistants in Heritage Persian, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LIGN 515,Apprentice Teaching of Heritage Filipino,1–4,"The course, designed for graduate students serving as teaching assistants in Heritage Filipino, includes discussion of teaching theories, techniques and materials, conduct of discussion sessions, and participation in examinations, under the supervision of the instructor in charge of the course. (S/U grades only.) May be repeated for credit.",,,,,,,,,,
LISL 1A,American Sign Language Conversation,2.5,Small tutorial meetings with a signer of American Sign Language (ASL). Conversational practice organized around common everyday communicative situations. Must be taken with LISL 1AX.,,,,,,,,,,No prior study of ASL.
LISL 1AX,Analysis of American Sign Language,2.5,"Study of American Sign Language (ASL) and analysis of its syntactic, morphological, and phonological features. Readings and discussions of cultural information. The course is taught entirely in ASL. Must be taken with LISL 1A.",,,,,,,,,,No prior study of ASL.
