course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
PSYC 87,First-year Seminar,1,"The First-year Seminar Program is designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. First-year Seminars can be offered in all campus departments and undergraduate colleges, and topics vary from quarter to quarter. Enrollment is limited to fifteen to twenty students, with preference given to entering first-year students.",,,,,,,,,,
PSYC 88,Learning Sustainable Well-Being: Compassion for Self and Others,1,"This experiential course teaches the art of practicing psychological well-being based on principles from Eastern and Western philosophies (e.g., mindfulness, positive psychology, cognitive therapy, and neuroscience). Each week, there is a short lecture on a given topic, combined with workshop-style exercises.",,,,,,,,,,
PSYC 90,Undergraduate Seminar,1,"This seminar introduces the various subdisciplines in psychology and their research methods, and also explores career and graduate school opportunities. This includes informal presentations by faculty, graduate students, and other professionals.",,,,,,,,,,
PSYC 93,Topics in Psychology,4,Selected topics in the field of psychology. May be repeated for credit as topics vary.,,,,,,,,,,
PSYC 99,Independent Study,2 or 4,Independent study or research under direction of a member of the faculty. May be taken up to three times for a maximum of twelve units. ,,,,,,,,,,"Lower-division standing, completion of at least thirty units of undergraduate study at UC San Diego with a minimum UC San Diego GPA of 3.0; completed and approved Special Studies form."
PSYC 100,Clinical Psychology,4,"This course provides a comprehensive overview of the causes, characteristics, and treatment of psychological disorders. Particular emphasis is given to the interaction between biological, psychological, and sociocultural processes contributing to abnormal behavior. Students may not receive credit for both PSYC 163 and PSYC 100.",,,,,,,,,,Upper-division standing.
PSYC 101,Developmental Psychology,4,"This course provides a comprehensive overview of the field of developmental psychology, including topics in cognitive, language, and social development. ",,,,,,,,,,Upper-division standing.
PSYC 102,Sensory Neuroscience,4,"This course provides a comprehensive overview of the neural mechanisms that support vision, audition, touch, olfaction, and taste. ",,,,,,,,,,Upper-division standing.
PSYC 104,Social Psychology,4,"This course provides a comprehensive overview of the field of social psychology, covering a review of the field’s founding principles, classic findings, and a survey of recent findings. Topics will include social perception, attributions and attitudes, stereotypies, social influence, group dynamics, and aggressive and prosocial tendencies. ",,,,,,,,,,Upper-division standing.
PSYC 105,Cognitive Psychology,4,"This course provides a comprehensive overview of cognitive psychology, the scientific study of mental processes: how people acquire, store, transform, use, and communicate information. Topics may include perception, attention, language, memory, reasoning, problem solving, decision-making, and creativity. ",,,,,,,,,,Upper-division standing.
PSYC 106,Behavioral Neuroscience,4,"This course provides a comprehensive overview of human and animal behavior from a neuroscience perspective. Topics include the functions and mechanisms of perception, motivation (sex, sleep, hunger, emotions), learning and memory, and motor control and movement. ",,,,,,,,,,Upper-division standing.
PSYC 108,Cognitive Neuroscience,4,"This course provides a comprehensive overview of neuroanatomy and major methods and results from neuroimaging and neuropsychological studies of behavior. Topics include attention, motor control, executive function, memory, learning, emotion, and language. ",,,,,,,,,,Upper-division standing.
PSYC 110,Juniors Honors Research Seminars,4,"This course provides research seminars by a range of departmental faculty, exposing students to contemporary research problems in many areas of psychology. Class discussions will follow faculty presentations. Must be taken for a letter grade for the Psychology Honors Program. ",,,,,,,,,,Upper-division standing. Admission by application. Department approval.
PSYC 111A,Research Methods I,6,"This course provides training in applying advanced statistical methods to experimental design. Emphasis will be placed on the developing skills in statistical problem-solving, using computer applications, and writing scientific reports. Must be taken for a letter grade for the Psychology Honors Program. ",,,,,,,,,,Upper-division standing. Open to honors students or by consent of instructor. Instructor and department approval.
PSYC 111B,Research Methods II,6,"This course builds upon the material of PSYC 111A. Students will participate in data collection, data organization, statistical analysis and graphical analysis, with emphasis placed on developing scientific report writing, presentations, and critical thinking about experimental methods. Must be taken for a letter grade for the Psychology Honors Program.",PSYC 111A,,,,,,,,,Upper-division standing. Instructor and department approval.
PSYC 113,Electroencephalogram,EEG,"This course provides training in the design, execution, and analysis of electroencephalogram (EEG) experiments to study perception and cognition. The course will provide basic background on the EEG methodology: what and how neural signals are measured with EEG, how to interpret them, and how to design experiments. It will also provide hands-on training on conducting an EEG study: we will design and run experiments together in the laboratory, analyze the data, and discuss the results. ","PSYC 60 or COGS 14B or MATH 11,","PSYC 70 or COGS 14A,",COGS 101A or COGS 107A or COGS 107B or COGS 107C or PSYC 102 or PSYC 106 or PSYC 108,,,,,,,Department approval.
PSYC 114,Psychophysiological Perspectives on the Social Mind Laboratory,4,"This course provides an overview and training in the use of psychophysiological methods to investigate the cognitive and emotional process involved in understanding and reacting to other people. Students will develop individual research questions and actively participate in designing and conducting the experiments. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60 or COGS 14B or MATH 11,PSYC 70 or COGS 14A,,,,,,,,Upper-division standing.
PSYC 115A,Laboratory in Cognitive Psychology I,4,"This course provides training in the design, execution, and analysis of cognitive psychology experiments. Students may not receive credit for both PSYC 115 and PSYC 115A. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60,,,,,,,,,Upper-division standing; an interview with the instructor is required.
PSYC 115B,Laboratory in Cognitive Psychology II,4,"This course is designed to extend the training of PSYC 115A in the design, execution, and analysis of cognitive psychology experiments. Students may not receive credit for both PSYC 115 and PSYC 115B. Open to the following Department of Psychology majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 115A,,,,,,,,,Upper-division standing and instructor and department approval.
PSYC 116A,Laboratory in Clinical Psychology Research I,4,"This course, the first in a sequence of three courses, provides an applied examination of theory, research design, and methods for clinical research to support an independent study in research at a clinical research lab. ",PSYC 70,PSYC 100,,,,,,,,"Upper-division standing, and instructor and department approval."
PSYC 116B,Laboratory in Clinical Psychology Research II,4,"This course, the second in a sequence of three courses, provides an advanced applied examination of theory, research design, and methods for clinical research to support an independent study in research at a clinical research lab. ",PSYC 116A,,,,,,,,,
PSYC 116C,Laboratory in Clinical Psychology Research III,4,"This course, the third in a sequence of three courses, provides the culmination of an applied examination of theory, research design, and methods for clinical research to support an independent study in research at a clinical research lab. ",PSYC 116B,,,,,,,,,
PSYC 117,Laboratory in Educational Research and Outreach,4,"This course provides experience conducting educational research and outreach for children in greater San Diego County. May be taken for credit three times. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60 or COGS 14B,PSYC 70 or COGS 14A,,,,,,,,Upper-division standing. Instructor approval.
PSYC 118,Laboratory in Animal Behavior,4,"This course provides an opportunity to learn about the various evolutionary forces that shape a species’ natural behavioral repertoire while also conducting research related to these issues. Classroom lectures on topics related to ethology will be complemented by a research project in which students collect observational data on animal behavior. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60 or COGS 14B or MATH 11,PSYC 70 or COGS 14A,,,,,,,,"Upper-division standing, and department approval."
PSYC 120,Learning and Motivation,4,"This course provides a survey of research and theory in learning and motivation. Topics include instincts, reinforcement, stimulus control, choice, and human application. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60 or COGS 14B,PSYC 70 or COGS 14A,,,,,,,,Upper-division standing. Must be taken concurrently with PSYC 121 or PSYC 140.
PSYC 121,Laboratory in Operant Psychology,4,"This course provides laboratory experience in operant psychology. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60 or COGS 14B,PSYC 70 or COGS 14A,,,,,,,,Upper-division standing. May be taken concurrently with PSYC 120.
PSYC 122,Mechanisms of Animal Behavior,4,This course focuses on approaches to the study of behavior and its underlying fundamental units of analysis in human and nonhuman animals. Students may not receive credit for both PSYC 122 and PSYC 103.,,,,,,,,,,Upper-division standing.
PSYC 123,Cognitive Control and Frontal Lobe Function,4,"This course provides an understanding of how the frontal lobes allow us to engage in complex mental processes. Topics may include anatomy and theory of prefrontal function, frontal lobe clinical syndromes, pharmacology and genetics, emotion control, and cognitive training. ",,,,,,,,,,Upper-division standing. Instructor and department approval.
PSYC 124,Clinical Assessment and Treatment,4,"This course provides an introduction to the history, purpose, and recent changes to the Diagnostic and Statistical Manual of Mental Disorders along with appropriate evidence-based interventions. Other topics include psychiatric emergencies, crisis management, and ethics. Recommended preparation: Completion of PSYC 100.",,,,,,,,,,Upper-division standing.
PSYC 125,Clinical Neuropsychology,4,"This course provides a fundamental understanding of brain-behavior relationships as applied to the practice of clinical neuropsychology. Major topics include functional neuroanatomy, principles of neuropsychological assessment and diagnosis, and the neuropsychological presentation of common neurologic and psychiatric conditions. ",,,,,,,,,,Upper-division standing.
PSYC 126,Practicum in Community Mental Health Care,4,"This course provides experience with clients in a community mental health care setting, under professional supervision. Seminar-based instruction also provides a framework for understanding theoretical, practical, and ethical issues related to client care. ",PSYC 100,PSYC 124,,,,,,,,Department approval.
PSYC 127,Sexual Health Inequities and Sexual Well-Being,4,"This course provides an overview of sexual health inequities and sexual well-being. Students will engage critically and reflexively in topics related to race/ethnicity, gender, and sexual orientation. Open to the following Department of Psychology majors only: PC25, PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, PC35.",PSYC 60,PSYC 70,PSYC 172,,,,,,,Upper-division standing.
PSYC 128,Psychology of Reading,4,"This course provides basic information about the nature of reading. Topics include word recognition, eye movements, inner speech, sentence processing, memory for text, learning to read, methods for teaching reading, reading disabilities and dyslexia, and speed-reading. Recommended preparation: completion of PSYC 105 or PSYC 145.",,,,,,,,,,Upper-division standing.
PSYC 129,Logic of Perception,4,"This course provides an overview of how we perceive the world. Topics include classic studies in perception, discussion of the view that perception is “logical,” and new insights into the neural mechanisms underlying perception. ",,,,,,,,,,Upper-division standing.
PSYC 130,Delay of Gratification,4,"This course provides a review of research on delay of gratification. Topics include what makes it so tough, in what situations it is possible, who can do it, and the implications of this ability. ",,,,,,,,,,Upper-division standing.
PSYC 131,"Scientific Racism: Genetics, Intelligence, and Race",4,"This course provides a background into the origins and implementation of scientific racism, especially since the nineteenth century. Topics may include race/ethnicity and genetics, intelligence, nationalism, criminality, human performance, and morphometry. Open to the following Department of Psychology majors only: PC25, PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, PC35.",,,,,,,,,,Upper-division standing.
PSYC 132,Hormones and Behavior,4,"This course examines how hormones influence a variety of behaviors and how behavior reciprocally influences hormones. Specific topics covered include aggression, sex and sexuality, feeding, learning, memory, mood and neural mechanisms both in humans and nonhuman animals. Recommended preparation: completion of PSYC 106.",,,,,,,,,,Upper-division standing.
PSYC 133,Circadian Rhythms—Biological Clocks,4,"This interdisciplinary course provides an overview of the fundamental properties of daily biological clocks of diverse species, from humans to microbes. Emphasis is placed on the relevance of internal time keeping in wide-ranging contexts including human performance, health, and industry. Cross-listed with BIMM 116/PSYC 133R.",BILD 1 or COGS 107B or PSYC 106,,,,,,,,,Upper-division standing.
PSYC 133R,Circadian Rhythms—Biological Clocks,4,"This interdisciplinary course provides an overview of the fundamental properties of daily biological clocks of diverse species, from humans to microbes. Emphasis is placed on the relevance of internal timekeeping in wide-ranging contexts including human performance, health, and industry. Cross-listed with BIMM 116/PSYC 133.",BILD 1 or COGS 107B or PSYC 106,,,,,,,,,Upper-division standing.
PSYC 134,Eating Disorders,4,"This course provides an overview of the biology and psychology of eating disorders such as anorexia nervosa, bulimia nervosa, and binge eating disorder. Abnormal, as well as normal, eating will be discussed from various perspectives including endocrinological, neurobiological, psychological, sociological, and evolutionary. ",,,,,,,,,,Upper-division standing.
PSYC 136,Cognitive Development,4,"This course provides an overview of how children’s thinking develops. Topics may include perception, concept formation, memory, problem solving, and social cognition. ",PSYC 101 or PSYC 105,,,,,,,,,Upper-division standing.
PSYC 137,Social Cognition,4,"This course provides an overview of social cognition, which blends cognitive and social psychology to understand how people make sense of the social world. Topics may include social perception, inference, memory, motivation, affect, understanding the self, stereotypes, and cultural cognition. ",,,,,,,,,,Upper-division standing.
PSYC 138,Sound and Music Perception,4,"This course provides an overview of auditory perception. Topics may include the physiology of the auditory system, perception of pitch, loudness, and timbre, sound localization, perception of melodic and temporal patterns and musical illusions and paradoxes. Recommended preparation: ability to read musical notation. ",,,,,,,,,,Upper-division standing.
PSYC 139,The Social Psychology of Sport,4,"This course provides an introduction to the applications of social psychological principles and findings to sports. Topics include motivation, level of aspiration, competition, cooperation, social comparison, and optimal arousal. Additional topics may include the perspective of spectators, discussing motivation and perceptions of success, streaks, and such. ",,,,,,,,,,Upper-division standing.
PSYC 140,Human Behavior Laboratory,4,"This course provides training in applying the principles of human behavior, including choice behavior, self-control, and reasoning. Open to the following majors only: PC26, PC28, PC29, PC30, PC31, PC32, PC33, PC34, CG32.",PSYC 60 or COGS 14B,PSYC 70 or COGS 14A,,,,,,,,Upper-division standing. Must be taken concurrently with PSYC 120.
PSYC 141,Evolution and Human Nature,4,"This course provides insight into the question of whether important aspects of human behavior can be explained as resulting from natural selection. Topics include sex differences, selfishness and altruism, homicide and violence, and context effects of human reasoning. ",,,,,,,,,,Upper-division standing.
PSYC 142,Psychology of Consciousness,4,"This course provides a survey of research on consciousness from an experimental psychology perspective. Special emphasis will be placed on cognitive, neuroimaging, and clinical/psychiatric investigative techniques, and on the scientific assessment of the mind-body problem. ",,,,,,,,,,Upper-division standing.
PSYC 143,Control and Analysis of Human Behavior,4,"This course provides an overview of the behavioral approach, including basic principles, self-control, clinical applications, and the design of cultures. ",,,,,,,,,,Upper-division standing.
PSYC 144,Memory and Amnesia,4,"This course will provide a survey of current research and theory concerning human memory and amnesia from both cognitive and neuropsychological perspectives. Topics may include short-term (working) memory, encoding and retrieval, episodic and semantic memory, interference and forgetting, false memory, eyewitness memory, emotion and memory, famous case studies of amnesia, and the effects of aging and dementia on memory. ",,,,,,,,,,Upper-division standing.
PSYC 145,Psychology of Language,4,"This course provides an overview of language comprehension and production. Topics include animal communication, language development, and language disorders. Recommended preparation: completion of a course in language, cognition, or philosophy of the mind. ",,,,,,,,,,Upper-division standing.
PSYC 146,Language and Conceptual Development,4,"This course provides an introduction to research on language acquisition and its relationship to conceptual development. Topics include theoretical foundations (e.g., learning mechanisms, theories of concepts) and empirical case studies, including word learning, syntax and semantics, and language and thought. Recommended preparation: completion of a course in language/linguistics, cognition, or cognitive development. ",,,,,,,,,,Upper-division standing.
PSYC 147,Gender,4,"This course provides an overview of the role of gender in psychology, with an emphasis on critical thinking about gender. Topics may include gender differences in behavior and communication, influences on gender roles, gender identity, and gender effects on health and well-being. ",,,,,,,,,,Upper-division standing.
PSYC 148,Psychology of Judgment and Decision,4,"This course provides an overview of judgment and decision making, which is broadly concerned with preferences, subjective probability, and how they are combined to arrive at decisions. History and current topics will be covered. ",,,,,,,,,,Upper-division standing.
PSYC 150,Cognitive Neuroscience of Vision,4,"This course provides an overview of the neural basis of visual experience, or how our brain creates what we see in the world around us. ",COGS 101A or COGS 107C or PSYC 102 or PSYC 108,,,,,,,,,Upper-division standing.
PSYC 151,Tests and Measurement,4,"This course provides an introduction to psychology testing. Topics include psychometrics and statistical methods of test construction; application of psychological tests in industry, clinical practice, and applied settings; and controversies in the application of psychological tests. ",COGS 14B or MATH 11 or PSYC 60,,,,,,,,,Upper-division standing.
PSYC 152,Conceptions of Intelligence,4,"This course provides an overview of the concept of intelligence from multiple perspectives. Topics include how intelligence is measured and the role of this measurement on practical matters, the role of intelligence in comparative psychology, and attempts to analyze intelligence in terms of more fundamental cognitive processes. ",,,,,,,,,,Upper-division standing.
PSYC 153,Psychology of Emotion,4,"This course provides an overview of past and current theories of emotion. Topics include facial expressions associated with emotion, psychophysiology, evolutionary perspectives, and specific emotions such as anger, fear, and jealousy. ",,,,,,,,,,Upper-division standing.
PSYC 154,Behavior Modification,4,"The course provides an extension of learning principles to human behavior. Topics include broad implications of a behavioral perspective, applied behavior analysis, and applications of behavioral principles to clinical disorders and to normal behavior in varied settings. ",,,,,,,,,,Upper-division standing.
PSYC 155,Health Psychology,4,"This course provides an exploration of health, illness, and treatment as they relate to psychological concepts and considers how stress influences the body’s physiological systems and risk for physical illnesses. ",,,,,,,,,,Upper-division standing.
PSYC 156,Cognitive Development in Infancy,4,"This course provides an overview of infant development. Students will critically evaluate scientific theories regarding infant cognitive, linguistic, and social behavior. Recommended preparation: PSYC 60.",PSYC 101 or HDS 1,,,,,,,,,Upper-division standing.
PSYC 157,Happiness,4,"This course provides an overview of the psychology of happiness. Topics may include such questions as: What is happiness? How do we measure it, and how do we tell who has it? What is the biology of happiness and what is its evolutionary significance? What makes people happy—youth, fortune, marriage, chocolate? Is the pursuit of happiness pointless? ",,,,,,,,,,Upper-division standing.
PSYC 158,Interpersonal Relationships,4,"This course provides an examination of theories and empirical work pertaining to interpersonal relationships. Topics include attraction, jealousy, attachments, and love. ",,,,,,,,,,Upper-division standing.
PSYC 159,Physiological Basis of Perception,4,This course provides a survey of sensory and perceptual phenomena with an emphasis on their underlying physiological mechanisms. ,PSYC 102 or COGS 101A,,,,,,,,,Upper-division standing.
PSYC 161,Engineering Psychology,4,"This course provides a survey of psychological findings relevant to designing “user-friendly” computers and devices and improving aviation and traffic safety. Topics include human perception as it pertains to displays and image compression, human memory limitations relevant to usability, and nature of human errors. ",,,,,,,,,,Upper-division standing.
PSYC 162,Psychology and the Law,4,"This course provides an overview of the intersection between psychology and the legal system, covering a broad range of forensically relevant issues. Topics may include false memories, false confessions, eyewitness reliability, lie detection, DNA exonerations of the wrongfully convicted, jury decision making, and neuroscience and the law. Recommended preparation: PSYC 60.",,,,,,,,,,Upper-division standing.
PSYC 164,Criminology,4,"This course provides the classic and new disciplinary paradigms explaining criminal behavior using developmental, environmental, cultural, social, and personality theory perspectives and methods. The course will include different manifestations of crime (e.g., violent, white-collar, organized) and the influences of criminal justice responses (punishment, rehabilitation, recidivism, etc.). ",,,,,,,,,,Upper-division standing.
PSYC 166,History of Psychology,4,"This course provides a survey of the major trends and figures in the development of psychology as a field. Topics may include the mind-body problem, nativism vs. empiricism, and the genesis of behaviorism. ",,,,,,,,,,Upper-division standing.
PSYC 167,Science of Imagination,4,"This seminar explores how psychologists think about and study the imagination—the capacity to mentally transcend time, place, and circumstance to think about what might have been, plan and anticipate the future, create and become absorbed in fictional worlds, and consider alternatives to actual experiences. You will learn how to evaluate psychological evidence, and how to read, interpret, discuss, present, and write about scientific literature. ",,,,,,,,,,"Upper-division standing. PC25, PC26, PS28, PC29, PC30, PC31, PC32, PC33, PC34, PC35, HS25, HS26, HS27, HS28, HD01, HD02, HD25, HD26, or CG32 major only."
PSYC 168,Psychological Disorders of Childhood,4,"This course provides an overview of psychological disorders in children. Topics may include anxiety disorders, depressive and bipolar disorders, communication and learning disorders, conduct problems, autism, and other conditions. Emphasis is placed on symptomatology, assessment, etiological factors, epidemiology, and treatment. ",,,,,,,,,,Upper-division standing.
PSYC 169,Brain Damage and Mental Function,4,"This course provides an introduction to the neural mechanisms underlying perception, memory, language, and other mental capacities. Topics include how brain damage affects these capacities and how patients with brain lesions can contribute to our understanding of the normal brain. ",,,,,,,,,,Upper-division standing.
PSYC 170,Cognitive Neuropsychology,4,This course provides a journey to the interface between neurophysiology and psychology. Topics include neuroimaging and neuroplasticity. ,,,,,,,,,,Upper-division standing.
PSYC 171,Neurobiology of Learning and Memory,4,"This course provides an overview of the neurobiology of learning and memory, from cognitive to molecular neuroscience, including human, animal, cellular, and molecular studies of memory. Topics include amnesia, intellectual disability, exceptional intelligence, aging, and Alzheimer’s disease. ",BILD 12 or COGS 107B or COGS 17 or PSYC 106 or PSYC 181 or PSYC 181GS or PSYC 2,,,,,,,,,Upper-division standing.
PSYC 172,Psychology of Human Sexuality,4,"This course provides an overview of human sexuality research including diversity of sexual behavior and identities, sex and gender development, intimate relationships, and sexual dysfunction. Recommended preparation: completion of PSYC 1, 2, or 106.",,,,,,,,,,Upper-division standing.
PSYC 173,Psychology of Food and Behavior,4,"This course provides an overview of the biological, psychological, and social influences on the psychology of food and behavior. Topics may include taste preferences and aversions and how they are learned, how culture influences food selection, and food-related behaviors across the lifespan. ",,,,,,,,,,Upper-division standing.
PSYC 174,Visual Cognition,4,"This course provides an overview of high-level visual perception, and of how visual perception intersects with attention, memory, and concepts. Topics may include an introduction to the visual system with an emphasis on high-level visual regions; object recognition, face recognition, scene recognition and reading; visual attention, including eye movements during scene perception and during reading; and visual working memory. ",,,,,,,,,,Upper-division standing.
PSYC 175,Science of Mindfulness,4,"This course provides a review of the scientific research surrounding the topic of Mindfulness, which has been approached from multiple disciplines including Buddhism, Positive Psychology, Cognitive Behavioral Therapy, and Neuroscience. Because Mindfulness is so multi-faceted, with many variables involved, the scientific study of Mindfulness requires rigorous research methods and statistics, and for this reason, a significant portion of the class focuses on these aspects. ",COGS 14B or MATH 11 or PSYC 60,COGS 14A or PSYC 70,,,,,,,,"Upper-division standing, department approval."
PSYC 176,Creativity,4,"This course provides an overview of how to foster creativity in individuals, groups, and organizations. Themes that cut across all three levels are highlighted. ",,,,,,,,,,Upper-division standing.
PSYC 178,Industrial Organizational Psychology,4,"This course provides an examination of human behavior in industrial, business, and organizational settings. Topics include psychological principles applied to selection, placement, management, and training; the effectiveness of individuals and groups within organizations, including leadership and control; conflict and cooperation; motivation; and organizational structure and design. ",,,,,,,,,,Upper-division standing.
PSYC 179,"Drugs, Addiction, and Mental Disorders",4,"This course provides an overview of the use, abuse, liability, and psychotherapeutic effects of drugs on humans. ",,,,,,,,,,Upper-division standing.
PSYC 180,Adolescence,4,"This course provides an overview of the period of human adolescence, including the physical, cognitive, social, and emotional changes that take place during this developmental transition. ",,,,,,,,,,Upper-division standing.
PSYC 181,Psychopharmacology—Drugs and Behavior,4,"This course provides an overview of basic principles of psychopharmacology, including psychological effects, brain mode of action, and patterns of use of psychoactive agents. Drugs discussed may include drugs of abuse and psychotherapeutics such as stimulants, opioids, sedative hypnotics, hallucinogens, marijuana, alcohol, cognitive enhancers, anxiolytics, antidepressants, and antipsychotics. ",,,,,,,,,,Upper-division standing.
PSYC 182,Illusions and the Brain,4,"This course provides an examination of visual, auditory, and tactile illusions and examines how they arise from interactions between perceptual and cognitive systems. ",,,,,,,,,,Upper-division standing.
PSYC 184,Choice and Self-Control,4,"This course provides an overview of the experimental analysis of choice behavior, with an emphasis on the types of choice involved in self-control. A central interest will be the conditions under which decision-making is optimal. ",,,,,,,,,,Upper-division standing.
PSYC 185,Psychology of Climate Crisis,4,"This course provides tools for the student to think about the escalating climate crisis. Urgent action is needed at a large, societal scale to prevent the worst consequences of anthropogenic global heating. Better understanding the prospects for such action can come from human psychology. How do people arrive at their beliefs? What is the basis of denial and delay? How does belief flow to action? What kinds of actions can people take? ",,,,,,,,,,Upper-division standing.
PSYC 186,Evolutionary Psychology,4,"This course provides an overview of the forces that shaped the human brain and behavior over our evolutionary history. The first part of the course will provide the key background on evolutionary principles and human natural history. The second part of the course will delve into the origins of defining characteristics of human cognition, such as language and theory of mind, by drawing on our understanding of both human evolution and comparisons with our living nonhuman primate relatives. ",,,,,,,,,,Upper-division standing.
PSYC 186GS,"Global Seminar—Early History of Psychiatry: Psychiatry, Neuroscience, and Pharmacology of the Renaissance through the Enlightenment",4,"This course provides a survey of the rebirth of life sciences during the Renaissance, the emergence of psychiatry as a distinct science, and the emergence of modern pharmacology from the Reformation to the early modern period. ",,,,,,,,,,Students must submit applications to the International Center Programs Abroad Office and be accepted into the Global Seminar Program.
PSYC 187,Development of Social Cognition,4,"This course provides an overview of how children learn to reason about the social world. Topics may include theory of mind, social categorization and stereotyping, moral reasoning, and cultural learning. Recommended preparation: PSYC 101.",,,,,,,,,,Upper-division standing.
PSYC 188,Impulse Control Disorders,4,"This course provides an overview of problems of impulse control, which are important features of major psychiatric disorders and also of atypical patterns of behavior including pathological gambling, compulsive sex, eating, exercise, and shopping. Topics include development, major common features, treatment, and neurobiological basis of impulse control disorders. ",,,,,,,,,,Upper-division standing.
PSYC 189,"Brain, Behavior, and Evolution",4,"This course provides a survey of natural behaviors, including birdsong, prey capture, localization, electroreception and echolocation, and the neural system that controls them, emphasizing broad fundamental relationships between brain and behavior across species. Cross-listed with BIPN 189. Students may not receive credit for PSYC 189 and BIPN 189.",BILD 2 or COGS 101A or COGS 107B or PSYC 102 or PSYC 106,,,,,,,,,Upper-division standing
PSYC 190,Science of Parenting,4,"This course provides an interdisciplinary overview of theories and scientific research on parenting. Topics may include family structure, parenting styles, attachment, discipline strategies, culture, and media. This course also takes a critical approach to the scientific evidence regarding the role of parents in child development. Topics may include behavior genetics, discipline, diet, sleep, the nature of learning, screen time, impulse control, and vaccination. ",,,,,,,,,,Upper-division standing.
PSYC 191,Psychology of Sleep,4,"This course provides an overview of the psychology of sleep, including sleep stages and their functions, neurological aspects of sleep, sleep across species and development, dreams and their interpretation, sleep disorders, and the role of sleep in learning and memory. ",,,,,,,,,,Upper-division standing.
PSYC 192,Senior Seminar in Psychology,1,"The Senior Seminar Program is designed to allow senior undergraduates to meet with faculty members in a small setting to explore an intellectual topic in psychology (at the upper-division level). Topics will vary from quarter to quarter. Senior Seminars may be taken for credit up to four times, with a change in topic, and permission of the department. Enrollment is limited to twenty students, with preference given to seniors. ",,,,,,,,,,Department approval and consent of instructor.
