course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
EDS 50,Chancellor’s Associates Scholars Program First-year Student Introductory Course,1,"This course facilitates academic success at a leading research university by helping students understand and embrace academic and curricular expectations, engage and map cocurricular opportunities, and strengthen critical thinking, organizational, interpersonal, and wellness skills. ",,,,,,,,,,Open to Chancellor’s Associates Scholars Program first-year students only.
EDS 87,First-year Student Seminar in Education Studies,1,The First-year Student Seminar Program is designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. Topics vary from quarter to quarter. P/NP grades only. ,,,,,,,,,,Enrollment priority will be given to first-year students.
EDS 102,Introduction to Qualitative Methods in Education Research,4,"Introductory course addressing topics in qualitative research method and analytic approaches, including methods such as case studies, video analysis, interviews, observations, and ethnography. Concepts explore the practice and philosophical underpinnings of specified qualitative research approach and examples of qualitative studies. If taken for EDS major, must be taken for a letter grade. ",,,,,,,,,,Upper-division standing. ED25 majors.
EDS 103,Introduction to Quantitative Methods in Education Research,4,"Introduction to quantitative fundamentals of statistical inference in education research. Emphasis on applying statistical concepts, selecting appropriate techniques, using techniques, and examining assumptions to interpret analytic results and summarize findings. Hands-on practice will be integral to the course. If taken for EDS major, must be taken for a letter grade. ",,,,,,,,,,Upper-division standing. ED25 majors.
EDS 105/PHYS 180,Teaching and Learning Physics,4,"How people learn and understand key concepts in physics. Readings in physics, physics education research, and cognitive science. Useful for students interested in teaching and learning physical sciences. ",PHYS 1A or PHYS 2A or PHYS 4A,PHYS 1B or PHYS 2B or PHYS 4C,PHYS 1C or PHYS 2C or PHYS 2D or PHYS 4B,,,,,,,
EDS 108GS,"Culture, Cognition, and Schooling in the Americas",4,"This seminar examines sociocultural approaches to cognitive development, with emphasis on how indigenous communities of the Americas engage in caregiving and educating young children. Cognitive development and learning theories will be explored from infancy through adolescence within cultural contexts of the Americas. Connections will be made to ways to transform public education in the United States. The course will integrate field experiences in Ecuador and individual experiences of students. Program or materials fees may apply. ",,,,,,,,,,Upper-division standing and department approval. Students must apply and be accepted to the Global Seminar Program in order to enroll.
EDS 110R,Early Learning Environments for Diverse Learners,4,"In this online course, students examine the diverse contexts in which children develop. They will explore theories of child development and how they intersect with traditional learning theories. From these foundational concepts we will explore how to develop lessons and learning activities to support the needs of diverse learners. ",,,,,,,,,,Upper-division standing.
EDS 111,"Child, Family, and Community Partnerships with Schools",4,"This course examines how early education programs collaborate with socioculturally diverse families to support child development. Theories will examine social learning, family socialization, risk and resilience, and community engagement and how these theories are enacted in schools, communities, and families. Course assignments will support undergraduates to utilize families’ beliefs, strengths, and resources to support children’s learning with opportunities to engage with them. Students may not receive credit for both EDS 111 and EDS 111GS.",,,,,,,,,,Upper-division standing.
EDS 111GS,"Child, Family, and Community Partnerships with Schools",4,"This course examines how early education programs collaborate with socioculturally diverse families to support child development. Theories will examine social learning, family socialization, risk and resilience, and community engagement and how these theories are enacted in schools, communities, and families. This course is offered in Quito, Ecuador. It will integrate field experiences from excursions and individual student experiences. Program or materials fees may apply. Students may not receive credit for both EDS 111GS and EDS 111.",,,,,,,,,,Department approval. Students must apply and be accepted to the Global Seminar Program in order to enroll.
EDS 112,Urban Education in the United States,4,"Students will read, discuss, and analyze past and present urban education demographics, resources, policies, practices, and outcomes to deepen their knowledge and critique of issues in urban education. ",,,,,,,,,,Upper-division standing.
EDS 113,"Chicanas/os and Latinos in Education: Policy, Practice, and Challenges to Equity",4,"An overview of the experiences, challenges, and opportunities for educating Chicano/Latino students. This course unpacks the socioeconomic and systematic factors that underlie these data. Further, to understand this persistent phenomenon and explore approaches to altering the current pathway of this group, this course will provide a comprehensive overview of Chicana/o-Latina/o students at every state in the P–20 education continuum.",,,,,,,,,,Upper-division standing.
EDS 114,Cognitive Development and Interactive Computing Environments,4,"Development and learning are increasingly supported by interactive computing environments. This course will explore technology-supported learning environments, looking at the ways they can be used to promote effective development, learning, and teaching. ",,,,,,,,,,Upper-division standing.
EDS 115,Cognitive Development and Education,4,"This course examines the development of cognition, thinking, and language from infancy to adolescence with implications for education. Topics include learning theories, executive function, memory and language, as well as impacts of technology, poverty, diversity, and bilingualism. Course content focuses on addressing achievement gaps. Students may not receive credit for both EDS 115 and EDS 115GS.",,,,,,,,,,Upper-division or graduate majors ED 78 or ED 76 standing or consent of instructor.
EDS 115GS,Cognitive Development and Education,4,"This course examines the development of cognition, thinking, and language from infancy to adolescence with implications for education. Topics include learning theories, executive function, memory and language, as well as impacts of technology, poverty, diversity, and bilingualism. Course content focuses on addressing achievement gaps. This course is offered in Quito, Ecuador. It will integrate field experiences gained through organized class excursions and individual experiences of students. Program or materials fees may apply. Students may not receive credit for both EDS 115GS and EDS 115.",,,,,,,,,,Department approval. Students must apply and be accepted to the Global Seminar Program in order to enroll.
EDS 116,Equity-Minded Education,4,"This course introduces the foundational historical and theoretical issues for the critical study of higher education diversity work and student affairs. This course integrates questions of identity with those of social justice and requires a strong commitment to understanding self and other. The role of mentoring, advising, and counseling will also be examined. ",,,,,,,,,,Department approval (consent of instructor) required.
EDS 117,"Language, Culture, and Education",4,"(Same as SOCI 117) The mutual influence of language, culture, and education will be explored; explanations of students’ school successes and failures that employ linguistic and cultural variables will be considered; bilingualism and cultural transmission through education. Students may not receive credit for EDS 117 and SOCI 117 and EDS 117GS.",,,,,,,,,,Upper-division standing.
EDS 117GS,"Language, Culture, and Education",4,"The mutual influence of language, culture, and education will be explored; explanations of students’ school successes and failures that employ linguistic and cultural variables will be considered; bilingualism and cultural transmission through education. This course is offered in Quito, Ecuador. It will integrate field experiences gained through organized class excursions and individual experiences of students. Program or materials fees may apply. Students may not receive credit for EDS 117GS and EDS 117 and SOCI 117.",,,,,,,,,,Department approval. Students must apply and be accepted to the Global Seminar Program in order to enroll.
EDS 118,Adolescent Development and Education,4,"This course introduces prospective secondary teachers to the cognitive, social, and emotional development of adolescents, including developmental learning theory, the teaching/learning process, effective learning environments, and cross-cultural variation in development. Implications for classroom practice are drawn.",,,,,,,,,,
EDS/LIGN 119,First and Second Language Learning: From Childhood through Adolescence,4,"An examination of how human language learning ability develops and changes over the first two decades of life, including discussion of factors that may affect this ability. ",,,,,,,,,,Upper-division standing or consent of instructor.
EDS 120,Introduction to Design-Based Educational Research: A Field Experience for Improving San Diego Schools,4,"The course engages students in field research aimed at supporting education reform efforts in local schools. Students are introduced to a design-based, applied orientation to educational research on equity and diversity. In collaboration with local school leaders, students conduct qualitative research projects on a range of issues that impact youth in schools. Students will examine research on educational equity, theories of education reform, and qualitative research principles and methods. Students are required to travel to school sites. ",HIUS 180 or HIUS 136 or HITO 156 or HITO 136 or EDS 126 or EDS 136 or USP 129 or SOCI 139 or SOCI 127 or SOCI 126 or POLI 108 or POLI 100Q or POLI 100O or POLI 100H or LTCS 130 or HILD 7C or HILD 7B or HILD 7A or ETHN 3 or ETHN 2 or ANTH 131 or ANTH 21 or ANTH 23 or DOC 1 or DOC 100D or EDS 112 or EDS 113 or EDS 117 or SOCI 117 or EDS 125,,,,,,,,,Upper-division standing.
EDS 122/CHEM 187,Foundations of Teaching and Learning Science,4,"Examine theories of learning and how they are important in the science classroom. Conceptual development in the individual student, as well as the development of knowledge in the history of science. Key conceptual obstacles in science will be explored. ",EDS 31,CHEM 87,,,,,,,,
EDS 123/CHEM 188,Capstone Seminar in Science Education,4,"In the lecture and observation format, students continue to explore the theories of learning in the science classroom. Conceptual development is fostered, as well as continued development of knowledge of science history. Students are exposed to the science of teaching science in actual practice. ",EDS 122,CHEM 187,,,,,,,,
EDS 124AR,Teaching Computation in the Digital World,4,"This online course develops educators’ knowledge base around aspects of the Digital World (e.g., digital devices, systems, networks; data and analysis) and their impacts (social, ethical, legal issues) and contributions to society. Projects introduce novice programming framework(s) and/or other online interfaces to explore and model issues. Prior programming experience is not required. This course is a distance education course. ",,,,,,,,,,Upper-division standing.
EDS 124BR,Teaching Computational Thinking for Everyone,4,"Examine issues in computing education (e.g., access and equity). Conceptual and skill development with core programming concepts (flow of control, abstraction, algorithms) using a novice programming framework. Computer science teaching and assessment methods for deep understanding. ",,,,,,,,,,Upper-division standing.
EDS 125,"History, Politics, and Theory of Bilingual Education",4,"This course provides a historical overview and models of bilingual education in the United States. Students will examine sociocultural, theoretical, and policy issues associated with native language and second-language instruction, and legal requirements for public bilingual program.",,,,,,,,,,
EDS 126,Social Organization of Education,4,(Same as SOCI 126) The social organization of education in the United States and other societies; the functions of education for individuals and society; the structure of schools; educational decision making; educational testing; socialization and education; formal and informal education; cultural transmission.,,,,,,,,,,Upper-division standing.
EDS 127,Education Policy in the United States,4,"An introduction to current education policy issues in the United States. Students will critically examine policies at the federal, state, and local levels, investigate the relationship between education policy, social context, and inequality, and develop skills to recommend policy changes and implementation strategies. ",,,,,,,,,,Upper-division standing.
EDS 128A,Introduction to Teaching and Learning,4,This course series is for undergraduates who are exploring a career in elementary school teaching. Topics addressed include theories of teaching and learning; research on cognition and motivation; and the cultural context of classroom teaching and learning. EDS 128A focuses on the learner in the teaching-learning interaction and EDS 128B focuses on the teacher in the teaching-learning interaction.,EDS 139,EDS 130 or 131 or 133 or 135 or 136 or 137 or 145 or 146,,,,,,,,Department approval required; EDS 139 must be taken as corequisite. EDS 128A and EDS 128B are restricted for students applying to the EDS MEd/Multiple Subject Credential Program.
EDS 128B,Introduction to Teaching and Learning,4,This course series is for undergraduates who are exploring a career in elementary school teaching. Topics addressed include theories of teaching and learning; research on cognition and motivation; and the cultural context of classroom teaching and learning. EDS 128A focuses on the learner in the teaching-learning interaction and EDS 128B focuses on the teacher in the teaching-learning interaction.,EDS 139,EDS 128A,,,,,,,,Department approval required; EDS 139 must be taken as corequisite. EDS 128A and EDS 128B are restricted for students applying to the EDS MEd/Multiple Subject Credential Program.
EDS 129A,Introduction to Teaching and Learning,4,"This course series is for undergraduates who are exploring a career in teaching secondary school. Topics addressed include theories of teaching and learning processes and motivation for science, mathematics, English, and world language instruction. EDS 129A focuses on the analysis of the needs of individual learners and small group instruction techniques; EDS 129B emphasizes the various roles of the classroom teacher and planning individual lessons; and EDS 129C emphasizes the assessment of student work and longer-range curriculum planning.",EDS 139,,,,,,,,,Department approval required; EDS 139 must be taken as corequisite. EDS 129B and 129C are restricted for students applying to the EDS MEd/Single Subject Credential Program.
EDS 129B,Introduction to Teaching and Learning,4,"This course series is for undergraduates who are exploring a career in teaching secondary school. Topics addressed include theories of teaching and learning processes and motivation for science, mathematics, English, and world language instruction. EDS 129A focuses on the analysis of the needs of individual learners and small group instruction techniques; EDS 129B emphasizes the various roles of the classroom teacher and planning individual lessons; and EDS 129C emphasizes the assessment of student work and longer-range curriculum planning.",EDS 139,"EDS 135, 136, or 129A",,,,,,,,Department approval required; EDS 139 must be taken as corequisite. EDS 129B and 129C are restricted for students applying to the EDS MEd/Single Subject Credential Program.
EDS 129C,Introduction to Teaching and Learning,4,"This course series is for undergraduates who are exploring a career in teaching secondary school. Topics addressed include theories of teaching and learning processes and motivation for science, mathematics, English, and world language instruction. EDS 129A focuses on the analysis of the needs of individual learners and small group instruction techniques; EDS 129B emphasizes the various roles of the classroom teacher and planning individual lessons; and EDS 129C emphasizes the assessment of student work and longer-range curriculum planning.",EDS 139,EDS 129B,,,,,,,,Department approval required; EDS 139 must be taken as corequisite. EDS 129B and 129C are restricted for students applying to the EDS MEd/Single Subject Credential Program.
EDS 130,Introduction to Academic Mentoring of Elementary/School Students,4,"This course focuses on the role of undergraduate mentors in raising academic expectations for students and families traditionally underrepresented at the university. The relationship between the school and community, the social and political organization of elementary schools, and the academic achievement of elementary children are examined. ",EDS 139,,,,,,,,,Department approval required; EDS 139 must be taken as a corequisite.
EDS 131,Early Childhood Development and Education,4,This course investigates early child development (birth through eight years) and education and the role of high-quality early education on reducing inequities among diverse populations. Field experience and seminar focus on applying research and theory to experiences in early childhood classrooms (P–3).,,,,,,,,,,Department approval. Students will need to fill out a placement form prior to getting approval to enroll in EDS 131. This form provides the course instructor with information to make the appropriate field placement; EDS 139 must be taken as a corequisite.
EDS 133,"Counseling, Mentoring, and Academic Advising",4,"This course introduces students to foundations of academic advising and counseling. Through a combination of course readings, assignments, lectures, guest speakers, and field experiences, students learn about a social justice approach to academic advising and counseling. The course addresses issues of diversity, equity, access, and inclusion in P–12 schools. The role of language and culture, as well as family and community factors are addressed.",EDS 139,,,,,,,,,Department approval required. EDS 139 must be taken as a corequisite.
EDS 135,Working with Newcomer Communities in San Diego,6,"This Partners at Learning (PAL) practicum course examines the history, policies, and practices that inform work with newcomers (recent refugees and immigrants) in the San Diego community. Students enrolled in the course will learn about the diverse groups of newcomers in San Diego and will complete their field hours in a variety of school and community settings. ",,,,,,,,,,Department approval required.
EDS 136,Introduction to Academic Tutoring of Secondary School Students,4,"This course focuses on the role of undergraduate tutors in building academic resiliency in secondary students traditionally underrepresented at the university. The relationship between the school and community, the social and political organization of secondary schools, the philosophical, sociological, and political issues which relate to the US secondary educational system, and the academic achievement of secondary children are examined. ",EDS 139,,,,,,,,,Department approval required; EDS 139 must be taken as a corequisite.
EDS 137,Introduction to Discipline-Specific Teaching and Learning,4,"This course examines effective practices for teaching and learning in specific academic content areas in PreK–12 school or community settings. The field experience and seminar focus on relationship building between mentors and learners, discipline-relevant teaching and learning processes, and community service.",EDS 139,,,,,,,,,Department approval required; EDS 139 must be taken as a corequisite.
EDS 139,Practicum in Teaching and Learning,2,"Students are placed in local P–12 schools and community field sites to actively engage in face-to-face educational service work. Students spend a minimum of four hours per week consistently over the ten-week quarter for a minimum total of forty hours per quarter. P/NP grades only. May be taken for credit up to twelve times. Corequisites: One of the following courses must be taken concurrently: EDS 128A-B, or 129A-B-C, 130, 131, 133, 136, 137, 140, 141, 145, or 146.",,,,,,,,,,Department approval required.
EDS 140,Introduction to Action Research in P–12 Schools,4,"Using a service-learning model, the course provides students with the opportunity to serve as mentors and tutors at local underserved P–12 public schools and/or community centers while building the foundations of their own action research projects. Students will be introduced to qualitative research in education and taught the importance of conducting ethical and responsible research. Structured as a seminar, the course serves as a venue for students to develop their action research proposal.","EDS 130 or EDS 131 or EDS 133 or EDS 135 or EDS 136 or EDS 137 or EDS 145 or EDS 146,",EDS 139,,,,,,,,"Department approval. Students will need to fill out a placement form prior to getting approval to enroll in EDS 140. This form provides the course instructor with information regarding student’s prior experiences with PAL, areas/topics of interest. EDS 139 must be taken as a corequisite. If students wish to continue their service-learning practicum at their host school, they can take EDS 139."
EDS 141,Action Research in P–12 Education: Advanced Practicum in P–12 Schools and Communities,4,"Using a service-learning model, EDS 141 builds on EDS 140. Students will integrate their service-learning experiences at local P–12 public schools and/or community centers with action-oriented research experiences. In this course, students expand their understanding of qualitative and quantitative research methods in education and emphasizes the importance of carrying out research in responsible and ethical ways.","EDS 140,",EDS 139,,,,,,,,"EDS 139 must be taken as a corequisite. Department approval. Students will need to fill out a placement form prior to getting approval to enroll in EDS 140. This form provides the course instructor with information regarding student’s prior experiences with PAL, areas/topics of interest"
EDS 145,Artsbridge: Integrating the Arts Across the Curriculum,4,"In this course, students explore the role of the arts (dance, media arts, music, theatre, and/or visual arts) in P–12 education. A focus on STEAM (Science, Technology, Engineering, Arts, Mathematics), as well as the arts as a core subject, provide multiple perspectives on the arts and education. Students explore how arts activities enhance learning across the curriculum. The course explores issues of teaching, learning, creativity, communication, and social justice through the arts.",EDS 139,,,,,,,,,Department approval required; EDS 139 must be taken as a corequisite.
EDS 146,Mindfulness and Education,4,"This course introduces students to mindfulness and yoga in schools as it relates to social and emotional learning (SEL), executive functioning, and academic success. Through a combination of readings, lectures/discussions, assignments, and field experiences, students will learn about the impact of contemplative practices on academic functioning and SEL, while also addressing current educational and socio-emotional challenges that P–12 students, teachers, and parents face.",EDS 139,,,,,,,,,"Department approval required, EDS 139 must be taken as a corequisite."
EDS 150,Chancellor’s Associates Scholars Program Transfer Introductory Course,2,"This course facilitates academic success at a leading research university by helping students understand and embrace academic and curricular expectations, engage and map cocurricular opportunities, and strengthen critical thinking, organizational, interpersonal, and wellness skills. P/NP grades only. ",,,,,,,,,,Open to Chancellor’s Associates Scholars Program transfer students only.
EDS 164R,"Early Childhood Policy: Children, Contexts, and Policies in Diverse Societies",4,"The focus of early childhood policy is to understand how the diverse policy contexts in which children are born and raised have dramatic implications for their life trajectories. This course examines how, when, and why government intervenes in children’s lives through family, pre-/school, community, and digital media contexts, in the aim to improve their trajectories. From this basis we examine the effects of policies on children locally, nationally, and internationally. ",,,,,,,,,,Upper-division standing or consent of instructor.
EDS 180,Topics in Education Studies,4,"This course examines special topics in education from a variety of theoretical and pedagogical perspectives. Topics will address pertinent and current issues related to teaching and learning, with an emphasis on transforming education in a diverse society. Topics may vary based on faculty expertise and research. May be taken for credit up to four times. ",,,,,,,,,,Upper-division standing or consent of instructor.
EDS 190,Research Practicum,1–6,Supervised research studies with individual topics selected according to students’ special interests. Students will develop a research proposal and begin to gather and analyze data. ,,,,,,,,,,"Consent of instructor. (F,W,S)"
EDS 195,Apprentice Teaching,2–4,"Advanced EDS students are prepared in effective methods of supervising the preparation of UC San Diego students serving as paraprofessionals in K–12 classrooms. Topics covered include classroom management, interpersonal relations, supervision techniques, multicultural and multilingual education, politics in the school, and curriculum development. Each student serves as a discussion leader and conducts at least two workshops.",,,,,,,,,,Consent of instructor and department approval.
EDS 198,Directed Group Study,4–2,"Directed group study, guided reading, and study involving research and analysis of activities and services in multicultural education, bilingual education, the teaching-learning process, and other areas that are not covered by the present curriculum. May be taken for credit up to ten times. ",,,,,,,,,,Consent of instructor.
EDS 199,Special Studies,4,"Individual guided reading and study involving research and analysis of activities and services in multicultural education, bilingual education, the teaching-learning process, and other areas that are not covered by the present curriculum. ",,,,,,,,,,Consent of instructor.
EDS 324AR,Teaching Impacts of Technology,4,"This online course develops educators’ knowledge base around aspects of the digital world (e.g., digital devices, systems, networks, data and analysis, algorithms) and their impacts (social, ethical) and contributions to society. Prior programming experience is not required. ",,,,,,,,,,Upper-division or graduate-level standing.
EDS 324BR,Computational Thinking and Block-Based Programming,4,"Examine issues in computing education (e.g., access and equity). Conceptual and skill development with core programming concepts (flow of control, abstraction, algorithms) using a novice programming framework. Computer science teaching and assessment methods for deep understanding. ",,,,,,,,,,Upper-division or graduate-level standing.
EDS 324CR,Learn to Teach Java,4,Examine issues in teaching and learning of programming in Java with a focus teaching of secondary-level students. Teaching and learning of algorithms; data structures and representation; searching and sorting; basic software design processes and impacts on society. Developing an educational infrastructure and professional community that supports computing in traditional K-12 environments. Experience with block-based programming is recommended.,,,,,,,,,,Upper-division or graduate-level standing.
EDS 324DR,Teaching Methods in Computer Science,4,"Provides pedagogical and content knowledge and experiences to be an effective computer science teacher in the K-12 setting. Misconceptions in programming, teaching debugging, development of differentiated programming assignments, use of Use, Modify, Create approach, pedagogy, and classroom engagement practices for supporting student success. Experience teaching any programming language in the K-12 setting is recommended. Learning to teach Java is also recommended.",,,,,,,,,,Upper-division or graduate-level standing.
EDS 342A,ASL-English Bilingual Education Practices,4,"Students will examine the history, current theory, philosophy, legislation, and trends in deaf education. Methods of first- and second-language development, communication, and literacy skills for deaf and hard-of-hearing children will be introduced. ",,,,,,,,,,Must be an ED76 major. (F)
EDS 342B,ASL-English Bilingual Education Practices,4,"Students will investigate formal and informal assessment techniques used for deaf and hard-of-hearing children, bilingual/multicultural education practices across the curriculum, effective learning environments and approaches for educating and interacting with families and communities. ",EDS 342A,EDS 361A,EDS 361B,EDS 369A,,,,,,Must be an ED76 major. Concurrent enrollment in EDS 361B and 369A. (W)
EDS 342C,ASL-English Bilingual Education Practices,4,"Students will continue to investigate formal and informal assessment techniques used for deaf and hard of hearing children, bilingual/multicultural education practices across the curriculum, effective learning environments and approaches for educating and interacting with families and communities. ",EDS 342A-B,EDS 361A,,,,,,,,Must be an ED76 major.
EDS 349,Deaf Education Specialist Student Teaching Practicum,9,Education specialist credential candidate performs student teaching in participating schools for a minimum of seven weeks full-time under the supervision of a cooperating teacher and university supervisor. The field experience provides professional preparation and diversified teaching responsibilities for postbaccalaureate students pursuing the California Deaf and Hard of Hearing Specialist and BCLAD Credential. ,,,,,,,,,,"Must be an ED76 major, Teaching and Bilingual Education (ASL-English)"
EDS 351,Teaching the English Language Learner,4,Students will examine the principles of second language acquisition and approaches to bilingual education. They will develop a repertoire of strategies for teaching in elementary or secondary content areas. ,,,,,,,,,,ED76 or ED78 major: Elementary Multiple Subject or Single Subject candidates at UC San Diego who have advanced to student teaching or internship. (F)
EDS 352A,Bilingual Instructional Practices I,2,First course in a three-course sequence. Provides a theoretical and practical grounding in various pedagogical techniques for teaching in bilingual settings. Course covers principles of bilingualism and bilingual pedagogy; transfer between primary and target languages as appropriate to the language(s) of emphasis. Candidates study methods for teaching primary and target languages in a variety of program models; curriculum/assessment practices; and approaches for interacting with families/communities. ,,,,,,,,,,ED78 major: Elementary Multiple Subject or Single Subject candidates at UC San Diego who have advanced to student teaching or internship. Department approval for all other students required.
EDS 352B,Bilingual Instructional Practices II,2,Second course in a three-course sequence. Provides a theoretical and practical grounding in various pedagogical techniques for teaching in bilingual settings. Course covers principles of bilingualism and bilingual pedagogy; transfer between primary and target languages as appropriate to the language(s) of emphasis. Candidates study methods for teaching primary and target languages in a variety of program models; curriculum/assessment practices; and approaches for interacting with families/communities. ,EDS 352A,,,,,,,,,ED78 major: Elementary Multiple Subject or Single Subject candidates at UC San Diego who have advanced to student teaching or internship.
EDS 352C,Bilingual Instructional Practices III,2,Third course in a three-course sequence. Provides a theoretical and practical grounding in various pedagogical techniques for teaching in bilingual settings. Course covers principles of bilingualism and bilingual pedagogy; transfer between primary and target languages as appropriate to the language(s) of emphasis. Candidates study methods for teaching primary and target languages in a variety of program models; curriculum/assessment practices; and approaches for interacting with families/communities. ,EDS 352B,,,,,,,,,ED78 major: Elementary Multiple Subject or Single Subject candidates at UC San Diego who have advanced to student teaching or internship.
EDS 355A,Advanced Mathematics Teaching Practices for Grades K–6,2,"First course in a three-course sequence. Provides a theoretical and practical grounding in pedagogy and professional factors influencing high-quality elementary mathematics education. Students will review research literature and various content standards, assessment materials, and curriculum materials in preparation for specialized mathematics instruction in elementary classrooms. ",EDS 361A,,,,,,,,,"Admission into the ED78: Multiple Subject (MS-2 program), and concurrent enrollment in EDS 361A or consent of instructor."
EDS 355B,Advanced Mathematics Teaching Practices for Grades K–6,2,"Second course in the sequence. Provides a theoretical and practical grounding in pedagogy and professional factors influencing high-quality elementary mathematics education. Students will review research literature and various content standards, assessment materials, and curriculum materials in preparation for specialized mathematics instruction in elementary classrooms. ",EDS 355A,EDS 361B,,,,,,,,Students must have been admitted to ED85 and multiple Subject (MS-2 program) and concurrent enrollment in EDS 361B or consent of instructor
EDS 355C,Advanced Mathematics Teaching Practices for Grades K–6,2,"Third course in the series, which provides a theoretical and practical grounding in pedagogy and professional factors influencing high-quality elementary mathematics education. Students will review research literature and various content standards, assessment materials, and curriculum materials in preparation for specialized mathematics instruction in elementary classrooms. ",EDS 355B,EDS 361C,,,,,,,,"Students must have been admitted to ED85 and multiple Subject (MS-2 program), and concurrent enrollment in EDS 361C or consent of instructor."
EDS 361A,Innovative Instructional Practices I,6,"First course in a three-course sequence. It provides pedagogical methods for multiple-subject teaching. Diverse subject areas (math, science, fine arts, P.E., and social studies) are integrated into a single intercurricular course of study by emphasizing activity/inquiry techniques of instruction. ",,,,,,,,,,Must be an ED76 major: Teaching and Learning Bilingual Education (ASL-English) or ED78 major only for Elementary Multiple Subject candidate who has advanced to student teaching. (F)
EDS 361B,Innovative Instructional Practices II,6,"Second course in three-course sequence. It provides pedagogical methods for multiple subject teaching. Diverse subject areas (language arts, English language development, health education, mathematics, sciences, social studies, fine arts, and physical education) are integrated into a single intercurricular course of study by emphasizing activity/inquiry techniques of instructions. ",EDS 361A,,,,,,,,,ED76 major: Teaching and Learning Bilingual Education (ASL-English) or ED78 major only for Elementary Multiple Subject candidate who has advanced to student teaching
EDS 361C,Innovative Instructional Practices III,4,Last course in a three-course sequence. It provides pedagogical methods for multiple subject teaching. General teaching methods are integrated into a single intercurricular course of study by emphasizing activity/inquiry techniques of instruction. ,"EDS 361B,",,,,,,,,,ED76 major: Teaching and Learning Bilingual Education (ASL-English) or ED78 major only for Elementary Multiple Subject candidate who has advanced to student teaching
