course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
BIOM 256,Molecular Pathology of Cancer,3,"This course outlines a current understanding of genetic mechanisms that underlie carcinogenesis and their impact on cell proliferation, differentiation, angiogenesis, metastasis, and survival. The topics of tumor histopathology, the tumor stem cell phenotype, and cancer drug design are also addressed. ",,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 262,Quantitative Methods in Genetics,4,"This advanced problem-oriented course will examine experimental design, laboratory methods, and quantitative analytical tools used in genetic and genomic research. Students will analyze supplied data using a variety of software packages. ","BGGN 223, or BIOM 252",BIOM 272,,,,,,,,
BIOM 264,Molecular and Cellular Basis of Disease,2,"Lectures on the molecular and cellular mechanisms of pathogenesis. Topics will include Alzheimer’s disease, cell surface and unclear receptors in disease, signal transduction by oncogenes in cancer cells, AIDS, human diseases affecting glycosylation pathways, rheumatoid arthritis, and arteriosclerosis. ",,,,,,,,,,Graduate students. (W)
BIOM 266,Environmental and Molecular Toxicology,4,"Molecular and cellular mechanisms underlie the actions of environmental toxicants. This course will investigate approaches to study the impact of environmental toxicants on human health. Other modern approaches that are being implemented to detect and remediate environmental toxicants will also be examined. BGGN 256, BIOM 266 and Chem 266 students will be required to complete an additional paper and/or exam beyond that expected of students in Chem 166 and BIMM 166.",,,,,,,,,,Chem 114A and 114B required for Chem 166 and BIBC 100 and BIBC 102 required for BIMM 166. (S)
BIOM 267,"Drug Discovery, Development, and Commercialization",3,"This elective is designed to increase knowledge of the drug discovery, development, regulatory, and commercialization process. Students will have an increased understanding of how an investigational agent eventually becomes an approved drug for patient use. Lectures and a student group project will be conducted for this elective. ",,,,,,,,,,"Open to SSPPS, SOM, graduate Biomedical Sciences Program students and Rady School of Management graduate students."
BIOM 272,Seminars in Genetics,2,This course includes attendance at seminars in genetics and is designed to provoke critical discussion of the presented findings and scientific approaches in a small group setting. ,,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 273,Seminars in Microbiology,2,This course includes attendance at seminars in microbiology and is designed to provoke critical discussion of the presented findings and scientific approaches in a small group setting. ,,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 274,Seminars in Molecular and Cell Biology,2,This course includes attendance at seminars in molecular and cell biology and is designed to provoke critical discussion of the presented findings and scientific approaches in a small group setting. ,,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 275,Seminars in Pharmacology,2,This course includes attendance at seminars in pharmacology and is designed to provoke critical discussion of the presented findings and the scientific approaches in a small group setting. ,,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 276,Seminars in Physiology,2,This course includes attendance at seminars in physiology and is designed to provoke critical discussion of the presented findings and scientific approaches in a small group setting. ,,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 277,Seminars in Molecular Pathology,2,This course presents developments in cellular and molecular pathology research ongoing in the molecular pathology division of BMS. Each session comprises three fifteen-minute presentations from different faculty members. Discussion questions are fielded during or after each presentation. ,,,,,,,,,,Limited to BMS graduate students except by consent of instructor.
BIOM 283,Supramolecular Structure Determination Laboratory,4,"A laboratory course combining hands-on mass spectrometry and bioinformatics tools to explore the relationship between structure and function in macromolecules. Tools for peptide sequencing, analysis of post-translational modification, and fragmentation analysis by mass spectrometry are examples of experiments students will run. ",,,,,,,,,,"Consent of instructor. (F,W,S)"
BIOM 285,Statistical Inference in the Medical Sciences,2,"An introduction to basic techniques used in biomedical literature: t tests, ANOVA, chi-square, linear and nonlinear regression. Emphasis will be on understanding the appropriate use and interpretation of the tests, rather than on the calculations.",,,,,,,,,,
BIOM 287,Tissue Engineering Laboratory,4,"Students will learn to conduct tissue engineering and developmental biology experiments, microfabricate cell culture systems, engineer biopolymer materials, and develop and analyze quantitative models of transport, cell fate, and growth mechanics. The understanding and manipulation of multicellular processes that comprise development and growth involves specialized areas of biomechanics, developmental biology, biomaterials, and the tools of molecular biology, as well as the integration of theory and experiment. To fabricate functional tissues, it is important to establish underlying molecular and physical mechanisms, and then control and integrate these. ",,,,,,,,,,"Consent of instructor. (F,W,S)"
BIOM 294,Pharmacology and Molecular Biology Journal Club,0–1,Current literature in molecular pharmacology and molecular biology is reviewed. Two papers are chosen per week for oral presentation by students. Faculty critique the student presentations. ,,,,,,,,,,"Enrollment in PhD program at year two and above. (F,W,S)"
BIOM 295,Pharmacology Research Discussions,0–1,"Student, faculty, and fellow discussion groups on research projects. Students are expected to present research findings to fellows, other PhD students, and faculty.",,,,,,,,,,
BIOM 296,Directed Reading,1–4,Reading of special topics under the direction of a faculty member. Exact subject matter to be arranged in individual cases. ,,,,,,,,,,Consent of instructor.
BIOM 297,Progress in Signal Transduction,1,Papers describing recent progress in signal transduction from the cell-surface to the nucleus will be chosen from recent research literature. Two papers will be discussed and criticized in detail each week for one hour. ,,,,,,,,,,"Graduate-level biochemistry, cell biology, and molecular biology; registered as second-year and above graduate student in biomedical sciences, biology, or chemistry. (F,W,S)"
BIOM 298,Directed Study,1–12,"Reading and laboratory study of special topics under the direction of a faculty member. Exact subject matter to be arranged in individual cases. (F,W,S)",,,,,,,,,,
BIOM 299,Independent Study or Research,1–12,Independent study or research. ,,,,,,,,,,"Consent of instructor. (F,W,S)"
