course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
MATH 20A,Calculus for Science and Engineering,4,"Foundations of differential and integral calculus of one variable. Functions, graphs, continuity, limits, derivative, tangent line. Applications with algebraic, exponential, logarithmic, and trigonometric functions. Introduction to the integral. (Two credits given if taken after MATH 1A/10A and no credit given if taken after MATH 1B/10B or MATH 1C/10C. Formerly numbered MATH 2A.)",MATH 4C or 10A,,,,,,,,,"Math Placement Exam qualifying score, or AP Calculus AB score of 3 (or equivalent AB subscore on BC exam), or SAT II MATH 2C score of 650 or higher."
MATH 20B,Calculus for Science and Engineering,4,"Integral calculus of one variable and its applications, with exponential, logarithmic, hyperbolic, and trigonometric functions. Methods of integration. Infinite series. Polar coordinates in the plane and complex exponentials. (Two units of credits given if taken after MATH 1B/10B or MATH 1C/10C.)",MATH 20A  or MATH 10B or MATH 10C,,,,,,,,,"AP Calculus AB score of 4 or 5, or AP Calculus BC score of 3. Prerequisite courses must be completed with a grade of C– or better."
MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,"Vector geometry, vector functions and their derivatives. Partial differentiation. Maxima and minima. Double integration. (Two units of credit given if taken after MATH 10C. Credit not offered for both MATH 20C and 31BH. Formerly numbered MATH 21C.)",MATH 20B,,,,,,,,,"AP Calculus BC score of 4 or 5, or C- or better."
MATH 20D,Introduction to Differential Equations,4,"Ordinary differential equations: exact, separable, and linear; constant coefficients, undetermined coefficients, variations of parameters. Systems. Series solutions. Laplace transforms. Techniques for engineering sciences. Computing symbolic and graphical solutions using MATLAB. (Formerly numbered MATH 21D.) May be taken as repeat credit for MATH 21D.",MATH 20C or MATH 31BH,,,,,,,,,Complete with C- or better.
MATH 20E,Vector Calculus,4,"Change of variable in multiple integrals, Jacobian, Line integrals, Green’s theorem. Vector fields, gradient fields, divergence, curl. Spherical/cylindrical coordinates. Taylor series in several variables. Surface integrals, Stoke’s theorem. Gauss’ theorem. Conservative fields. ",MATH 18 or MATH 20F or MATH 31AH,MATH 20C or MATH 31BH,,,,,,,,Complete with C- or better.
MATH 31AH,Honors Linear Algebra,4,"First quarter of three-quarter honors integrated linear algebra/multivariable calculus sequence for well-prepared students. Topics include real/complex number systems, vector spaces, linear transformations, bases and dimension, change of basis, eigenvalues, eigenvectors, diagonalization. (Credit not offered for both MATH 31AH and 20F.)",,,,,,,,,,AP Calculus BC score of 5 or consent of instructor
MATH 31BH,Honors Multivariable Calculus,4,"Second quarter of three-quarter honors integrated linear algebra/multivariable calculus sequence for well-prepared students. Topics include derivative in several variables, Jacobian matrices, extrema and constrained extrema, integration in several variables. (Credit not offered for both MATH 31BH and 20C.)",MATH 31AH or consent of instructor,,,,,,,,,Complete with B- or better.
MATH 31CH,Honors Vector Calculus,4,"Third quarter of honors integrated linear algebra/multivariable calculus sequence for well-prepared students. Topics include change of variables formula, integration of differential forms, exterior derivative, generalized Stoke’s theorem, conservative vector fields, potentials. ",MATH 31BH or consent of instructor,,,,,,,,,Complete with B- or better.
MATH 87,First-year Student Seminar,1,"The First-year Student Seminar Program is designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. First-year student seminars are offered in all campus departments and undergraduate colleges, and topics vary from quarter to quarter. Enrollment is limited to fifteen to twenty students, with preference given to entering first-year students. ",,,,,,,,,,
MATH 95,Introduction to Teaching Math,2,(Cross-listed with EDS 30.) Revisit students’ learning difficulties in mathematics in more depth to prepare students to make meaningful observations of how K–12 teachers deal with these difficulties. Explore how instruction can use students’ knowledge to pose problems that stimulate students’ intellectual curiosity.,,,,,,,,,,
MATH 96,Putnam Seminar,1,"Students will develop skills in analytical thinking as they solve and present solutions to challenging mathematical problems in preparation for the William Lowell Putnam Mathematics Competition, a national undergraduate mathematics examination held each year. Students must sit for at least one half of the Putnam exam (given the first Saturday in December) to receive a passing grade. P/NP grades only. May be taken for credit up to four times. ",MATH 20A,,,,,,,,,"AP Calculus AB score of 4 or more, or AP Calculus BC score of 3 or more."
MATH 99R,Independent Study,1,Independent study or research under direction of a member of the faculty. ,,,,,,,,,,Must be of first-year standing and a Regent’s Scholar.
MATH 100A,Abstract Algebra I,4,"First course in a rigorous three-quarter introduction to the methods and basic structures of higher algebra. Topics include groups, subgroups and factor groups, homomorphisms, rings, fields. (Students may not receive credit for both MATH 100A and MATH 103A.)",MATH 31CH or MATH 109 or consent of instructor,,,,,,,,,
MATH 100B,Abstract Algebra II,4,"Second course in a rigorous three-quarter introduction to the methods and basic structures of higher algebra. Topics include rings (especially polynomial rings) and ideals, unique factorization, fields; linear algebra from perspective of linear transformations on vector spaces, including inner product spaces, determinants, diagonalization. (Students may not receive credit for both MATH 100B and MATH 103B.)",MATH 100A or consent of instructor,,,,,,,,,
MATH 100C,Abstract Algebra III,4,"Third course in a rigorous three-quarter introduction to the methods and basic structures of higher algebra. Topics include linear transformations, including Jordan canonical form and rational canonical form; Galois theory, including the insolvability of the quintic. ",MATH 100B or consent of instructor,,,,,,,,,
MATH 102,Applied Linear Algebra,4,"Second course in linear algebra from a computational yet geometric point of view. Elementary Hermitian matrices, Schur’s theorem, normal matrices, and quadratic forms. Moore-Penrose generalized inverse and least square problems. Vector and matrix norms. Characteristic and singular values. Canonical forms. Determinants and multilinear algebra. ",MATH 18 or MATH 20F or MATH 31AH,MATH 20C,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 103A,Modern Algebra I,4,"First course in a two-quarter introduction to abstract algebra with some applications. Emphasis on group theory. Topics include definitions and basic properties of groups, properties of isomorphisms, subgroups. (Students may not receive credit for both MATH 100A and MATH 103A.)",MATH 31CH or MATH 109 or consent of instructor,,,,,,,,,
MATH 103B,Modern Algebra II,4,"Second course in a two-quarter introduction to abstract algebra with some applications. Emphasis on rings and fields. Topics include definitions and basic properties of rings, fields, and ideals, homomorphisms, irreducibility of polynomials. (Students may not receive credit for both MATH 100B and MATH 103B.)",MATH 103A or MATH 100A or consent of instructor,,,,,,,,,
MATH 104A,Number Theory I,4,"Elementary number theory with applications. Topics include unique factorization, irrational numbers, residue systems, congruences, primitive roots, reciprocity laws, quadratic forms, arithmetic functions, partitions, Diophantine equations, distribution of primes. Applications include fast Fourier transform, signal processing, codes, cryptography. ",MATH 100B or MATH 103B,,,,,,,,,Students who have not completed the listed prerequisite(s) may enroll with consent of instructor.
MATH 104B,Number Theory II,4,"Topics in number theory such as finite fields, continued fractions, Diophantine equations, character sums, zeta and theta functions, prime number theorem, algebraic integers, quadratic and cyclotomic fields, prime ideal theory, class number, quadratic forms, units, Diophantine approximation, p-adic numbers, elliptic curves. ",MATH 104A or consent of instructor,,,,,,,,,
MATH 105,Basic Number Theory,4,"The course will cover the basic arithmetic properties of the integers, with applications to Diophantine equations and elementary Diophantine approximation theory. ",MATH 31CH or MATH 109,,,,,,,,,Students who have not completed the listed prerequisites may enroll with consent of instructor.
MATH 106,Introduction to Algebraic Geometry,4,"Plane curves, Bezout’s theorem, singularities of plane curves. Affine and projective spaces, affine and projective varieties. Examples of all the above. Instructor may choose to include some commutative algebra or some computational examples. ",MATH 100B or MATH 103B,,,,,,,,,Students who have not completed the listed prerequisites may enroll with consent of instructor.
MATH 109,Mathematical Reasoning,4,"This course uses a variety of topics in mathematics to introduce the students to rigorous mathematical proof, emphasizing quantifiers, induction, negation, proof by contradiction, naive set theory, equivalence relations and epsilon-delta proofs. Required of all departmental majors. ","MATH 18 or MATH 20F or MATH 31AH,",MATH 20C,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 110,Introduction to Partial Differential Equations,4,"An introduction to partial differential equations focusing on equations in two variables. Topics include the heat and wave equation on an interval, Laplace’s equation on rectangular and circular domains, separation of variables, boundary conditions and eigenfunctions, introduction to Fourier series, software methods for solving equations. Formerly MATH 110A. (Students may not receive credit for MATH 110 and MATH 110A.)",MATH 18 or MATH 20F or MATH 31AH,MATH 20D,MATH 20E or MATH 31CH,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 111A,Mathematical Modeling I,4,"An introduction to mathematical modeling in the physical and social sciences. Topics vary, but have included mathematical models for epidemics, chemical reactions, political organizations, magnets, economic mobility, and geographical distributions of species. May be taken for credit two times when topics change. ","MATH 20D, MATH 18 or MATH 20F or MATH 31AH,",MATH 109 or MATH 31CH,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 111B,Mathematical Modeling II,4,"Continued study on mathematical modeling in the physical and social sciences, using advanced techniques that will expand upon the topics selected and further the mathematical theory presented in MATH 111A.",MATH 111A or consent of instructor,,,,,,,,,
MATH 112A,Introduction to Mathematical Biology I,4,"Part one of a two-course introduction to the use of mathematical theory and techniques in analyzing biological problems. Topics include differential equations, dynamical systems, and probability theory applied to a selection of biological problems from population dynamics, biochemical reactions, biological oscillators, gene regulation, molecular interactions, and cellular function. May be coscheduled with MATH 212A. Recommended preparation: MATH 130 and MATH 180A.","MATH 11 or MATH 180A or MATH 183 or MATH 186,","MATH 18 or MATH 31AH,","MATH 20D,",BILD 1,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 112B,Introduction to Mathematical Biology II,4,"Part two of an introduction to the use of mathematical theory and techniques in analyzing biological problems. Topics include partial differential equations and stochastic processes applied to a selection of biological problems, especially those involving spatial movement, such as molecular diffusion, bacterial chemotaxis, tumor growth, and biological patterns. May be coscheduled with MATH 212B. Recommended preparation: MATH 180B.",MATH 112A,MATH 110,MATH 180A,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 114,Introduction to Computational Stochastics,4,"Topics include random number generators, variance reduction, Monte Carlo (including Markov Chain Monte Carlo) simulation, and numerical methods for stochastic differential equations. Methods will be illustrated on applications in biology, physics, and finance. May be coscheduled with MATH 214. Recommended preparation: CSE 5A, CSE 8A, CSE 11, or ECE 15. Students should complete a computer programming course before enrolling in MATH 114.",MATH 180A,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 120A,Elements of Complex Analysis,4,"Complex numbers and functions. Analytic functions, harmonic functions, elementary conformal mappings. Complex integration. Power series. Cauchy’s theorem. Cauchy’s formula. Residue theorem. ","MATH 20E or MATH 31CH, or consent of instructor",,,,,,,,,
MATH 120B,Applied Complex Analysis,4,"Applications of the residue theorem. Conformal mapping and applications to potential theory, flows, and temperature distributions. Fourier transformations. Laplace transformations, and applications to integral and differential equations. Selected topics such as Poisson’s formula, Dirichlet’s problem, Neumann’s problem, or special functions. ",MATH 120A or consent of instructor,,,,,,,,,
MATH 121A,Foundations of Teaching and Learning Mathematics I,4,"(Cross-listed with EDS 121A.) Develop teachers’ knowledge base (knowledge of mathematics content, pedagogy, and student learning) in the context of advanced mathematics. This course builds on the previous courses where these components of knowledge were addressed exclusively in the context of high-school mathematics.","EDS 30/MATH 95, MATH 10C or 20C",,,,,,,,,
MATH 121B,Foundations of Teaching and Learning Math II,4,(Cross-listed with EDS 121B.) Examine how learning theories can consolidate observations about conceptual development with the individual student as well as the development of knowledge in the history of mathematics. Examine how teaching theories explain the effect of teaching approaches addressed in the previous courses.,EDS 121A/MATH 121A,,,,,,,,,
MATH 130,Differential Equations and Dynamical Systems,4,"An introduction to ordinary differential equations from the dynamical systems perspective. Topics include flows on lines and circles, two-dimensional linear systems and phase portraits, nonlinear planar systems, index theory, limit cycles, bifurcation theory, applications to biology, physics, and electrical engineering. Formerly MATH 130A. (Students may not receive credit for MATH 130 and MATH 130A.)",MATH 18 or MATH 20F or MATH 31AH,MATH 20D,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 140A,Foundations of Real Analysis I,4,"First course in a rigorous three-quarter sequence on real analysis. Topics include the real number system, basic topology, numerical sequences and series, continuity. (Students may not receive credit for both MATH 140A and MATH 142A.)",MATH 31CH or MATH 109,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 140B,Foundations of Real Analysis II,4,"Second course in a rigorous three-quarter sequence on real analysis. Topics include differentiation, the Riemann-Stieltjes integral, sequences and series of functions, power series, Fourier series, and special functions. (Students may not receive credit for both MATH 140B and MATH 142B.)",MATH 140A or consent of instructor,,,,,,,,,
MATH 140C,Foundations of Real Analysis III,4,"Third course in a rigorous three-quarter sequence on real analysis. Topics include differentiation of functions of several real variables, the implicit and inverse function theorems, the Lebesgue integral, infinite-dimensional normed spaces. ",MATH 140B or consent of instructor,,,,,,,,,
MATH 142A,Introduction to Analysis I,4,"First course in an introductory two-quarter sequence on analysis. Topics include the real number system, numerical sequences and series, infinite limits, limits of functions, continuity, differentiation. Students may not receive credit for MATH 142A if taken after or concurrently with MATH 140A.",MATH 31CH or MATH 109,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 142B,Introduction to Analysis II,4,"Second course in an introductory two-quarter sequence on analysis. Topics include the Riemann integral, sequences and series of functions, uniform convergence, Taylor series, introduction to analysis in several variables. Students may not receive credit for MATH 142B if taken after or concurrently with MATH 140B.",MATH 142A or MATH 140A,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 144,Introduction to Fourier Analysis,4,"Rigorous introduction to the theory of Fourier series and Fourier transforms. Topics include basic properties of Fourier series, mean square and pointwise convergence, Hilbert spaces, applications of Fourier series, the Fourier transform on the real line, inversion formula, Plancherel formula, Poisson summation formula, Heisenberg uncertainty principle, applications of the Fourier transform. ",MATH 140B or MATH 142B,,,,,,,,,Students who have not completed listed prerequisite(s) may enroll with the consent of instructor.
MATH 146,Analysis of Ordinary Differential Equations,4,"A rigorous introduction to systems of ordinary differential equations. Topics include linear systems, matrix diagonalization and canonical forms, matrix exponentials, nonlinear systems, existence and uniqueness of solutions, linearization, and stability. ",MATH 140B or MATH 142B,,,,,,,,,Students who have not completed listed prerequisite(s) may enroll with the consent of instructor.
MATH 148,Analysis of Partial Differential Equations,4,"A rigorous introduction to partial differential equations. Topics include initial and boundary value problems; first order linear and quasilinear equations, method of characteristics; wave and heat equations on the line, half-line, and in space; separation of variables for heat and wave equations on an interval and for Laplace’s equation on rectangles and discs; eigenfunctions of the Laplacian and heat, wave, Poisson’s equations on bounded domains; and Green’s functions and distributions. ",MATH 140B or MATH 142B,,,,,,,,,Students who have not completed listed prerequisite(s) may enroll with the consent of instructor.
MATH 150A,Differential Geometry,4,"Differential geometry of curves and surfaces. Gauss and mean curvatures, geodesics, parallel displacement, Gauss-Bonnet theorem. ",MATH 20E or MATH 31CH,either MATH 18 or MATH 20F or MATH 31AH,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 150B,Calculus on Manifolds,4,"Calculus of functions of several variables, inverse function theorem. Further topics may include exterior differential forms, Stokes’ theorem, manifolds, Sard’s theorem, elements of differential topology, singularities of maps, catastrophes, further topics in differential geometry, topics in geometry of physics. ",MATH 150A or consent of instructor,,,,,,,,,
MATH 152,Applicable Mathematics and Computing,4,"This course will give students experience in applying theory to real world applications such as internet and wireless communication problems. The course will incorporate talks by experts from industry and students will be helped to carry out independent projects. Topics include graph visualization, labelling, and embeddings, random graphs and randomized algorithms. May be taken for credit three times. ",MATH 20D,either MATH 18 or MATH 20F or MATH 31AH,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 153,Geometry for Secondary Teachers,4,Two- and three-dimensional Euclidean geometry is developed from one set of axioms. Pedagogical issues will emerge from the mathematics and be addressed using current research in teaching and learning geometry. This course is designed for prospective secondary school mathematics teachers. ,"MATH 109 or MATH 31CH, or consent of instructor",,,,,,,,,
MATH 154,Discrete Mathematics and Graph Theory,4,"Basic concepts in graph theory, including trees, walks, paths, and connectivity, cycles, matching theory, vertex and edge-coloring, planar graphs, flows and combinatorial algorithms, covering Hall’s theorems, the max-flow min-cut theorem, Euler’s formula, and the travelling salesman problem. Credit not offered for MATH 154 if MATH 158 is previously taken. If MATH 154 and MATH 158 are concurrently taken, credit is only offered for MATH 158.",MATH 31CH or MATH 109,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 155A,Geometric Computer Graphics,4,"Bezier curves and control lines, de Casteljau construction for subdivision, elevation of degree, control points of Hermite curves, barycentric coordinates, rational curves. Programming knowledge recommended. (Students may not receive credit for both MATH 155A and CSE 167.)","MATH 18 or MATH 20F or MATH 31AH,",MATH 20C,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 155B,Topics in Computer Graphics,4,"Spline curves, NURBS, knot insertion, spline interpolation, illumination models, radiosity, and ray tracing. ",MATH 155A,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 157,Introduction to Mathematical Software,4,"This course provides a hands-on introduction to the use of a variety of open-source mathematical software packages, as applied to a diverse range of topics within pure and applied mathematics. Most of these packages are built on the Python programming language, but experience with another common programming language is acceptable. All software will be accessed using the CoCalc web platform (http://cocalc.com), which provides a uniform interface through any web browser. Students will need to bring a laptop or tablet to lectures in order to participate in interactive presentations. Students should have exposure to one of the following programming languages: C, C++, Java, Python, R. ",MATH 18 or MATH 20F or MATH 31AH,"BILD 62, COGS 18 or CSE 5A or CSE 6R or CSE 8A or CSE 11 or DSC 10 or ECE 15 or ECE 143 or MATH 189",,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 158,Extremal Combinatorics and Graph Theory,4,"Extremal combinatorics is the study of how large or small a finite set can be under combinatorial restrictions. We will give an introduction to graph theory, connectivity, coloring, factors, and matchings, extremal graph theory, Ramsey theory, extremal set theory, and an introduction to probabilistic combinatorics. Topics include Turan’s theorem, Ramsey’s theorem, Dilworth’s theorem, and Sperner’s theorem. Credit not offered for MATH 158 if MATH 154 was previously taken. If MATH 154 and MATH 158 are concurrently taken, credit is only offered for MATH 158. A strong performance in MATH 109 or MATH 31CH is recommended.",MATH 31CH or MATH 109,,,,,,,,,Students who have not completed the listed prerequisites may enroll with consent of instructor.
MATH 160A,Elementary Mathematical Logic I,4,"An introduction to recursion theory, set theory, proof theory, model theory. Turing machines. Undecidability of arithmetic and predicate logic. Proof by induction and definition by recursion. Cardinal and ordinal numbers. Completeness and compactness theorems for propositional and predicate calculi. ","MATH 100A, or MATH 103A, or MATH 140A, or consent of instructor",,,,,,,,,
MATH 160B,Elementary Mathematical Logic II,4,"A continuation of recursion theory, set theory, proof theory, model theory. Turing machines. Undecidability of arithmetic and predicate logic. Proof by induction and definition by recursion. Cardinal and ordinal numbers. Completeness and compactness theorems for propositional and predicate calculi. ",MATH 160A or consent of instructor,,,,,,,,,
MATH 163,History of Mathematics,4,"Topics will vary from year to year in areas of mathematics and their development. Topics may include the evolution of mathematics from the Babylonian period to the eighteenth century using original sources, a history of the foundations of mathematics and the development of modern mathematics. ",MATH 20B or consent of instructor,,,,,,,,,
MATH 168A,Topics in Applied Mathematics—Computer Science,4,Topics to be chosen in areas of applied mathematics and mathematical aspects of computer science. May be taken for credit two times with different topics. ,"MATH 18 or MATH 20F or MATH 31AH,",MATH 20C,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 170A,Introduction to Numerical Analysis: Linear Algebra,4,This course covers analysis of numerical methods for linear algebraic systems and least squares problems. Topics include orthogonalization methods. Ill conditioned problems. Eigenvalue and singular value computations. Knowledge of programming recommended. ,"MATH 18 or MATH 31AH,",MATH 20C or MATH 31BH,CSE 20 or MATH 15A or MATH 31CH or MATH 109,,,,,,,Students who have not completed the listed prerequisites may enroll with consent of instructor.
MATH 170B,Introduction to Numerical Analysis: Approximation and Nonlinear Equations,4,Rounding and discretization errors. Calculation of roots of polynomials and nonlinear equations. Interpolation. Approximation of functions. Knowledge of programming recommended. ,MATH 170A,,,,,,,,,
MATH 170C,Introduction to Numerical Analysis: Ordinary Differential Equations,4,Numerical differentiation and integration. Ordinary differential equations and their numerical solution. Basic existence and stability theory. Difference equations. Boundary value problems. ,MATH 20D or 21D,"MATH 170B, or consent of instructor",,,,,,,,
MATH 171A,Introduction to Numerical Optimization: Linear Programming,4,"Linear optimization and applications. Linear programming, the simplex method, duality. Selected topics from integer programming, network flows, transportation problems, inventory problems, and other applications. Three lectures, one recitation. Knowledge of programming recommended. (Credit not allowed for both MATH 171A and ECON 172A.)","MATH 18 or MATH 20F or MATH 31AH,",MATH 20C,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 171B,Introduction to Numerical Optimization: Nonlinear Programming,4,"Convergence of sequences in Rn, multivariate Taylor series. Bisection and related methods for nonlinear equations in one variable. Newton’s methods for nonlinear equations in one and many variables. Unconstrained optimization and Newton’s method. Equality-constrained optimization, Kuhn-Tucker theorem. Inequality-constrained optimization. Three lectures, one recitation. Knowledge of programming recommended. (Credit not allowed for both MATH 171B and ECON 172B.)",MATH 20C or MATH 31BH,MATH 171A or consent of instructor,,,,,,,,
MATH 173A,Optimization Methods for Data Science I,4,"Introduction to convexity: convex sets, convex functions; geometry of hyperplanes; support functions for convex sets; hyperplanes and support vector machines. Linear and quadratic programming: optimality conditions; duality; primal and dual forms of linear support vector machines; active-set methods; interior methods. ",MATH 20C or MATH 31BH,MATH 18 or 20F or 31AH,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 173B,Optimization Methods for Data Science II,4,Unconstrained optimization: linear least squares; randomized linear least squares; method(s) of steepest descent; line-search methods; conjugate-gradient method; comparing the efficiency of methods; randomized/stochastic methods; nonlinear least squares; norm minimization methods. Convex constrained optimization: optimality conditions; convex programming; Lagrangian relaxation; the method of multipliers; the alternating direction method of multipliers; minimizing combinations of norms. ,MATH 173A,,,,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
MATH 174,Numerical Methods for Physical Modeling,4,"(Conjoined with MATH 274.) Floating point arithmetic, direct and iterative solution of linear equations, iterative solution of nonlinear equations, optimization, approximation theory, interpolation, quadrature, numerical methods for initial and boundary value problems in ordinary differential equations. (Students may not receive credit for both MATH 174 and PHYS 105, AMES 153 or 154. Students may not receive credit for MATH 174 if MATH 170A, B, or C has already been taken.) Graduate students will do an extra assignment/exam.",Math 20D or MATH 21D,"MATH 20F or MATH 31AH, or consent of instructor",,,,,,,,
MATH 175,Numerical Methods for Partial Differential Equations,4,"(Conjoined with MATH 275.) Mathematical background for working with partial differential equations. Survey of finite difference, finite element, and other numerical methods for the solution of elliptic, parabolic, and hyperbolic partial differential equations. (Formerly MATH 172. Students may not receive credit for MATH 175/275 and MATH 172.) Graduate students do an extra paper, project, or presentation, per instructor.","MATH 174 or MATH 274, or consent of instructor",,,,,,,,,
MATH 179,Projects in Computational and Applied Mathematics,4,"(Conjoined with MATH 279.) Mathematical models of physical systems arising in science and engineering, good models and well-posedness, numerical and other approximation techniques, solution algorithms for linear and nonlinear approximation problems, scientific visualizations, scientific software design and engineering, project-oriented. Graduate students will do an extra paper, project, or presentation per instructor.",MATH 174 or MATH 274 or consent of instructor,,,,,,,,,
MATH 180A,Introduction to Probability,4,"Probability spaces, random variables, independence, conditional probability, distribution, expectation, variance, joint distributions, central limit theorem. (Two units of credit offered for MATH 180A if ECON 120A previously, no credit offered if ECON 120A concurrently. Two units of credit offered for MATH 180A if MATH 183 or 186 taken previously or concurrently.) Prior or concurrent enrollment in MATH 109 is highly recommended.","MATH 20C or MATH 31BH, or consent of instructor",,,,,,,,,
MATH 180B,Introduction to Stochastic Processes I,4,"Random vectors, multivariate densities, covariance matrix, multivariate normal distribution. Random walk, Poisson process. Other topics if time permits. ",MATH 20D,"MATH 18 or MATH 20F or MATH 31AH,","MATH 109 or MATH 31CH,",MATH 180A,,,,,,Students who have not completed listed prerequisites may enroll with consent of instructor.
