course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
LTCO 201,Theories and Methods of Literary Analysis,4,"Contemporary theories of the significance of literary form. The seminar will concentrate on major interpretive approaches drawn from several areas of literary, cultural, and political analysis, including Marxist theory, feminism, psychoanalytic theory, postcolonial studies, LGBT studies, diaspora studies, and others. The particular focus and approach may vary. May be taken for credit up to three times as topics vary. Restricted to major code LT77 or consent of instructor and department. Nongraduate students may enroll with consent of instructor.",,,,,,,,,,
LTCO 274,Genre Studies,4,"A consideration of a representative selection of works relating to a theme, form, or literary genre. May be taken for credit up to three times as topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCO 281,Literature and Film,4,"A study of literature and film in relation to one another, to critical and aesthetic theories, and to historical context. May be taken for credit up to three times as topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCO 282,Literature and Philosophy,4,"Questions and problems from the history of philosophy or from the various fields of philosophy (e.g., epistemology, ethics, logic) in their interaction with intellectual issues and questions addressed by literary criticism and theory. May be taken for credit up to three times. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCO 284,Performativity,4,"This interdisciplinary course looks at performativity as a social process of cultural significance. It examines the works of John Searle, Jacques Derrida, Judith Butler, and Jose Esteban Munoz and underlines the role of performative action in linguistic, literary, cinematic, theatrical, political, and other forms of human interactivity. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCO 285,Literature and Aesthetics,4,"Research in literary theory and aesthetic philosophies. Single and multiple authors and topics; Plato and Aristotle, Renaissance treatises, Winckleman, Kant and Hegel in the Enlightenment, Warburg, Heidegger and Panofsky, contemporary art theory, et al. May be taken up to two times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCO 287,Culture and Political Theory,4,"A comparative approach of political theory based on historical periods (with the tools of new historicism), various cultures (inspired by anthropological research), and referring to the most important philosophical thinkers from Western and non-Western traditions. May be taken up to three times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCO 297,Directed Studies: Reading Course,1–12,"This course may be designed according to an individual student’s needs when seminar offerings do not cover subjects, genres, or authors of interest. No paper required. The 297 courses do not count toward the seminar requirement. Repeatable for credit.",,,,,,,,,,
LTCO 298,Special Projects: Writing Course,1–12,"Similar to a 297, but a paper is required. Papers are usually on subjects not covered by seminar offerings. Up to two 298s may be applied toward the twelve-seminar requirement of the doctoral program. Repeatable for credit.",,,,,,,,,,
LTCO 299,Dissertation,1–12,Research for the dissertation. Offered for repeated registration. Open only to PhD students who have advanced to candidacy.,,,,,,,,,,
LTCS 50,Introduction to Cultural Studies,4,"An introduction to cultural studies with a focus on the following areas: literary and historical studies, popular culture, women’s studies, ethnic studies, science studies, and gay/lesbian studies. Particular emphasis on the question of “cultural practices” and their social and political conditions and effects.",,,,,,,,,,
LTCS 52,Topics in Cultural Studies,4,"This course is designed to complement LTCS 50, Introduction to Cultural Studies. In this course, cultural studies methods are further introduced and applied to various concrete topics in order to illustrate the practical analysis of culture and cultural forms.",,,,,,,,,,
LTCS 87,First-year Student Seminar,1,"The First-year Student Seminar Program is designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. First-year student seminars are offered in all campus departments and undergraduate colleges, and topics vary from quarter to quarter. Enrollment is limited to fifteen to twenty students, with preference given to entering first-year students. ",,,,,,,,,,
LTCS 100,Theories and Methods in Cultural Studies,4,"Reading in some of the major theoretical texts that have framed work in cultural studies, with particular emphasis on those drawn from critical theory, studies in colonialism, cultural anthropology, feminism, semiotics, gay/lesbian studies, historicism, and psychoanalytic theory.",,,,,,,,,,
LTCS 102,Practicing Cultural Studies,4,"Survey and application of methods central to cultural studies as a critical social practice, examining the relationship between cultural studies and social transformation. Students will study varieties of material culture, and experiment with techniques of reading, interpretation, and intervention.",,,,,,,,,,
LTCS 108,"Gender, Race, and Artificial Intelligence",4,"This course explores the idea of artificial intelligence in both art and science, its relation to the quest to identify what makes us human, and the roles gender and race have played in both. Students may not receive credit for CGS 108 and LTCS 108.",,,,,,,,,,
LTCS 110,Popular Culture,4,"A reading of recent theory on popular culture and a study of particular texts dealing with popular cultural practices, both contemporary and noncontemporary, as sites of conflict and struggle. LTCS 110 and LTCS 110GS may be taken for credit for a combined total of three times.",,,,,,,,,,
LTCS 110GS,Popular Culture,4,"A reading of recent theories on popular culture and a study of particular texts dealing with popular cultural practices, both contemporary and noncontemporary, as sites of conflict and struggle. Students must apply and be accepted to the Global Seminars Program. Program or materials fees may apply. LTCS 110 and LTCS 110GS may be taken for credit for a combined total of three times.",,,,,,,,,,
LTCS 111,Special Topics in Popular Culture in Historical Context,4,"Exploration of forms of popular culture in different historical and geographical contexts. Topics may include folklore, dime novels and other types of popular literature, racial performances, popular religions, theatrical melodrama, photojournalism, and early film. LTCS 111 and LTCS 111GS may be taken for credit for a combined total of three times.",,,,,,,,,,
LTCS 111GS,Special Topics in Popular Culture in Historical Context,4,"Exploration of forms of popular culture in different historical and geographical contexts. Topics may include folklore, dime novels and other types of popular literature, racial performances, popular religions, theatrical melodrama, photojournalism, and early film. Students must apply and be accepted to the Global Seminars Program. Program or materials fees may apply. LTCS 111 and LTCS 111GS may be taken for credit for a combined total of three times.",,,,,,,,,,
LTCS 119,Asian American Film and Media,4,"(Cross-listed with CGS 119.) The course explores the politics of pleasure in relation to the production, reception, and performance of Asian American identities in the mass media of film, video, and the internet. The course considers how the “deviant” sexuality of Asian Americans (e.g., hypersexual women and emasculated men) does more than uniformly harm and subjugate Asian American subjects. The texts explored alternate between those produced by majoritarian culture and the interventions made by Asian American filmmakers. Students may not receive credit for LTCS 119 and CGS 119.",,,,,,,,,,
LTCS 120,Historical Perspectives on Culture,4,"The course will explore the relation among cultural production, institutions, history, and ideology during selected historical periods. In considering different kinds of texts, relations of power and knowledge at different historical moments will be discussed. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 125,Cultural Perspectives on Immigration and Citizenship,4,"Introduction to the studies of cultural dimensions of immigration and citizenship. Examines the diverse cultural texts—literature, law, film, music, the televisual images, etc.—that both shape and are shaped by immigration and the idea of citizenship in different national and historical contexts. May be taken for credit up to two times as topics vary.",,,,,,,,,,
LTCS 130,"Gender, Race/Ethnicity, Class, and Culture",4,"The course will focus on the representation of gender, ethnicity, and class in cultural production in view of various contemporary theories of race, sex, and class. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 131,Topics in Queer Cultures/Queer Subcultures,4,"This course examines the intersection of sex, sexuality, and popular culture by looking at the history of popular representations of queer sexuality and their relation to political movements for gay and lesbian rights. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 132,Special Topics in Social Identities and the Media,4,"A study of media representation and various aspects of identity, such as gender, sexuality, race, ethnicity, social class, culture, and geopolitical location. Students will consider the various media of film, television, alternative video, advertising, music, and the internet. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 133,Globalization and Culture,4,"Studies of cultural dimensions of immigration and citizenship. This course examines the diverse cultural texts—literature, law, film, music, the televisual images, etc., that both shape and are shaped by immigration and the idea of citizenship in different national and historical contexts. May be taken for credit up to two times as topics vary.",,,,,,,,,,
LTCS 134,Culture and Revolution,4,"This course examines the cultural practices of revolutionary societies from the French Revolution to present time. It focuses on China, Cuba, Russia, and Iran and explores how various cultural practices are produced in the course of building revolutionary societies.",,,,,,,,,,
LTCS 141,Special Topics in Race and Empire,4,"The role of race and culture within the history of empires; may select a single empire for consideration, such as France, Britain, United States, or Japan, or choose to examine the role of race and culture in comparative histories of colonialism. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 150,Topics in Cultural Studies,4,"The course will examine one or more forms of cultural production or cultural practice from a variety of theoretical and historical perspectives. Topics may include contemporary debates on culture, genres of popular music/fiction/film, AIDS and culture, the history of sexuality, subcultural styles, etc. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 155,"Health, Illness, and Global Culture",4,"A medical humanities course that examines compelling written and cinematic accounts of health issues confronting contemporary societies such as environmental pollution, contaminated food supply, recreational drug use, HIV/AIDS, cancer, chronic conditions (allergies, diabetes, obesity, arthritis), famine, natural disasters, and war. May be taken for credit up to two times as topics vary.",,,,,,,,,,
LTCS 165,Special Topics: The Politics of Food,4,"This course will examine the representation and politics of food in literary and other cultural texts. Topics may include food and poverty, the fast food industry, controversies about seed, sustainable food production, myths about hunger, eating and epistemology, aesthetics, etc. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 170,Visual Culture,4,"The course will focus on visual practices and discourses in their intersection and overlap, from traditional media, print, and photography to film, video, TV, computers, medical scanners, and the internet. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 172,"Special Topics in Screening Race/Ethnicity, Gender and Sexuality",4,"Exploring both Hollywood and international filmmaking, an exploration of screen representations with attention to race/ethnicity, gender, and sexuality in different historical and linguistic contexts. Historical periods may extend from silent, through wartime and cold war, to contemporary era of globalization. LTCS 172 and LTCS 172GS may be taken for credit for a combined total of three times.",,,,,,,,,,
LTCS 173,Topics in Violence and Visual Culture,4,"This course focuses on the critical study of representations of violence, such as war, genocide, sexual violence, and crime, across a range of media, including literature, film, photography, and other forms of visual culture. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTCS 180,Programming for the Humanities,4,Introduction to a script programming language (like Python + NLTK or R) and its usages in the processing of literary and historical digital corpora.,,,,,,,,,,
LTCS 198,Directed Group Study,4,"Directed group research, under the guidance of a member of the faculty, in an area not covered in courses currently offered by the department. May be taken for credit up to three times. (P/NP only.) ",,,,,,,,,,Permission of the department.
LTCS 199,Special Studies,2 or 4,Individual reading in an area not covered in courses currently offered by the department. May be taken for credit up to three times. (P/NP only.) ,,,,,,,,,,Permission of the department.
LTCS 222,Topics in Theory and History of Film,4,"This course will consider various theoretical approaches to film texts (historical-materialist, feminist, psychoanalytic, semiotic) as well as the history of film, the political economy of film production and distribution, exhibition practices, and spectatorship in national and transnational contexts. May be taken up to three times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCS 225,Interdisciplinary and Historical Analysis of Cultural Texts,4,"The seminar will focus on a particular historical period and examine a variety of cultural texts vis-à-vis related historical, economic, political, and sociological discourses. The conjunction and disjunction of approaches will be explored in relation to specific texts. May be taken up to three times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCS 250,Topics in Cultural Studies,4,"This seminar will be organized around any of various topic areas relating to cultural studies. These might include studies in colonialism, historicism, gender, sexuality, social institutions, popular culture, subaltern practices, etc. May be taken up to three times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCS 256,Cultural Studies of Technoscience,4,"The course will explore work in cultural studies, feminist studies, and queer theory of scientific practices altering social relations, cultural identities, and conceptions of “nature.” Issues may include the AIDS pandemic, genetic research, electronic communities, reproductive technologies, and other topics. May be taken up to three times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.",,,,,,,,,,
LTCS 260,National Cultures,4,Selected topics on the construction of national cultural identities. Investigation of the dynamics of canon formation and nation building in specific historical contexts. May be taken up to three times for credit when topics vary. Restricted to major code LT77 or consent of instructor and department.,,,,,,,,,,
LTCS 297,Directed Studies: Reading Course,1–12,"This course may be designed according to an individual student’s needs when seminar offerings do not cover subjects, genres, or authors of interest. No paper required. The 297 courses do not count toward the seminar requirement. Repeatable for credit.",,,,,,,,,,
LTCS 298,Special Projects: Writing Course,1–12,"Similar to a 297, but a paper is required. Papers are usually on subjects not covered by seminar offerings. Up to two 298s may be applied toward the twelve-seminar requirement of the doctoral program. Repeatable for credit.",,,,,,,,,,
LTCS 299,Dissertation,1–12,Research toward the dissertation. Open only to PhD students who have advanced to candidacy. Repeatable for credit.,,,,,,,,,,
LTEA 100A,Classical Chinese Poetry in Translation,4,A survey of different genres of traditional Chinese poetry from various periods. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 100B,Modern Chinese Poetry in Translation,4,A survey of Chinese poetry written in the vernacular from 1918 to 1949. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 100C,Contemporary Chinese Poetry in Translation,4,A survey of Chinese poetic development from 1949 to the present. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 110A,Classical Chinese Fiction in Translation,4,"The course will focus on a few representative masterpieces of Chinese literature in its classical age, with emphasis on the formal conventions and the social or intellectual presuppositions that are indispensable to their understanding. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEA 110B,Modern Chinese Fiction in Translation,4,A survey of representative works of the modern period from 1919 to 1949. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 110C,Contemporary Chinese Fiction in Translation,4,"An introductory survey of representative texts produced after 1949 with particular emphasis on the social, cultural, and political changes. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEA 120A,Chinese Films,4,A survey of representative films from different periods of Chinese cinematic development. Priority may be given to Chinese studies majors and literature majors. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 120B,Taiwan Films,4,A survey of “New Taiwan Cinema” of the eighties and nineties. Priority may be given to Chinese studies majors and literature majors. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 120C,Hong Kong Films,4,An examination of representative works of different film genres from Hong Kong. Priority may be given to Chinese studies majors and literature majors. May be taken for credit up to three times as topics vary.,,,,,,,,,,
LTEA 132,Later Japanese Literature in Translation,4,"An introduction to later Japanese (kogo) literature in translation. Will focus on several “modern” works, placing their forms in the historical context. No knowledge of Japanese required. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEA 138,Japanese Films,4,"An introduction to Japanese films. Attention given to representative Japanese directors (e.g., Ozu), form (e.g., anime), genre (e.g., feminist revenge horror), or historical context in which films are produced. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEA 138GS,Japanese Films,4,"An introduction to Japanese films. Attention given to representative Japanese directors (e.g., Ozu), form (e.g., anime), genre (e.g., feminist revenge horror), or historical context in which films are produced. Priority may be given to Japanese studies majors and literature majors. Students must submit applications to the International Center Program Abroad Office and be accepted into the Global Seminar Program. Program or materials fees may apply.",,,,,,,,,,
LTEA 140,Modern Korean Literature in Translation from Colonial Period,4,"A survey of modern Korean prose fiction and poetry from the colonial period. Exploration of major issues such as Japanese colonization, rise of left-wing and right-wing nationalisms, construction of national culture, and relations between tradition and modernity.",,,,,,,,,,
LTEA 141,Modern Korean Literature in Translation from 1945 to Present,4,"A survey of modern Korean prose fiction and poetry from 1945 to the 1990s. Examination of literary representations of national division, the Korean War, accelerated industrialization, authoritarian rule, and the labor/agrarian movements.",,,,,,,,,,
LTEA 142,"Korean Film, Literature, and Popular Culture",4,"A study of modern Korean society and its major historical issues as represented in film, literature, and other popular cultural media such as TV and music video. We will explore additional issues such as cinematic adaptations of prose fiction, fluid distinctions between popular literature and “serious” literature, and the role of mass media under authoritarian rule. May be taken for credit up to two times as topics vary.",,,,,,,,,,
LTEA 143,Gender and Sexuality in Korean Literature and Culture,4,"A study of constructions of gender and sexuality in premodern and modern Korean societies. We will discuss literary works as well as historical and ethnographic works on gender relations, representations of masculinity and femininity, and changing roles of men and women in work and family. May be taken for credit up to two times as topics vary.",,,,,,,,,,
LTEA 144,Korean American Literature and Other Literatures of Korean Diaspora,4,"An examination of the experiences of the Korean diaspora linked to the historical contexts of modern Korea, Japan, the United States, and other countries. We will focus on literature both about Korea and the Korean immigrant experience written in the United States but will also read from and about other Korean diasporic contexts. May be taken for credit up to two times as topics vary.",,,,,,,,,,
LTEA 151,Readings in Tagalog Literature and Culture I,4,"Course will concentrate on selections of literature, history, and cultural texts (painting, drama, religious artifacts) of the 1896 Philippine revolution and the succeeding US takeover of the Philippines. Intermediate fluency in speaking, reading, and writing Tagalog. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEA 152B,Topics in Filipino Literature and Culture,World War II–Present,"Surveys the authors, intellectual currents, and cultural politics of Filipino culture from World War II to the present. Topics may include the dual lingua franca, the birth of “Filipino American” literature, the culture of dictatorship, and new approaches to narrative. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEA 198,Directed Group Study,4,"Research seminars and research, under the direction of a faculty member. May be taken for credit up to three times. (P/NP grades only)",,,,,,,,,,
LTEA 199,Special Studies,2 or 4,Tutorial; individual guided reading in areas of literature not normally covered in courses. May be taken for credit up to three times. (P/NP grades only.),,,,,,,,,,
LTEN 21,Introduction to the Literature of the British Isles: Pre-1660,4,"An introduction to the literatures written in English in Britain before 1660, with a focus on the interaction of text and history.",,,,,,,,,,
LTEN 22,Introduction to the Literature of the British Isles: 1660–1832,4,"An introduction to the literatures written in English in Britain and Ireland between 1660 and 1832, with a focus on the interaction of text and history.",,,,,,,,,,
LTEN 23,Introduction to the Literature of the British Isles: 1832–Present,4,"An introduction to the literatures written in English in Britain, Ireland, and the British Empire (and the former British Empire) from 1832 to the present, with a focus on the interaction of text and history.",,,,,,,,,,
LTEN 25,"Introduction to the Literature of the United States, Beginnings to 1865",4,"An introduction to the literatures written in English in the United States from the beginnings to 1865, with a focus on the interaction of text and history.",,,,,,,,,,
LTEN 26,"Introduction to the Literature of the United States, 1865 to the Present",4,"An introduction to the literatures written in English in the United States from 1865 to the present, with a focus on the interaction of text and history.",,,,,,,,,,
LTEN 27,Introduction to African American Literature,4,"A lecture discussion course that examines a major topic or theme in African American literature as it is developed over time and across the literary genres of fiction, poetry, and belles lettres. A particular emphasis of the course is how African American writers have adhered to or departed from conventional definitions of genre.",,,,,,,,,,
LTEN 28,Introduction to Asian American Literature,4,"This course provides an introduction to the study of the history, communities, and cultures of different Asian American people in the United States. Students will examine different articulations, genres, conflicts, narrative forms, and characterizations of the varied Asian experience.",,,,,,,,,,
LTEN 29,Introduction to Chicano Literature,4,"This course provides an introduction to the literary production of the population of Mexican origin in the United States. Students will examine a variety of texts dealing with the historical (social, economic, and political) experiences of this heterogeneous population.",,,,,,,,,,
LTEN 30,Poetry for Physicists,4,"Physicists have spoken of the beauty of equations. The poet John Keats wrote, “Beauty is truth, truth beauty . . .” What did they mean? Students will consider such questions while reading relevant essays and poems. Requirements include one creative exercise or presentation. Students may not receive credit for both LTEN 30 and PHYS 30.",CAT 2-3 or DOC 2-3 or HUM 1-2 or MCWP 40-50 or MMW 12-13 or WARR 11A-B or WCWP 10A-B or SYN 1-2,,,,,,,,,Completion of college writing requirement.
LTEN 31,Introduction to Indigenous Literature,4,"This course provides an introduction to the study of the history, politics, and cultures of tribal nations in the United States and other indigenous peoples across the hemisphere and Oceania impacted by US colonial projects. Students will examine a variety of texts, genres, and periods dealing with the historical (social, economic, and political) experiences of indigenous peoples impacted by US colonization and expansion.",,,,,,,,,,
LTEN 87,First-year Student Seminar,1,"The First-year Student Seminar Program is designed to provide new students with the opportunity to explore an intellectual topic with a faculty member in a small seminar setting. First-year student seminars are offered in all campus departments and undergraduate colleges, and topics vary from quarter to quarter. Enrollment is limited to fifteen to twenty students, with preference given to entering first-year students. ",,,,,,,,,,
LTEN 107,Chaucer,4,"A study of Chaucer’s poetic development, beginning with The Book of the Duchess and The Parliament of Fowls, including Troilus and Criseyde, and concluding with substantial selections from The Canterbury Tales.",,,,,,,,,,
LTEN 110,Topics: The Renaissance,4,"Major literary works of the Renaissance, an exciting period of social and cultural transformation in England as elsewhere in Europe. Topics may include a central theme (e.g., humanism, reformation, revolution), a genre (e.g., pastoral), or comparison with other arts and sciences. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 112,Shakespeare I: The Elizabethan Period,4,"A lecture/discussion course exploring the development of Shakespeare’s dramatic powers in comedy, history, and tragedy, from the early plays to the middle of his career. Dramatic forms, themes, characters, and styles will be studied in the contexts of Shakespeare’s theatre and his society.",,,,,,,,,,
LTEN 113,Shakespeare II: The Jacobean Period,4,"A lecture/discussion course exploring the rich and varied achievements of Shakespeare’s later plays, including the major tragedies and late romances. Dramatic forms, themes, characters, and styles will be studied in the contexts of Shakespeare’s theatre and his society.",,,,,,,,,,
LTEN 114,"Shakespeare III: Text, Stage, and Film",4,"Close study of five Shakespeare plays. Form, theme, action, and language will be studies in the context of Shakespeare’s theatre and society. We will view film and video versions of these plays, focusing on the critical implications of transposing plays to film.",,,,,,,,,,
LTEN 117,Topics: The Seventeenth Century,4,"Selected topics in English literature during a period of social change, religious controversy, emergence of the New Science, and the English Civil War. The course may be devoted to one or more major authors, a particular genre, or a political, social, or literary issue. Readings chosen from writers including Jonson, Donne, Bacon, Milton, Marvell, and Dryden, among others. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 120,Topics: The Eighteenth Century,4,"Selected topics in English literature and culture during the “long eighteenth century,” the period between 1660 and 1830. Topics might include satiric writing, the theatre world, radical/reformist discourse, and the emergence of the professional woman writer. Writers include Behn, Wycherley, Congreve, Pope, Swift, Johnson, Wollstonecraft. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 124,Topics: The Nineteenth Century,4,"Selected topics in nineteenth-century British literature and culture, drawing on the Romantic and/or Victorian periods (e.g., relationships between literature and imperialism, social and political debate, gender issues, religion, or science). The course could focus solely on topics within either the Romantic or Victorian periods or comprehend writing in both periods. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 125,Romantic Poetry,4,"Studies in Romantic poetry, covering the first generation (Blake, Wordsworth, Coleridge and their contemporaries) and/or the second generation (Shelley, Keats, Byron and their contemporaries) of Romantic poets. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 127,Victorian Poetry,4,"Studies in the poetry of the Victorian age including writers such as Tennyson, the Brownings, Arnold, Rosetti, Hopkins, and their contemporaries. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 128,British and Irish Poetry: 1900 to Present,4,"Selected topics in British and Irish poetry in the twentieth and twenty-first centuries. Topics may include modernism, movement poetry, the British poetry revival, and postcolonial and Black British poetry. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 130,Modern British Literature,4,"Selected topics concerned with modern British literature; study of various authors, issues, and trends in literatures of the British Isles from the mid-1850s through the present day. LTEN 130 and LTEN 130GS may be taken for credit for a combined total of three times.",,,,,,,,,,
LTEN 130GS,Modern British Literature,4,"Selected topics concerned with modern British literature; study of various authors, issues, and trends in literatures of the British Isles from the mid-1850s through the present day. Department approval required. Students must apply for and be accepted into the Global Seminars Program. Program or materials fees may apply. LTEN 130GS and LTEN 130 may be taken for credit for a combined total of three times.",,,,,,,,,,
LTEN 132,Modern Irish Literature,4,"The Irish Revival and its aftermath: Yeats, Synge, O’Casey, Joyce, Beckett, and their contemporaries. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 138,The British Novel: 1680–1790,4,"Studies in the early period of the development of the English novel. Writers may include Behn, Defoe, Richardson, and Burney. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 140,The British Novel: 1790–1830,4,"Studies in the early nineteenth-century novel, such as the novels of Austen, Wollstonecraft and/or Shelly, the Gothic novel, radical fiction of the 1790s. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 142,The British Novel: 1830–1890,4,"Covers the early and midperiod Victorian novel, including such novelists as Dickens, the Brontes, Thackery, Eliot and their contemporaries. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 144,The British Novel: 1890 to Present,4,"Selected topics in the British novel from the late Victorian novel to present-day Black British fiction. Topics include colonial and postcolonial writing, modernism, and post-WWII fiction. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 148,Genres in English and American Literature,4,"An examination of one or more genres in English and/or American literature, for example, satire, science fiction, autobiography, comic drama. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 149,Topics: English-Language Literature,4,"A consideration of one of the themes that recur in many periods and cultural contexts of English-language literatures for instance, love, politics, identity, gender, race, class, or religion. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 150,"Gender, Text, and Culture",4,"This course studies representations of the sexes and of their interrelationship in various forms of English-language writing produced during different phases of English history. Emphasis will be placed upon connections of gender and of literature to other modes of social belief, experience, and practice. May be taken for credit up to three times as topics vary.",,,,,,,,,,
LTEN 152,The Origins of American Literature,4,"Studies in American written and oral literatures from the early colonial to the early national period (1620–1830), with emphasis on the thrust and continuity of American culture, social and intellectual, through the beginnings of major American writing in the first quarter of the nineteenth century. May be taken for credit up to three times as topics vary.",,,,,,,,,,
