course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
HILD 14,Film and History in Latin America,4,"Students watch films on Latin America and compare them to historical research on similar episodes or issues. Films will vary each year but will focus on the social and psychological consequences of colonialism, forced labor, religious beliefs, and “Modernization.”",,,,,,,,,,
HILD 20,World History I: Ancient to Medieval,4,"This course provides an introduction to the culture, environmental context, and sociopolitical outlook of ancient civilizations, and traces historical change, from the emergence of classical empires to their collapse and transformation into medieval forms. The course also explores the development and spread of major world religions. Students may not receive credit for both HILD 20 and HILD 20R.",,,,,,,,,,
HILD 20R,World History I: Ancient to Medieval,4,"This online course provides an introduction to the culture, environmental context, and sociopolitical outlook of ancient civilizations, and traces historical change, from the emergence of classical empires to their collapse and transformation into medieval forms. The online course also explores the development and spread of major world religions. Students may not receive credit for both HILD 20 and HILD 20R.",,,,,,,,,,
HILD 30,History of Public Health,4,"Explores the history of public health, from the plague hospitals of Renaissance Italy to the current and future prospects for global health initiatives, emphasizing the complex biological, cultural, and social dimensions of health, sickness, and medicine across time and space.",,,,,,,,,,
HILD 30GS,History of Public Health,4,"Explores the history of public health from the plague hospitals of Renaissance Italy to the current and future prospects for global health initiatives, emphasizing the complex biological, cultural, and social dimensions of health, sickness, and medicine across time and space. Program or materials fees may apply. Students may not receive credit for both HILD 30 and HILD 30GS. Students must apply to and be accepted into the Global Seminar Program.",,,,,,,,,,
HILD 40,Anthropocene 1: The Neolithic,4,"Examines controversial hypothesis that humans have had a significant impact on the Earth’s climate and ecosystems over the past 8,000 years by focusing on the origins of settled agriculture and its environmental implications, including effects on greenhouse gas emissions. +",,,,,,,,,,
HILD 41,"Anthropocene 2: The First Global Era, 1400–1750",4,"A lecture-discussion course on the reintegration of the eastern and western hemispheres following 1492, tracking the movements of peoples, foodstuffs, livestock, and diseases, and assessing the vast and irreversible environmental and social impact of these transformations. +",,,,,,,,,,
HILD 42,Anthropocene 3: The Industrial Revolutions,4,"This course explores the fossil fuel age, from the steam engine to aerial warfare, analyzing the economics of coal and oil, the environmental impacts of industrial agriculture, deep-pit mining and extractive imperialism, and the building of the electrical grid.",,,,,,,,,,
HILD 43,"Anthropocene 4: The Great Acceleration, 1945–Present",4,"Explores the intensification of industrialization and urbanization and their environmental impact, including skyrocketing greenhouse gas emissions, air and water pollution, soil depletion, and deforestation. Also, analyzes different environmentalisms and imagines futures distinct from climate catastrophe.",,,,,,,,,,
HILD 50,Introduction to Law and Society,4,"A survey of contemporary issues concerning law and society, with emphasis on historical analysis and context. Satisfies the lower-division requirement for the law and society minor.",,,,,,,,,,
HILD 60,Global Black History through Biography,4,"This course touches upon prominent themes in global black history through the study of impactful black figures. These people and their experiences shine a light on some of the most momentous, compelling, and fascinating events to have shaped world history from the seventeenth century to the present day. The topics of analysis will include the struggle against European colonialism, activism carried out by athletes and musicians, and international campaigns against U.S. racial violence.",,,,,,,,,,
HIAF 111,Modern Africa since 1880,4,"A survey of African history dealing with the European scramble for territory, primary resistance movements, the rise of nationalism and the response of metropolitan powers, the transfer of power, self-rule and military coups, and the quest for identity and unity.",,,,,,,,,,
HIAF 112,West Africa since 1880,4,"West Africa from the nineteenth century onwards and examines the broad outlines of historical developments in the subregion through the twentieth century, including such themes as religious, political, and social changes.",,,,,,,,,,
HIAF 113,Small Wars and the Global Order: Africa and Asia,4,"Examines the traumas, interrelation, and global repercussions of national conflicts (“small wars”) in the postcolonial world. Focus on Africa and Asia from the Cold War to the present with particular attention to the intersection of foreign interests, insurgency, and geopolitics.",,,,,,,,,,
HIAF 114,Black Internationalism,4,"This class investigates how Black peoples were central to the making and unmaking of empires and the ways they sought to forge transnational Black liberation linkages. It focuses on Africa, the US, and the Caribbean as important nodes of Black internationalism.",,,,,,,,,,
HIAF 120,History of South Africa,4,"The origins and the interaction between the peoples of South Africa. Special attention will be devoted to industrial development, urbanization, African and Afrikaner nationalism, and the origin and development of apartheid and its consequences.",,,,,,,,,,
HIAF 123,West Africa from Earliest Times to 1800,4,"Plant and animal domestication, ironworking and the distribution of ethnic/language groups, urbanization, regional and long-distance commerce, and the rise of medieval kingdoms. +",,,,,,,,,,
HIAF 130,African Society and the Slave Trade,4,"Topics include trans-Saharan trade, slavery within African societies, Atlantic slave trade, East African slave trade, problems of numbers exported and profitability, impact of slave trade on African societies, and the abolition of the slave trade.",,,,,,,,,,
HIAF 161,Special Topics in African History,4,"This colloquium is intended for students with sufficient background in African history. Topics, which vary from year to year, will include traditional political, economic, and religious systems, and theory and practice of indirect rule, decolonization, African socialism, and pan-Africanism. May be taken for credit up to five times. Department approval required; may be coscheduled with HIAF 261.",,,,,,,,,,
HIAF 199,Independent Study in African History,4,Directed readings for undergraduates. ,,,,,,,,,,Consent of instructor and academic adviser required.
HIAF 261,Special Topics in African History,4,"This colloquium is intended for students with sufficient background in African history. Topics, which vary from year to year, will include traditional political, economic, and religious systems, and theory and practice of indirect rule, decolonization, African socialism, and pan-Africanism. May be taken for credit up to five times. Department approval required; may be coscheduled with HIAF 161.",,,,,,,,,,
HIEA 111,Japan: Twelfth- to Mid-Nineteenth Centuries,4,"Covers important political issues—such as the medieval decentralization of state power, unification in the sixteenth and seventeenth centuries, the Tokugawa system of rule, and conflicts between rulers and ruled—while examining long-term changes in economy, society, and culture. +",,,,,,,,,,
HIEA 112,Japan: From the Mid-Nineteenth Century through the US Occupation,4,"Topics include the Meiji Restoration, nationalism, industrialization, imperialism, Taisho Democracy, and the Occupation. Special attention will be given to the costs as well as benefits of “modernization” and the relations between dominant and subordinated cultures and groups within Japan.",,,,,,,,,,
HIEA 113,The Fifteen-Year War in Asia and the Pacific,4,"Lecture-discussion course approaching the 1931–1945 war through various “local,” rather than simply national, experiences. Perspectives examined include those of marginalized groups within Japan, Japanese Americans, Pacific Islanders, and other elites and nonelites in Asian and Pacific settings.",,,,,,,,,,
HIEA 114,Postwar Japan,4,"Examines social, cultural, political, and economic transformations and continuities in Japan since World War II. Emphases will differ by instructor.",,,,,,,,,,
HIEA 115,Social and Cultural History of Twentieth-Century Japan,4,"Japanese culture and society changed dramatically during the twentieth century. This course will focus on the transformation of cultural codes into what we know as “Japanese,” the politics of culture, and the interaction between individuals and society.",,,,,,,,,,
HIEA 116,Japan-U.S. Relations,4,"Survey of relations between Japan and the United States in the nineteenth and twentieth centuries. Although the focus will be on these nation-states, the course will be framed within the global transformation of societies. Topics include cultural frameworks, political and economic changes, colonialism and imperialism, and migration.",,,,,,,,,,
HIEA 117,Ghosts in Japan,4,"By examining the roles of ghosts in Japanese belief systems in a nonscientific age, this course addresses topics including folk beliefs and ghost stories, religiosity, early science, tools of amelioration and authoritative knowledge, and the relationship between myth and history.",,,,,,,,,,
HIEA 122,Late Imperial Chinese Culture and Society,4,"We read primary and secondary sources to study aspects of culture, society, religions, economy, government, family, gender, class, and individual lives from the tenth through the eighteenth centuries, Song through Qing. Recommended preparation: previous course work on China helpful but not required. May be taken for credit four times with department approval. ",,,,,,,,,,Upper-division; department approval. +
HIEA 123,China under the Ming Dynasty,1368–1644,"Ming history from its beginnings under Mongol rule until its fall to rebels and the Manchus. We study government and society under each of the sixteen emperors, and major events like the Zheng He voyages and the first Sino-Japanese War. Recommended preparation: HILD 11. + ",,,,,,,,,,
HIEA 124,Life in Ming China,1369–1644,"We read primary and secondary sources to explore the experiences, worldview, and relationships of Ming men and women, variously including emperors and empresses, scholar-officials, upper-class wives, merchants, weavers, painters, eunuchs, Daoists, fighting monks, farmers, actors, gardeners, courtesans, soldiers, and pirates. +",,,,,,,,,,
HIEA 125,Women and Gender in East Asia,4,"The impact of modern transformations on female roles and gender relations in China, Japan, and Korea, focusing on the late imperial/early modern periods through the twentieth century.",,,,,,,,,,
HIEA 126,The Silk Road in Chinese and Japanese History,4,"This course studies the peoples, cultures, religions, economics, arts, and technologies of the trade routes known collectively as the Silk Road from c. 200 BCE to 1000 CE. We will use an interdisciplinary approach. Primary sources will include written texts and visual materials. We will examine these trade routes as an early example of globalization. +",,,,,,,,,,
HIEA 129,Faces of the Chinese Past,4,"Through primary and secondary readings on the lives of individual prominent and ordinary men and women from China’s past, we explore the relation of the individual to social structures and accepted norms; personal relationships; and the creation of historical sources. +",,,,,,,,,,
HIEA 130,"End of the Chinese Empire, 1800–1911",4,"From the Opium War to the 1911 Revolution. Key topics include ethnic identity under Manchu rule, the impact of Western imperialism, the Taiping and other rebellions, overseas Chinese, social change and currents of reform, and the rise of Chinese nationalism.",,,,,,,,,,
HIEA 131,"China in War and Revolution, 1911–1949",4,"An exploration of the formative period of the twentieth-century Chinese Revolution: the New Culture Movement, modern urban culture, the nature of Nationalist (Guomindang) rule, war with Japan, revolutionary nationalism, and the Chinese Communist rise to power.",,,,,,,,,,
HIEA 132,"Mao’s China, 1949–1976",4,"This course analyzes the history of the PRC from 1949 to the present. Special emphasis is placed on the problem of postrevolutionary institutionalization, the role of ideology, the tension between city and countryside, Maoism, the Great Leap Forward, the Cultural Revolution.",,,,,,,,,,
HIEA 133,Twentieth-Century China: Cultural History,4,This course looks at how the historical problems of twentieth-century China are treated in the popular and elite cultures of the Nationalist and Communist eras. Special emphasis is placed on film and fiction.,,,,,,,,,,
HIEA 134,History of Thought and Religion in China: Confucianism,4,"Course will take up one of the main traditions of Chinese thought or religion, Confucianism, and trace it from its origins to the present. The course will explain the system of thought and trace it as it changes through history and within human lives and institutions. +",,,,,,,,,,
HIEA 137,Women and the Family in Chinese History,4,"The course explores the institutions of family and marriage, and women’s roles and experiences within the family and beyond, from classical times to the early twentieth century. +",,,,,,,,,,
HIEA 138,Women and the Chinese Revolution,4,"Examines women’s roles and experiences in the twentieth-century Chinese revolution, the ways in which women participated in the process of historical change, the question of to what extent the revolution “liberated” women from “Confucian tradition.”",,,,,,,,,,
HIEA 139GS,An Introduction to Southeast Asia,circa 800–1900,"This course provides an overview of Southeast Asian culture and history from 800 to the age of imperialism. It addresses regional geography, diversity, religion, political and social structures, mercantile and cultural ties abroad, the arrival of Islam, and the region’s changing relationship with European and Asian power. Students must apply and be accepted into the Global Seminars Program.",,,,,,,,,,
HIEA 140,China since 1978,4,"Examines China’s attempts to manage the movements of people, ideas, and trade across its borders since 1900. How much control do individual countries such as China have over global processes? Special emphasis will be placed on global contexts and the impacts of China’s decision to reintegrate its society and economy with capitalist countries since 1978. Recommended preparation: previous course work on China helpful but not required.",,,,,,,,,,
HIEA 140R,China since 1978,4,"This online course examines China’s attempts to manage the movements of people, ideas, and trade across its borders since 1900. How much control do individual countries such as China have over global processes? Special emphasis will be placed on global contexts and the impacts of China’s decision to reintegrate its society and economy with capitalist countries since 1978. This course is a distance education course. Students may not receive credit for both HIEA 140R and HIEA 140. Recommended preparation: previous course work on China helpful but not required.",,,,,,,,,,
HIEA 144,Topics in East Asian History,4,Selected topics in East Asian History. Course may be taken for credit up to three times as topics vary.,,,,,,,,,,
HIEA 150,"Modern Korea, 1800–1945",4,"This course examines Korea’s entrance into the modern world. It utilizes both textual and audio-visual materials to explore local engagements with global phenomenon, such as imperialism, nationalism, capitalism, and socialism. HILD 10, 11, and/or 12 recommended.",,,,,,,,,,
HIEA 151,"The Two Koreas, 1945–Present",4,"This course traces the peninsula’s division into two rival regimes. It utilizes both textual and audio-visual materials to reveal the varied experiences of North and South Koreans with authoritarianism, industrialization, and globalization. HILD 10, 11, and/or 12 recommended.",,,,,,,,,,
HIEA 152,History and Cultures of the Korean Diaspora,4,"This course places the Korean diaspora in national, regional, and global frames from the imperial age to our globalized present. It traces migrant experiences and community formations on the peninsula and in Japan, the United States, China, and the former USSR.",,,,,,,,,,
HIEA 153,Social and Cultural History of Twentieth-Century Korea,4,"This course explores the cultural and social structures that dominated twentieth-century Korea: imperialism, ethnonationalism, heteropatriarchy, capitalism, socialism, and militarism. It also uses individual and collective engagements with these hegemonic structures to demonstrate contentious interactions between individuals and society.",,,,,,,,,,
HIEA 154,Korean History Through Film,4,"Recognizing that the past is a multi-media process of knowledge production, this course uses a variety of films (i.e., features, shorts, and documentaries) to study how directors have visualized modern Korean history. Students will juxtapose the narratives of Korean films with academic accounts of Korean history to understand how representations of the past are produced, disseminated, contested, and interpreted. Writing exercise will develop students’ critical and analytical skills.",,,,,,,,,,
HIEA 155,China and the Environment,4,"This course covers key themes in the history of interactions between humans and the environment in China over the past 3,000 years, generating a fuller understanding of China’s present-day environmental problems by situating them in a broader historical context. +",,,,,,,,,,
HIEA 163/263,Cinema and Society in Twentieth-Century China,4,"This colloquium will explore the relationship between cinema and society in twentieth-century China. The emphasis will be on the social, political, and cultural impact of filmmaking. The specific period under examination (1930s, 1940s, post-1949) may vary each quarter. Graduate students will be expected to submit an additional paper. ",,,,,,,,,,Upper-division or graduate standing and department stamp.
HIEA 164/264,Seminar in Late Imperial Chinese History,4,"We read primary and accessible historical scholarship (including fiction) on state, society, religion, culture, and individual lives in Song through Qing times. May be taken for credit three times. May be coscheduled with HIEA 264. ",,,,,,,,,,Upper-division or graduate standing and department stamp. +
HIEA 166/266,Creating Ming Histories,4,"Ming was considered absolutist, closed, and stagnant. Nowadays its vibrant economy and culture are celebrated. We pair scholarship with primary sources to explore Ming’s complexities and learn how historians work. May be coscheduled with HIEA 266. ",,,,,,,,,,Upper-division or graduate standing and department stamp. +
HIEA 168/268,Topics in Classical and Medieval Chinese History,4,"Chinese society, thought, religion, culture, economy and politics from the Shang through the Song dynasties, through primary and secondary sources. Topics vary; may be repeated for credit. Requirements differ for undergraduate, MA and PhD students. Graduate students will be required to submit a more substantial piece of work or an additional paper. ",,,,,,,,,,Upper-division standing or consent of instructor and department stamp. +
HIEA 170,Love and Marriage in Chinese History,4,"Examines ideas and practices of love and marriage in Chinese history, including changes and continuities in China’s twentieth-century revolution and reform. Course readings range from literary and philosophical sources to personal records from the classical age to the modern era. Department approval required. May be coscheduled with HIEA 270. +",,,,,,,,,,
HIEA 171/271,Society and Culture in Premodern China,4,"Explores premodern Chinese society and culture through the reading and discussion of classics and masterpieces in history. Examines how values and ideas were represented in the texts and how they differed, developed, or shifted over time. Requirements will vary for undergraduate, MA, and PhD students. Graduate students are required to submit an additional paper. ",,,,,,,,,,"Upper-division or graduate standing, department stamp. +"
HIEA 180,Topics in Modern Korean History,4,This colloquium will examine selected topics in modern Korean history through both primary sources (in translation) and secondary sources. Topics will vary year to year. ,,,,,,,,,,Upper-division standing and department stamp.
HIEA 190M/HIEA 290M,Special Topics in East Asian Modern History,4,This course looks at topics in East Asian history in the modern era (post 1800). May be coscheduled with HIEA 290M. May be taken for credit up to five times. Topics will vary from year to year. Department approval required.,,,,,,,,,,
HIEA 198,Directed Group Study,4,Directed group study on a topic not generally included in the regular curriculum. Students must make arrangements with individual faculty members. May be taken for credit up to three times. Department approval required.,,,,,,,,,,
HIEA 199,Independent Study in East Asian History,4,Directed reading for undergraduates under the supervision of various faculty members. ,,,,,,,,,,Consent of instructor required.
HIEA 270,Love and Marriage in Chinese History,4,"Examines ideas and practices of love and marriage in Chinese history, including changes and continuities in China’s twentieth-century revolution and reform. Course readings range from literary and philosophical sources to personal records from the classical age to the modern era. Department approval required. May be coscheduled with HIEA 170.",,,,,,,,,,
HIEA 280,Topics in Modern Korean History,4,This course will examine selected topics in modern Korean history through both primary sources (in translation) and secondary sources. Topics will vary year to year.,,,,,,,,,,
HIEA 292,Chinese Classics Reading Group,4,The Chinese classics reading group translates into English (as a way of understanding and discussing) the Chinese classics and philosophy. Some classical Chinese is required. We consider every aspect of each text from individual words to the historical context.,,,,,,,,,,
HIEU 102,Roman History,4,"The course treats the history of Rome from the foundation of the city in the eighth century BC until the end of the Flavian dynasty in 96 AD. It focuses particularly on the political, social, and cultural elements that fueled Roman development and expansion. +",,,,,,,,,,
HIEU 102A,Ancient Roman Civilization,4,"The political, economic, and intellectual history of the Roman world from the foundation of Rome to the disintegration of the Western empire. This course will emphasize the importance of the political and cultural contributions of Rome to modern society. +",,,,,,,,,,
HIEU 103,Decline and Fall of the Roman Empire,4,This course discusses the history of imperial Rome and its successor states between the second and seventh centuries AD. It considers whether the Roman Empire fell or if one should instead speak of Roman continuity amidst political and religious change. +,,,,,,,,,,
HIEU 104,Byzantine Empire,4,"A survey course of the history of the Byzantine state from the reign of Constantine to the fall of Constantinople. This course will emphasize the importance of the Byzantine state within a larger European focus, its relationship to the emerging Arab states, its political and cultural contributions to Russia and the late medieval west. +",,,,,,,,,,
HIEU 105S,"Devotions, Doctrines, and Divisions: Religion in Early Modern European Society",4,"Multiple reformations of the European Christian Church confronted with the rise of universities, colonial exploration, absolutism, scientific revolutions, and the Enlightenment. Focused attention will be given to early modern Europe (Muslims, Jews, and Protestant sects).",,,,,,,,,,
HIEU 106,"Egypt, Greece, and Rome",4,"This course is a survey of the political, social, and cultural history of the ancient Mediterranean. It focuses on the ancient empires in the Near East (Sumer, Babylon, Assyria, Persia), Egypt, Greece, and Rome. +",,,,,,,,,,
HIEU 106GS,Constantinople: Imperial Capital,4,"This course examines Constantinople in its imperial period (Byzantine and Ottoman) when it served as the political, cultural, economic, and religious center of empire. We examine continuity and change in areas such as urban space, demography, institutions, and art and architecture. Students must apply and be accepted into the Global Seminar Program. +",,,,,,,,,,
HIEU 107/RELI 147,Pagan Europe and its Christian Aftermath,4,"This course explores the history of how Western Europe was converted from its indigenous pagan religions to the imported religion we know as Christianity. We will discuss conversion by choice and by force, partial or blended conversions, and the relationships between belief and culture. Students may not receive credit for both HIEU 107 and RELI 147. +",,,,,,,,,,
HIEU 108,Sex and Politics in the Ancient World,4,"A history of approaches to sexual practices, sexual identity, and sexual morality in the Roman Empire between the first and fifth centuries of the Common Era. We will examine how political, religious, and medical transformations during this period changed the ways in which people thought of issues like sexual freedom, same-sex relations, marriage and celibacy, sexual violence, and more. +",,,,,,,,,,
HIEU 109,"Blood, Soil, Boundaries: Nationalism in Europe",4,"This course will explore the history of nationalism as idea and political movement in European history, from the French Revolution to the present. +",,,,,,,,,,
HIEU 111,Europe in the Middle Ages,4,This course will cover the development of European society and culture from 1050 to 1400. +,,,,,,,,,,
HIEU 112S,Ancient Explorers,4,"Ancient travel into unexplored regions of the world and the discovery of new civilizations. Look at actual voyages, focusing on the remarkable figures who braved the unknown, the objects of their journeys, and their crude equipment and knowledge. +",,,,,,,,,,
HIEU 113,"The History of the Russian Empire, 1775–1917",4,"A survey course which takes as its starting point the final gathering of the Russian Empire under Catherine the Great and carries it through the peasant emancipation of 1861, through the rise of capitalism, and culminates in the abdication of the Romanov dynasty in February 1917. +",,,,,,,,,,
HIEU 114,"The History of the Soviet Union and Russia, 1917 to the Present",4,"The Bolshevik revolution was supposed to change humanity. Led by Vladimir Lenin and perverted by Joseph Stalin, the USSR defeated Nazism in World War II and challenged the U.S. throughout the Cold War. It then collapsed, transitioning from a chaotic version of democracy and market economy to authoritarianism and controlled capitalism.",,,,,,,,,,
HIEU 114GS,Athens: A City in History,4,"This course examines how Athenians during different epochs have dealt and still deal with the realities of everyday life and death. The topics covered by the course include work, war, religion, politics, and death. Students must apply and be accepted into the Global Seminar Program. +",,,,,,,,,,
HIEU 115,The Pursuit of the Millennium,4,"The year 2000 provokes questions about the transformation of time, culture, and society. Taking the year 1000 as a touchstone, this class examines the history of apocalyptic expectations in the Middle Ages through a close scrutiny of both texts and art. +",,,,,,,,,,
HIEU 116A,Greece and the Balkans in the Age of Ottoman Expansion,4,"This course examines the history of Greece and the Balkans (1350–1683). Topics covered: the rise of the Ottoman Empire, conquest of the Balkans, the Ottoman system of rule, religious life, rural and urban society, law and order, and material culture. +",,,,,,,,,,
HIEU 116B,Greece and the Balkans in the Age of Nationalism,4,"This course examines the history of Greece and the Balkans (1683–1914). Topics covered: social and economic development in the eighteenth century, nationalism, independence wars, state-nation formation, interstate relations, the Eastern Question, rural society, urbanization, emigration, and the Balkan Wars. Students may not get credit for both HIEU 116B and HIEU 117A.",,,,,,,,,,
HIEU 116C,Greece and the Balkans during the Twentieth Century,4,"This course examines the history of Greece and the Balkans (1914–2001). Topics covered: World War I, population exchanges, authoritarianism, modernization, World War II, civil wars, Cold War, Greek-Turkish relations, Cyprus, collapse of communism, 1990s conflicts, and EU expansion. Students may not get credit for both HIEU 116C and HIEU 116CD.",,,,,,,,,,
HIEU 116CD,Greece and the Balkans during the Twentieth Century,4,"This course examines the history of Greece and the Balkans (1914–2001). Topics covered: World War I, population exchanges, authoritarianism, modernization, World War II, civil wars, Cold War, Greek-Turkish relations, Cyprus, collapse of communism, 1990s conflicts, and EU expansion. Students may not get credit for both HIEU 116C and HIEU 116CD or HIEU 116CD or HIEU 117B.",,,,,,,,,,
HIEU 117A,Greece and the Balkans in the Age of Nationalism,4,"This course examines the history of Greece and the Balkans (1683–1914). Topics covered: social and economic development in the eighteenth century, nationalism, independence wars, state-nation formation, interstate relations, the Eastern Question, rural society, urbanization, emigration, and the Balkan Wars.",,,,,,,,,,
HIEU 117B,Greece and the Balkans during the Twentieth Century,4,"This course examines the history of Greece and the Balkans (1914–2001). Topics covered: World War I, population exchanges, authoritarianism, modernization, World War II, resistance, civil wars, Cold War, Greek-Turkish relations, Cyprus, collapse of communism, 1990s conflicts, and EU expansion.",,,,,,,,,,
HIEU 118,Americanization in Europe,4,"Examines problems surrounding the transfer of American culture, values, and styles to Europe in the twentieth and twenty-first centuries. Topics may include consumer society, popular culture, commercial and business practices, “McDonaldization,” political and military influence, democratization, and resistance to Americanization. Students may not receive credit for both HIEU 117S and HIEU 118.",,,,,,,,,,
HIEU 119,Death and Afterlife in the Middle Ages,4,This class investigates the ways in which medieval people understood death as well as the various ways in which they imagined the afterlife. We will discuss the cult of martyrs and saints; encounters with ghosts and revenants; the formation of the doctrine of purgatory; visionary journeys to the other world; and early medical discourses defining the death of the body. +,,,,,,,,,,
HIEU 120,The Renaissance in Italy,4,"The social, political, and cultural transformation of late-medieval Italy from the heyday of mercantile expansion before the plague to the dissolution of the Italian state system with the French invasions of 1494. Special focus upon family, associational life and factionalism in the city, the development of the techniques of capitalist accumulation, and the spread of humanism. +",,,,,,,,,,
HIEU 121GS,"Scotland and the English Civil War, 1601–1689",4,"A lecture-discussion course that examines the role of Scotland in the English Civil War during the first half of the seventeenth century, 1601–1689. +",,,,,,,,,,
HIEU 122,Ancient Greece in the Archaic Period,4,"History of the Greek world from Minoans and Myceneans to the aftermath of the Persian Wars. It focuses on the rise of the polls, political developments in Athens and Sparta, and the confrontation with the Persian Empire. +",,,,,,,,,,
HIEU 123,Ancient Greece in the Classical Period,4,This course explores the history of the Greek world from the rise of Athens and Sparta as major powers to the death of Alexander the Great. +,,,,,,,,,,
HIEU 123GS,"Origins of Law and Religious Freedom in England and America, 1530–1971",4,A lecture-discussion course that examines the origins and evolution of religious freedom from the age of Tudors to the adoption of the Bill of Rights in the United States in 1791. Course materials fees may be required. Students must apply and be accepted into the Global Seminar Program.,,,,,,,,,,
HIEU 124,The Age of Alexander: Hellenistic History from Alexander the Great to Cleopat,The Age of Alexander: Hellenistic History from Alexander the Great to Cleopatr,"This course traces the social, cultural, and political developments of the multiethnic empire that emerged in the wake of Alexander the Great’s conquests, from the rise of Macedon in the 360s BCE to Cleopatra’s death in 30 BCE. +",,,,,,,,,,
HIEU 124GS,The City Italy,4,"Language and cultural study in Italy. Course considers the social, political, economic, and religious aspects of civic life that gave rise to the unique civic art, the architecture of public buildings, and the design of the urban environment of such cities as Florence, Venice, or Rome. Course materials fees may be required. Students may not receive credit for both HIEU 124 and HIEU 124GS. Students must apply and be accepted into the Global Seminar Program.",,,,,,,,,,
HIEU 125,Reformation Europe,4,"The intellectual and social history of the Reformation and Counter-Reformation from the French invasions to the Edict of Nantes. Emphasis is upon reform from below and above, the transformation of grassroots spirituality into institutional control. +",,,,,,,,,,
HIEU 128,Europe since 1945,4,"An analysis of European history since the end of the Second World War. Focus is on political, social, economic, and cultural developments within European societies as well as on Europe’s relationship with the wider world (the Cold War, decolonization).",,,,,,,,,,
HIEU 129,"Paris, Past and Present",4,"This course surveys the historical and cultural significance of Paris from about 1500 to the present. The focus is on interactions between political, architectural, and urban evolutions, and the changing populations of Paris in times of war, revolutions, and peace. +",,,,,,,,,,
HIEU 130,Europe in the Eighteenth Century,4,"A lecture-discussion course focusing on Europe from 1688 to 1789. Emphasis is on the social, cultural, and intellectual history of France, Germany, and England. Topics considered will include family life, urban and rural production and unrest, the poor, absolutism, and the Enlightenment from Voltaire to Rousseau. +",,,,,,,,,,
HIEU 131,The French Revolution: 1789–1814,4,"This course examines the Revolution in France and its impact in Europe and the Caribbean. Special emphasis will be given to the origins of the Revolution, the development of political and popular radicalism and symbolism from 1789 to 1794, the role of political participants (e.g., women, sans-culottes, Robespierre), and the legacy of revolutionary wars and the Napoleonic system on Europe. +",,,,,,,,,,
