course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
SIO 105,Sedimentology and Stratigraphy,4,This course will examine sedimentary environments from mountain tops to the deep sea across a variety of time scales. The focus is to develop the skills to interpret stratigraphy and read the history of the Earth that it records. Laboratories and substantial field component complement and extend lecture material. Program and/or course materials fees may apply. ,SIO 50 or consent of instructor,,,,,,,,,
SIO 106,Introduction to Hydrogeology,4,"An introduction to the theory and practice of hydrogeology, emphasizing current concepts of aquifer and water properties and practical considerations related to groundwater quality, groundwater flow, and sustainability of groundwater reservoirs. ","SIO 50, MATH 20C, PHYS 2C,",CHEM 6C,,,,,,,,Upper-division standing or consent of instructor.
SIO 107,Water Pollution,4,"This course covers the principles of water pollution and water pollution issues on local, regional, and global scales. It introduces and builds upon an understanding of basic chemical, physical, and biological properties of water and water contaminants, including hydrological and marine biogeochemical considerations. Case studies selected and researched by students will guide discussions. ",(CHEM 6B or 6BH),(BILD 3 or SIO 50 or SIO 60),,,,,,,,
SIO 108,Paleoclimatology,4,"An introduction to basic principles and applications of paleoclimatology, the study of climate and climate changes that occurred prior to the period of instrumental records. A review of processes and archives of climate data will be investigated using examples from Earth history. ",ESYS 102 or SIO 50 or SIO 12 or consent of instructor,,,,,,,,,
SIO 109,Bending the Curve: Climate Change Solutions,4,"(Cross-listed with POLI 117). This course will focus on scalable solutions for carbon neutrality and climate stability. The course adopts climate change mitigation policies, technologies, governance, and actions that California, the UC system, and cities around the world have adopted as living laboratories and challenges students to identify locally and globally scalable solutions. Students may only receive credit for one of the following: POLI 117, POLI 117R, SIO 109, or SIO 109R.",,,,,,,,,,
SIO 109R,Bending the Curve Online: Climate Change Solutions,4,"(Cross-listed with POLI 117R). This online course focuses on developing urgent climate change solutions that integrate technology, policy and governance, finance, land-use, and social/educational dimensions. Students may only receive credit for one of the following: POLI 117, POLI 117R, SIO 109, or SIO 109R.",,,,,,,,,,
SIO 110,Introduction to GIS and GPS for Scientists,4,"A hands-on introduction to science applications of geographic information systems and global positioning system. Students acquire data through GPS field surveys, design and construct GIS using ESRI’s ArcGIS software, analyze spatial data, and present the results in a web-based environment. ",,,,,,,,,,Upper-division standing or consent of instructor.
SIO 111,Introduction to Ocean Waves,4,"The linear theory of ocean surface waves, including group velocity, wave dispersion, ray theory, wave measurement and prediction, shoaling waves, giant waves, ship wakes, tsunamis, and the physics of the surf zone. Cross-listed with PHYS 111. ",PHYS 2A–C or PHYS 4A–C,"MATH 20A–E, or consent of instructor",,,,,,,,
SIO 112,Computational Tools and Data Science in Geophysics,4,"This course covers a range of computational tools and data science techniques and their uses in geophysics. Topics include linear algebra (linear and iterative solvers, eigenvalue problems and least squares), random variables and “hands on” probability, Kalman filtering, Markov chain Monte Carlo, and machine learning methods (Gaussian process regression and deep neural networks). Geophysical inverse problems are the main focus of application. This course involves regular coding assignments. Recommended preparation: SIO 113 and prior familiarity with computer programming and linear algebra. ",SIO 103 or consent of instructor,,,,,,,,,
SIO 113,Computing and Data Analysis in Geosciences,4,Computers are used in the geosciences to understand complex natural systems. This course includes beginning programming with a user-friendly language (Python). ,SIO 50 or consent of instructor,,,,,,,,,
SIO 114,The Science and Analysis of Environmental Justice,4,"Introduction to the scientific basis and critical analysis of environmental justice, with an emphasis on case studies, activism, and community engagement. This course will prepare students to critique and develop scientific models, research designs, and measurements consistent with environmental justice. Students may not receive credit for ETHN 136 and SIO 114. ",,,,,,,,,,Upper-division standing or consent of instructor.
SIO 115,Ice and the Climate System,4,"This course examines the Earth’s cryosphere, including glaciers, ice sheets, ice caps, sea ice, lake ice, river ice, snow, and permafrost. We cover the important role of the cryosphere in the climate systems and its response to climate change. ","MATH 20C or MATH 31BH,","PHYS 2C, or consent of instructor",,,,,,,,
SIO 116,Climate Change and Global Health: Understanding the Mechanisms,4,"This course will introduce students to the public health effects of global climate change. The course will begin by understanding the climate change phenomena and explaining the direct and indirect links between climate change and human health, including the public health impacts of infectious diseases, atmospheric air pollution, and extreme weather events. The second part of the course will be dedicated to adaption and mitigation solutions with a particular focus on vulnerable populations. Students may not receive credit for SIO 116 and SIO 116GS. ",,,,,,,,,,Upper-division standing or consent of instructor.
SIO 116GS,Climate Change and Global Health: Understanding the Mechanisms,4,"This course will introduce students to the public health effects of global climate change. The course will begin by understanding the climate change phenomena and explaining the direct and indirect links between climate change and human health, including the public health impacts of infectious diseases, atmospheric air pollution, and extreme weather events. The second part of the course will be dedicated to adaption and mitigation solutions with a particular focus on vulnerable populations. Students may not receive credit for SIO 116GS and SIO 116. Program or materials fees may apply. ",,,,,,,,,,Students must apply for and be accepted to the Global Seminars Program.
SIO 117,The Physical Basis of Global Warming,4,"Introduction to the processes behind global warming, including the physics of the greenhouse effect, controls on greenhouse gases, atmospheric and oceanic circulation, climate feedbacks, relationship to natural climate variability, and global environmental issues related to global warming. ",MATH 20D,PHYS 2C or consent of instructor,,,,,,,,
SIO 118GS,Responding to Climate Change: Possible Solutions,4,"This course will be taught in Dharamsala, India, and explores societal solutions to climate change. Course topics include mitigation and adaptation policies, including a guide to design, implement, and evaluate an adaptation policy, and the public health cobenefits of addressing climate change. ",,,,,,,,,,Students must apply for and be accepted to the Global Seminars Program.
SIO 119,Physics and Chemistry of the Oceans,4,"Basic physical and chemical processes that influence the biology of the oceans, such as ocean circulation, ocean acidification, carbonate chemistry, trace metal chemistry. ","PHYS 1C or 2C, CHEM 6C, or consent of instructor",,,,,,,,,
SIO 120,Mineralogy,4,"Application of mineralogical and X-ray crystallographic techniques in earth sciences. Topics include symmetry, crystal structure, chemical, and physical properties of minerals with special emphasis on the common rock-forming minerals. Laboratory component includes polarizing microscope and X-ray powder diffraction methods. ","SIO 50, or consent of instructor",,,,,,,,,
SIO 121,Biology of the Cryosphere,4,"The cryosphere comprises sea ice, glaciers, snow, and other frozen environments. Changing rapidly in the face of global climate change, these environments host unique and highly adapted ecosystems that play an important role in the global earth system. In this course we will explore the physiology and ecology of organisms in the cryosphere and peripheral habitats. A special emphasis will be placed on sea ice as a habitat archetype, but glacier, snow, and permafrost will also be covered. ","BILD 1, BILD 2, BILD 3, or consent of instructor",,,,,,,,,
SIO 121GS,Geology of the Alps,4,"This global seminar course will examine the geology of the Alps range. Students will develop an in-depth understanding of the geology, tectonics, and geomorphology of this fascinating, beautiful, and geologically complex region. The course will focus closely on the tectonics of the region and the subsequent geologic processes that have shaped it (e.g., glaciation) since the late Mesozoic Alpine Orogeny. Classroom study will be strongly augmented with local and regional field excursions. Program or materials fees may apply. ",SIO 10 or SIO 50,,,,,,,,,Students must apply for and be accepted to the Global Seminars Program.
SIO 122,Ecological Developmental Biology,4,"This course will explore the rapidly expanding field of ecological developmental biology which focuses on how factors such as temperature, nutrition, microbes, predators, and hormones influence development epigenetically. Emphasis will be given to the genetic basis of responses to the environment, drawn from studies in aquatic and terrestrial animals and plants. Topics include phenotypic plasticity, teratogenesis, symbiosis, endocrine disruptors, sex determination, and genetic assimilation. Recommended preparation: BICD 100. ","BILD 3, or consent of instructor",,,,,,,,,
SIO 123,Microbial Environmental Systems Biology,4,"Environmental systems biology is the study of the genomic basis for patterns of microbial diversity and adaptation in relation to habitat. This course introduces the microbial genome as a unit of study and surveys introductory principles in microbial genomics and bioinformatics that underlie a range of contemporary research in diverse marine habitats, such as the deep sea and polar regions, as well as studies of biomedical importance, including the human microbiome. ",BICD 100 or BICD 100R or consent of instructor,,,,,,,,,
SIO 124,Marine Natural Products,4,"This course will provide a detailed introduction to marine natural products. It will survey the organisms that produce these compounds and introduce how they are made (biosynthesis), isolated and identified (natural products chemistry), why they are made (chemical ecology), and how they are exploited for useful purposes including drug discovery (marine biotechnology). It will leave students with a fundamental understanding of the latest techniques employed in natural product research. ",CHEM 6C,BILD 1 or BILD 3 or consent of instructor,,,,,,,,
SIO 125,Biomechanics of Marine Life,4,"An introduction to the physical basis of the biological world. This course explores how the physical principles of solids and fluids underlay the functional morphology, ecology, and adaptations of all living things, with emphasis on marine organisms. ",BILD 3,"PHYS 1C or PHYS 2C, or consent of instructor",,,,,,,,
SIO 126,Marine Microbiology,4,"The role of microorganisms in the oceans; metabolic diversity; methods in marine microbiology; interactions of microbes with other microbes, plants and animals; biochemical cycling, pollution and water quality; microbe-mineral interactions; extremophiles. ",BILD 1 or consent of instructor,,,,,,,,,
SIO 127,Marine Molecular Ecology,4,This course will survey the application of molecular methods to address diverse questions concerning the ecology and evolutionary biology in marine organisms. Focus will be on genetic and genomic approaches that are providing new insights into how marine organisms adapt to their physical and biotic environments. ,BILD 3,"BICD 100 or BICD 100R, or consent of instructor",,,,,,,,
SIO 128,Microbial Life in Extreme Environments,4,"Microorganisms turn up in the strangest places. This course examines the exotic and bizarre in the microbial world, including the super-sized, the rock and cloud builders, the survivors, and those present at the limits of life. ","BILD 1 or BILD 2 or BILD 3, or consent of instructor",,,,,,,,,
SIO 129,Marine Chemical Ecology,4,This class explores the chemistry of marine life involved in the chemical adaptations of defense and communication. The class examines all of the marine taxa from microbes to higher plants and animals. ,CHEM 140C or consent of instructor,,,,,,,,,
SIO 130,Scientific Diving,4,"This course includes theoretical and practical training to meet Scripps Institution of Oceanography and AAUS standards for scientific diving authorization and involves classroom, field, and ocean skin and scuba diving sessions. Topics include scientific diving programs and policy; physics and physiology of diving; decompression theory; dive planning; navigation; search and recovery; equipment and environmental considerations; subtidal sampling techniques; hazardous marine life; diving first aid; and diver rescue. Please see course preparation requirements here: https://scripps.ucsd.edu/scientific-diving-program/authorization-training. P/NP grades only. Program or materials fees may apply. ",,,,,,,,,,Department approval required.
SIO 131,Parasitology,6,"An ecological approach to parasitology. Students will gain the intellectual and practical foundation required to undertake parasitological research. Lectures will cover ecological/evolutionary concepts and the biology of various parasitic taxa. In labs, students will learn how to survey hosts for parasites, collect and identify parasites, perform infection experiments, and collect and analyze data. Students will also develop scholarship skills by delving into the scientific literature. ",BILD 3,"BILD 2 or SIO 183 or SIO 184 or SIO 188, or consent of instructor",,,,,,,,
SIO 132,Introduction to Marine Biology,4,"Overview of marine organisms and their adaptations to sea life. Selected examples of physiological, behavioral, and evolutionary adaptations in response to the unique challenges of a maritime environment. ",BILD 3 or consent of instructor,,,,,,,,,
SIO 133,Marine Mammal Biology,4,"Introduction to the biology, ecology, evolution, and conservation status of marine mammals. Description of marine mammal taxa (mysticetes, odontocetes, pinnipeds, sirenians), their anatomy, physiology, ecology, and behavior. Impacts of whaling, fisheries interactions, and other anthropogenic threats. ",BILD 3,upper-division standing or consent of instructor,,,,,,,,
SIO 134,Introduction to Biological Oceanography,4,"Basics for understanding the ecology of marine communities. The approach is process-oriented, focusing on major functional groups of organisms, their food-web interactions and community response to environmental forcing, and contemporary issues in human and climate influences. (Students may not receive credit for both SIO 134 and BIEB 134.) ",BILD 3,upper-division standing or consent of instructor,,,,,,,,
SIO 135/SIOG 236,Satellite Remote Sensing,4,"Satellite remote sensing provides global observations of Earth to monitor environmental changes in land, oceans, and ice. Overview, physical principles of remote sensing, including orbits, electromagnetic radiation, diffraction, electro-optical, and microwave systems. Weekly labs explore remote sensing data sets. Graduate students will also be required to write a term paper and do an oral presentation. ",,,,,,,,,,"Undergraduate: PHYS 2A-B or PHYS 4A-B-C, or consent of instructor. Graduate: graduate-level standing or consent of instructor."
SIO 136,Marine Biology Laboratory,6,"Introductory laboratory course in current principles and techniques applicable to research problems in marine biology. Field component includes introduction to intertidal, salt marsh, or other marine ecosystems. Program or materials fees may apply. ","BILD 3, SIO 132,","SIO 134, or consent of instructor",,,,,,,,
SIO 137,Ecosystems and Fisheries,4,"This course introduces students to the broad ecological processes and approaches that are fundamental to studying the dynamics of exploited populations, food webs, and ecosystems. The basics of fisheries oceanography are covered, with a synergistic focus on internations between key members of an ecosystem. A diversity of ecosystems will be discussed but the focus will be on the open ocean and deep sea. ",SIO 134 or consent of instructor,,,,,,,,,
SIO 138,The Coral Reef Environment,4,"Assessment of the physical, chemical, and biological interactions that define the coral reef system; essential geography and evolutionary history of reefs; natural and human perturbations to the coral reef ecosystem; aspects of reef management and sustainability. ","BILD 3, MATH 10A or MATH 20A, CHEM 6B, or consent of instructor",,,,,,,,,
SIO 139,Current Research in Marine Biology Colloquium,2,Provides an introduction to current research topics and developments in marine biology and biological oceanography. Faculty members from Scripps Institution of Oceanography will offer perspectives in these areas. Students will practice scientific research and communication skills. P/NP grades only. ,,,,,,,,,,Upper-division standing or consent of instructor.
SIO 141/CHEM 174,Chemical Principles of Marine Systems,4,"Introduction to the chemistry and distribution of the elements in seawater, emphasizing basic chemical principles such as electron structure, chemical bonding, and group and periodic properties and showing how these affect basic aqueous chemistry in marine systems. ","CHEM 6C or 6CH, or consent of instructor",,,,,,,,,
SIO 143,Ocean Acidification,4,"This course covers the fundamentals of ocean acidification, including the chemical background; past and future changes in ocean chemistry; biological and biogeochemical consequences, including organism and ecosystem function; biodiversity; biomineralization; carbonate dissolution; and the cycling of carbon and nitrogen in the oceans. May be coscheduled with SIOG 264. ",PHYS 1C or PHYS 2C,"CHEM 6C or CHEM 6CH, or consent of instructor",,,,,,,,
SIO 144/SIOG 252A,Introduction to Isotope Geochemistry,4,"Radioactive and stable isotope studies in geology and geochemistry, including geochronology, isotopes as tracers of magmatic processes, cosmic-ray produced isotopes as tracers in the crust and weathering cycle, isotopic evolution of the crust and mantle. ",,,,,,,,,,"Undergraduate: SIO 50, 102, and 120 or consent of instructor. Graduate: graduate-level standing or consent of instructor. Graduate level requires student presentation."
SIO 145,Introduction to Field Methods in Biological Oceanography,6,"Diverse biological communities of the open ocean drive marine biogeochemistry and food webs. This laboratory course introduces students to methods used to quantify biomass and consumption rates of organisms spanning phytoplankton to fishes. Laboratory and computational methods for analyzing biological samples are presented. Students receive hands-on, at-sea experience for sampling multiple levels of the pelagic food web, through active participation in two single-day oceanographic cruises. ",SIO 134 or BIEB 134,,,,,,,,,
SIO 146,Methods in Cell and Developmental Biology of Marine Organisms Lab,6,"This laboratory course will introduce students to modern concepts and techniques in molecular, cellular, and developmental biology, through authentic research projects using echinoderm, mollusk, and coral species. In addition to designing and performing experiments, students will learn to evaluate data, work with DNA sequences, quantify results with statistics, prepare figures, read primary research literature, write and review scientific research articles, and give scientific presentations. ",BILD 2 or consent of instructor,,,,,,,,,
SIO 147,Applications of Phylogenetics,6,"Overview of the computer-based methods for constructing phylogenetic trees using morphological and molecular data. Lectures and labs cover evolutionary and ecological transformations, biodiversity measurements, biogeography, systematic and taxonomy. An independent project and presentation are required. (Students may not receive credit for both SIO 147 and BIEB 147.) ",BILD 3 or consent of instructor,,,,,,,,,
SIO 152,Petrology and Petrography,4,"Mineralogic, chemical, textural and structural properties of igneous, metamorphic, and sedimentary rocks; their origin and relations to evolution of the Earth’s crust and mantle. Laboratory emphasizes hand specimens and microscopic studies of rocks in thin sections. ",SIO 50,SIO 120 or consent of instructor,,,,,,,,
SIO 153,Geomorphology,4,"Geomorphology is the study of the dynamic interface across which the atmosphere, water, biota, and tectonics interact to transform rock into landscapes with distinctive features crucial to the function and existence of water resources, natural hazards, climate, biogeochemical cycles, and life. In this class, we will study many of the Earth surface processes that operate on spatial scales from atomic particles to continents and over time scales of nanoseconds to millions of years. ",SIO 50 or consent of instructor,,,,,,,,,
SIO 155,Whole Earth Geochemistry,4,"A geochemical overview of Earth materials and chemical processes involved in the Earth’s evolution. Topics include formation and differentiation of the Earth, linkages between the solid Earth and the atmosphere/hydrosphere, and isotope and trace element composition of igneous and metamorphic rocks. ",SIO 102 or consent of instructor,,,,,,,,,
SIO 160,Introduction to Tectonics,4,"The theory of plate tectonics attempts to explain how forces within the Earth give rise to continents, ocean basins, mountain ranges, earthquake belts, and most volcanoes. In this course we will learn how plate tectonics works. ",SIO 50 or consent of instructor,,,,,,,,,
SIO 161,Seismology,4,"Introduction to observational and theoretical seismology: earth structure, source representation, ray theory, and seismic wave phenomena. Examines stress and strain, the wave equation, travel times, amplitude and phase, surface waves, and source theory, including magnitude, focal mechanism, moment tensors, and radiation patterns. ",MATH 20D or SIO 103,,,,,,,,,
SIO 162,Structural Geology,4,Principles of stratigraphy and structural geology applicable to field geologic studies. Discussion and laboratory exercises. Two to three field trips required. Program and/or materials fees may apply. ,SIO 100 or consent of instructor,,,,,,,,,
SIO 164,Underwater Archaeology: From Atlantis to Science,4,"Underwater archaeology provides access to ancient environmental and cultural data concerning human adaptation to climate and environmental change. Provides an overview of methods, theories, and practice of marine archaeology including—environmental characteristics of coastal and underwater settings; the nature of ports, navigation, maritime culture, submerged landscapes, shipbuilding; methods of research in underwater settings; and legislative issues regarding underwater and coastal heritage. Students may not receive credit for both ANAR 164 and SIO 164.",,,,,,,,,,
SIO 166,Introduction to Environmental Archaeology—Theory and Method of Socioecodynamics and Human Paleoecology,4,"Introduction to the multidisciplinary tools for paleoenvironmental analysis—from ecology, sedimentology, climatology, zoology, botany, chemistry, and others—and provides the theory and method to investigate the dynamics between human behavior and natural processes. This socioecodynamic perspective facilitates a nuanced understanding of topics such as resource overexploitation, impacts on biodiversity, social vulnerability, sustainability, and responses to climate change. Students may not receive credit for ANAR 166 and SIO 166. ",,,,,,,,,,Upper-division standing.
SIO 167,Geoarchaeology in Theory and Practice,6,"As specialists in human timescales, archaeologists are trained to identify subtle details that are often imperceptible for other geoscientists. This course is designed to train archaeologists to identify the natural processes affecting the archaeological record, and geoscientists to identify the influence of human behavior over land surfaces. The course, which includes lectures, laboratory training, and field observations, focuses on the articulation of sedimentology and human activity. Students may not receive credit for both ANAR 167 and SIO 167. ",ANTH 3,SIO 50 or consent of instructor,,,,,,,,
SIO 170,Volcanology,4,"This class will introduce students to the fundamentals of the science of volcanology. Topics explored will include the processes and products of various types of volcanism, magma genesis, eruptive mechanisms, in addition to volcanic monitoring, hazards and mitigation. Students may not receive credit for both SIO 170 and SIO 170GS. ",SIO 100,"CHEM 6A or CHEM 6AH, or consent of instructor",,,,,,,,
SIO 170GS,Introduction to Volcanology,4,"This class will introduce students to the fundamentals of the science of volcanology. Topics explored will include the processes and products of various types of volcanism, magma genesis, eruptive mechanisms, in addition to volcanic monitoring, hazards, and mitigation. Students may not receive credit for both SIO 170 and SIO 170GS. Program or materials fees may apply. ",,,,,,,,,,Students must apply and be accepted to the Global Seminars Program.
SIO 170L,Introduction to Volcanology—Field Experience,1–4,This course teaches fundamental aspects of physical and chemical volcanology through a one- to two-week field study experience prior to the start of the quarter. Subjects are introduced in lectures and reinforced and expanded upon in field exercises. Additional fees may be required for travel expenses. Program or materials fees may apply. May be taken for credit two times. ,SIO 170 or consent of instructor,,,,,,,,,Department approval required.
SIO 171,Introduction to Physical Oceanography,4,"A physical description of the sea at the upper-division level, with emphasis on currents, waves, and turbulent motions that are observed in the ocean, and on the physics governing them. ",MATH 20C,"PHYS 2C or PHYS 4C, or consent of instructor",,,,,,,,
SIO 172,Physics of the Atmosphere,4,"This course provides an understanding of the physical principles governing the behavior of the Earth’s atmosphere, with emphasis on the thermal structure and composition of the atmosphere, air masses and fronts, and atmospheric thermodynamics, fluid dynamics, and radiation. ",MATH 20C,"PHYS 2C, or consent of instructor",,,,,,,,
SIO 173,Dynamics of the Atmosphere and Climate,4,"Introduction to the dynamical principles governing the atmosphere and climate using observations, numerical models, and theory to understand atmospheric circulation, weather systems, severe storms, marine layer, Santa Ana winds, El Niño, climate variability, and other phenomena. ",MATH 20E,"PHYS 2C, or consent of instructor",,,,,,,,
SIO 174,Chemistry of the Atmosphere and Oceans,4,"An introduction to chemical compounds and their biogeochemical cycles in the oceans and atmosphere, with emphasis on climate issues like ocean acidification, greenhouse gases and the carbon cycle, other biogeochemical cycles, chlorofluorocarbons and the ozone hole, urban pollutants and their photochemistry, and aerosol particles and their effects on clouds. ",CHEM 6C or CHEM 6CH,MATH 20C or MATH 31BH or consent of instructor,,,,,,,,
SIO 175,Analysis of Oceanic and Atmospheric Data,4,Oceanic and atmospheric observations produce large data sets whose understanding requires analysis using computers. This course will include an introduction to MATLAB for the purpose of analyzing data. Students will use modern data sets from the ocean and atmosphere to learn statistical data analysis. ,MATH 18 or MATH 20F or MATH 31AH or consent of instructor,,,,,,,,,
SIO 176,Observational Physical Oceanography,4,"This course gives an introduction to the methods and measurements used by observational physical oceanographers. Topics covered include sensors such as conductivity-temperature-depth (CTD), acoustic Doppler current profiler (ADCP), platforms such as autonomous gliders and ships, and services such as satellite measurements. This course includes a research project. ",SIO 171 or consent of instructor,,,,,,,,,
