course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
MGT 108R,Applied Market Research,4,"The business world revolves around managerial decisions, and those ought to be data driven. In this course we will learn about planning, implementing, and analyzing market research; synthesizing multi-methods research; and presenting market research results by actually doing it. We will learn how to plan and conduct interviews; how to design, execute, and analyze surveys; and how to employ cutting-edge tools such as adaptive conjoint analysis to quantify attribute levels and trade-offs. This course is a distance education course. ",,,,,,,,,,Upper-division standing.
MGT 109,Topics in Marketing,4,"Introduces advanced topics of special interest in marketing. Topics may include advertising, consumer behavior, pricing, product life cycles, etc. This course may also cover the unique demands of innovation-driven, biotech, and high-technology markets. ","MGT 100 or MGT 103, upper-division standing",,,,,,,,,
MGT 112,Global Business Strategy,4,"Will examine the advantages and complications of the multinational organization with emphasis on translating marketing, financing, and operating plans in light of geographical, cultural, and legal differences across the globe. Will also cover organizational considerations for transglobal management. ",MGT 100 or MGT 103,"MGT 180 or MGT 181 or MGT 187, upper-division standing",,,,,,,,
MGT 117,Business Law,4,"Focuses on elements of business law that are essential for the basic management of business operations. Topics include the law of contracts, sales, partnership, corporations, bankruptcy, and securities. Students will also gain knowledge of intellectual property law and dispute resolution. ",,,,,,,,,,Upper-division standing.
MGT 119,Topics in Business,4,"Introduces advanced topics of special interest in business and addresses the new frontiers in the industry. Topics may include intellectual property, consumer behavior, market research, analytics, and spreadsheet modeling, etc. May be taken for credit three times. Instructional methods include face-to-face lecture, case presentation, assigned reading, and group discussion. ",,,,,,,,,,Upper-division standing.
MGT 121A,Innovation to Market A,4,"Consider new project concepts. Discern market needs, competitive environment, and determine “go to market” strategy. Research potential markets, customers, partners, and competitors. Consider price versus attributes, alternative distribution channels, gaining unfair advantage. Examine the need and structure of a start-up team. ",,,,,,,,,,Upper-division standing.
MGT 121B,Innovation to Market B,4,"Build a business plan. Establish intellectual property rights. Provide financial projections and determine financing needs. Explore investment sourcing, business valuation, and harvesting opportunities. Determine operational plans and key employee requirements. ",MGT 181 or MGT 187,"MGT 111 or MGT 121A, upper-division standing",,,,,,,,
MGT 127,Innovation and Technology Strategy,4,"Outlines frameworks and tools for formulating strategy to manage technology and think strategically in fast-moving industries (e.g., high tech, biotech, and clean tech). Students will gain insights into technology, strategy, and markets, especially how disruptive technologies create opportunities for start-ups and transform established firms, and how technology firms achieve competitive advantage through tech-enabled innovations. Illustrated by case studies on cutting-edge start-ups industry leaders. ",,,,,,,,,,Upper-division standing.
MGT 128,Business Innovation and Growth,4,"Business innovation is accelerating, and the service sector is the fastest-growing sector of the economy. This course helps students prepare for careers as businesses transition to a service economy and help them identify career and entrepreneurial opportunities. Students gain understanding of the design and innovation approaches in businesses and the service industry. The course also addresses trends of businesses services getting digitized and technology-enabled for growth, productivity, and scalability. Credit not allowed for MGT 128 and MGT 128R. ",,,,,,,,,,Upper-division standing.
MGT 128R,Business Innovation and Growth,4,"This course is a gentle and technology-friendly introduction to business innovation, growth, and entrepreneurship. The course introduces students to the economic fundamentals that lead to business scalability and sustainability. Topics of operations, supply, product, and project management are also introduced. Students gain understanding of the design and innovation approaches in business and entrepreneurship with exercises and a digital simulation. Credit not allowed for MGT 128R and MGT 128. ",,,,,,,,,,Upper-division standing.
MGT 129,Topics in Entrepreneurship,2,"Introduces advanced topics of special interest in entrepreneurship. Examples of course topics include (but are not limited to) venture capital funding process, entrepreneurial business development and marketing, workplace climate and morale, and developing a capable workforce. Instructional methods include face-to-face lecture, case presentation, assigned reading and group discussion. May be taken for credit three times. ",,,,,,,,,,Upper-division standing.
MGT 131A,Intermediate Accounting A,4,"Preparation and interpretation of accounting information under both FASB and IASB guidelines pertaining to revenue and expense recognition, receivables, and inventories. ",,,,,,,,,,Upper-division standing and MGT 5 and either MGT 4 or ECON 4.
MGT 131B,Intermediate Accounting B,4,"Preparation and interpretation of accounting information under both FASB and IASB guidelines pertaining to property plant and equipment, leases, intangible assets, investments, long-term debt, and stockholders’ equity. ",MGT 131A,,,,,,,,,
MGT 132,Auditing,4,Theory and practice of the attest process; planning and implementing the audit of the financial statements and internal control over financial reporting to ensure compliance with applicable requirements. ,MGT 131B,,,,,,,,,
MGT 133,Advanced Cost Accounting,4,"Covers cost accumulation and analysis, for both manufacturing cost components and service activities, budgeting and cost projections, cost variance analysis, relevant costs, and capital investment analysis. ",MGT 131B,,,,,,,,,
MGT 134,Federal Taxation—Individuals,4,"Covers theory and practical application of federal income tax regulations for individuals pertaining to gross income, adjusted gross income, itemized deductions, business operations, passive activities, property transactions, deferred income recognition, and reporting standards. ",MGT 131B,,,,,,,,,
MGT 135,Federal Taxation—Companies,4,"Covers the theory and practical application of federal income tax regulations for corporations and other enterprises pertaining to formulations, annual operations, distributions, liquidations, reorganizations, affiliations, and reporting standards. ",MGT 131B,,,,,,,,,
MGT 136,Advanced Accounting,4,"Covers accounting topics related to consolidated financial statements, variable interest entities, foreign currency translation, segment reporting, and business combinations. ",MGT 132,,,,,,,,,
MGT 137,Financial Statement Analysis,4,Examines tools and techniques to analyze a firm’s financial position and performance. This course combines both accounting and finance in a practical framework for debt and equity valuation methods from both a conceptual and practical framework. ,,,,,,,,,,Upper-division standing and MGT 5 and either MGT 4 or ECON 4.
MGT 138,Information Technology and Accounting,4,"This course provides an introduction to the role and use of models and modeling in managerial decision-making. Students will gain hands-on experience in evaluating accounting data using Microsoft Excel. Content includes creating data boxes in financial accounting, using multiple sheets with formulas, preparing professional quality financial reports, and creating graphs to interpret business results. Students will also explore the utility of QuickBooks and the functionality for small businesses. ",,,,,,,,,,Upper-division standing.
MGT 139,Accounting Information Systems,4,"Develop an understanding of transaction cycles (e.g., sales order and purchase order processing) with a focus on processing steps, internal controls, and data used. Gain hands-on experience developing flowcharts, processing transactions in a manual accounting information system, and analyzing transaction data using Microsoft Excel and other tools. ",MGT 131B,upper-division standing,,,,,,,,
MGT 143,Forensic Accounting,4,"Course covers key forensic accounting concepts including fraudulent financial reporting, money laundering, business valuation, and litigation support. Learning objectives are the application of analytical accounting and communication skills in identifying and presenting financial issues in both criminal and civil litigation. ",MGT 131B,upper-division standing,,,,,,,,
MGT 146,Ethics in Accounting,4,"This course will focus on three major components: 1) what matters (the purpose of ethics in the accounting profession); 2) why ethics matter (the reasons, skills, and abilities that make a difference); and 3) how a professional “walks the walk.” The course provides students with the opportunity to gain knowledge, awareness, and recognition of ethical terms, theories, codes, etc. Students will be given the opportunity to practice making choices and exercise professional judgment. ","MGT 132, upper-division standing",,,,,,,,,
MGT 147,Not-For-Profit and Government Accounting,4,"Addresses issues faced in government and not-for-profit accounting. Students will gain insight into how and why these issues may have been resolved either similarly or differently from the for-profit business sector. Focus will be placed on how revenue and expense recognition, asset and liability valuation, the scope of the reporting entity, reporting cash flows, etc., differ in comparison to for-profit business accounting. ","MGT 131B, upper-division standing",,,,,,,,,
MGT 148,Mergers and Acquisitions,4,"This course helps students understand the complexities involved in international deals. Examines current financial reporting practices for business entities engaged in international activities. Focuses on policy issues such as foreign currency translation, global inflation, transfer pricing, complying with reporting requirements, taxation, and international accounting and auditing standards. ",MGT 45 or MGT 5,ECON 4 or MGT 4 or MGT 45,,,,,,,,
MGT 149,Topics in Accounting,4,"Introduces advanced topics of special interest in accounting. Examples of course topics include (but are not limited to) corporate valuation and forecasting, global taxation and business strategy, current issues in the practice and regulation of auditing. May be taken for credit two times for a maximum of eight credits if the topics are substantially different. ","MGT 131B, upper-division standing",,,,,,,,,
MGT 151R,Business Analytics,4,"This course focuses on the concept of data analytics, and the convergence of data and business. From a practical standpoint, the course focuses on solving business problems by examining industry data, machine learning, statistics, and various forms of data analytics concepts. The fundamental goal of the course is to ensure students learn and understand fundamental interconnections and practical coding applications within the field of data analytics. This course is a distance education course. ",MATH 10A or MATH 18 or MATH 20A or MATH 31AH,BENG 100 or BIEB 100 or COGS 14B or ECE 109 or ECON 120A or MAE 108 or MATH 11 or MATH 180A or MATH 180B or MATH 181A or MATH 183 or MATH 186 or MGT 3 or PSYC 60 or SIO 187,,,,,,,,
MGT 153,Information Technology in Business Analytics,4,"This course is designed to help a business manager use data to make good decisions in complex decision-making situations. Students will learn core business analytics concepts and skills including Excel, relational databases and Structured Query Language (SQL), principles of effective data visualizations and interactive data visualization (e.g., Tableau), and data preprocessing and regression analysis using data analytics programming (e.g., Python). ",MATH 10A or MATH 18 or MATH 20A or MATH 31AH,"BENG 100 or BIEB 100 or COGS 14B or ECE 109 or ECON 120A or MAE 108 or MATH 11 or MATH 180A or MATH 181A or MATH 183 or MATH 186 or MGT 3 or PSYC 60 or SIO 187, upper-division standing",,,,,,,,
MGT 154,Advanced Business Research,4,"When considering complex business problems, research is often undertaken as a means of aiding decision-making. This course gives an in-depth look at the business research process, including methods of qualitative and quantitative research. Students learn about the design and execution of business analytics (including common descriptive and predictive models), and how models are selected, executed, and evaluated, with focus on extracting impactful information to aid in making informed decisions. ","MGT 153, department approval required, upper-division standing",,,,,,,,,
MGT 157,Real Estate Securitization,4,"Residential and commercial mortgage-backed securities markets and the market for structured real estate debt; the estimation of prices, yields, and various measures of investment performance; creating and structuring security issues; legal, regulatory, and institutional issues; derivative products (CDOs, CDSs, options, futures, etc.); and current political, economic, and policy issues. ",MGT 181,upper-division standing,,,,,,,,
MGT 158,Real Estate and the Tech Sector,4,"Introduction to the emerging real estate tech sector; newly available datasets and technologies are transforming the real estate sector; introduction of quantitative methods for analyzing real estate and urban trends; utilizing large datasets and software in making optimal decisions from the perspective of buyers, sellers, real estate agents and brokers, developers, and regulators. ",,,,,,,,,,Upper-division standing.
MGT 160,Experiments in Firms,4,"An understanding of how to design and run a good experiment will position students at the cutting edge of decision-making in business and policy. Students will develop their own experiments that can be implemented online and in organizations. Students will learn to distinguish between a correlation and a causal effect; incorporate behavioral economics into experimental designs; randomize, analyze, and critique experimental interventions; and address organizational concerns about experimentation. ",(BENG 100 or BIEB 100 or COGS 14B or ECE 109 or ECON 120A or MAE 108 or MATH 11 or MATH 180A or MATH 181A or MATH 183 or MATH 186 or MGT 3 or PSYC 60 or SIO 187),(MATH 10A or MATH 18 or MATH 20A or MATH 31AH),,,,,,,,
MGT 162,Negotiations,4,This course takes a decision-making orientation to negotiation. The course will build cumulatively from (seemingly) simple negotiations to those of greater complexity. These structured negotiation exercises are used to isolate and emphasize specific analytic points and essential skills. Cases and readings should help the student to integrate the analysis as well as to develop intuition about more complex negotiations. Students will not receive credit for both MGT 162 and MGT 162R. ,,,,,,,,,,Upper-division standing.
MGT 162R,Negotiations,4,This course takes a decision-making orientation to negotiation. The course will build cumulatively from (seemingly) simple negotiations to those of greater complexity. These structured negotiation exercises are used to isolate and emphasize specific analytic points and essential skills. Cases and readings should help the student integrate the analysis as well as to develop intuition about more complex negotiations. Students will not receive credit for both MGT 162R and MGT 162. This course is a distance education course. ,,,,,,,,,,Upper-division standing.
MGT 164,Business and Organizational Leadership,4,"Students will study alternative organizational structures—their stakeholders and corporate cultures, and their use in meeting strategic enterprise priorities facing a company. This course provides students with insights into motivational factors, communications networks, organizational cultures, and alternative leadership styles. The concept of change management and its challenges is also studied along with power and influence. Students may not receive credit for MGT 164 and MGT 164GS. Course previously listed as: Organizational Leadership. ",,,,,,,,,,Upper-division standing.
MGT 164GS,Business and Organizational Leadership,4,"Students will study alternative organizational structures—their stakeholders and corporate cultures and their use in meeting various strategic priorities facing a company. This course provides students with insights into motivational factors, communications networks, organizational cultures, and alternative leadership styles. The concept of change management and its challenges is also studied along with power and influence. Students must submit applications to the International Center Programs Abroad Office and be accepted into the Global Seminar Program. Students may not receive credit for MGT 164 and MGT 164GS. Course previously listed as: Organizational Leadership. ",,,,,,,,,,Upper-division standing. Program or materials fees may apply.
MGT 166,Business Ethics and Corporate Responsibility,4,Will cover ethical conduct issues for leaders from a wide array of organizations and industries including consideration of differences among global trading partners. The issues impacting corporate responsibility will be examined as will full-cycle cost analysis of products and services. ,,,,,,,,,,Upper-division standing.
MGT 167,Social Entrepreneurship,4,"Social entrepreneurs create innovative solutions to solve challenging social and environmental issues affecting the world around them. In this course, students will learn how to apply entrepreneurial business and innovative skills to effectively tackle global issues impacting society such as environmental degradation, rural health care availability, educational improvements in economically disadvantaged regions of the world, famine in an era of obesity, and clean water development. ",,,,,,,,,,Upper-division standing.
MGT 171,Operations Management,4,"Operations management (OM) involves the systematic design, execution, and improvement of business processes, projects, and partner relationships. This course goes beyond cost minimization and addresses issues that firms large and small must confront in their journey toward sustained scalability, growth, and profitability. Also examines human factors such as psychological contract, team management, empowerment, employee-initiated process improvements, morale, motivation, rewards, and incentives. ",,,,,,,,,,Upper-division standing. Students will not receive credit for both MGT 171 and MGT 171R.
MGT 171R,Operations Management,4,"Operations management (OM) involves the systematic design, execution, and improvement of business processes, projects, and partner relationships. This course goes beyond cost minimization and addresses issues that firms large and small must confront in their journey toward sustained scalability, growth, and profitability. Also examines human factors such as psychological contract, team management, empowerment, employee initiated process improvements, morale, motivation, rewards, and incentives. Students will not receive credit for both MGT 171R and MGT 171. This course is a distance education course.",,,,,,,,,,
MGT 172,Business Project Management,4,"Addresses effective practices for management of business projects. Includes both project management processes—scheduling, milestone setting, resource allocation, budgeting, risk mitigation—and human capital management—communication, teamwork, leadership. Also considers requirements for effectively working across functional and organizational boundaries. Students will not receive credit for both MGT 172 and MGT 172R. ",,,,,,,,,,Upper-division standing.
MGT 172R,Business Project Management,4,"Addresses effective practices for management of business projects. Includes both project management processes—scheduling, milestone setting, resource allocation, budgeting, risk mitigation—and human capital management—communication, teamwork, leadership. Also considers requirements for effectively working across functional and organizational boundaries. Students will not receive credit for both MGT 172 and MGT 172R. ",,,,,,,,,,Upper-division standing.
MGT 173,Project Management: Health Services,4,"This course covers efficient techniques for managing health services projects, including both the technical aspects of project management as well as the human-capital management issues associated with blending administrative and technical staff with health-care professionals. Topics include scheduling methods, milestone setting, governmental regulations, resource allocation, interpersonal skills, and performing research and development projects—all with a health services focus. ",,,,,,,,,,Upper-division standing.
MGT 175,Supply Chain Management,4,"Supply chain management involves the flows of materials and information that contribute value to a product, from the source of raw materials to end customers. This course explains how supply chains work and describes the major challenges in managing an efficient supply chain. Covers various strategic and tactical supply chain issues such as distribution strategy, information sharing strategy, outsourcing, procurement (including e-markets), product design, virtual integration, and risk management. Credit is not allowed for both MGT 174 and MGT 175. ",,,,,,,,,,Upper-division standing.
MGT 176,Strategic Cost Management,4,"Covers a process to conduct and create a professional supply market analysis report, starting from data sources and processes to develop cost models. Includes a structured process to create and implement supplier selection and qualification as well as cost management strategies. Students will sharpen analytical skills, think creatively outside the box, and be able to sell their strategy by studying real-life examples of how these concepts have been implemented at various Fortune 100 companies. ",,,,,,,,,,Upper-division standing.
MGT 177,Analytics and Spreadsheet Modeling in Supply Chain Management,4,"In today’s global economy, competition is not firm against firm, but rather supply chain against supply chain. Companies utilize analytics (i.e., the use of data, together with statistical and quantitative models, to make better, data-driven business decisions) to gain advantage in their supply chain management. Course covers the use of data analytics and spreadsheet modeling in decision-making involved in supply chain management, including logistics, facility management, fulfillment, and pricing. ","MGT 153, upper-division standing",,,,,,,,,
MGT 179,Topics in Supply Chain Management,2,Introduces advanced topics of special interest in supply chain. Students will develop the ability to apply the supply chain management concepts that they have learned to real-life situations. May be taken for credit two times if topics are substantially different. ,MGT 175,,,,,,,,,
MGT 180,Business Finance,4,"This course provides an introduction to the fundamental concepts in corporate finance. Topics include discounted cash flow, capital budgeting, bond and stock valuation, portfolio theory, market efficiency, the Capital Asset Pricing Model (CAPM), the determinants of capital structure and options. We will seek a balance between theoretical paradigms, the empirical facts, and their applicability to real-world issues. Emphasis will be placed on general principles and problem solving. Students will not receive credit for both MGT 180 and MGT 180R. ",ECE 109 or ECON 100A or ECON 120A or MAE 108 or MATH 180A or MATH 183 or MATH 186,,,,,,,,,
MGT 180R,Business Finance,4,"This course provides an introduction to the fundamental concepts in corporate finance. Topics include discounted cash flow, capital budgeting, bond and stock valuation, portfolio theory, market efficiency, the Capital Asset Pricing Model (CAPM), the determinants of capital structure, and options. We will seek a balance between theoretical paradigms, the empirical facts, and their applicability to real world issues. Emphasis will be placed on general principles and problem-solving. This course is a distance education course. Students will not receive credit for both MGT 180R and MGT 180. ",ECE 109 or ECON 100A or ECON 120A or MAE 108 or MATH 180A or MATH 183 or MATH 186,,,,,,,,,
MGT 181,Enterprise Finance,4,"Will cover debt and equity financing of the enterprise, the role of commercial banks, venture firms, and investment banks; along with enterprise valuation, cash flow management, capital expenditure decisions, return on investment, economic value add, and foreign currency translation. ",,,,,,,,,,Upper-division standing and (MATH 10A or MATH 20A or MGT 3) and (MGT 5 or MGT 45) and (MGT 4 or MGT 45 or ECON 4).
MGT 183,Financial Investments,4,"Examines financial theory and empirical evidence useful for making investment decisions. Portfolio theory, equilibrium models, and market efficiency are examined for stock securities and fixed income instruments. Risk adjusted ROIs for capital investments’ impact on stock prices and free options will also be studied. ",ECON 173B or MGT 180 or MGT 181 or MGT 187,,,,,,,,,
MGT 184,Money and Banking,4,"Focuses on role of financial institutions, implications for firm financing and valuation as well as the Federal Reserve, financial regulation, the money supply process, and monetary policy. Mechanisms through which monetary policy affects businesses and credit channels will be covered. ",ECON 173B or MGT 180 or MGT 181 or MGT 187,,,,,,,,,
MGT 185,Investment Banking,4,"This course provides students with an overview of the investment banking industry, including IPOs, equity offerings, debt offerings, valuation, mergers and acquisition, private equity, asset securitization, prime brokerage, sales and trading, and market making. Emphasis of the class will be on traditional corporate finance, which includes equity and debt offerings as well as mergers and acquisitions. ",ECON 173B or MGT 180 or MGT 181 or MGT 187,upper-division standing,,,,,,,,
MGT 187,New Venture Finance,4,"Taking a global perspective, this course examines how innovation is funded and the financial tools necessary over the life cycle of a new venture—development, growth, maturity, and exit. Students will learn to perform financial analysis to determine the feasibility of financing new, transformed, and growing ventures, whether foreign or domestic. The course will also cover term sheets, valuation methods, and the role of private equity investors—angels, VCs, and vendors. ",,,,,,,,,,Upper-division standing.
MGT 189,Topics in Finance,4,"Introduces advanced topics of special interest in finance. Topics may include behavioral finance, financial derivatives, portfolio management, fixed income securities, asset pricing theory, commercial banking, etc. May be taken for credit up to three times. ","MGT 180 or MGT 181 or MGT 187, upper-division standing",,,,,,,,,
MGT 198,Directed Group Study,4,"A small group undertaking, on a topic or in a field not included in the regular curriculum, by special arrangement with a faculty member. ",,,,,,,,,,Instructor consent and department approval.
MGT 199,Directed Independent Study,4,Directed individual study or research by special arrangement and under supervision of a faculty member. ,,,,,,,,,,Consent of instructor and department approval; approved Special Studies form.
MGT 402,Management Communications,2,This course focuses on diverse communications platforms and presents techniques from acting training and leadership. We explore distinctions of good versus great presenters. Each highly participatory session includes demonstrations of skills and techniques with personalized peer and instructor coaching. Letter grades only. ,MBA student or instructor approval or department approval,,,,,,,,,
MGT 403,Business Analytics for Managers,4,"Through lecture and online delivery, students will be introduced to key techniques for using data to make informed management decisions. Covers probability, statistics, decision analysis, and optimization techniques. Emphasizes managerial applications in such areas as operations management, marketing, and finance. Letter grades only. ",MBA student or instructor approval or department approval,,,,,,,,,
MGT 404,Accounting,4,"Through lecture and online delivery, students will be introduced to the basic concepts and methods used in financial statements. The course highlights the linkages between accounting information and management planning, decision making, and control. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 405,Managerial Economics,4,"Through lecture and online delivery, this course will introduce students to the tools and concepts of microeconomics to analyze decision problems within technology driven firms through the coverage of microeconomic concepts relevant to managerial decision making. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 406,"Leadership Skills, Values, and Teamwork in Technology Firms",4,"Through lecture and online delivery, introduces principles of effective teamwork and leadership and of strategic managerial communication. Provides an introduction to case study and to ethical issues confronting managers in technology or science-driven firms. Develops managerial communication skills. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 407,Marketing,4,"By taking an analytical approach to the study of marketing problems, this course provides an understanding of customers and competitors as a basis for developing, pricing, promoting, and distributing goods and services that satisfy customer and organizational objectives. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 408,Finance,4,"Through lecture and online delivery, this course will focus on basic business financial concepts with particular attention to challenges of finance in start-up and small- and medium-sized enterprises. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 409,Leading in Networks and Organizations,4,"After identifying characteristics common to technology driven firms, the implications of living in, managing, and leading such an organization are explored. Covers skills such as leadership of project teams and negotiations. Letter grades only. ",MBA student or instructor approval or department approval,,,,,,,,,
MGT 410,Strategy,4,"Through lecture and online delivery, this course explores the strategic management of technology-driven firms focusing on the analytical tools and techniques that support strategy formulation and the related managerial skills and decision processes that foster strategy implementation. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 412,New Venture Design,4,"An integrated examination of competencies needed to transform innovations into profitable market opportunities. Focus on processes to generate ideas, assess which ones are viable business opportunities, and evolve them into products and businesses. Letter grades only. ",MBA student or instructor approval or department approval,,,,,,,,,
MGT 413,"Operations, Information Systems, and Data Analysis",4,"Through lecture and online delivery, students will be familiarized with the problems and issues confronting operations managers, and to introduce language, conceptual models, and analytical techniques that are broadly applicable in confronting such problems. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 414,Rady Action Project,4,"Rady action project core course provides students with the opportunity to integrate and apply foundational skills, by working on a consulting project that tackles a real-world business problem confronted by a local firm. ",MBA student or by instructor approval or by department approval,,,,,,,,,
MGT 414A,Lab to Market Workshop I,4,"Through lecture, provides broad coverage of leading-edge developments in technical and scientific research, with an eye to their potential applicability and value in business. Provides basis for project-based Lab to Market Workshop II. An IP grade will be awarded at the end of the quarter. Final grade will not be given until the completion of MGT 414B. Letter grades only. ",MBA student or department stamp,,,,,,,,,
MGT 414B,Lab to Market Workshop II,4,"Project-based course, requiring identification and completion of major project assessing potential business value of emerging or potential technology or science. Students work individually or in teams. Periodic class meetings include presentation of interim and final reports. Letter grades only. ",MGT 414A,MBA student or department stamp,,,,,,,,
MGT 416,Readings in Management,1 or 2,Review and discussion of current research and literature on selected topics in business and management. Research paper and presentation required. May be taken for credit three times. Students may not earn credit for both MGT 416 and MGT 252 if the courses have the same course subtitle. They are course equivalents. ,MBA students only or consent of instructor with department stamp,,,,,,,,,
MGT 417,Current Business Law Issues,4,"Explores current issues in business law, emphasizing concerns faced by new companies. Students learn how the law regulates and shapes businesses; examine the legal role in business formations, operations, and dissolutions; and gain knowledge of contract and intellectual property law. Letter grades only. Students may not earn credit for both MGT 417 and MGT 212. Also, students may not receive credit for both MGT 417 and MGT 219 with the course subtitle Current Business Law Issues. ",MBA students only or consent of instructor,department stamp,,,,,,,,
MGT 419,Global Business Immersion,2,"Introduces advanced topics in global business, with a regional emphasis. Instructional methods include lectures, case presentations, readings, and discussions. A substantial portion of learning outcomes will be met by visiting businesses in another world region, observing operations, and interviewing executives. The visit to the foreign region will typically be one to two weeks and may occur outside the normal academic quarter. May be taken for credit two times. Students may not earn credit for both MGT 419 and MGT 259 if the courses have the same course subtitle. They are course equivalents. ",MBA student or consent of instructor,department stamp,,,,,,,,
