course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
ECON 100BH,Honors Microeconomics B,1,Honors sequence expanding on the material taught in ECON 100B. Major GPA of 3.5 or better required. May be taken concurrently with ECON 100B or after successful completion of ECON 100B with A– or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 100CH,Honors Microeconomics C,1,Honors sequence expanding on the material taught in ECON 100C. Major GPA of 3.5 or better required. May be taken concurrently with ECON 100C or after successful completion of ECON 100C with A– or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 101,International Trade,4,"Examines theories of international trade in goods and services and relates the insights to empirical evidence. Explains international trade at the level of industries and firms and analyzes the consequences of trade for resource allocation, welfare, and the income distribution. Discusses sources of comparative advantage, motives for trade policies, and the effects of trade barriers and trading blocs on welfare and incomes. ",ECON 100B or 102,,,,,,,,,
ECON 102,Globalization,4,"Presents theories of global economic integration, grounded in the principle of comparative advantage. Investigates patterns of trade when trade is balanced and capital flows when trade is not balanced. Assesses the consequences of global economic integration and economic policies for industry location, incomes, welfare and economic growth, and studies goods, services and sovereign debt markets. ",ECON 1 or 100B,2 or 3 or MATH 20C,,,,,,,,
ECON 102T,Advanced Topic in Globalization,2,"This course presents a selection of empirical applications and advanced topics that build on the material covered in ECON 102, Globalization. Students have the opportunity to analyze global trade and capital market data and to prepare a presentation and brief paper on a specific topic. ",,,,,,,,,,Department approval required. May be taken concurrently with ECON 102 or after completion of ECON 102.
ECON 103,International Monetary Relations,4,Analyzes exchange rates and the current account. Relates their joint determination to financial markets and the real-side macroeconomy using international macroeconomic models and presents empirical regularities. Discusses macroeconomic policies under different exchange rate regimes and implications for financial stability and current account sustainability. ,ECON 102 or 110B or 173A,,,,,,,,,
ECON 104,Nobody’s Fool: Economics with Morals,2,"The prevailing paradigm in economics is self-interest, but what if acting unselfishly is what is in your self-interest? We will explore economic questions from the viewpoint that individuals have moral values that guide how they live. This allows us to address issues like fairness, love, marriage, giving, identity, conformity, discrimination, crime, punishment, and reparations. ",ECON 100C,,,,,,,,,
ECON 105,Industrial Organization and Firm Strategy,4,"Theory of monopoly and oligopoly pricing, price discrimination, durable goods pricing, cartel behavior, price wars, strategic entry barriers, mergers, pro- and anticompetitive restraints on business. ",ECON 100C,,,,,,,,,
ECON 106,International Economic Agreements,4,"Examines reasons for international economic agreements, their design, the strategic interactions that determine how the agreements are implemented and sustained, and consequences for global welfare and inequality. Draws on international economics, game theory, law and economics, and political economy to understand international economic agreements. These tools are used to understand multilateral trade and investment agreements, such as NAFTA, and international organizations, such as the WTO. ",ECON 100B,102,,,,,,,,
ECON 107,Economic Regulation and Antitrust Policy,4,"Detailed treatment of antitrust policy: Sherman Act, price fixing, collusive practices, predatory pricing, price discrimination, double marginalization, exclusive territories, resale price maintenance, refusal to deal, and foreclosure. Theory of regulation and regulatory experience in electrical utilities, oil, telecommunications, broadcasting, etc. ",ECON 2 or 100B,,,,,,,,,And MATH 10C or 20C or 31BH.
ECON 109,Game Theory,4,"Introduction to game theory. Analysis of people’s decisions when the consequences of the decisions depend on what other people do. This course features applications in economics, political science, and law. ",ECON 100C or MATH 31CH or MATH 109 or (CSE 20,MATH 20 C),,,,,,,,
ECON 109T,Advanced Topics in Game Theory,2,This course presents a selection of applications and advanced topics that build on the material covered in the ECON 109. Game Theory course. ,,,,,,,,,,Department approval required. May be taken concurrently with ECON 109 or after completion of ECON 109.
ECON 110A,Long Run Macroeconomics,4,"Analysis of the determination of long run growth and models of the determination of output, interest rates, and the price level. Analysis of inflation, unemployment, and monetary and fiscal policy. ",ECON 1,ECON 3,MATH 10C or MATH 20C or MATH 31BH,,,,,,,
ECON 110B,Short Run Macroeconomics,4,"Analysis of the determination of consumption spending at the aggregate level; extension of the basic macro model to include exchange rates and international trade; the aggregate money supply, and the business cycle. ",ECON 1,ECON 3,MATH 10C or MATH 20C or MATH 31BH,,,,,,,
ECON 110AH,Honors Macroeconomics A,1,Honors sequence expanding on the material taught in ECON 110A. Major GPA of 3.5 or better required. May be taken concurrently with ECON 110A or after successful completion of ECON 110A with A–or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 110BH,Honors Macroeconomics B,1,Honors sequence expanding on the material taught in ECON 110B. Major GPA of 3.5 or better required. May be taken concurrently with ECON 110B or after successful completion of ECON 110B with A– or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 111,Monetary Economics,4,Financial structure of the US economy. Bank behavior. Monetary control. ,ECON 110B,,,,,,,,,
ECON 112,Macroeconomic Data Analysis,4,"Examines time series methods for data analysis with an emphasis on macroeconomic applications. Students are provided with an overview of fundamental time series techniques, hands-on experience in applying them to real-world macroeconomic data, and expertise in performing empirical tests of policy-relevant macroeconomic theories, such as the permanent income hypothesis, the Keynesian fiscal multiplier, and the Phillips curve. ",ECON 110B,ECON 120B or MATH 181B,,,,,,,,Enrollment limited to majors in the Department of Economics and MA33 only.
ECON 113,Mathematical Economics,4,Mathematical concepts and techniques used in advanced economic analysis; applications to selected aspects of economic theory. ,ECON 100C or MATH 140A or MATH 142A,MATH 18 or MATH 31AH,,,,,,,,
ECON 116,Economic Development,4,"Introduction to the economics of less developed countries, covering their international trade, human resources, urbanization, agriculture, income distribution, political economy, and environment. ",ECON 2 or 100B,,,,,,,,,
ECON 117,Economic Growth,4,"Basic economic dynamics, consumption versus growth with fixed or growing populations, the Harrod-Domar growth model, the neoclassical growth model, optimal growth, the Golden Rule, money and economic growth, technological progress and economic growth, human capital and endogenous economic growth, and alternative theories of growth and distribution. ",ECON 100A,,,,,,,,,
ECON 118,"Law and Economics: Torts, Property, and Crime",4,"Uses economic theory to evaluate the economic effects of US law in several legal fields, including tort law (accidents), products liability law, property law, criminal law (law enforcement), and litigation. Also considers risk bearing and why people buy insurance. ",ECON 2 or 100A,,,,,,,,,And MATH 10A or 20A.
ECON 119,Law and Economics: Contracts and Corporations,4,"This course asks how firms are organized and why the corporate form dominates, how corporations are governed and the distortions that result, when firms borrow and how they deal with financial distress and bankruptcy. The course will present basic legal doctrines in corporate law, contract law, debtor-creditor law, and bankruptcy, and use economic models to analyze whether and when these doctrines promote economically efficient behavior. ",ECON 2 or 100A,MATH 10A or 20A,,,,,,,,
ECON 120A,Econometrics A,4,"Probability and statistics used in economics. Probability and sampling theory, statistical inference, and use of spreadsheets. Credit not allowed for ECON 120A after ECE 109, MAE 108, MATH 180A, MATH 183, or MATH 186. ",ECON 1,,,,,,,,,And MATH 10C or 20C or 31BH.
ECON 120B,Econometrics B,4,"Basic econometric methods, including the linear regression, hypothesis testing, quantifying uncertainty using confidence intervals, and distinguishing correlation from causality. Credit not allowed for both ECON 120B after MATH 181B. ",ECON 120A or ECE 109 or MAE 108 or MATH 180A or MATH 183 or MATH 186,,,,,,,,,
ECON 120C,Econometrics C,4,"Advanced econometric methods: estimation of linear regression models with endogeneity, economic methods designed for panel data sets, estimation of discrete choice models, time series analysis, and estimation in the presence of autocorrelated and heteroskedastic errors. ",ECON 120B or MATH 181B,,,,,,,,,
ECON 120AH,Honors Econometrics A,1,Honors sequence expanding on the material taught in ECON 120A. Major GPA of 3.5 or better required. May be taken concurrently with ECON 120A or after successful completion of ECON 120A with A– or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 120BH,Honors Econometrics B,1,Honors sequence expanding on the material taught in ECON 120B. Major GPA of 3.5 or better required. May be taken concurrently with ECON 120B or after successful completion of ECON 120B with A– or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 120CH,Honors Econometrics C,1,Honors sequence expanding on the material taught in ECON 120C. Major GPA of 3.5 or better required. May be taken concurrently with ECON 120C or after successful completion of ECON 120C with A– or better or consent of instructor. Priority enrollment given to majors in the department. ,,,,,,,,,,Department approval required.
ECON 121,Applied Econometrics and Data Analysis,4,"Theoretically develops extensions to the standard econometric toolbox, studies their application in scientific research, and applies them to data. Emphasis is on using techniques, and on understanding and critically assessing others’ use of them. Requires practical work on the computer using a range of data from around the world. Topics include advanced regression analysis, limited dependent variables, nonparametric methods, and new methods for causal inference. ",ECON 120C,,,,,,,,,
ECON 122,Econometric Theory,4,"Detailed study of the small sample and asymptotic properties of estimators commonly used in applied econometric work: multiple linear regression, instrumental variables, generalized method of moments, and maximum likelihood. Econometric computation using MATLAB. Recommended preparation: ECON 120C. ",ECON 120B or MATH 181B,MATH 18 or MATH 31AH,,,,,,,,
ECON 125,Demographic Analysis and Forecasting,4,"Interaction between economic forces and demographic changes are considered, as are demographic composition and analysis; fertility, mortality, and migration processes and trends. Course emphasizes the creation, evaluation, and interpretation of forecasts for states, regions, and subcounty areas. ECON 178 is recommended. ",ECON 120B or MATH 181B,,,,,,,,,
ECON 129,"Cities, Inequality, Innovation",4,"Explores the dual role of cities as places of innovation and job creation but also places of great economic inequality and segregation over the last century. Studies the experience of American cities, identifying fundamental forces that made them prosper or decline. Connect cities to observed aggregate trends in innovation, job creation, and economic inequality. Practices use of GIS software to organize and analyze spatial data. ",ECON 110A,(ECON 120A or ECE 109 or MAE 108 or MATH 180A or MATH 183 or MATH 186),,,,,,,,
ECON 130,Public Policy,4,"Course uses basic microeconomic tools to discuss a wide variety of public issues, including the war on drugs, global warming, natural resources, health care and safety regulation. Appropriate for majors who have not completed ECON 100A-B-C and students from other departments. ",ECON 2 or 100A,,,,,,,,,
ECON 131,Economics of the Environment,4,"Environmental issues from an economic perspective. Relation of the environment to economic growth. Management of natural resources, such as forest and fresh water. Policies on air, water, and toxic waste pollution. International issues such as ozone depletion and sustainable development. ",ECON 2 or 100A,,,,,,,,,
ECON 132,Energy Economics,4,"Energy from an economic perspective. Fuel cycles for coal, hydro, nuclear, oil, and solar energy. Emphasis on efficiency and control of pollution. Comparison of energy use across sectors and across countries. Global warming. Role of energy in the international economy. ",ECON 1,(ECON 2 or 3 or 100A or 131 or ESYS 103 or MAE 124),MATH 10C or 20C or 31BH,,,,,,,
ECON 134,US Budget Policy,4,"The course examines major issues relating to US budget policy, including deficits and debt, distributional and efficiency effects of the tax system, Social Security and disability insurance, and transfer programs. We build on empirical and theoretical tools to give students a framework for understanding the practice of US budget policymaking in relation to current economic debates. ",ECON 100A,,,,,,,,,Enrollment limited to majors in the Department of Economics.
ECON 135,Urban Economics,4,"(Cross-listed with USP 102.) Economic analysis of why cities develop, patterns of land use in cities, why cities suburbanize, and the pattern of urban commuting. The course also examines problems of urban congestion, air pollution, zoning, poverty, crime, and discusses public policies to deal with them. Credit not allowed for both ECON 135 and USP 102. ",ECON 2 or 100A,,,,,,,,,And MATH 10A or 20A.
ECON 136,Human Resources,4,"A practical yet theory-based study of the firm’s role in managing workers, including issues related to hiring, education and training, promotions, layoffs and buyouts, and the overarching role that worker compensation plays in all of these. ",ECON 100B,,,,,,,,,
ECON 137,Corruption,4,"This course examines corruption in developing countries today, with the aims of understanding why it occurs, what the consequences are, and what can or should be done about it. In the process, we will endeavor to build practical problem-solving and communication skills. As such, the course is designed for future leaders in business, nonprofit, and public service settings who seek to develop their ability to map high-quality research into pragmatic enterprise decision making. ",ECON 100C,120C. Enrollment limited to majors in the Department of Economics,MA33 only,,,,,,,Department approval required.
ECON 138,Economics of Discrimination,4,"This course will investigate differences in economic outcomes on the basis of race, gender, ethnicity, religion, and sexual orientation. We will study economic theories of discrimination, empirical work testing those theories, and policies aimed at alleviating group-level differences in economic outcomes. ",ECON 1,,,,,,,,,
ECON 139,Labor Economics,4,"Theoretical and empirical analysis of labor markets. Topics include labor supply, labor demand, human capital investment, wage inequality, labor mobility, immigration, labor market discrimination, labor unions and unemployment. ",ECON 2 or 100B,,,,,,,,,
ECON 140,Economics of Health Producers,4,"Provides an overview of the physician, hospital, and pharmaceutical segments of the health sector. Uses models of physician behavior, for-profit and nonprofit institutions to understand the trade-offs facing health-sector regulators and the administrators of public and private insurance arrangements. ",ECON 2 or 100B,,,,,,,,,
ECON 141,Economics of Health Consumers,4,"Demand for health care and health insurance, employer provision of health insurance and impact on wages and job changes. Cross-country comparisons of health systems. ",ECON 100C,,,,,,,,,
ECON 142,Behavioral Economics,4,"Course will study economic models in which standard economic rationality assumptions are combined with psychologically plausible assumptions on behavior. We consider whether the new models improve ability to predict and understand phenomena including altruism, trust and reciprocity, procrastination, and self-control. ",ECON 109,,,,,,,,,
ECON 143,Experimental Economics,4,"Explore use of experiments to study individual and interactive (strategic) decision making. Topics may include choice over risky alternatives, altruism and reciprocity, allocation and information aggregation in competitive markets, cooperation and collusion, bidding in auctions, strategy in coordination and “outguessing” games. ",ECON 100C,,,,,,,,,Enrollment limited to majors in the Department of Economics and MA33 only.
ECON 144,Economics of Conservation,4,"Examines conservation of biodiversity from an economic perspective. Topics include valuing biodiversity, defining successful conservation, and evaluating the cost effectiveness of policies such as conservation payments, ecotourism, and privatization. Emphasis on forests, coral reefs, elephants, tigers, and sea turtles. ",ECON 2 or 100A,,,,,,,,,
ECON 145,Economics of Ocean Resources,4,"Economic issues associated with oceans. Economics of managing renewable resources in the oceans, with an emphasis on fisheries, economics of conservation and biodiversity preservation for living marine resources, with an emphasis on whales, dolphins, sea turtles, and coral reefs. ",ECON 2 or 100A,,,,,,,,,
ECON 146,Economic Stabilization,4,Theory of business cycles and techniques used by governments to stabilize an economy. Discussion of recent economic experience. ,ECON 110B,,,,,,,,,
ECON 147,Economics of Education,4,"Examination of issues in education using theoretical and empirical approaches from economics. Analysis of decisions to invest in education. Consideration of various market structures in education, including school choice and school finance programs. ",ECON 2 or 100A,,,,,,,,,And ECON 120B or MATH 181B.
ECON 149,Introduction to Economic Design,4,"The course will examine the theory and practice of designing markets and institutions for strategic agents. We will discuss applications in auctions, voting and social choice, online platforms, resource allocation, and matching markets. ",,,,,,,,,,
ECON 150,Public Economics: Taxation,4,"Overview of the existing national tax structure in the United States, its effects on individual and firm decisions, and the resulting efficiency costs and distributional consequences. The course concludes with an examination of several commonly-proposed tax reforms. ",ECON 100C,,,,,,,,,
ECON 151,Public Economics: Expenditures I,4,Overview of the public sector in the United States and the scope of government intervention in economic life. Theory of public goods and externalities. Discussion of specific expenditure programs such as education and national defense. ,ECON 100C,,,,,,,,,
ECON 152,Public Economics: Expenditures II,4,"Overview of the public sector in the United States and the justifications for government intervention in economic life. Theory of income redistribution and social insurance. Applications to current policy in such areas as health insurance, welfare, unemployment insurance, and Social Security. ",ECON 100C,,,,,,,,,
ECON 152T,Advanced Topics in Family Economics and Social Insurance,2,"Investigate design of social insurance in the context of the family. Learn effects of economic shocks, such as unemployment and adverse health events, on the family as the economic unit. Learning outcomes include informal self-insurance arrangements and spillovers across family members. Use theory to study welfare implications of findings on optimal design of social insurance policies. ",ECON 152,,,,,,,,,
ECON 158,Economic History of the United States I,4,"(Cross-listed with HIUS 140.) The United States as a raw materials producer, as an agrarian society, and as an industrial nation. Emphasis on the logic of the growth process, the social and political tensions accompanying expansion, and nineteenth- and early twentieth-century transformations of American capitalism. Credit not allowed for both ECON 158 and HIUS 140. ",,,,,,,,,,Upper-division standing.
ECON 159,Economic History of the United States II,4,"(Cross-listed with HIUS 141.) The United States as a modern industrial nation. Emphasis on the logic of the growth process, the social and political tensions accompanying expansion, and twentieth-century transformations of American capitalism. Credit not allowed for both ECON 159 and HIUS 141. ",,,,,,,,,,Upper-division standing.
ECON 162,Economics of Mexico,4,"Survey of the Mexican economy. Topics such as economic growth, business cycles, saving-investment balance, financial markets, fiscal and monetary policy, labor markets, industrial structure, international trade, and agricultural policy. ",ECON 1,3,,,,,,,,
ECON 164,The Indian Economy,4,"Survey of the Indian economy. Historical overview and perspective; political economy; democracy and development; economic growth; land, labor, and credit markets; poverty and inequality; health, education, and human development; technology and development; institutions and state capacity; contemporary policy issues and debates. ",ECON 1,3,,,,,,,,
ECON 164T,Advanced Topics in the Indian Economy,2,ECON 164T will cover topics in more depth than in ECON 164 with more extensive readings and discussion. The class will meet in a seminar format where students will be expected to actively participate in discussions based on the readings and write a short paper at the end of the quarter. ,,,,,,,,,,Department approval required. May be taken concurrently with ECON 164 or after completion of ECON 164.
ECON 165,Middle East Economics,4,"Socioeconomic development in the Arab world, Iran, and Turkey. Historical perspective; international trade and fuel resources; education, health, and gender gaps; unemployment and migration; population and environment; Islam and democracy. ",ECON 1,3,,,,,,,,
ECON 165T,Advanced Topics in Middle East Economics,2,This course will cover certain country experiences and certain topics in more depth than in ECON 165. Students will also have the opportunity to choose countries and topics of particular interest to them for further reading and as subjects for a presentation and brief paper. ,,,,,,,,,,Department approval required. May be taken concurrently with ECON 165 or after completion of ECON 165.
ECON 167,Economics of China,4,"Survey of the Chinese economy. Topics such as economic growth, China’s transition to a market economy, international trade, financial markets, labor markets, and industrial structure. ",ECON 1,3,,,,,,,,
ECON 168,Economics of Modern Israel,4,"This course explores economic processes that shape the Israeli economy. Topics include biblical economics, economics of religion, economic growth, income inequality and consumer protests, employment, globalization, inflation, the high-tech sector, terrorism, and education. ",ECON 1,3,,,,,,,,
ECON 169,Economics of Korea,4,"This course covers long-run economic development and current economic issues of South Korea. Topics include examination of major policy changes (e.g., shifts toward export promotion, heavy and chemical industries promotion); Korea’s industrial structure, including the role of large enterprises (chaebol); role of government; and links between Korea and other countries. ",ECON 3,100A,,,,,,,,
ECON 171,Decisions Under Uncertainty,4,"Decision making when the consequences are uncertain. Decision trees, payoff tables, decision criteria, expected utility theory, risk aversion, and applications to investments and asset pricing. ",ECON 100A,ECE 109 or MAE 108 or MATH 181A or ECON 120A or MATH 180A or MATH 183 or MATH 186 or MATH 180B,,,,,,,,
ECON 172A,Operations Research A,4,"Linear and integer programming, elements of zero-sum, two-person game theory, and specific combinatorial algorithms. Credit not allowed for both ECON 172A and MATH 171A. ",ECON 100A,,,,,,,,,And ECON 120A or ECE 109 or MATH 180A or MATH 183 or MATH 186; and MATH 18 or 31AH.
ECON 172B,Operations Research B,4,"Nonlinear programming, deterministic and stochastic dynamic programming, queuing theory, search models, and inventory models. Credit not allowed for both ECON 172B and MATH 171B. ",ECON 172A or MATH 171A,,,,,,,,,
ECON 173A,Financial Markets,4,"Financial market functions, institutions and instruments: stocks, bonds, cash instruments, derivatives (options), etc. Discussion of no-arbitrage arguments, as well as investors’ portfolio decisions and the basic risk-return trade-off established in market equilibrium. ",ECON 100A,ECON 120B or MATH 181B,,,,,,,,And MATH 18 or 31AH.
ECON 173B,Corporate Finance,4,"Introduces the firm’s capital budgeting decision, including methods for evaluation and ranking of investment projects, the firm’s choice of capital structure, dividend policy decisions, corporate taxes, mergers and acquisitions. ",ECON 4 or MGT 4,,,,,,,,,And ECON 173A.
ECON 174,Financial Risk Management,4,"Risk measures, hedging techniques, value of risk to firms, estimation of optimal hedge ratio, risk management with options and futures. ECON 171 is recommended. ",ECON 173A,,,,,,,,,
ECON 176,Marketing,4,"Role of marketing in the economy. Topics such as buyer behavior, marketing mix, promotion, product selection, pricing, and distribution. Concurrent enrollment in ECON 120C is permitted. ",ECON 120C,,,,,,,,,
ECON 178,Economic and Business Forecasting,4,"Survey of theoretical and practical aspects of statistical and economic forecasting. Such topics as long-run and short-run horizons, leading indicator analysis, econometric models, technological and population forecasts, forecast evaluation, and the use of forecasts for public policy. ",ECON 120C,,,,,,,,,Enrollment limited to majors in the Department of Economics and MA33 only.
ECON 181,Topics in Economics,4,Selected topics in economics. May be taken for credit up to three times. ,ECON 1,ECON 3,,,,,,,,
ECON 182,Topics in Microeconomics,4,Selected topics in microeconomics. ,ECON 100C,,,,,,,,,
ECON 183,Topics in Macroeconomics,4,May be taken for credit up to three times. ,ECON 110B,,,,,,,,,
ECON 190,An Introduction to Research in Economics,2,"Provides students with tools to carry out their own research in economics. Tools include learning meaningful information sources, including economics datasets and literature databases. Develops the skills to write key sections of an academic article in economics, such as a section including results or a section connecting a research idea to the existing literature. ",ECON 100A,ECE 109 or ECON 120A or MATH 181A or MATH 186 or MATH 183 or MAE 108 or MATH 180A,,,,,,,,
ECON 191A,Senior Essay Seminar A,4,Senior essay seminar for students with superior records in department majors. Students must complete ECON 191A and ECON 191B in consecutive quarters. ,,,,,,,,,,Department stamp required.
ECON 191B,Senior Essay Seminar B,4,Senior essay seminar for students with superior records in department majors. Students must complete ECON 191A and ECON 191B in consecutive quarters. ,,,,,,,,,,Department stamp required.
ECON 195,Introduction to Teaching Economics,4,Introduction to teaching economics. Each student will be responsible for a class section in one of the lower-division economics courses. Limited to advanced economics majors with at least a 3.5 GPA in upper-division economics work. (P/NP grades only.) Students may not earn more than eight units credit in 195 courses. ,,,,,,,,,,Consent of the department.
ECON 198,Directed Group Study,2 or 4,Directed study on a topic or in a group field not included in regular department curriculum by special arrangement with a faculty member. ,,,,,,,,,,Upper-division standing and consent of instructor. May be repeated up to three times when course topics vary. (P/NP grades only.)
ECON 199,Independent Study,2 or 4,Independent reading or research under the direction of and by special arrangement with a Department of Economics faculty member. (P/NP grades only.) ,,,,,,,,,,Consent of instructor and department approval.
ECON 200A,Microeconomics A,4,"Modern consumer and producer theory. Preferences, utility maximization, demand, choice under uncertainty, intertemporal choice. Production, cost, profit maximization and supply. Comparative statics, duality. ",,,,,,,,,,
ECON 200B,Microeconomics B,4,Arrow-Debreu model of general economic equilibrium and welfare economics. Axiomatic theory of the firm and household. Existence of general economic equilibrium. First and Second Fundamental Theorems of Welfare Economics. Futures and contingent commodity markets. Core and core convergence. ,ECON 200A. Enrollment limited to Economics PhD students (EN75) or Rady PhD students (RS79),,,,,,,,,Or consent of instructor.
ECON 200C,Microeconomics C,4,"Information economics: static and dynamic games of incomplete information, signaling, screening, and lemons. Institutional analysis: social choice, mechanism design, cooperative bargaining, contracts, strategic theory of the firm. ",ECON 200B. Enrollment limited to Economics PhD students (EN75) or Rady PhD students (RS79),,,,,,,,,Or consent of instructor.
ECON 201,Advanced Economic Theory,4,An intensive examination of selected topics in economic theory. Course topic nonrepetitive in a three-year cycle. ,ECON 207,213,,,,,,,,
ECON 202A-B-C,Workshop in Economic Theory,0–4/0–4/0–4,"An examination of recent research in economic theory, including topics in general equilibrium, welfare economics, duality, and social choice; development of related research topics by both graduate students and faculty. Course may be repeated an unlimited number of times. (S/U grades only.) ",ECON 207 or consent of instructor,,,,,,,,,
ECON 204,Contract Theory,4,"This course reviews the theoretical foundations for the analysis of contractual interaction, and it covers a selection of game-theoretic models and applications. The course is intended to provide a foundation for theoretical research on contracts as well as applied research on topics in behavioral/experimental, development, environmental, international, and labor economics, law and economics, and macroeconomics. ",ECON 200A-B-C,,,,,,,,,
ECON 205,Mathematics for Economists,4,Advanced calculus review for new graduate students. ,,,,,,,,,,
ECON 206,Decisions,4,"Further topics in consumer and producer theory, intertemporal optimization, and decision making under uncertainty. (Previously numbered ECON 200D.) ",ECON 200A-B-C or consent of instructor,,,,,,,,,
ECON 208,Games and Information,4,Further topics in game theory and the economics of information. ,ECON 200A-B-C or consent of instructor,,,,,,,,,
ECON 210A,Macroeconomics A,4,"Dynamic optimization: Lagrangian methods and recursive methods. The neoclassical growth model: social planner, competitive equilibrium, first and second welfare theorems, steady state analysis, dynamic analysis, shocks, heterogeneity and aggregation, applications. ",,,,,,,,,,
ECON 210B,Macroeconomics B,4,"Models of the household’s intertemporal consumption/saving decision, and implications for risk aversion, basic portfolio allocation, and asset pricing. Models with heterogeneous agents—overlapping generations, incomplete markets, precautionary saving. Implications of labor market frictions for equilibrium employment. ",ECON 210A. Enrollment limited to Economics PhD students (EN75),,,,,,,,,Or consent of instructor.
ECON 210C,Macroeconomics C,4,"Basic facts and time series for macroeconomics. Modern theories of short-run fluctuations: sources of business cycle and the evolution of income, employment, interest rate, and prices. Monetary and fiscal policy theories in the presence of real and nominal rigidities. ",ECON 210B. Enrollment limited to Economics PhD students (EN75),,,,,,,,,Or consent of instructor.
ECON 210D,Monetary Economics and Business Cycles,4,"Study of the determinants of economic fluctuations, inflation, and interest rates with particular focus on the effects of monetary policy. Overview of key methods and findings of empirical research in macroeconomics. Recommended preparation: ECON 220D. ",,,,,,,,,,Graduate standing and ECON 210A-B-C.
ECON 211,Advanced Macroeconomics,4-4-4,"Covers various topics in macroeconomics at the frontiers of research, including theory, computation, and empirical work. Emphasis depends on the instructor. Students will read the latest working papers and publications in the covered areas. ",,,,,,,,,,Graduate standing and ECON 210A-B-C or consent of instructor.
ECON 212A-B-C,Workshop in Macroeconomics,0–4/0–4/0–4,Examination of recent research in macroeconomics; development of own research by graduate students and faculty. Course may be repeated an unlimited number of times. (S/U grades only.) ,ECON 210C,,,,,,,,,
ECON 213,Advanced Macroeconomic Theory,4,"This course develops purely theoretical models for problems in macroeconomics. Topics include dynamic general equilibrium, asset market equilibrium, and economic growth and distribution. ",ECON 210A-B-C or consent of instructor,,,,,,,,,
ECON 214,Applied Macroeconomics,4,"This course focuses on applied macroeconomics, including econometric testing of macroeconomic theories and empirical measurement guided by theoretical insights. Topics will vary from year to year depending on the latest developments in research. Students will complete the course with a broader understanding of a number of leading topics in macroeconomics as well as a toolkit of estimation and simulation programs. Recommended preparation: ECON 220D. ",,,,,,,,,,Graduate standing and ECON 210A-B-C or consent of instructor.
ECON 215,Macroeconomic Policy,4,"This course focuses on theoretical models and empirical analysis aimed at understanding and directing macroeconomic policy, including monetary, fiscal, and structural policies. ",ECON 210A-B-C or consent of instructor,,,,,,,,,
