course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
GLBH 118,Placing People First: Introduction to the Global Health Humanities,4,"This course explores global health issues through the lens of the arts and humanities disciplines—a multidisciplinary area that investigates the human and social aspects of health and medicine. Using humanities exploratory tools, students will gain humanistic insights into global health issues for the purpose of generating a historical and holistic consciousness of health and health disparities.",,,,,,,,,,
GLBH 129,Meaning and Healing,4,"(Cross-listed with ANSC 129.) This course examines the nature of healing across cultures, with special emphasis on religious and ritual healing. Students may not receive credit for GLBH 129 and ANSC 129.",,,,,,,,,,
GLBH 139,Native American Health and Healing,4,"(Cross-listed with ANSC 139.) This course examines fact and fiction with respect to epidemics of contagious diseases including smallpox and tuberculosis, alcohol and drug dependency, diabetes and obesity, depression and suicide. We analyze health care with respect to the history and development of the Indian Health Service, health care efforts by Christian missionaries, tribal-led health initiatives, indigenous spiritual healing, and collaborations between indigenous healers and biomedical professionals. Students may not receive credit for ANSC 139 and GLBH 139. ANSC 139/GLBH 139 may be coscheduled with ANTH 237/GLBH 245.",,,,,,,,,,
GLBH 141,Clinical Perspectives in Global Health,4,"This course aims to understand the salient aspects of global health from the point of view of the clinician who translates epidemiological knowledge into treatment approaches for their patients. The perspective of the clinician illuminates that of the patient and allows us to understand public health on the front line. The course will examine many aspects of global health from the point of view of the clinicians involved, whose perspectives will help illuminate those of their patients. May be coscheduled with GLBH 241.",,,,,,,,,,
GLBH 142,“When the field is a ward”: Ethnographies of the Clinic,4,"The purpose of this course is to introduce ethnography as a strategy to conduct research on clinical contexts. During the first part of the course, students will learn about the ethnographic method, and how both qualitative research and ethnography may be utilized in healthcare and medical education. The course will also examine some key limitations to these methods.",,,,,,,,,,
GLBH 143,Mental Health as Global Health Priority,4,"(Cross-listed with ANSC 143.) Why is mental health a global concern? This anthropological course reviews globalization, culture, and mental health. We examine issues of social suffering, stigma, and economic burden associated with mental illness, gender inequality, political violence, “global security,” and pharmaceutical and illegal drugs. May be coscheduled with ANTH 243. Students may not receive credit for both ANSC 143 and GLBH 143.",,,,,,,,,,
GLBH 146,A Global Health Perspective on HIV,4,"(Cross-listed with ANSC 146.) An introductory course to HIV taught through a medical student format, with emphasis on research and experiential learning, including observation of physicians providing care for patients from diverse socioeconomic and cultural backgrounds, and who may be underinsured or uninsured, homeless, and/or immigrants. Students may not receive credit for ANSC 146 and GLBH 146.",,,,,,,,,,
GLBH 147,Global Health and the Environment,4,"(Cross-listed with ANSC 147.) Examines interactions of culture, health, and environment. Rural and urban human ecologies, their energy foundations, sociocultural systems, and characteristic health and environmental problems are explored. The role of culture and human values in designing solutions will be investigated. Students may not receive credit for GLBH 147 and ANSC 147.",,,,,,,,,,
GLBH 148,Global Health and Cultural Diversity,4,"(Cross-listed with ANSC 148.) Introduction to global health from the perspective of medical anthropology on disease and illness, cultural conceptions of health, doctor-patient interaction, illness experience, medical science and technology, mental health, infectious disease, and health care inequalities by ethnicity, gender, and socioeconomic status. Students may not receive credit for GLBH 148 and ANSC 148.",,,,,,,,,,
GLBH 150,Culture and Mental Health,4,"(Cross-listed with ANSC 150.) This course reviews mental health cross-culturally and transnationally. Issues examined are cultural shaping of the interpretation, experience, symptoms, treatment, course, and recovery of mental illness. World Health Organization findings of better outcomes in non-European and North American countries are explored. Students may not receive credit for GLBH 150 and ANSC 150.",,,,,,,,,,
GLBH 150A,Global Health Horizons Honors Thesis Seminar I,4,This course will consist of intensive reading and discussion in fields related to each student’s primary interest and building on their Global Health Field Experience that will culminate into an honors thesis. ,,,,,,,,,,Department approval required.
GLBH 150B,Global Health Horizons Honors Thesis Seminar II,4,This course will be a workshop with critical input from all participants focusing on preparing a final thesis paper. ,GLBH 150A,,,,,,,,,Department approval required.
GLBH 160,Global Health Policy,4,"Students will learn fundamental principles and concepts of global health policy, law, and governance. The course will focus on identifying critical global health policy challenges and solving them using a multidisciplinary approach that takes into account the perspectives of various stakeholders. ",,,,,,,,,,Upper-division standing.
GLBH 171R,Global Mental Health,4,"Global Mental Health (GMH) is a field of research, practice, and advocacy prioritizing mental health for all persons and communities worldwide. GMH recognizes mental, neurological, or substance use disorders as the leading causes of disability worldwide and works to counteract social stigma and discrimination commonly associated with such conditions. The course introduces this interdisciplinary field based on analysis of and writing about critical sources from the relevant scholarly literature.",,,,,,,,,,
GLBH 173,Substance Use and Global Mental Health: Case Studies for Research and Praxis,4,"Psychoactive substance use, or drug use, is a rapidly growing global health concern. This course examines local and global case studies of substance use and its treatment through global health frameworks for social justice and health equity. Topics include the comorbidity of drug use with other mental health problems, the relationship between drug use and poverty/social inequity, the “War on Drugs,” available treatment options, and emerging technologies to aid recovery.",,,,,,,,,,
GLBH 181,Essentials of Global Health,4,Illustrates and explores ecologic settings and frameworks for study and understanding of global health and international health policy. Students acquire understanding of diverse determinants and trends of disease in various settings and interrelationships between socio-cultural-economic development and health.,,,,,,,,,,
GLBH 195,Instructional Apprenticeship in Global Health,4,"Course gives students experience in teaching global health courses. Students, under direction of instructor, lead discussion sections, attend lectures, review course readings, and meet regularly to prepare course materials and to evaluate examinations and papers. Students will need to apply for the undergraduate instructional apprentice position through ASES, fulfill the Academic Senate regulations, and receive the approval of the department, instructor, department chair, and Academic Senate. May be taken for credit up to two times. Course cannot be used to fulfill requirements for the global health major or minor.",,,,,,,,,,
GLBH 196,Global Health and Social Justice Seminar,1,"Through Alternative Breaks: Public Health Program in the Center for Student Involvement, students explore aspects of the historical, political, economic, and social context of the issues surrounding access to healthcare and develop hard and soft skills needed to perform a successful public health outreach in Indonesia. May be taken for credit up to three times. Students must be accepted into the Alternative Breaks Program to enroll in the course. ",,,,,,,,,,Department approval required.
GLBH 197,Global Health Academic Internship Program,4,Offers global health students the opportunity to intern and gain credit for their global health field experience requirement. Students will intern and work with a faculty adviser to elaborate on the intellectual analysis and critique of the field experience. Students must complete the AIP application process and have the consent of a faculty adviser. May be taken for credit up to two times. Must be taken for a letter grade to fulfill requirements for the global health major or minor.,,,,,,,,,,
GLBH 198,Directed Group Study,4,Directed group study for students to delve deeper into global health topics or elaborate the intellectual analysis and critique of their field experience. For students enrolled in the global health major or minor. May be taken for credit two times. ,,,,,,,,,,Department approval required.
GLBH 199,Independent Study in Global Health Field Experience,4,Independent study opportunity for students to work with global health affiliated faculty on relevant research or to elaborate the intellectual analysis and critique of their global health field experience. For students enrolled in the global health major or minor. May be taken for credit two times. ,,,,,,,,,,Department approval required.
GLBH 200,Global Health Master’s Core Seminar,4,"This seminar course consists of workshops to expand on a student’s thesis project and readings synthesizing key concepts and problems in the field of global health. Students will explore career options in global health and begin work on their final portfolio, due at the end of spring quarter. ",,,,,,,,,,Graduate-level standing.
GLBH 201,Special Topics in Global Health,4,Selected topics in global health. Content will vary from quarter to quarter. May be taken for credit up to two times. May be coscheduled with GLBH 100. ,,,,,,,,,,Graduate-level standing.
GLBH 202,Global Health Epidemiology,4,"This course will address basic epidemiology principles, concepts, and procedures that are used in the investigation of health-related states or events from a global perspective. Explores study designs and methods appropriate for studies of incidence and prevalence, causality and prevention, with emphasis on research in resource-poor settings. May be coscheduled with GLBH 102. ",,,,,,,,,,Graduate-level standing or department approval required.
GLBH 211,Clinic on the Border: Health Frontiers in Tijuana,4,"Introduces students to the physical and mental health needs of vulnerable migrants and socially marginalized communities, including substance users, LGBTQ, deportees, and the homeless and medically indigent. Students will become integrated into a free clinic in Tijuana where they will obtain community-based field experiences in interacting with these populations; learn about delivering evidence-based health care in underserved settings; and be introduced to issues regarding cultural appropriation. Program or materials fees may apply. May be taken for credit up to three times. Students are required to cross US-Mexico border to attend clinic in Tijuana as part of the requirements for the course. May be coscheduled with GLBH 111. ",,,,,,,,,,Students must apply to participate in the program quarterly.
GLBH 212,“Experiencing Epidemics”: Anthropologies of Infectious Diseases,4,"This course aims to discuss infectious diseases as a dynamic field of study, fruitful for global health research because it allows us to observe the interplay between power, social structures, and cultural practices that orient people’s discourses and behaviors. Students will study how this imbricate set of relations configure social categories that both “socialize” epidemics and “naturalize” social relations played out through categories such as race, ethnicity, and class. ",,,,,,,,,,Graduate-level standing.
GLBH 213,Global Health Program Design and Evaluation,4,This seminar examines program development focused on designing logic models and monitoring and evaluation (M&E) plans from problem identification to proposal review. Students work on a common case through in-class presentations and develop a project based on their own interests. ,,,,,,,,,,"Department approval required, graduate-level standing."
GLBH 214,Program Management in Global Health,4,"This seminar examines program development, capacity strengthening, and strategic analysis in global health through reading, discussion, project work, and presentation. Students will adapt global health theory and demonstrate the use of practical project management tools and techniques as they design a culturally sensitive global health program. Restricted to students in the MA in global health program.",,,,,,,,,,
GLBH 215,Community Health Workers,4,"Community health workers (CHWs)—people from the community in which they are working, who receive training on the job—are a cornerstone of health programs around the world, including in the U.S. Topics that will be explored include the history and range of work done by CHWs, task shifting, professionalization, hierarchy and knowledge, and cultural and structural competency. The course will draw on a variety of case studies, including CHW programs in San Diego and Southern California. ",,,,,,,,,,Graduate level standing.
GLBH 241,Clinical Perspectives in Global Health,4,"This course aims to understand the salient aspects of global health from the point of view of the clinician who translates epidemiological knowledge into treatment approaches for their patients. The perspective of the clinician illuminates that of the patient and allows us to understand public health on the front line. We will examine many aspects of global health from the point of view of the clinicians involved, whose perspectives will help illuminate those of their patients. May be coscheduled with GLBH 141. Restricted to students in the MA in global health program. ",,,,,,,,,,Graduate-level standing.
GLBH 245,Native American Health and Healing,4,"This course examines fact and fiction with respect to epidemics of contagious diseases including smallpox and tuberculosis, alcohol and drug dependency, diabetes and obesity, and depression and suicide. We analyze health care with respect to the history and development of the Indian Health Service, health care efforts by Christian missionaries, tribal-led health initiatives, indigenous spiritual healing, and collaborations between indigenous healers and biomedical professionals. ",,,,,,,,,,Graduate-level standing.
GLBH 248,Introduction to Global Health Research,4,Students will gain competency in common research methods and be introduced to implementation challenges in global health. Students will critically evaluate the impact of sociocultural factors on health disparities. This knowledge can be applied toward future research experiences and career development. Restricted to students in the MA in global health program.,,,,,,,,,,
GLBH 249,Social Epidemiology,4,"This course provides an overview of social epidemiology, a branch of epidemiology that focuses on the study of how health-related states or events are impacted by social, political, cultural, and economic factors. Students will learn about the history and current state of the science of social epidemiology, its leading theories/paradigms and methods, and distinct core areas of research. ",,,,,,,,,,Graduate-level standing.
GLBH 260,Global Health Policy,4,"Students will learn fundamental principles and concepts of global health policy, law, and governance. The course will focus on identifying critical global health policy challenges and solving them using a multidisciplinary approach that takes into account the perspectives of various stakeholders. May be coscheduled with GLBH 160. ",,,,,,,,,,Graduate-level standing.
GLBH 261,"Global Health Policy, Diplomacy, and Advocacy",4,"Students will explore the application of global health policy, governance, and law principles to the practice of global health through case studies and interactive debate simulations. The course will include a series of special and advanced topics in global health, including health migration, funding and innovation for infectious and chronic diseases, disease surveillance, fake medicines, and global health governance reform. ",GLBH 260,,,,,,,,,
GLBH 274,Global Mental Health,4,"(Cross-listed with ANTH 276.) This course will examine core topics in global mental health research and practice, including cross-cultural classification of mental illness, stigma, and intervention. It combines anthropological perspectives alongside cross-cultural psychiatry, epidemiology, humanities, and global public health. The course highlights mixed-method approaches to research, intervention design, and evaluation. The seminar includes a combination of interactive lectures, discussion, and hands-on activities.",,,,,,,,,,
GLBH 281,Essentials of Global Health,4,"This course provides an overview of global health as a field of research and practice, with an emphasis on use of surveillance and research methods to understand health and determinants of health, evidence-based program development and evaluation of programs in the field, and engagement with governments and advocacy groups to elicit evidence-based policy change. Topics of focus will prioritize infectious diseases, maternal child health, substance use, and gender-based violence. May be coscheduled with GLBH 181. ",,,,,,,,,,Graduate level standing.
GLBH 297,Global Health Internship,4,Offers global health master’s students the opportunity to intern and gain credit for their global health field work. Students will intern and work with a faculty adviser to elaborate on the intellectual analysis and critique of the field experience. May be taken for credit up to three times. ,,,,,,,,,,"Students must complete Special Studies paperwork, have a faculty adviser, and receive department approval."
GLBH 298,Directed Study,2–12,Supervised study and readings of topics in global health literature. May be taken for credit up to four times for a maximum of sixteen units. ,,,,,,,,,,Graduate-level standing. Students must receive approval from the program to enroll with a faculty member in a directed study course.
GLBH 299,Independent Research,2–12,Mentored course in which students will work closely with a faculty adviser to prepare a publishable masters project based on their undergraduate senior thesis or project agreed upon with faculty adviser. May be taken for credit up to twelve times for a maximum of forty-eight units. ,,,,,,,,,,Graduate-level standing. Students must receive approval from the program to enroll with a faculty member in an independent research course.
GLBH 500,Teaching Apprenticeship,1–4,"The course is designed for students to participate in the undergraduate teaching program as a teaching assistant. Student will assist in preparing materials, grading, discussions, and office hours. May be taken for credit six times. ",,,,,,,,,,Graduate-level standing. Department approval required; students must be a TA for the global health program to enroll.
