course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
CHEM 11,The Periodic Table,4,Introduction to the material world of atoms and small inorganic molecules. Intended for nonscience majors. Students may not receive credit for both CHEM 4 and CHEM 11.,,,,,,,,,,
CHEM 12,Molecules and Reactions,4,"Introduction to molecular bonding and structure and chemical reactions, including organic molecules and synthetic polymers. Intended for nonscience majors. Cannot be taken for credit after any organic chemistry course. ",CHEM 11 or good knowledge of high school chemistry,,,,,,,,,
CHEM 13,Chemistry of Life,4,"Introduction to biochemistry for nonscience majors. Topics include carbohydrates, lipids, amino acids and proteins, with an introduction to metabolic pathways in human physiology.",,,,,,,,,,
CHEM 40A,Organic Chemistry for Life Sciences I,4,"The first quarter of a two-quarter organic chemistry sequence intended for biological sciences majors and other interested students. The course provides in-depth study of the molecular structure and reactivity of organic molecules with emphasis on biological applications. Topics covered include bonding theory, resonance, stereochemistry, conjugation, aromaticity, spectroscopy, effects of structure on properties and reactivity, introduction to reaction mechanisms, and nucleophilic substitutions. Students may receive credit for one of the following: CHEM 40A, CHEM 40AH, or CHEM 41A. Recommended: concurrent or prior enrollment in CHEM 6C or 6CH. ",CHEM 6B or 6BH,,,,,,,,,
CHEM 40AH,Honors Organic Chemistry I,4,"Renumbered from CHEM 140AH. Rigorous introduction to organic chemistry, with preview of biochemistry. Bonding theory, isomerism, stereochemistry, physical properties, chemical reactivity. Students may only receive credit for one of the following: CHEM 40A, 40AH, 140A, or 140AH. ",B+ or higher grade in CHEM 6C or CHEM 6CH,,,,,,,,,
CHEM 40B,Organic Chemistry for Life Sciences II,4,"This is the second quarter of a two-quarter organic chemistry sequence intended for biological sciences majors and other interested students. The course is a continuation of CHEM 40A and provides an in-depth study of the molecular structure and reactivity of organic molecules with emphasis on biological applications. Topics covered include carbonyl reactivity, enzymatic catalysis, electrophilic substitutions and additions, and the molecular basis of drug action. Students may receive credit for one of the following: CHEM 40B or 40BH. ",CHEM 40A,,,,,,,,,
CHEM 40BH,Honors Organic Chemistry II,4,"Renumbered from CHEM 140BH. Organic chemistry course for honors-level students with a strong background in chemistry. Similar to CHEM 40B but emphasizes mechanistic aspects of reactions and effects of molecular structure on reactivity. Students may only receive credit for one of the following: CHEM 40B, 140B, 40BH, or 140BH. ",,,,,,,,,,"Grade of B or higher in CHEM 40A, 40AH, 140A, or 140AH."
CHEM 40C,Organic Chemistry III,4,"Renumbered from CHEM 140C. Continuation of CHEM 40A, Organic Chemistry I and CHEM 40B, Organic Chemistry II. Organic chemistry of biologically important molecules: carboxylic acids, carbohydrates, proteins, fatty acids, biopolymers, natural products. Students may only receive credit for one of the following: CHEM 40C, 40CH, 140C, or 140CH. ",CHEM 40B or 140B (a grade of C or higher in CHEM 40B or 140B is strongly recommended),,,,,,,,,
CHEM 40CH,Honors Organic Chemistry,4,"Renumbered from CHEM 140CH. Continuation of Organic Chemistry 40B or 40BH, at honors level. Chemistry of carboxylic acids, carbohydrates, proteins, lipids biopolymers, natural products. Emphasis on mechanistic aspects and structure reactivity relationships. Students may only receive credit for one of the following: CHEM 40C, 40CH, 140C, or 140CH. ",,,,,,,,,,"Grade of B+ or higher in CHEM 40B or 140B, or B– or higher in CHEM 40BH or 140BH."
CHEM 41A,Organic Chemistry I: Structure and Reactivity,4,"This is the first quarter of a three-quarter organic chemistry sequence intended for chemistry, biochemistry, and engineering majors and interested students. The course is a rigorous and in-depth study of fundamental organic chemistry with an introduction to chemical reactivity and synthesis, Bonding theory, structure (including isomerism, stereochemistry, conformations) and physical properties of carbon-containing molecules. Students may receive credit for one of the following: CHEM 41A or 40A. Recommended: concurrent or prior enrollment in CHEM 6C or 6CH. ",CHEM 6B or 6BH,,,,,,,,,
CHEM 41B,Organic Chemistry II: Reactivity and Synthesis,4,"This is the second quarter of a three-quarter organic chemistry sequence for chemistry, biochemistry, and engineering majors and interested students. The course is a rigorous and in-depth study of the properties and reactions of the major classes of organic compounds; focusing on alcohols, ethers, sulfur compounds, aromatics, organometallics, and introduction to carbonyl reactivity. Emphasis on a mechanistic understanding of reactions, the effects of molecular structure, and multi-step syntheses. ",CHEM 41A,,,,,,,,,
CHEM 41C,"Organic Chemistry III: Synthesis, Reactivity, and Macromolecules",4,"This is the third quarter of a three-quarter organic chemistry sequence intended for chemistry, biochemistry, and engineering majors and interested students. The course is a continuation of CHEM 41A and CHEM 41B with an in-depth study of the properties, synthesis, and reactions of the major classes of organic compounds. Emphasis on a mechanistic understanding of reactions, the effects of molecular structure, and multi-step syntheses. ",CHEM 41B,,,,,,,,,
CHEM 43A,Organic Chemistry Laboratory,4,"Renumbered from CHEM 143A. Introduction to organic laboratory techniques. Separation, purification, spectroscopy, product analysis, and effects of reaction conditions. A materials fee is required. Students must pass a safety exam. Students may only receive credit for one of the following: CHEM 43A, 43AM, 143A, or 143AM. ",CHEM 7L or 7LM,"40A, 40AH, or 41A",,,,,,,,
CHEM 43AM,Organic Chemistry Laboratory for Majors,4,"Organic chemistry laboratory for chemistry majors; nonmajors with strong background in CHEM 40A or 140A may also enroll, though preference will be given to majors. Similar to CHEM 43A, but emphasizes instrumental methods of product identification, separation, and analysis. A materials fee is required. Students must pass a safety exam. CHEM 43AM is renumbered from CHEM 143AH. Students may only receive credit for one of the following: CHEM 43AM, 143AM, 43A, or 143A. ",CHEM 7L or 7LM,"CHEM 40A, 40AH, or 41A",,,,,,,,
CHEM 87,First-year Student Seminar in Chemistry and Biochemistry,1,This seminar will present topics in chemistry at a level appropriate for first-year students.,,,,,,,,,,
CHEM 96,Introduction to Teaching Science,2,(Cross-listed with EDS 31.) Explores routine challenges and exceptional difficulties students often have in learning science. Prepares students to make meaningful observations of how K–12 teachers deal with difficulties. Explores strategies that teachers may use to pose problems that stimulate students’ intellectual curiosity.,,,,,,,,,,
CHEM 99,Independent Study,2 or 4,Independent literature or laboratory research by arrangement with and under the direction of a member of the Department of Chemistry and Biochemistry faculty. Students must register on a P/NP basis. ,,,,,,,,,,"Lower-division standing, 3.0 minimum UC San Diego GPA, consent of instructor and department, completion of thirty units of undergraduate study at UC San Diego, completed and approved Special Studies form."
CHEM 99H,Independent Study,1,Independent study or research under the direction of a member of the faculty. ,,,,,,,,,,Student must be of first-year standing and a Regent’s Scholar; approved Special Studies form.
CHEM 100A,Analytical Chemistry Laboratory,4,"Laboratory course emphasizing classical quantitative chemical analysis techniques, including separation and gravimetric methods, as well as an introduction to instrumental analysis. Program or materials fees may apply. ",CHEM 6C or 6CH,CHEM 7L or 7LM,,,,,,,,Recommended: PHYS 2CL or 2BL.
CHEM 100B,Instrumental Chemistry Laboratory,5,"Hands-on laboratory course focuses on development of correct laboratory work habits and methodologies for the operation of modern analytical instrumentation. Gas chromatography, mass spectrometry, high performance liquid chromatography, ion chromatography, atomic absorption spectroscopy, fluorescence spectrometry, infrared spectrometry. Lecture focuses on fundamental theoretical principles, applications, and limitations of instrumentation used for qualitative and quantitative analysis. Program or materials fees may apply. Students may not receive credit for both CHEM 100B and 101. ",CHEM 100A,PHYS 2C or 2D,PHYS 2BL or 2CL or 2DL,,,,,,,
CHEM 104,Introduction to X-ray Crystallography,4,"(Conjoined with CHEM 204.) Analysis of macromolecular structures by X-ray diffraction. Topics include symmetry, geometry of diffraction, detection of diffraction, intensity of diffracted waves, phase problem and its solution, heavy atom method, isomorphous replacement, anomalous dispersion phasing methods (MAD), direct methods, and molecular replacement. ",PHYS 2A,2B,,,,,,,,
CHEM 105A,Physical Chemistry Laboratory,4,Laboratory course in experimental physical chemistry. Program or materials fees may apply. ,"CHEM 6CL or 100A, PHYS 2BL or 2CL or 2DL,",CHEM 126 or 126A or 126B or 127 or 130 or 131 or 133,,,,,,,,
CHEM 105B,Physical Chemistry Laboratory,4,Laboratory course in experimental physical chemistry. Program or materials fees may apply. ,CHEM 105A,,,,,,,,,
CHEM 108,Protein Biochemistry Laboratory,6,"The application of techniques to study protein structure and function, including electrophoresis, protein purification, column chromatography, enzyme kinetics, and immunochemistry. Students may not receive credit for CHEM 108 and BIBC 103. A materials fee may be required for this course. ","CHEM 43A, 143A, 43AM or 143AM,",CHEM 114A,,,,,,,,
CHEM 109,Recombinant DNA Laboratory,6,This laboratory will introduce students to the tools of molecular biology and will involve experiments with recombinant DNA techniques. Students may not receive credit for both CHEM 109 and BIMM 101. A materials fee may be required for this course. ,"CHEM 43A, 143A, 43AM, or 143AM",CHEM 114A,,,,,,,,
CHEM 111,Origins of Life and the Universe,4,"A chemical perspective of the origin and evolution of the biogeochemical systems of stars, elements, and planets through time. The chemical evolution of the earth, its atmosphere, and oceans, and their historical records leading to early life are discussed. The content includes search techniques for chemical traces of life on other planets. ",CHEM 6C or 6CH,,,,,,,,,
CHEM 113,Biophysical Chemistry of Macromolecules,4,"A discussion of the physical principles governing biomolecular structure and function. Experimental and theoretical approaches to understand protein dynamics, enzyme kinetics, and mechanisms will be covered. ","CHEM 40C, 40CH, 140C, or 140CH",,,,,,,,,
CHEM 114A,Biochemical Structure and Function,4,"Introduction to biochemistry from a structural and functional viewpoint. Emphasis will be placed on the structure-functions relationships of nucleic acids, proteins, enzymes, carbohydrates, and lipids. Students may not receive credit for both CHEM 114A and BIBC 100. ",CHEM 40A or 41A,,,,,,,,,
CHEM 114B,Biochemical Energetics and Metabolism,4,"This course is an introduction to the metabolic reactions in the cell which produce and utilize energy. The course material will include energy-producing pathways: glycolysis, Krebs cycle, oxidative phosphorylation, fatty-acid oxidation. Biosynthesis of amino acids, lipids, carbohydrates, purines, pyrimidines, proteins, nucleic acids. Students may not receive credit for both CHEM 114B and BIBC 102. ","CHEM 40B, 40BH, or 41B",CHEM 114A,,,,,,,,
CHEM 114C,Biosynthesis of Macromolecules,4,Mechanisms of biosynthesis of macromolecules—particularly proteins and nucleic acids. Emphasis is on how these processes are controlled and integrated with metabolism of the cell. Students may not receive credit for both CHEM 114C and BIMM 100. ,CHEM 114A or BIBC 100,,,,,,,,,
CHEM 114D,Molecular and Cellular Biochemistry,4,"This course represents a continuation of 114C, or an introductory course for first- and second-year graduate students and covers topics in molecular and cellular biochemistry. Emphasis will be placed on contemporary approaches to the isolation and characterization of mammalian genes and proteins, and molecular genetic approaches to understanding eukaryotic development and human disease. May be coscheduled with CHEM 214. ","CHEM 114A, 114B,",114C,,,,,,,,
CHEM 115,"Genome, Epigenome, and Transcriptome Editing",4,"A discussion of current topics involving nucleic acid modification, including systems derived from zinc fingers, TALEs, and CRISPR-Cas9. Topics of particular emphasis include delivery of genome editing agents, gene drives, and high-throughput genetic screens. May be coscheduled with CHEM 215. ",CHEM 114A,114C,,,,,,,,Corequisite: CHEM 109.
CHEM 116,Chemical Biology,4,"A discussion of current topics in chemical biology including mechanistic aspects of enzymes and cofactors, use of modified enzymes to alter biochemical pathways, chemical intervention in cellular processes, and natural product discovery. ","CHEM 40C, 40CH, 41C, 140C, or 140CH,",CHEM 114A,,,,,,,,(May not be offered every year.)
CHEM 117,Biomedical Research in Health Disparities,4,"A survey of the historical perspective of health disparities including a review of research studies that harmed disadvantaged populations and discussion of race and ethnicity as an independent contributor to health outcomes. This course covers the scientific basis of health disparities including genomics and other biologic factors. The most recent research studies and technologies, including personalized medicine, to reduce health disparities will be addressed. ","CHEM 40B, 40CH, or 41C",,,,,,,,,
CHEM 118,Pharmacology and Toxicology,4,A survey of the biochemical action of drugs and toxins as well as their absorption and excretion. ,CHEM 114A,,,,,,,,,
CHEM 119,RNA Biochemistry,4,"This course discusses RNA structure and function, as well as biological pathways involving RNA-centered complexes. Emphasis will be placed on catalytic RNA mechanisms, pre-mRNA splicing, noncoding RNA biology, building blocks of RNA structure, and genome editing using RNA-protein complexes. ",BIMM 100 or CHEM 114C,"CHEM 40C, 40CH, or 41C",,,,,,,,
CHEM 120A,Inorganic Chemistry I,4,"The chemistry of the main group elements in terms of atomic structure, ionic and covalent bonding. Structural theory involving s, p, and unfilled d orbitals. Thermodynamic and spectroscopic criteria for structure and stability of compounds and chemical reactions of main group elements in terms of molecular structure and reactivity. ",CHEM 6C or 6CH,"CHEM 40A, 41A, or 140A",,,,,,,,
CHEM 120B,Inorganic Chemistry II,4,"A continuation of the discussion of structure, bonding, and reactivity with emphasis on transition metals and other elements using filled d orbitals to form bonds. Coordination chemistry in terms of valence bond, crystal field, and molecular orbital theory. The properties and reactivities of transition metal complexes including organometallic compounds. ",CHEM 120A,,,,,,,,,
CHEM 123,Advanced Inorganic Chemistry Laboratory,4,"Synthesis, analysis, and physical characterization of inorganic chemical compounds. Program or materials fees may apply. ","CHEM 120A, 120B","43A, 143A, 43AM or 143AH",,,,,,,,"Restricted to the following major codes: CH25, CH31, CH34, CH35, CH36, CH37."
CHEM 125,Bioinorganic Chemistry,4,"The roles of metal ions in biological systems, with emphasis on transition metal ions in enzymes that transfer electrons, bind oxygen, and fix nitrogen. Also included are metal complexes in medicine, toxicity, and metal ion storage and transport. May be coscheduled with CHEM 225. ",CHEM 114A,120A,,,,,,,,
CHEM 126A,Physical Biochemistry I: Thermodynamics and Kinetics of Biomolecules,4,"Renumbered from CHEM 127. This course covers thermodynamics and kinetics of biomolecules from fundamental principles to biomolecular applications. Topics include thermodynamics, first and second laws, chemical equilibrium, solutions, kinetic theory, enzyme kinetics. Students may not receive credit for CHEM 126A and either CHEM 127, CHEM 131, or CHEM 132. ","CHEM 6C or 6CH, PHYS 1C or 2C or 2D,",MATH 10C or 20C,,,,,,,,
CHEM 126B,Physical Biochemistry II: Quantum and Statistical Mechanics of Biomolecules,4,"Renumbered from CHEM 126. This course covers quantum and statistical mechanics of biomolecules. Topics include quantum mechanics, molecular structure, spectroscopy fundamentals and applications to biomolecules, optical spectroscopy, NMR, and statistical approaches to protein folding. Students may not receive credit for CHEM 126B and either CHEM 126 or CHEM 130. ",CHEM 126A or 127,,,,,,,,,
CHEM 130,Chemical Physics: Quantum Mechanics,4,"Renumbered from CHEM 133. With CHEM 131 and 132, CHEM 130 is part of the Physical Chemistry sequence taught over three quarters. Recommended as the first course of the sequence. Key topics covered in this course include quantum mechanics, atomic and molecular spectroscopy, and molecular structure. Students may not receive credit for CHEM 130 and either 126B, 126, or 133. ","CHEM 6C or 6CH,","PHYS 2C or 2D,",MATH 20D,,,,,,,
CHEM 131,Chemical Physics: Stat Thermo I,4,"With CHEM 130 and 132, CHEM 131 is part of the Physical Chemistry sequence taught over three quarters. Recommended as the second course of the sequence. Key topics covered in this course include thermodynamics, chemical equilibrium, phase equilibrium, and chemistry of solutions. Students may not receive credit for CHEM 131 and either CHEM 127 or CHEM 126A. ","CHEM 6C or 6CH, MATH 20C,",PHYS 2C or 2D,,,,,,,,
CHEM 132,Chemical Physics: Stat Thermo II,4,"With CHEM 130 and 131, CHEM 132 is part of the Physical Chemistry sequence taught over three quarters. Recommended as the third course of the sequence. Key topics covered in this course include chemical statistics, kinetic theory, and reaction kinetics. Students may not receive credit for CHEM 132 and either CHEM 126A or CHEM 127. ","CHEM 130 or 133,",CHEM 131,,,,,,,,
CHEM 134,Polymeric Materials,4,"Foundations of polymeric materials. Topics: structure of polymers; mechanisms of polymer synthesis; characterization methods using calorimetric, mechanical, rheological, and X-ray-based techniques; and electronic, mechanical, and thermodynamic properties. Special classes of polymers: engineering plastics, semiconducting polymers, photoresists, and polymers for medicine. Students may not receive credit for both CENG 134, CHEM 134, or NANO 134. ",CHEM 6C,PHYS 2C,,,,,,,,
CHEM 135,Molecular Spectroscopy,4,"Time-dependent behavior of systems; interaction of matter with light; selection rules. Radiative and nonradiative processes, coherent phenomena, and the density matrices. Instrumentation, measurement, and interpretation. May be coscheduled with CHEM 235. Prior or concurrent enrollment in CHEM 105A recommended. ",CHEM 126 or 126B or 130 or 133,MATH 20D,,,,,,,,
CHEM 141,Organic Nanomaterials,4,"This course will provide an introduction to the physics and chemistry of soft matter, followed by a literature-based critical examination of several ubiquitous classes of organic nanomaterials and their technological applications. Topics include self-assembled monolayers, block copolymers, liquid crystals, photoresists, organic electronic materials, micelles and vesicles, soft lithography, organic colloids, organic nanocomposites, and applications in biomedicine and food science. ","CHEM 40A, 40AH, 41A, 140A, or 140AH",,,,,,,,,
CHEM 142,Introduction to Glycosciences,4,"The primary aim of this course is to provide an overview of fundamental facts, concepts, and methods in glycoscience. The course is structured around major themes in the field, starting from basic understanding of structure and molecular interactions of carbohydrates, to the mechanisms of their biological functions in normal and disease states, to their applications in materials science and energy generation. May be coscheduled with CHEM 242. CHEM 40C and at least one course in either general biology, molecular biology, or cell biology is strongly encouraged. ","CHEM 40B, 40BH, 41B, 140B, or 140BH",BIBC 100 or BILD 1 or CHEM 114A,,,,,,,,
CHEM 143B,Organic Chemistry Laboratory,4,"Continuation of CHEM 43A or 43AM, emphasizing synthetic methods of organic chemistry. Enrollment is limited to majors in the Department of Chemistry and Biochemistry unless space is available. Program or materials fees may apply. ",CHEM 43A or 43AM,CHEM 40B or 41B,,,,,,,,
CHEM 143C,Organic Chemistry Laboratory,4,Identification of unknown organic compounds by a combination of chemical and physical techniques. Enrollment is limited to majors in the Department of Chemistry and Biochemistry unless space is available. Program or materials fees may apply. ,"CHEM 43A, 43AM, 143A, 143AM, or 143AH","CHEM 40B, 40BH, 41B, 140B, or 140BH",,,,,,,,
CHEM 143D,Molecular Design and Synthesis,4,"Advanced organic synthesis. Relationships between molecular structure and reactivity using modern synthetic methods and advanced instrumentation. Stresses importance of molecular design, optimized reaction conditions for development of practically useful synthesis, and problem-solving skills. A materials fee is required. ","CHEM 40C, 40CH, 41C, 140C, or 140CH",CHEM 143B,,,,,,,,
CHEM 145,Biofuels and Renewable Materials,4,"Fundamentals of the chemistry and biochemistry of biofuel and renewable materials technologies. This course explores chemical identity and properties, metabolic pathways and engineering, refining processes, formulation, and analytical techniques related to current and future renewable products. ","CHEM 40B, 40BH, 41B, 140B, or 140BH",,,,,,,,,
CHEM 146,Kinetics and Mechanism of Organic Reactions,4,"Methodology of mechanistic organic chemistry; integration of rate expression, determination of rate constants, transition state theory; catalysis, kinetic orders, isotope effects, solvent effects, linear free energy relationship; product studies, stereochemistry; reactive intermediates; rapid reactions. May be coscheduled with CHEM 246. ","CHEM 40C, 40CH, or 41C",,,,,,,,,
CHEM 151,Molecules that Changed the World,4,"A look at some of nature’s most intriguing molecules and the ability to discover, synthesize, modify, and use them. The role of chemistry in society, and how chemical synthesis—the art and science of constructing molecules—shapes our world. ","CHEM 40A, 40AH, or 41A",,,,,,,,,
CHEM 152,Synthetic Methods in Organic Chemistry,4,A survey of reactions of particular utility in the organic laboratory. Emphasis is on methods of preparation of carbon-carbon bonds and oxidation reduction sequences. May be coscheduled with CHEM 252. ,"CHEM 40C, 40CH, or 41C",,,,,,,,,
CHEM 154,Mechanisms of Organic Reactions,4,"A qualitative approach to the mechanisms of various organic reactions; substitutions, additions, eliminations, condensations, rearrangements, oxidations, reductions, free-radical reactions, and photochemistry. Includes considerations of molecular structure and reactivity, synthetic methods, spectroscopic tools, and stereochemistry. The topics emphasized will vary from year to year. This is the first quarter of the advanced organic chemistry sequence. May be coscheduled with CHEM 254. ","CHEM 40C, 40CH, or 41C",,,,,,,,,
CHEM 155,Synthesis of Complex Molecules,4,This course discusses planning economic routes for the synthesis of complex organic molecules. The uses of specific reagents to control stereochemistry will be outlined and recent examples from the primary literature will be highlighted. (May not be offered every year.) May be coscheduled with CHEM 255. ,CHEM 152 or 154,,,,,,,,,
CHEM 156,Structure and Properties of Organic Molecules,4,"Introduction to the measurement and theoretical correlation of the physical properties of organic molecules. Topics covered include molecular geometry, molecular-orbital theory, orbital hybridization, aromaticity, chemical reactivity, stereochemistry, infrared and electronic spectra, photochemistry, and nuclear magnetic resonance. May be coscheduled with CHEM 256. ","CHEM 40C, 40CH, or 41C",,,,,,,,,
CHEM 157,Bioorganic and Natural Products Chemistry,4,"A comprehensive survey of modern bioorganic and natural products chemistry. Topics will include biosynthesis of natural products, molecular recognition, and small molecule-biomolecule interactions. May be coscheduled with CHEM 257. ","CHEM 40C, 40CH, or 41C",,,,,,,,,
CHEM 158,Applied Spectroscopy,4,Intensive coverage of modern spectroscopic techniques used to determine the structure of organic molecules. Problem solving and interpretation of spectra will be emphasized. May be coscheduled with CHEM 258. ,"CHEM 40C, 40CH, or 41C",,,,,,,,,
CHEM 163,Introduction to Mass Spectrometry,4,Introduction to fundamental theory and applications of mass spectrometry. The basics of mass spectrometry instrumentation will be discussed. Different types of mass spectrometers and their advantages for studying certain types of molecules will be examined. Various data analysis platforms will be reviewed and applications relevant for the biotech industry will be discussed. This course will have a particular focus on protein-based mass spectrometry. May be coscheduled with CHEM 263. ,CHEM 41C,,,,,,,,,
CHEM 164,Structural Biology of Viruses,4,"An introduction to virus structures, how they are determined, and how they facilitate the various stages of the viral life cycle from host recognition and entry to replication, assembly, release, and transmission to uninfected host cells. (May not be offered every year.) May be coscheduled with CHEM 264. ",BIBC 100 or CHEM 114A,BIBC 102 or CHEM 114B,BIMM 100 or CHEM 114C,,,,,,,
CHEM 165,3-D Cryo-Electron Microscopy of Macromolecules and Cells,4,"The resolution revolution in cryo-electron microscopy has made this a key technology for the high-resolution determination of structures of macromolecular complexes, organelles, and cells. The basic principles of transmission electron microscopy, modern cryo-electron microscopy, image acquisition, and 3-D reconstruction will be discussed. Examples from the research literature using this state-of-the-art technology will also be discussed. ",CHEM 114A or BIBC 100,,,,,,,,,
CHEM 167,Medicinal Chemistry,4,"Basics of medicinal chemistry, emphasizing rigorous descriptions of receptor-protein structure, interactions, and dynamics; their implications for drug development; and an integrated treatment of pharmacodynamic and pharmacokinetic considerations in drug design. Treats computational approaches as well as practical experimental approaches. ","CHEM 40C, 40CH, or 41C",CHEM 114A,,,,,,,,
CHEM 168,Drug Synthesis and Design,4,"Practical methods to make drugs currently in use and to design future drugs. Treats both chemical synthesis and biologics like monoclonal antibodies. Topics include fragment-based screening, solid phase synthesis, directed evolution, and bioconjugation as well as efficacy, metabolism, and toxicity. ","CHEM 40C, 40CH, or 41C",CHEM 114A,,,,,,,,
CHEM 171,Environmental Chemistry I,4,"An introduction to chemical concerns in nature with emphasis on atmospheric issues like air pollution, chlorofluorocarbons and the ozone hole, greenhouse effects and climate change, impacts of radioactive waste, sustainable resource usage, and risks and benefits of energy sources. Students may only receive credit for one of the following: CHEM 149A or 171. ",CHEM 6C or 6CH,,,,,,,,,
CHEM 172,Environmental Chemistry II,4,"An introduction to the environmental chemistry of solid and liquid environments and their global cycles of major elements. The chemistry cycles are analyzed present, past, and future and their perturbations by society, volcanoes, and extinction events. Non-earth environments are included. Recommended preparation: CHEM 171. ",CHEM 6C or 6CH,,,,,,,,,
CHEM 173,Atmospheric Chemistry,4,"Chemical principles applied to the study of atmospheres. Atmospheric photochemistry, radical reactions, chemical lifetime determinations, acid rain, greenhouse effects, ozone cycle, and evolution are discussed. May be coscheduled with CHEM 273. ",CHEM 6C or 6CH,,,,,,,,,
CHEM 174,Chemical Principles of Marine Systems,4,"(Cross-listed with SIO 141.) Introduction to the chemistry and distribution of the elements in seawater, emphasizing basic chemical principles such as electron structure, chemical bonding, and group and periodic properties and showing how these affect basic aqueous chemistry in marine systems. Students may not receive credit for SIO 141 and CHEM 174. ",CHEM 6C or 6CH,,,,,,,,,
CHEM 185,Quantum Chemistry Lab,4,"Course in computational methods, with focus on quantum chemistry. The course content is built on a background in mathematics and physical chemistry, and provides an introduction to computational theory, ab initio methods, and semiempirical methods. The emphasis is on applications and reliability. May be coscheduled with CHEM 285. ",CHEM 126 or 126B or 130 or 133,MATH 20C or 31BH,,,,,,,,(May not be offered every year.)
CHEM 186,Molecular Simulations Lab,4,"Course in computational methods, with focus on molecular simulations. The course content is built on a background in mathematics and physical chemistry, and provides an introduction to computational theory and molecular mechanics. The emphasis is on applications and reliability. May be coscheduled with CHEM 286. ",MATH 20C,CHEM 126 or CHEM 126B or CHEM 130 or CHEM 133,,,,,,,,
