course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
SOCI 102,Network Data and Methods,4,"Social network analysts view society as a web of relationships rather than a mere aggregation of individuals. In this course, students will learn how to collect, analyze, and visualize social network data, as well as utilize these techniques to answer an original sociological research question. ","SOCI 60 or CSS 2,",upper-division standing,,,,,,,,
SOCI 103M,Computer Applications to Data Management in Sociology,4,"Develop skills in computer management and analysis of sociological data. Practical experience with data produced by sociological research. Students will develop competency in the analysis of sociological data, by extensive acquaintance with computer software used for data analysis and management (e.g., SPSS). ","SOCI 60 or CSS 2,",upper-division standing,,,,,,,,Will not receive credit for SOCI 103M and SOCA 103M.
SOCI 104,Field Research: Methods of Participant Observation,4,"Relationship between sociological theory and field research. Strong emphasis on theory and methods of participant observation: consideration of problems of entry into field settings, recording observations, description/analysis of field data, ethical problems in fieldwork. Required paper using field methods. ",SOCI 60,upper-division standing,,,,,,,,Will not receive credit for SOCI 104 and SOCA 104.
SOCI 104Q,Qualitative Interviewing,4,"This course provides students with tools to conduct original research using qualitative interviews. Students will learn how to prepare, conduct, and analyze qualitative interviews. Special emphasis will be placed on the presentation of research in written form. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 104Q and SOCA 104Q.
SOCI 105,Ethnographic Film: Media Methods,6,"(Conjoined with SOCG 227.) Ethnographic recording of field data in written and audiovisual formats including film, video, and CD-ROM applications. Critical assessment of ethnographies and audiovisual ethnographic videotape. ",,,,,,,,,,Graduate standing or consent of instructor for SOCG 227 and SOCI for SOCI 105. Will not receive credit for SOCI 105 and SOCA 105.
SOCI 106,Comparative and Historical Methods,4,"A broad-based consideration of the use of historical materials in sociological analysis, especially as this facilitates empirically oriented studies across different societies and through time, and their application in student research projects. ",SOCI 60,upper-division standing,,,,,,,,Will not receive credit for SOCI 106 and SOCA 106.
SOCI 106M,Holocaust Diaries,4,"Methods for interpreting diaries, letters, and testaments written by victims and perpetrators of the Holocaust. Students use these sources for original research about life in hiding, ghettos, and death camps. Includes techniques for making comparisons and for generalizing from evidence. ",SOCI 60,SOCI 178 or the consent of instructor,,,,,,,,Will not receive credit for SOCI 106M and SOCA 106M.
SOCI 107,Epidemiological Methods: Statistical Study of Disease,4,"Epidemiology is the statistical study of disease, and epidemiological methods are a powerful tool for understanding the causes of certain diseases, e.g., AIDS, scurvy, cholera, and lung cancer. These fundamental epidemiological methods will be taught. ",SOCI 60,upper-division standing,,,,,,,,Will not receive credit for SOCI 107 and SOCA 107.
SOCI 108,Survey Research Design,4,"Translation of research goals into a research design, including probability sampling, questionnaire construction, data collection (including interviewing techniques), data processing, coding, and preliminary tabulation of data. Statistical methods of analysis will be limited primarily to percentaging. ",SOCI 60,upper-division standing,,,,,,,,Will not receive credit for SOCI 108 and SOCA 108.
SOCI 109,Analysis of Sociological Data,4,"Students test their own sociological research hypotheses using data from recent American and international social surveys and state-of-the-art computer software. Application of classical scientific method, interpretation of statistical results, and clear presentation of research findings. ",CSS 2 or SOCI 60 or SOCL 60,upper-division standing,,,,,,,,Will not receive credit for SOCI 109 and SOCA 109.
SOCI 109M,Research Reporting,4,"Students learn to write a research report/article. Course covers the architecture of reports, different audiences, scientific writing style, the literature review, and how to present methodology and findings. Students write a research report using research they conducted in other classes. ",,,,,,,,,,Upper-division standing.
SOCI 110,Qualitative Research in Educational Settings,4,"Basic understanding of participant observation, interviewing, and other ethnographic research techniques through field experiences in school and community settings sponsored by CREATE. Students will learn to take field notes, write up interviews, and compose interpretive essays based on their field experiences. ",SOCI 60,upper-division standing,,,,,,,,Will not receive credit for SOCI 110 and SOCA 110A.
SOCI 111,"Local Lives, Global Problems",4,"This course surveys the variety of ways that scholars across disciplines have studied local-global phenomena and developed theoretical, methodological, and empirical orientations that incorporate concern for place, space, and scale into their analytical lens. ",,,,,,,,,,Upper-division standing.
SOCI 112,Social Psychology,4,"This course will deal with human behavior and personality development as affected by social group life. Major theories will be compared. The interaction dynamics of such substantive areas as socialization, normative and deviant behavior, learning and achievement, the social construction of the self, and the social identities will be considered. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 112 and SOCB 112.
SOCI 113,Sociology of the AIDS Epidemic,4,"This course considers the social, cultural, political, and economic aspects of HIV/AIDS. Topics include the social context of transmission; the experiences of women living with HIV; AIDS activism; representations of AIDS; and the impact of race and class differences. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 113 and SOCB 113.
SOCI 114,Just a Joke?: Sociology of Humor,4,"Telling jokes is fun, but it is also quintessentially a social act. How we make jokes and who we make jokes with is socially prescribed. We use humor every day in our social interactions to solidify social ties, but also to keep us apart. The course will examine the social dynamics of humor, paying specific attention to dimensions of race, gender, sexuality, disability, and national origin. Different types of humor will be analyzed, as well as the role of social media in altering joke culture. ",,,,,,,,,,Upper-division standing.
SOCI 115,Social Problems,4,"Analyzes selected social problems in the United States, such as those regarding education, race relations, and wealth inequality from various sociological perspectives. The course also examines the various sites of debate discussion, like political institutions, TV and other media, and religious institutions. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 115 and SOCB 115.
SOCI 116,Gender and Language in Society,4,"(Same as LIGN 174.) This course examines how language contributes to the social construction of gender identities, and how gender impacts language use and ideologies. Topics include the ways language and gender interact across the life span (especially childhood and adolescence); within ethnolinguistic minority communities; and across cultures. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 116 and SOCB 118A.
SOCI 117,"Language, Culture, and Education",4,"(Same as EDS 117.) The mutual influence of language, culture, and education will be explored; explanations of students’ school successes and failures that employ linguistic and cultural variables will be considered; bilingualism; cultural transmission through education. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 117 and SOCB 117.
SOCI 118,Sociology of Gender,4,"An analysis of the social, biological, and psychological components of becoming a man or a woman. The course will survey a wide range of information in an attempt to specify what is distinctively social about gender roles and identities; i.e., to understand how a most basic part of the “self”—womanhood or manhood—is socially defined and socially learned behavior. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 118 and SOCB 118.
SOCI 118E,Sociology of Language,4,"An examination of how the understanding of language can guide and inform sociological inquiries and a critical evaluation of key sociological approaches to language, including ethnomethodology, frame analysis, sociolinguistics, structuralism and poststructuralism, and others. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 118E and SOCB 118L.
SOCI 119,Sociology of Sexuality and Sexual Identities,4,"Introduction both to the sociological study of sexuality and to sociological perspectives in gay/lesbian studies. Examines the social construction of sexual meanings, identities, movements, and controversies; the relation of sexuality to other institutions; and the intersection of sexuality with gender, class, and race. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 119 and SOCB 119.
SOCI 120,Sociology Through Literature,4,"In this course, we will examine how literature and poetry may illuminate and sometimes go beyond sociological writings in highlighting and spelling out sociological concepts and social processes. This course will cover basic concepts (social role, power), economic concepts (class, greed), and political concepts (colonialism, revolution). ",,,,,,,,,,Upper-division standing.
SOCI 120T,"Special Topics in Culture, Language, and Social Interaction",4,"This course will examine key issues in culture, language, and social interaction. Content will vary from year to year. ",,,,,,,,,,Upper-division standing.
SOCI 121,Economy and Society,4,"An examination of a central concern of classical social theory: the relationship between economy and society, with special attention (theoretically and empirically) on the problem of the origins of modern capitalism. The course will investigate the role of technology and economic institutions in society; the influence of culture and politics on economic exchange, production, and consumption; the process of rationalization and the social division of labor; contemporary economic problems and the welfare state. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 121 and SOCI 121R or SOCI 121 and SOCC 121.
SOCI 121R,Economy and Society,4,"This fully online course explores the relationship between economy and society, with special attention (theoretically and empirically) to the problem of contemporary inequality. The course will investigate the way networks, institutions, and cultures constitute the economic world; the role of class, gender, and race in reproducing and justifying economic inequality; the rise of markets and financialization; and theoretically-informed alternatives to contemporary economic systems. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 121R and SOCI 121 or SOCI 121R and SOCC 121.
SOCI 122,Social Networks,4,"This course takes a social network approach to the study of society, examining the complex web of relationships— platonic, familial, professional, romantic—in which individual behavior is embedded. Special emphasis is placed on the unprecedented opportunities created by contemporary social media (e.g., Facebook, mobile phones, online dating websites) for answering fundamental sociological questions. ",,,,,,,,,,Upper-division standing.
SOCI 123 Japanese Culture Inside/Out: A Transnational Perspective (4,OCI 123 Japanese Culture Inside/Out: A Transnational Perspective,4,"We examine cultural production in Japan and abroad, national and transnational political-economic and social influences, the idea of Japan in the West, and the idea of the West in Japan. ",,,,,,,,,,Upper-division standing.
SOCI 124,The Good Society,4,"What institutions and policies are conducive to liberty, economic security, opportunity, a vibrant economy, shared prosperity, social cohesion, health, happiness, and other desirable features of a modern society? ",,,,,,,,,,Upper-division standing.
SOCI 125,Sociology of Immigration,4,"Immigration from a comparative, historical, and cultural perspective. Topics include factors influencing amount of immigration and destination of immigrants; varying modes of incorporation of immigrants; immigration policies and rights; the impact of immigration on host economies; refugees; assimilation; and return migration. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 125 and SOCB 125.
SOCI 125M,"Sociology of Refugees, Asylum, and Forced Migration",4,"This course analyzes the origins of refugee flows, government policies, the role of nongovernmental organizations, and refugee experiences. It explores the debates about who is a refugee, how refugees decide when and where to move, the centrality of violence and persecution, and the place of refugees within the broader category of forced migration. The theoretical discussion engages concrete examples drawn from around the world in countries of origin, asylum, resettlement, and return. ",,,,,,,,,,Upper-division standing.
SOCI 126,Social Organization of Education,4,(Same as EDS 126.) The social organization of education in the U.S. and other societies; the functions of education for individuals and society; the structure of schools; educational decision making; educational testing; socialization and education; formal and informal education; cultural transmission. ,,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 126 and SOCC 126.
SOCI 127,"Immigration, Race, and Ethnicity",4,"Examination of the role that race and ethnicity play in immigrant group integration. Topics include theories of integration, racial and ethnic identity formation, racial and ethnic change, immigration policy, public opinion, comparisons between contemporary and historical waves of immigration. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 127 and SOCB 127.
SOCI 128,Religion and Popular Culture in East Asia,4,"(Same as HIEA 119.) Historical, social, and cultural relationships between religion and popular culture. Secularization of culture through images, worldviews, and concepts of right and wrong which may either derive from, or pose challenges to, the major East Asian religions.",,,,,,,,,,Upper-division standing.
SOCI 129,The Family,4,"An examination of historical and social influences on family life. Analyzes contemporary families in the United States, the influences of gender, class, and race, and current issues such as divorce, domestic violence, and the feminization of poverty. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 129 and SOCC 129.
SOCI 130,Population and Society,4,"This course offers insight into why and how populations grow (and decline), and where and under what conditions changes in population size and/or structure change have positive and negative consequences for societies and environment. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 130 and SOCD 130.
SOCI 130E,Sociology of Higher Education,4,"This course introduces students to sociological theory and research as they apply to colleges and college life. It focuses on how colleges are organized and how variation within and between colleges affects individuals and society. Topics covered include college missions and outcomes, curriculum and pedagogy, college-to-work transitions, and access, equity, and inclusion. ",,,,,,,,,,Upper-division standing.
SOCI 131,Sociology of Youth,4,"Chronological age and social status; analysis of social processes bearing upon the socialization of children and adolescents. The emergence of “youth cultures,” generational succession as a cultural problem. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 131 and SOCB 131.
SOCI 132,Gender and Work,4,"Examination and analysis of empirical research and theoretical perspectives on gender and work. Special attention to occupational segregation. Other topics include the interplay between work and family; gender, work and poverty; gender and work in the Third World. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 132 and SOCC 132.
SOCI 133,Immigration in Comparative Perspective,4,"Societies across the world are confronting new immigration. In this course, we will focus on Europe, Asia, and North America, and examine issues of nationalism, cultural diversity and integration, economic impacts, and government policy. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 133 and SOCB 133.
SOCI 133E,Sociology of Race and Ethnicity,4,"This course introduces students to sociological perspectives on race, ethnicity, and racial inequality. Students will develop an understanding of social forces that influence racial and ethnic identity and interactions. There will be particular emphasis on ways race and ethnicity shape experiences with social institutions (e.g., schools, government, media) and the emergence and persistence of racial inequality. ",,,,,,,,,,Upper-division standing.
SOCI 134,The Making of Modern Medicine,4,"A study of the social, intellectual, and institutional aspects of the nineteenth-century transformation of clinical medicine, examining both the changing content of medical knowledge and therapeutics, and the organization of the medical profession. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 134 and SOCC 134A.
SOCI 135,Medical Sociology,4,"An inquiry into the roles of culture and social structure in mediating the health and illness experiences of individuals and groups. Topics include the social construction of illness, the relationships between patients and health professionals, and the organization of medical work. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 135 and SOCC 135.
SOCI 136,Data and Society,4,"This course explores the roles, challenges, and impacts of data and information technologies in contemporary societies. Information regarding discussion section is to be discussed in the first week of class. ",,,,,,,,,,Upper-division standing.
SOCI 136E,Sociology of Mental Illness: A Historical Approach,4,"An examination of the social, cultural, and political factors involved in the identification and treatment of mental illness. This course will emphasize historical material, focusing on the eighteenth, nineteenth, and early twentieth centuries. Developments in England as well as the United States will be examined from a historical perspective. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 136E and SOCC 136A.
SOCI 136F,Sociology of Mental Illness in Contemporary Society,4,This course will focus on recent developments in the mental illness sector and on the contemporary sociological literature on mental illness. Developments in England as well as the United States will be examined. ,,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 136F and SOCC 136B.
SOCI 137,Sociology of Food,4,"Topics include food as a marker of social differences (e.g., gender, class, ethnicity); the changing character of food production and distribution; food as an object of political conflict; and the symbolic meanings and rituals of food preparation and consumption. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 137 and SOCB 137.
SOCI 138,Genetics and Society,4,"The class will first examine the direct social effects of the “genetic revolution”: eugenics, genetic discrimination, and stratification. Second, the implications of thinking of society in terms of genetics, specifically—sociobiology, social Darwinism, evolutionary psychology, and biology. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 138 and SOCC 138 or SOCI 138 and SOCI 138GS.
SOCI 138GS,Genetics and Society,4,"This course explores how genetics shapes public thinking and policy on topics like health and disability, reproduction, intelligence, delinquency, personal identity, and race and ethnicity. We will also see how social forces shape genetics research itself, and discuss controversies around gene patenting, cloning, newborn screening, eugenics, and genetic testing for disease, risk, and ancestry. Our discussions and field trips in Edinburgh will help us grasp genetics and society here in the U.S. ",,,,,,,,,,Upper-division standing; students must apply and be accepted to the Global Seminar Program. Students cannot receive credit for both SOCI 138GS and SOCI 138.
SOCI 139,"Social Inequality: Class, Race, and Gender",4,"Massive inequality in wealth, power, and prestige is ever present in industrial societies. In this course, causes and consequences of class, gender, racial, and ethnic inequality (“stratification”) will be considered through examination of classical and modern social science theory and research. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 139 and SOCC 139.
SOCI 140,Sociology of Law,4,"This course analyzes the functions of law in society, the social sources of legal change, social conditions affecting the administration of justice, and the role of social science in jurisprudence. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 140 and SOCC 140.
SOCI 140A,Defund Police and Prisons?—Alternatives to Punitive Social Control,4,"Mass protests against police brutality and racial injustice have introduced the public to radical critiques of policing and prisons. Abolitionist activists envision a world where punitive control is replaced with alternative approaches to social problems. This class will draw on sociological research to consider the arguments and evidence for such alternatives as drug and mental health courts, more “humane” prison models, restorative justice, and even the wholesale abolition of punishment. ",,,,,,,,,,Upper-division standing.
SOCI 140F,Law and the Workplace,4,"This course examines how the US legal system has responded to workplace inequality and demands for employee rights. Particular attention is given to racial, gender, religious, and disability discrimination, as well as the law’s role in regulating unions, the global economy, and sweatshop labor. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 140F and SOCC 140F.
SOCI 140J,Sociology of Social Justice,4,"This course examines concrete historical attempts to build more free and equal societies and institutions. From the Paris commune to Black Lives Matter, we will study the challenges and consequences of real efforts to break down power, distribute economic resources fairly, and provide everyone with the opportunity to flourish as individuals. By analyzing these efforts through a sociological lens, the course provides a framework for thinking critically and empirically about social justice. ",,,,,,,,,,Upper-division standing.
SOCI 140K,Law and Society in China,4,"This course offers an overview of the courts of China. The focus is not on blackletter law. Instead, we look at what grassroots courts do on a daily basis. China has arguably the largest court system in the world. What does it do? How are the courts organized internally? What is the relationship between the courts and other government bureaucracies? Is there the rule of law in China? The course will address these questions by reviewing latest empirical research on the subject area. ",,,,,,,,,,Upper-division standing.
SOCI 141,Crime and Society,4,"A study of the social origins of criminal law, the administration of justice, causes, and patterns of criminal behavior, and the prevention and control of crime, including individual rehabilitation and institutional change, and the politics of legal, police, and correctional reform. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 141 and SOCC 141.
SOCI 142,Social Deviance,4,"This course studies the major forms of behavior seen as rule violations by large segments of our society and analyzes the major theories trying to explain them, as well as processes of rulemaking, rule enforcing, techniques of neutralization, stigmatization and status degradation, and rule change. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 142 and SOCB 142.
SOCI 143,Suicide,4,Traditional and modern theories of suicide will be reviewed and tested. The study of suicide will be treated as one method for investigating the influence of society on the individual. ,,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 143 and SOCB 143.
SOCI 144,Forms of Social Control,4,"The organization, development, and mission of social control agencies in the nineteenth and twentieth centuries, with emphasis on crime and madness; agency occupations (police, psychiatrists, correctional work, etc.); theories of control movements. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 144 and SOCC 144.
SOCI 145,Violence and Society,4,"Focusing on American history, this course explores violence in the light of three major themes: struggles over citizenship and nationhood; the drawing and maintenance of racial, ethnic, and gender boundaries; and the persistence of notions of “masculinity” and its relation to violence. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 145 and SOCB 145.
SOCI 146,Criminal Punishment,4,This course examines the historic and contemporary responses to criminal behavior in the United States. ,,,,,,,,,,Upper-division standing.
SOCI 147,"Organizations, Society, and Social Justice",4,"Organizations are dynamic forces in society. This course examines how organizations address human health and social justice issues in national and international settings, focusing on the links between internal dynamics of organizations and macro-level political, economic, and cultural factors. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 147 and SOCC 147.
SOCI 148,Political Sociology,4,"Course focuses on the interaction between state and society. It discusses central concepts of political sociology (social cleavages, mobilization, the state, legitimacy), institutional characteristics, causes, and consequences of contemporary political regimes (liberal democracies, authoritarianism, communism), and processes of political change. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 148 and SOCC 148.
SOCI 148E,Inequality and Jobs,4,"Some people do much better than others in the world of work. Causes and consequences of this inequality will be examined: How do characteristics of individuals (e.g., class, gender, race, education, talent) and characteristics of jobs affect market outcomes? ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 148E and SOCC 148L.
SOCI 148GS,Political Sociology,4,"Course focuses on the interaction between state and society. It discusses central concepts of political sociology (social cleavages, mobilization, the state, legitimacy), institutional characteristics, causes, and consequences of contemporary political regimes (liberal democracies, authoritarianism, communism), and processes of political change. ",,,,,,,,,,Students must apply and be accepted to the Global Seminar Program. Students cannot receive credit for both SOCI 148 and SOCI 148GS.
SOCI 149,Sociology of the Environment,4,"The environment as a socially and technically shaped milieu in which competing values and interests play out. Relation of humanity to nature, conflicts between preservation and development, environmental pollution and contested illnesses. Will not receive credit for SOCI 149 and SOCC 149.",,,,,,,,,,
SOCI 150,Madness and the Movies,4,"Hollywood has had an ongoing obsession with mental illness. This course will examine a number of important or iconic films on this subject. By examining them against a background provided by relevant scholarly materials, we shall develop a critical perspective on these cultural artifacts. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 150 and SOCC 150.
SOCI 151,Social Movement from Civil Rights to Black Lives Matter,4,"A treatment of selected social movements dealing primarily with the struggles of African-Americans, Hispanics, and women to change their situation in American society. ",,,,,,,,,,Upper-division standing.
SOCI 152,Social Inequality and Public Policy,4,(Same as USP 133.) Primary focus on understanding and analyzing poverty and public policy. Analysis of how current debates and public policy initiatives mesh with alternative social scientific explorations of poverty. ,,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 152 and SOCC 152.
SOCI 153,Urban Sociology,4,(Same as USP 105.) Introduces students to the major approaches in the sociological study of cities and to what a sociological analysis can add to our understanding of urban processes. ,,,,,,,,,,Upper-division standing or consent of instructor. Will not receive credit for SOCI 153 and SOCC 153.
SOCI 154,Religious Institutions in America,4,"Examination of sociological theories for why people have religious beliefs. Also examines types of religious organizations, secularization, fundamentalism, religion and immigration, religion and politics, and religiously inspired violence and terrorism. The class will tend to focus on the American context. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 154 and SOCC 154.
SOCI 155,The City of San Diego,4,A research-oriented course studying a specific city. Students will describe and analyze a local community of San Diego. Additional work on one citywide institution. Guest lecturers from San Diego organizations and government. Readings largely from city reports and news media. ,,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 155 and SOCC 155.
SOCI 156,Sociology of Religion,4,"Diverse sociological explanations of religious ideas and religious behavior. The social consequences of different kinds of religious beliefs and religious organizations. The influence of religion upon concepts of history, the natural world, human nature, and the social order. The significance of such notions as “sacred peoples” and “sacred places.” The religious-like character of certain political movements and certain sociocultural attitudes. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 156 and SOCC 156.
SOCI 157,Religion in Contemporary Society,4,"Sacred texts, religious experiences, and ritual settings are explored from the perspective of sociological analysis. The types and dynamic of religious sects and institutions are examined. African and contemporary US religious data provide resources for lecture and comparative analysis. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 157 and SOCC 157.
SOCI 158,Islam in the Modern World,4,"The role of Islam in the society, culture, and politics of the Muslim people during the nineteenth and twentieth centuries; attempts by Muslim thinkers to accommodate or reject rival ideologies (such as nationalism and socialism); and a critical review of the relationship between Islam and the West. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 158 and SOCD 158.
SOCI 159,Special Topics in Social Organizations and Institutions,4,"Readings and discussion of particular substantive issues and research in the sociology of organizations and institutions, including such areas as population, economy, education, family, medicine, law, politics, and religion. Topics will vary from year to year. ",,,,,,,,,,Upper-division standing.
SOCI 160,Sociology of Culture,4,"This course will examine the concept of culture, its “disintegration” in the twentieth century, and the repercussions on the integration of the individual. We will look at this process from a variety of perspectives, each focusing on one cultural fragment (e.g., knowledge, literature, religion) and all suggesting various means to reunify culture and consequently the individual. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 160 and SOCB 160.
SOCI 160E,Law and Culture,4,"This course examines major formulations of the relationship between law and culture in the sociological literature. Topics include formal law versus embedded law, law and morality, law and the self, legal consciousness, the rule of law, and the construction of legality. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 160E and SOCB 160L.
SOCI 161,Sociology of the Life Course,4,"This course explores concepts, theory and empirical research related to demographic, sociopsychological, and institutional aspects of the different stages of human development. It considers social influences on opportunities and constraints by gender, class, race/ethnicity, and historical period. ",,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 161 and SOCB 161.
SOCI 162,Popular Culture,4,"An overview of the historical development of popular culture from the early modern period to the present. Also, a review of major theories explaining how popular culture reflects and/or affects patterns of social behavior. Students may not receive credit for both SOCI 162 and SOCB 162. ",,,,,,,,,,Upper-division standing.
SOCI 163,Migration and the Law,4,Provides a global sociological perspective on the development and consequences of laws regulating migration within and across nation-state borders. The ability of the nation-state to control migration using law and its policy instruments. The effects of different legal statuses on political and socioeconomic outcomes. ,,,,,,,,,,Upper-division standing. Will not receive credit for SOCI 163 and SOCC 163.
SOCI 165,Predicting the Future from Tarot Cards to Computer Algorithms,4,"No one can see the future but everyone must try. When we act with purpose, we must form an idea of the consequences of our actions and the world in which our action will unfold. We must form expectations about the future, and therefore, we must predict, often in the face of great uncertainty, what will and won’t happen. This course surveys the social devices from tarot cards to computer algorithms designed to solve the problem of prediction. ",,,,,,,,,,Upper-division standing.
