course_code,name,units,desc,prereq1,prereq2,prereq3,prereq4,prereq5,prereq6,prereq7,prereq8,prereq9,misc_prereq
COGS 102B,Cognitive Ethnography,4,"Examines memory, reasoning, language, culture, planning, and interaction directly in everyday, real-world settings. Focuses on ethnographic methods, their history, and their application. The course work includes projects in which students make observations of real-world activity and analyze their cognitive significance. ",COGS 102A,,,,,,,,,
COGS 102C,Cognitive Design Studio,6,"This project-based course focuses on learning and applying the process of human-centered cognitive design. Students work in teams to design and evaluate a prototype application or redesign an existing system. Emphasizes contextual inquiry, user research, ideation, iterative design, and evaluation. ",COGS 102B,,,,,,,,,
COGS 107A,Neuroanatomy and Physiology,4,"This first course in the sequence focuses on principles of brain organization, from neurons to circuits to functional networks. It explores developmental plasticity, neuronal connectivity, cellular communication, complex signaling, and how these various dimensions form functional brain systems. ",BILD 12 or COGS 17,,,,,,,,,
COGS 107B,Systems Neuroscience,4,"This course focuses on the electrical dynamics of neurons and how their patterns relate to perception, thought, and action. Neural activity patterns underlying vision, touch, audition, proprioception, and head orientation are examined in detail. Also examined are motor control, sleep/wake state production, action planning, learning, memory, attention, spatial cognition and function of the cerebellum, basal ganglia, and hippocampus. ",COGS 107A,,,,,,,,,
COGS 107C,Cognitive Neuroscience,4,"This course reviews research investigating the neural bases for human mental processes, including processing of affective, social, linguistic, and visuospatial information, as well as memory, attention, and executive functions. Also discussed are brain development and brain aging, and the nature of intelligence and creativity. ",COGS 107B,its prerequisites,,,,,,,,
COGS 108,Data Science in Practice,4,"Data science is multidisciplinary, covering computer science, statistics, cognitive science and psychology, data visualization, artificial intelligence and machine learning, among others. This course teaches critical skills needed to pursue a data science career using hands-on programming and experimental challenges. ",CSE 11 or CSE 8A or COGS 18 or DSC 10 or MAE 8,,,,,,,,,
COGS 109,Modeling and Data Analysis,4,"Exposure to the basic computational methods useful throughout cognitive science. Computing basic statistics, modeling learning individuals, evolving populations, communicating agents, and corpus-based linguistics will be considered. ","COGS 14B, MATH 18 or MATH 31AH,",COGS 18 or CSE 7 or CSE 8A or CSE 11,,,,,,,,
COGS 110,The Developing Mind,4,"(Cross-listed with HDS 121.) This course examines changes in thinking and perceiving the physical and social world from birth through childhood. Evidence of significant changes in encoding information, forming mental representations, and solving problems is culled from psychological research, cross-cultural studies, and cognitive science. Cross-listed course. HDS 121 has been renumbered from HDP 121. Students may receive credit for one of the following: COGS 110, HDS 121, or HDP 121. ",COGS 1 or HDP 1 or HDS 1,,,,,,,,,
COGS 111,Beauty and the Brain,4,"What is beauty? The subjective experience of aesthetic appreciation dominates culture. But what determines this illusive quality? Why is it so important, how did it evolve, and how is it represented in the brain? ",,,,,,,,,,Upper-division standing.
COGS 112,Humor,4,"In this course we will explore the psychology, philosophy, and evolutionary origins of humor and laughter. ",,,,,,,,,,Upper-division standing.
COGS 115,Neurological Development and Cognitive Change,4,This course provides an overview of neurological development and explores the relations between physiological change and the experience for the child from the prenatal period through adolescence. ,BILD 10 or BILD 12 or COGS 107A or COGS 107B or COGS 17 or HDP 110,,,,,,,,,
COGS 116,Developmental Cognitive Neuroscience,4,"This course will discuss the relationship between brain and cognitive development. Topics will include methods for studying the developing brain, how these methods have informed our understanding of cognitive development, the effects of environmental factors, and disorders of brain development. ",COGS 107A,COGS 107B or PSYC 106,,,,,,,,
COGS 118A,Supervised Machine Learning Algorithms,4,"This course introduces the mathematical formulations and algorithmic implementations of the core supervised machine learning methods. Topics in 118A include regression, nearest neighborhood, decision tree, support vector machine, and ensemble classifiers. COGS 118A-B may be taken in either order. ",COGS 18 or CSE 8B or CSE 11,MATH 18 or MATH 31AH,MATH 20E,MATH 180A,COGS 108 or COGS 109 or COGS 118B or CSE 150 or CSE 151 or CSE 158 or ECE 174 or ECE 175A,,,,,
COGS 118B,Introduction to Machine Learning,4,"This course, with COGS 118A, forms a rigorous introduction to machine learning. Topics in 118B include maximum likelihood estimation, Bayesian parameter estimation, clustering, principal component analysis, and some application areas. COGS 118A-B may be taken in either order. ",BILD 62 or COGS 18 or CSE 11 or CSE 8B or CSE 11,MATH 18 or MATH 31AH,MATH 20E,ECE 109 or ECON 120A or MAE 108 or MATH 180A or MATH 183 or MATH 186,COGS 108 or COGS 109 or COGS 118A or COGS 188 or CSE 150A or CSE 151A or CSE 158 or CSE 158R or DSC 148 or ECE 174 or ECE 175A,,,,,
COGS 118C,Neural Signal Processing,4,"This course will cover theoretical foundations and practical applications of signal processing to neural data. Topics include EEG/field potential methods (filtering, Fourier (spectral) analysis, coherence) and spike train analysis (reverse correlation, spike sorting, multielectrode recordings). Some applications to neural imaging (optical microscopy, fMRI) data will also be discussed. ","MATH 18 or MATH 31AH, COGS 14B or PSYC 60,",COGS 108 or COGS 109,,,,,,,,
COGS 118D,Mathematical Statistics for Behavioral Data Analysis,4,"Statistical methods for analyzing behavioral data. A mathematically sophisticated course covering both classical and Bayesian statistical methods for estimation, hypothesis testing, regression, and model comparison. Emphasis on both mathematical understanding of statistical methods as well as common applications. ",MATH 18 or MATH 31AH,MATH 180A,"COGS 108 or COGS 109, or consent of instructor",,,,,,,
COGS 119,Programming for Experimental Research,4,"This course will help students in the behavioral sciences (cognitive science, psychology, linguistics, neuroscience, and related fields) learn how to program experiments and analyze and present data. ",COGS 14B,MATH 18 or MATH 31AH,MAE 8,,,,,,,
COGS 120,Interaction Design,5,"Introduces fundamental methods and principles for designing, implementing, and evaluating user interfaces. Topics: user-centered design, rapid prototyping, experimentation, direct manipulation, cognitive principles, visual design, social software, software tools. Learn by doing: work with a team on a quarter-long design project. Recommended preparation: basic familiarity with HTML. Students may not receive credit for both COGS 120 and CSE 170. ",COGS 108 or CSE 12 or DSC 30,COGS 1 or COGS 10 or DSGN 1 or ENG 100D,,,,,,,,
COGS 121,Human Computer Interaction Portfolio Design Studio,4,"Create a personal portfolio of web/mobile/product design projects, oral presentations, and practice pitches to stakeholders. ",COGS 120 or CSE 170,COGS 18 or CSE 8B or CSE 11 or DSC 30,,,,,,,,
COGS 122,Start-up Studio,4,"Explores tools and processes for innovating novel business concepts to solve problems involving the interaction between humans and technology. Students will work with an interdisciplinary team to understand unmet user needs and to create a value proposition that balances technical feasibility, financial viability, and desirability. ",DSGN 100 or COGS 187B or COGS 187A or COGS 120 or CSE 170,,,,,,,,,
COGS 123,Social Computing,4,"This course explores the intersection of social behavior and computational systems. Students will examine a range of organizational, technical, and business challenges related to social computing, and learn how to use tools to analyze, design, and build online communities. ",COGS 102C or COGS 120 or COGS 187A or COGS 187B or DSGN 1,,,,,,,,,
COGS 124,HCI Technical Systems Research,4,"In this advanced project-based course, we study the state-of-the-art in research on technical systems for human-computer interaction (HCI). Students will deconstruct the systems described in top-tier HCI papers and work in teams to create novel technical systems of their own. ",COGS 127 or COGS 121,,,,,,,,,
COGS 125,Advanced Interaction Design,4,"This is a studio class for students who are passionate about diving deep into interaction design and honing their design skills. Introduces social computing, input and interaction techniques, and information design. Students will regularly present work in a studio format. ",CSE 11 or 8B,COGS 120 or CSE 170,,,,,,,,
COGS 126,Thinking with Computers,4,This course surveys the field of human-computer interaction and the ideas and technologies that have shaped its development. ,COGS 120 or COGS 121 or CSE 170,,,,,,,,,
COGS 127,Data-Driven UX/Product Design,4,"Create a UX/product design case study for your portfolio; team project with user research, data science, prototyping, and user testing. ",COGS 18 or CSE 11 or CSE 8B or DSC 30,COGS 1 or COGS 187A or DSGN 1,,,,,,,,
COGS 128,Information Visualization,4,"This course frames information visualization as a quintessential cognitive science problem within our interdisciplinary field. Students learn conceptual and practical aspects of creating high-quality, interactive information displays to support a variety of cognitive tasks and then apply them to real-world data. ",COGS 10 or DSGN 1,COGS 108,,,,,,,,
COGS 137,Practical Data Science in R,4,"Learn coding for data analysis using the R programming language. Course focus will be on practical and applied skills in asking data-informed questions, data wrangling, data visualization, building statistical learning models, and communicating your findings to advance your career. ",COGS 14B or MATH 11 or PSYC 60,,,,,,,,,
COGS 138,Neural Data Science,4,"Project-based course in which students will use computational notebooks to perform exploratory data analyses and to test hypotheses in large neuroscience datasets, including the differences between unique neuron types, leveraging text mining of the neuroscience literature, and human neuroimaging analyses. ",BILD 62 or COGS 18 or CSE 6R or CSE 8A,COGS 118C or COGS 189 or DSC 120 or ECE 45 or MATH 144,,,,,,,,
COGS 142,Animal Communication,4,"This course introduces the study of animal communication, the key terminology, the remarkable communicative systems that several animal species possess, and the key similarities and differences between human and non-human animals’ communications. ",COGS 14A,,,,,,,,,
COGS 143,Animal Cognition,4,"Examines the contrasts and parallels between primates and cetaceans in sensorimotor constraints, neuroanatomy, field behavior, and cognition in the lab, with a focus on the demands of competition and cooperation that helped shape the evolution of social cognition. Students may not receive credit for COGS 143 and COGS 143GS. ",,,,,,,,,,Upper-division standing.
COGS 144,Social Cognition: A Developmental and Evolutionary Perspective,4,"This course presents the building blocks of social cognition from a developmental and evolutionary perspective and focuses on how and when children develop these abilities and how humans compare to other species such as great apes, birds, and dogs. ",COGS 14A-B,,,,,,,,,
COGS 151,Analogy and Conceptual Systems,4,"Human thought and meaning are deeply tied to the capacity for mapping conceptual domains onto each other, inducing common schemas and performing mental simulation. This course examines major aspects of this cognitive activity including metaphor, conceptual blending, and embodied cognition. ",,,,,,,,,,Upper-division standing.
COGS 152,Cognitive Foundations of Mathematics,4,"How the human mind/brain creates mathematics: embodiment, innovation, and creativity. The emergence and power of abstract concepts, such as infinity, infinitesimals, imaginary numbers, or zero. Cognitive approaches that connect mathematics to human thought in general. ",CHEM 96 or COGS 1 or MATH 95 or PHIL 1 or PSYC 1 or EDS (20S or 30 or 31),,,,,,,,,
COGS 153,Language Comprehension,4,"The processes and representations involved in understanding language—processing words, syntax, semantics, and discourse—are examined in light of evidence from both psychological experiments and computer simulations. ",,,,,,,,,,Upper-division standing.
COGS 154,Communication Disorders in Children and Adults,4,"Neural bases of language use in normal adults, and neural bases of language and communication development in normal children. Evidence on the language and communication deficits in adults (especially aphasia and dementia) and children (specific language impairment, focal brain injury, retardation, and autism). ",,,,,,,,,,Upper-division standing.
COGS 155,Gesture and Cognition,4,"Spontaneous gestures and their relationship to speech, cognition, brain, and culture. The course covers, among others, gesture and language development, gesture and conceptual systems, speech-gesture coproduction and its brain bases, evolution of language, and gestural behavior in special populations. ",,,,,,,,,,Upper-division standing.
COGS 156,Language Development,4,"A comprehensive survey of theory, method and research findings on language development in children ranging from the earliest stages of speech perception and communication at birth to refinements in narrative discourse and conventional fluency through middle childhood and adolescence. ",,,,,,,,,,Upper-division standing and background in development psychology and/or linguistics is recommended.
COGS 157,Music and the Mind,4,"Explores how humans (and other species) process music, including pitch, meter, emotion, motor aspects, links to language, brain activity. Students should have experience reading musical notation. ",COGS 101A or COGS 101B or COGS 101C,,,,,,,,,
COGS 160,Upper-Division Seminar on Special Topics,4,Special topics in cognitive science are discussed. (May be repeated when topics vary.) ,,,,,,,,,,Department approval.
COGS 163,Metabolic Disorders of the Brain,4,"Research is showing that cellular metabolic processes are mediating normal and abnormal brain function. For example, neurocognitive disorders often co-occur with metabolic disturbances, such as insulin resistance, diabetes, and obesity. An understanding of these mechanisms will provide insight to new treatments for cognitive and neurological disorders. The course will cover topics on the role of abnormal cellular structure, genetic, epigenetic and pathogenic influences on synaptic signaling. ",,,,,,,,,,Upper-division standing.
COGS 164,Neurobiology of Motivation,4,"This course will address principles of motivation, valuation, and reward, spanning a large territory of topics, from rules of synaptic learning to classroom learning. Recommended preparation: courses in basic biology, physiology, COGS 107A or 107B or 107C, or courses in education. ",,,,,,,,,,Upper-division standing.
COGS 165,Neuroimaging of Cognition,4,"Introduction to functional magnetic resonance imaging (fMRI) methods for cognitive neuroscience research. This course will cover basic aspects of the physics and biological principles underlying MRI and fMRI, technical aspects of experimental design and data collection for fMRI, as well as basic data processing and analysis approaches. ",COGS 107B or COGS 107C or PSYC 106 or PSYC 108,,,,,,,,,
COGS 169,Genetic Information for Behavior: From Single Cells to Mammals,4,"Behavior draws on a wide range of genes acting as a complex source of information. Model organisms—bacteria, Paramecium, C. elegans, Drosophila, and mice—have provided insight into how genes influence both innate and learned behaviors. ",COGS 1,107A or permission of instructor,,,,,,,,
COGS 170,Brain Waves across Scales,4,"This course will provide an interactive and hands-on introduction to rhythms and large-scale electrical potentials of the brain. Topics will include the resonance properties of neurons, rhythmic interactions between neurons, the coordination of activity across large populations of neurons that is measurable in the local field potential (LFP) and electroencephalogram (EEG), the advantages of temporally coordinated neural activity, and relevant insights about the brain and cognitive disorders. ",COGS 17 or BILD 12,,,,,,,,,
COGS 171,Mirror Neuron System,4,"This class will examine the neuroanatomy, physiology, and functional correlates of the human mirror neuron system and its putative role in social cognition, e.g., action understanding, empathy, and theory of mind. We will examine the developmental, neuroimaging, electrophysiological, as well as clinical evidence, for and against this hypothesis. ",,,,,,,,,,Upper-division standing.
COGS 172,Brain Disorders and Cognition,4,A review of the patterns of impaired and intact cognitive abilities present in brain-damaged patients in terms of damage to one or more components of a model of normal cognitive functioning. ,COGS 107A,,,,,,,,,
COGS 174,"Drugs: Brain, Mind, and Culture",4,"This course explores how drugs interact with the brain/mind and culture. It covers evolutionary and historical perspectives, brain chemistry, pharmacology, expectancies and placebo effects, and models of addiction. It also provides a biopsychosocial survey of commonly used and abused substances. ",,,,,,,,,,Upper-division standing.
COGS 175,The Neuropsychological Basis of Alternate States of Consciousness,4,"This course will review the literature that correlates brain rhythms in the human EEG with aspects of cognition, behavioral states, neuropsycho-pharmacology, and psychopathology in order to understand the psychological and neurophysiological underpinnings of these experiences. ",COGS 101A or COGS 107A,,,,,,,,,
COGS 176,From Sleep to Attention,4,This course will combine an examination of the neural character of quiet and active sleep states and their potential functions with an examination of the different mechanisms by which the brain mediates attention to specific features of the world. ,COGS 107A,,,,,,,,,
COGS 177,Space and Time in the Brain,4,"The course examines features of neural dynamics that map spatial and temporal relationships. Lectures will cover interval timing, mapping of item-to-observer position, mapping of observer-to-world position, and the conjunction of spatial and temporal coding in hippocampus. ",,,,,,,,,,Upper-division standing.
COGS 178,"Genes, Brains, and Behavior",4,"Evidence for genetic mediation of behavioral and neural differences, mechanisms that may mediate these effects, and the roles of the environment and experience are discussed. ",COGS 107A-B or consent of instructor,,,,,,,,,
COGS 179,Electrophysiology of Cognition,4,"Survey the theory and practice of using electrical recordings (event-related brain potentials) to study cognition and behavior including attention, language, mental chronometry, memory, and plasticity. ",COGS 107A or COGS 17,,,,,,,,,
COGS 180,Decision Making in the Brain,4,"This course covers recent advances in the understanding of neural mechanisms and computational principles underlying the brain’s ability to make decisions. The role of various factors, as well as their neural encoding, will be considered, e.g., observation noise, reward, risk, internal uncertainty, emotional state, external incentives. ",BILD 12 or COGS 17,COGS 108 or COGS 109 or CSE 150A,MATH 18 or MATH 20B or MATH 31AH,,,,,,,
COGS 181,Neural Networks and Deep Learning,4,"This course will cover the basics about neural networks, as well as recent developments in deep learning including deep belief nets, convolutional neural networks, recurrent neural networks, long-short term memory, and reinforcement learning. We will study details of the deep learning architectures with a focus on learning end-to-end models for these tasks, particularly image classification. Students may receive credit for one of the following: COGS 181, CSE 151B, or CSE 154. ",COGS 18 or CSE 11 or CSE 8B,MATH 18 or MATH 31AH,MATH 20E,MATH 180A,COGS 118A or COGS 118B or CSE 150 or CSE 151A or CSE 158 or ECE 174 or ECE 175A,,,,,
COGS 182,Introduction to Reinforcement Learning,4,"This course is an introduction to reinforcement learning, the subfield of machine learning concerned with how artificial agents learn to act in the world in order to maximize reward. Topics include MDPs, policy iteration, TD learning, Q-learning, function approximation, and deep RL. ",COGS 18 or CSE 11 or CSE 8B,MATH 18 or MATH 31AH,MATH 180A,COGS 108 or COGS 109 or COGS 118B or CSE 150A or CSE 150B or CSE 151A or CSE 151B or CSE 158 or ECE 174 or ECE 175A,,,,,,
COGS 184,Modeling the Evolution of Cognition,4,"This interdisciplinary course integrates data on evolutionary theory, hominid prehistory, primate behavior, comparative neuroanatomy, cognitive development, and collaboration. After lectures, readings, and discussion of the literature, students generate a detailed timeline of five million years of human cognitive evolution. Students may not receive credit for COGS 184 and COGS 184GS. ",COGS 17 or COGS 107A or COGS 107B or COGS 107C or BILD 12,,,,,,,,,
COGS 185,Advanced Machine Learning Methods,4,This course is an advanced seminar and project course that follows the introduction to machine learning courses. Advanced and new machine learning methods will be discussed and used. ,COGS 118A,,,,,,,,,
COGS 186,Genetic Algorithms,4,"This course will teach in detail some of the key biology-inspired AI algorithms. It will cover genetic algorithms (GA), particle swarm optimization algorithms (PSO), and other optimization algorithms like simulated annealing and gradient descent. ",COGS 108 or COGS 109,,,,,,,,,
COGS 187A,Usability and Information Architecture,4,"Examines the cognitive basis of successful web and multimedia design. Topics: information architecture, navigation, usability, graphic layout, transaction design, and how to understand user interaction. ",COGS 18 or CSE 11 or CSE 8A,COGS 10 or DSGN 1,,,,,,,,
COGS 187B,Practicum in Professional Web Design,4,"This course follows up on the basics of multimedia design taught in COGS 187A. Students will probe more deeply into selective topics, such as animation, navigation, graphical display of information, and narrative coherence. ",COGS 187A or consent of instructor,,,,,,,,,
COGS 188,Artificial Intelligence Algorithms,4,This class will cover a broad spectrum of machine learning algorithms. It builds on students’ previous exposure to machine learning. It covers new artificial intelligence algorithms ranging from topic models as used in the text data analysis to genetic algorithms. Students will not receive credit for both COGS 188 and CSE 151A. ,COGS 109 or COGS 118A or COGS 118B,,,,,,,,,
COGS 189,Brain Computer Interfaces,4,"This course will discuss signal processing, pattern recognition algorithms, and human-computer interaction issues in EEG-based brain-computer interfaces. Other types of brain-computer interfaces will also be discussed. ",COGS 108 or COGS 109 or COGS 118A or COGS 118B,,,,,,,,,
COGS 190A,Pre-Honors Project in Cognitive Science,4,This course prepares students for the Cognitive Science Honors Program. The aim is to refine the research project and to teach students what a successfully written proposal entails. Students may be admitted to the Honors Program contingent upon completion and progress in the course. See “Cognitive Science Honors Program” section for more information. Course should be taken for a letter grade. ,,,,,,,,,,Upper-division standing; instructor and department approval.
COGS 190B,Honors Studies in Cognitive Science,4,This course will allow cognitive science honors students to explore advanced issues in the field of cognitive science research. It will also provide the opportunity to develop a thesis on the topic of their choice and begin work under faculty supervision. See “Cognitive Science Honors Program” section for more information. ,COGS 190A,formal admittance to the Cognitive Science Honors Program,,,,,,,,Department stamp.
COGS 190C,Honors Thesis in Cognitive Science,4,"This course will provide honors candidates an opportunity to complete the research on and preparation of an honors thesis under close faculty supervision. Oral presentation of student’s thesis is required to receive honors; additionally, student must receive grade of A– or better in 190B and 190C to receive honors. See “Cognitive Science Honors Program” section for more information. ",COGS 190B with grade of A– or better,formal admittance to the Cognitive Science Honors Program,,,,,,,,
COGS 190D,Preparation for Thesis Presentation,1,"This course is affiliated with the honors program (190A-B-C) and is required of honors students during spring quarter. Its aim is to prepare students to present research results to an audience. Emphasis will be on the oral presentation (organization, wording, graphics), but there will also be some discussion about written research reports. Seminar style format with occasional short lectures wherein students will practice oral presentations and provide constructive criticism to each other. ",,,,,,,,,,Must be concurrently enrolled in 190B or 190C.
COGS 195,Instructional Apprenticeship in Cognitive Science,4,"Students, under the direction of the instructor, lead laboratory or discussion sections, attend lectures, and meet regularly with the instructor to help prepare course materials and grade papers and exams. Applications must be submitted to and approved by the department. P/NP grades only. May be taken for credit three times. ",,,,,,,,,,Upper-division standing; 3.0 GPA; instructor and department approval.
COGS 197,Cognitive Science Internship,2 or 4,"The student will undertake a program of practical research in a supervised work environment. Topics to be researched may vary, but in each case the course will provide skills for carrying out these studies. P/NP grades only. May be taken for credit up to three times. ",,,,,,,,,,Upper-division standing; 2.5 GPA; department approval.
COGS 198,Directed Group Study,2 or 4,This independent study course is for small groups of advanced students who wish to complete a one-quarter reading or research project under the mentorship of a faculty member. Students should contact faculty whose research interests them to discuss possible projects. P/NP grades only. May be taken for credit three times. ,,,,,,,,,,Upper-division standing; 2.5 GPA; consent of instructor and department approval.
COGS 199,Special Project,2 or 4,"This independent study course is for individual, advanced students who wish to complete a one-quarter reading or research project under the mentorship of a faculty member. Students should contact faculty whose research interests them to discuss possible projects. P/NP grades only. May be taken for credit three times. ",,,,,,,,,,Upper-division standing; 2.5 GPA; consent of instructor and department approval.
COGS 200,Cognitive Science Seminar,4,"This seminar emphasizes the conceptual basis of cognitive science, including representation, processing mechanisms, language, and the role of interaction among individuals, culture, and the environment. Current developments in each field are considered as they relate to issues in cognitive science. (May be repeated for credit.)",,,,,,,,,,
COGS 201,Neural Dynamics of Cognition,4,"Examination of the neurophysiological and neuroanatomical basis for perception, cognition, and learning. Lectures will focus on the dynamics of neural activity in cortical and subcortical structures as they relate to sensory processing, motor control, attention, arousal state, and memory.",,,,,,,,,,
COGS 202,Computational Modeling of Cognition,4,"This course surveys some key methods of computational modeling across a range of cognitive science fields. Bringing together basic tools of probabilistic modeling, information theory, machine learning, and computational neuroscience. Students presumed to be facile with probability, statistics, linear algebra, calculus.",,,,,,,,,,
COGS 203,Cognitive Science Foundations: Theories and Methods in the Study of Cognitive Phenomena,4,"Surveys a variety of theoretical and methodological approaches to the study of human cognition. Topics include language structure, language processing, concepts and categories, knowledge representation, analogy and metaphor, reasoning, planning and action, problem solving, learning and expertise, and emotion.",,,,,,,,,,
COGS 205,Introduction to Thesis Research,4,This course is taken to focus the students’ development of a thesis topic and research proposal. Students prepare an outline of thesis proposal and make an oral public presentation of the proposed topic prior to the end of the third year. S/U only.,,,,,,,,,,
